Service (T),Directorate (T),Expenditure Code/Type,Expenditure Code Type (T),Date,Amount,Revenue or Capital,Supplier Name 
Social Care Other,Adult Social Care,6157000,Partnership Payments,19/09/2024,"3,824.00 ",Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,7157000,Call Off Partnership Payments,23/07/2024,600.00 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,7157000,Call Off Partnership Payments,23/07/2024,600.00 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,7157000,Call Off Partnership Payments,08/08/2024,600.00 ,Revenue,REDACT PERSONAL DATA
Children With Disabilities,Children's Care,6157000,Partnership Payments,24/07/2024,"1,045.00 ",Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,24/07/2024,"4,697.70 ",Revenue,REDACT PERSONAL DATA
Children With Disabilities,Children's Care,6157000,Partnership Payments,18/09/2024,"2,500.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,24/07/2024,710.43 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,20/08/2024,710.43 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,19/09/2024,710.43 ,Revenue,REDACT PERSONAL DATA
Cultural Services,Regeneration,6145140,"Professional, commission & membership fees",12/09/2024,"1,583.28 ",Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,6132000,Public Transport - general,23/08/2024,540.00 ,Revenue,REDACT PERSONAL DATA
Cultural Services,Regeneration,6145000,Hired & Contracted Services,30/07/2024,"2,415.24 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,24/07/2024,"1,671.60 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,20/08/2024,"1,671.60 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,19/09/2024,"1,671.60 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,24/07/2024,"1,673.20 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,20/08/2024,"1,673.20 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,19/09/2024,"1,673.20 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,24/07/2024,"1,146.40 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,20/08/2024,"1,146.40 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,19/09/2024,"1,146.40 ",Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,09/07/2024,720.00 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,01/08/2024,"4,470.17 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,24/07/2024,"1,320.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,20/08/2024,"1,320.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,19/09/2024,"1,320.00 ",Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,23/08/2024,"1,067.71 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,24/07/2024,677.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,20/08/2024,677.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,19/09/2024,940.61 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,01/07/2024,850.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,01/07/2024,"1,000.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,01/07/2024,625.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,02/07/2024,"1,250.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,03/07/2024,700.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,03/07/2024,"2,500.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,03/07/2024,"3,500.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,03/07/2024,"1,407.10 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,03/07/2024,"1,500.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,03/07/2024,"2,600.00 ",Revenue,REDACT PERSONAL DATA
Public Protection,Environment & Community Services,6145110,Legal expences/fees,08/07/2024,"1,525.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,08/07/2024,954.59 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,05/07/2024,"3,647.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,08/07/2024,750.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,08/07/2024,875.00 ,Revenue,REDACT PERSONAL DATA
Legal Services,Legal & Governance Services,6145110,Legal expences/fees,10/07/2024,"2,500.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,10/07/2024,775.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,10/07/2024,"16,500.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,10/07/2024,"1,745.83 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,11/07/2024,575.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,11/07/2024,"3,650.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,16/07/2024,"2,125.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,17/07/2024,"1,125.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,19/07/2024,783.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,18/07/2024,"7,000.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,18/07/2024,912.50 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,19/07/2024,500.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,24/07/2024,"2,975.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,24/07/2024,"1,057.50 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,24/07/2024,"1,894.56 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,23/07/2024,"8,000.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,23/07/2024,"5,650.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,23/07/2024,"2,234.80 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,25/07/2024,625.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,29/07/2024,"3,960.87 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,30/07/2024,"1,000.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,30/07/2024,"1,411.25 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,01/08/2024,775.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,01/08/2024,785.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,01/08/2024,575.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,02/08/2024,950.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,05/08/2024,"1,030.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,06/08/2024,675.68 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,07/08/2024,"1,312.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,08/08/2024,"3,787.51 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,07/08/2024,"2,000.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,08/08/2024,625.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,08/08/2024,775.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,26/09/2024,"25,842.60 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,13/08/2024,"28,252.20 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,09/08/2024,"1,100.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,14/08/2024,"1,062.27 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,13/08/2024,"14,034.80 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,14/08/2024,"1,200.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,14/08/2024,"3,416.67 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,15/08/2024,525.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,15/08/2024,"1,000.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,19/08/2024,625.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,16/08/2024,531.03 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,19/08/2024,"1,018.38 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,20/08/2024,850.00 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,22/08/2024,"3,303.04 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,23/08/2024,625.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,23/08/2024,905.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,23/08/2024,725.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,23/08/2024,851.62 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,23/08/2024,775.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,03/09/2024,"1,090.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,03/09/2024,"1,400.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,03/09/2024,"4,500.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,03/09/2024,550.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,03/09/2024,725.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,03/09/2024,625.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,03/09/2024,551.03 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,04/09/2024,559.30 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,04/09/2024,875.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,04/09/2024,775.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,04/09/2024,600.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,05/09/2024,700.83 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,09/09/2024,"1,290.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,09/09/2024,"5,450.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,09/09/2024,"1,716.90 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,09/09/2024,"1,400.00 ",Revenue,REDACT PERSONAL DATA
Public Protection,Environment & Community Services,6145110,Legal expences/fees,11/09/2024,"3,062.50 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,11/09/2024,720.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,11/09/2024,"1,050.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,12/09/2024,825.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,16/09/2024,"1,088.33 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,16/09/2024,700.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,16/09/2024,625.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,16/09/2024,"1,303.54 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,16/09/2024,"3,000.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,19/09/2024,600.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,19/09/2024,550.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,20/09/2024,500.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,20/09/2024,821.70 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,23/09/2024,"1,050.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,23/09/2024,"1,283.33 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,23/09/2024,"1,624.49 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,23/09/2024,"1,688.42 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,24/09/2024,775.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,25/09/2024,"1,506.70 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,25/09/2024,"4,470.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,25/09/2024,550.00 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,30/09/2024,507.50 ,Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,11/07/2024,"-3,600.00 ",Revenue,REDACT PERSONAL DATA
Legal Childcare,Legal & Governance Services,6145110,Legal expences/fees,13/08/2024,-860.00 ,Revenue,REDACT PERSONAL DATA
Substance Misuse,Public Health,6145110,Legal expences/fees,29/07/2024,679.00 ,Revenue,REDACT PERSONAL DATA
Safeguarding & Care Planning,Children's Care,6145110,Legal expences/fees,30/09/2024,725.00 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,849.10 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,874.72 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,874.72 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,"1,421.98 ",Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,744.03 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,804.16 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,"1,857.25 ",Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,900.34 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,"1,761.97 ",Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,874.72 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,524.02 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,"1,360.03 ",Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,"1,674.40 ",Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,809.48 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,804.16 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,804.16 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,831.95 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,682.08 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,772.56 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,707.70 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,649.11 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,849.10 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,849.10 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,857.57 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,549.08 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,"1,218.98 ",Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,707.70 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,849.10 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,900.34 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,826.63 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,874.72 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,849.10 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,637.29 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,809.48 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,707.70 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,649.11 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,682.08 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,659.61 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,987.42 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,524.02 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,936.67 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,538.65 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,626.64 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,586.74 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,569.59 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,504.17 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,01/07/2024,"1,169.70 ",Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,"1,095.50 ",Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,874.72 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,874.72 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,"1,421.98 ",Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,744.03 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,804.16 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,"1,236.13 ",Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,"1,205.14 ",Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,"1,761.97 ",Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,"1,087.41 ",Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,524.02 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,"1,360.03 ",Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,"1,674.40 ",Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,814.80 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,804.16 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,913.07 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,804.16 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,831.95 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,682.08 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,772.56 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,707.70 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,849.10 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,849.10 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,857.57 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,"1,218.98 ",Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,707.70 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,849.10 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,900.34 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,826.63 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,874.72 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6156000,Fostering Allowances,09/07/2024,849.10 ,Revenue,REDACT PERSONAL DATA
