Service (T),Directorate (T),Expenditure Code/Type,Expenditure Code Type (T),Date,Amount,Revenue or Capital,Supplier Name 
"Prevention, Provider & Support Services",Adult Social Care,6140020,Equipment Purchase,04/04/2024,"2,144.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,6140020,Equipment Purchase,04/04/2024,"1,966.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,6140020,Equipment Purchase,05/04/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,6140020,Equipment Purchase,05/04/2024,"1,203.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,6140020,Equipment Purchase,05/04/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,6140020,Equipment Purchase,05/04/2024,"1,229.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,6140020,Equipment Purchase,05/04/2024,"1,499.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,6140020,Equipment Purchase,05/04/2024,"1,995.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,6140020,Equipment Purchase,05/04/2024,"1,525.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,6140020,Equipment Purchase,05/04/2024,"1,203.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,6140020,Equipment Purchase,05/04/2024,"1,258.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,6140020,Equipment Purchase,05/04/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,15/04/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,15/04/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,15/04/2024,"1,255.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,18/04/2024,"2,592.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,18/04/2024,"1,422.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,22/04/2024,"1,287.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,24/04/2024,"2,268.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,23/04/2024,"1,428.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,29/04/2024,"1,357.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,23/05/2024,"1,404.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,25/04/2024,"1,730.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,25/04/2024,"3,897.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,25/04/2024,848.00 ,Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,29/04/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,29/04/2024,"1,203.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,29/04/2024,"1,156.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,29/04/2024,"1,428.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,6140020,Equipment Purchase,26/04/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,30/04/2024,"1,506.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,30/04/2024,"1,203.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,02/05/2024,"1,203.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,30/04/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,30/04/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,30/04/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,30/04/2024,"1,364.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,30/04/2024,"1,203.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,01/05/2024,"1,660.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,03/05/2024,"2,245.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,01/05/2024,"1,200.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,03/05/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,03/05/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,01/05/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,02/05/2024,"1,379.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,03/05/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,03/05/2024,"2,245.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,09/05/2024,"1,139.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,09/05/2024,"2,165.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,09/05/2024,"1,174.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,15/05/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,15/05/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,15/05/2024,"2,424.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,15/05/2024,"2,340.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,15/05/2024,822.00 ,Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,15/05/2024,504.00 ,Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,23/05/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,29/05/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,28/05/2024,"1,860.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,28/05/2024,"1,200.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,28/05/2024,"1,744.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,04/06/2024,816.00 ,Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,05/06/2024,864.00 ,Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,07/06/2024,"4,306.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,11/06/2024,"2,575.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,11/06/2024,"2,473.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,13/06/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,13/06/2024,"1,764.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,13/06/2024,"1,995.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,17/06/2024,"1,448.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,17/06/2024,"1,364.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,17/06/2024,"1,422.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,17/06/2024,"1,203.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,18/06/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,17/06/2024,"2,245.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,17/06/2024,"1,866.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,19/06/2024,"1,899.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,20/06/2024,"1,258.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,20/06/2024,"1,203.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,20/06/2024,"1,364.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,24/06/2024,"1,950.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,24/06/2024,"2,008.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,25/06/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,27/06/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,27/06/2024,"1,145.00 ",Revenue,ACCORA LTD
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,28/06/2024,"1,203.00 ",Revenue,ACCORA LTD
Purchasing,Adult Social Care,6157000,Partnership Payments,16/04/2024,"6,292.42 ",Revenue,Achieve Together Limited
Purchasing,Adult Social Care,6157000,Partnership Payments,14/05/2024,"6,446.72 ",Revenue,Achieve Together Limited
Purchasing,Adult Social Care,6157000,Partnership Payments,12/06/2024,"6,446.72 ",Revenue,Achieve Together Limited
Children With Disabilities,Children's Care,7149005,Call Off Short Breaks CWN,12/04/2024,540.00 ,Revenue,ACKLAM CHILDRENS DAY NURSERY
Children With Disabilities,Children's Care,7149005,Call Off Short Breaks CWN,12/04/2024,500.00 ,Revenue,ACKLAM CHILDRENS DAY NURSERY
Children With Disabilities,Children's Care,7149005,Call Off Short Breaks CWN,12/04/2024,500.00 ,Revenue,ACKLAM CHILDRENS DAY NURSERY
"Prevention, Provider & Support Services",Adult Social Care,6140020,Equipment Purchase,02/04/2024,"3,565.00 ",Revenue,Ackworth Joinery
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),03/04/2024,606.67 ,Revenue,ACL HIRE LIMITED
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),03/04/2024,606.67 ,Revenue,ACL HIRE LIMITED
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),02/05/2024,587.10 ,Revenue,ACL HIRE LIMITED
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),02/05/2024,587.10 ,Revenue,ACL HIRE LIMITED
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),03/06/2024,606.67 ,Revenue,ACL HIRE LIMITED
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),03/06/2024,606.67 ,Revenue,ACL HIRE LIMITED
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",18/04/2024,"23,551.19 ",Revenue,Acorn Care & Education Ltd
SEN & Vulnerable Learners,Education & Partnerships,6145140,"Professional, commission & membership fees",23/04/2024,"4,904.96 ",Revenue,Acorn Care & Education Ltd
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",02/05/2024,"14,894.87 ",Revenue,Acorn Care & Education Ltd
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",17/05/2024,"15,391.37 ",Revenue,Acorn Care & Education Ltd
SEN & Vulnerable Learners,Education & Partnerships,7145140,"Call Off Professional, commission & membership fees",26/06/2024,"14,894.87 ",Revenue,Acorn Care & Education Ltd
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,02/04/2024,"3,985.67 ",Revenue,ACORN CARE (NE) LTD - FOSTERING
Resources Residential & Fostering,Children's Care,7124000,Call Off Rents,10/04/2024,"1,505.67 ",Revenue,ACORN CARE (NE) LTD - FOSTERING
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,02/04/2024,"4,207.01 ",Revenue,ACORN CARE (NE) LTD - FOSTERING
Resources Residential & Fostering,Children's Care,7149000,Call Off Other supplies & services,10/05/2024,"1,714.20 ",Revenue,ACORN CARE (NE) LTD - FOSTERING
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,01/05/2024,"4,019.10 ",Revenue,ACORN CARE (NE) LTD - FOSTERING
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,01/05/2024,"4,242.30 ",Revenue,ACORN CARE (NE) LTD - FOSTERING
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,03/06/2024,"4,383.71 ",Revenue,ACORN CARE (NE) LTD - FOSTERING
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,03/06/2024,"4,153.07 ",Revenue,ACORN CARE (NE) LTD - FOSTERING
Resources Residential & Fostering,Children's Care,7149000,Call Off Other supplies & services,03/06/2024,"1,771.34 ",Revenue,ACORN CARE (NE) LTD - FOSTERING
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,02/04/2024,"4,353.19 ",Revenue,ACORN HOUSE FOSTERING SERVICES LTD
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,02/04/2024,"4,653.41 ",Revenue,ACORN HOUSE FOSTERING SERVICES LTD
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,02/04/2024,"4,653.41 ",Revenue,ACORN HOUSE FOSTERING SERVICES LTD
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,17/06/2024,"3,602.64 ",Revenue,ACORN HOUSE FOSTERING SERVICES LTD
ICT Service,Legal & Governance Services,6146000,Computer Costs,14/06/2024,"3,450.50 ",Revenue,Acquia Inc
Commissioning,Finance,6147500,Grants to organisations,14/06/2024,"6,951.77 ",Revenue,ACTES TRUST
Purchasing,Adult Social Care,6157000,Partnership Payments,16/04/2024,"11,844.44 ",Revenue,Action for Care Ltd - Springwood
Purchasing,Adult Social Care,6157000,Partnership Payments,14/05/2024,"11,844.44 ",Revenue,Action for Care Ltd - Springwood
Purchasing,Adult Social Care,6157000,Partnership Payments,12/06/2024,"11,844.44 ",Revenue,Action for Care Ltd - Springwood
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,01/05/2024,"4,377.51 ",Revenue,ACTION FOR CHILDREN
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,09/05/2024,"4,414.20 ",Revenue,ACTION FOR CHILDREN
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,07/06/2024,"4,558.55 ",Revenue,ACTION FOR CHILDREN
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,03/05/2024,"4,480.12 ",Revenue,Active Care Solutions Ltd
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,01/05/2024,"4,335.60 ",Revenue,Active Care Solutions Ltd
Resources Residential & Fostering,Children's Care,7145130,Call Off Placement Fees,30/05/2024,"1,011.64 ",Revenue,Active Care Solutions Ltd
Community Learning,Regeneration,6145140,"Professional, commission & membership fees",17/06/2024,562.50 ,Revenue,Active IQ Limited
Healthy Environments,Public Health,6149000,Other supplies & services,23/05/2024,"4,771.20 ",Revenue,Active Tees Valley CIC - Middlebeck Social Club
Healthy Environments,Public Health,6149000,Other supplies & services,23/05/2024,"1,528.80 ",Revenue,Active Tees Valley CIC - Middlebeck Social Club
Stronger Communities,Environment & Community Services,6145000,Hired & Contracted Services,03/06/2024,"4,973.60 ",Revenue,Adamski Bros Groundcare LTD
