Service (T),Directorate (T),Expenditure Code/Type,Expenditure Code Type (T),Date,Amount,Revenue or Capital,Supplier Name
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,14/01/2025,œ547.06,Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,14/01/2025,"œ12,092.38",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,21/01/2025,"-œ1,020.00",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,21/01/2025,"œ9,507.60",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,21/01/2025,"œ2,713.86",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,28/01/2025,"œ1,171.21",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,29/01/2025,"œ6,918.07",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,04/02/2025,"œ1,655.96",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,11/02/2025,#NAME?,Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,04/02/2025,œ989.68,Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,04/02/2025,"œ9,988.79",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,12/02/2025,œ525.03,Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,11/02/2025,"œ1,016.49",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,11/02/2025,"œ7,210.41",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,19/02/2025,"-œ3,127.12",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,18/02/2025,"œ1,111.70",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,18/02/2025,"œ23,047.23",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,25/02/2025,"œ1,922.81",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,26/02/2025,"-œ1,016.49",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,25/02/2025,"œ1,042.49",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,25/02/2025,"œ8,616.73",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,04/03/2025,œ534.55,Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,04/03/2025,"œ2,267.42",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,04/03/2025,"œ12,688.63",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,11/03/2025,"œ1,042.25",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,26/03/2025,#NAME?,Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,11/03/2025,"œ1,215.50",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,11/03/2025,"œ9,176.67",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,18/03/2025,#NAME?,Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,18/03/2025,"-œ1,016.49",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,18/03/2025,"-œ1,016.49",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,18/03/2025,"œ1,016.49",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,18/03/2025,"œ1,150.00",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,18/03/2025,"œ1,610.38",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,18/03/2025,"œ10,435.89",Revenue,FLEET FACTORS LTD
Highways Infrastructure & Fleet,Environment & Community Services,7140060,Call Off Equipment Maintenance Agreements,26/03/2025,"œ7,091.79",Revenue,FLEET FACTORS LTD
Property Services,Regeneration,6145000,Hired & Contracted Services,05/03/2025,"œ2,933.16",Revenue,Flowing Construction Services Ltd
Property Services,Regeneration,6145000,Hired & Contracted Services,06/03/2025,œ580.00,Revenue,Flowing Construction Services Ltd
Finance & Investment,Finance,6145140,"Professional, commission & membership fees",03/02/2025,"œ4,500.00",Revenue,Focus on Banking Ltd
Director - Legal and Governance Services,Legal & Governance Services,6145000,Hired & Contracted Services,12/03/2025,œ551.00,Revenue,FORENSIC PATHOLOGY LTD DEPT. OF CELLULAR PATHOLOGY
Director - Legal and Governance Services,Legal & Governance Services,6145000,Hired & Contracted Services,10/01/2025,œ540.00,Revenue,Foresight Clinical Services Ltd
Director - Legal and Governance Services,Legal & Governance Services,6145000,Hired & Contracted Services,13/01/2025,"œ1,800.00",Revenue,Foresight Clinical Services Ltd
Director - Legal and Governance Services,Legal & Governance Services,6145000,Hired & Contracted Services,13/01/2025,"œ2,400.00",Revenue,Foresight Clinical Services Ltd
Director - Legal and Governance Services,Legal & Governance Services,6145000,Hired & Contracted Services,28/01/2025,"œ3,000.00",Revenue,Foresight Clinical Services Ltd
Director - Legal and Governance Services,Legal & Governance Services,6145140,"Professional, commission & membership fees",26/02/2025,"œ1,650.00",Revenue,Foresight Clinical Services Ltd
Pathways Leaving Care Service,Children's Care,6124000,Rents,12/02/2025,"œ1,846.05",Revenue,FOSTER CARE ASSOCIATES LIMITED
Pathways Leaving Care Service,Children's Care,6124000,Rents,06/02/2025,"œ1,786.50",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,29/01/2025,"œ3,654.75",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,29/01/2025,"œ6,719.56",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,29/01/2025,"œ3,872.54",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,29/01/2025,"œ4,234.91",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,29/01/2025,"œ3,872.54",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,29/01/2025,"œ4,234.91",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,29/01/2025,"œ4,234.91",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,29/01/2025,"œ4,464.62",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,29/01/2025,"œ4,464.62",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,29/01/2025,"œ4,464.62",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,29/01/2025,"œ4,194.30",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,29/01/2025,"œ4,464.62",Revenue,FOSTER CARE ASSOCIATES LIMITED
Resources Residential & Fostering,Children's Care,7149000,Call Off Other supplies & services,31/01/2025,"œ3,238.57",Revenue,FOSTER CARE ASSOCIATES LIMITED
Resources Residential & Fostering,Children's Care,7124000,Call Off Rents,31/01/2025,"œ1,901.23",Revenue,FOSTER CARE ASSOCIATES LIMITED
Resources Residential & Fostering,Children's Care,7149000,Call Off Other supplies & services,31/01/2025,"œ1,901.23",Revenue,FOSTER CARE ASSOCIATES LIMITED
Resources Residential & Fostering,Children's Care,7149000,Call Off Other supplies & services,31/01/2025,"œ1,901.23",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,29/01/2025,"œ4,194.30",Revenue,FOSTER CARE ASSOCIATES LIMITED
Resources Residential & Fostering,Children's Care,7124000,Call Off Rents,31/01/2025,"œ1,846.05",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,29/01/2025,"œ4,464.62",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,29/01/2025,"œ11,304.77",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,29/01/2025,"œ4,464.31",Revenue,FOSTER CARE ASSOCIATES LIMITED
Pathways Leaving Care Service,Children's Care,6124000,Rents,05/03/2025,"œ1,846.05",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,29/01/2025,"œ4,193.99",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,06/02/2025,"œ4,464.62",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ6,069.28",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ3,497.78",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ2,049.15",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ3,301.06",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ3,825.08",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ3,497.78",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ3,825.08",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ4,032.56",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ3,788.40",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ4,032.56",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ4,032.56",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ4,032.56",Revenue,FOSTER CARE ASSOCIATES LIMITED
Resources Residential & Fostering,Children's Care,7149000,Call Off Other supplies & services,27/02/2025,"œ2,925.16",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ4,032.56",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,17/03/2025,"œ3,788.40",Revenue,FOSTER CARE ASSOCIATES LIMITED
Resources Residential & Fostering,Children's Care,7149000,Call Off Other supplies & services,27/02/2025,"œ1,717.24",Revenue,FOSTER CARE ASSOCIATES LIMITED
Resources Residential & Fostering,Children's Care,7149000,Call Off Other supplies & services,27/02/2025,"œ1,717.24",Revenue,FOSTER CARE ASSOCIATES LIMITED
Resources Residential & Fostering,Children's Care,7124000,Call Off Rents,27/02/2025,"œ1,717.24",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ4,032.56",Revenue,FOSTER CARE ASSOCIATES LIMITED
Resources Residential & Fostering,Children's Care,7124000,Call Off Rents,27/02/2025,"œ1,667.40",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ10,210.76",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ3,788.12",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ4,032.28",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ1,821.43",Revenue,FOSTER CARE ASSOCIATES LIMITED
Pathways Leaving Care Service,Children's Care,6124000,Rents,28/02/2025,"œ1,667.40",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,31/03/2025,"œ6,719.56",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,31/03/2025,"œ3,872.54",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,31/03/2025,"œ3,654.75",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,31/03/2025,"œ4,234.91",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,31/03/2025,"œ4,234.91",Revenue,FOSTER CARE ASSOCIATES LIMITED
Resources Residential & Fostering,Children's Care,7149000,Call Off Other supplies & services,26/03/2025,"œ3,238.57",Revenue,FOSTER CARE ASSOCIATES LIMITED
Resources Residential & Fostering,Children's Care,7149000,Call Off Other supplies & services,26/03/2025,"œ1,901.23",Revenue,FOSTER CARE ASSOCIATES LIMITED
Resources Residential & Fostering,Children's Care,7149000,Call Off Other supplies & services,26/03/2025,"œ1,901.23",Revenue,FOSTER CARE ASSOCIATES LIMITED
Resources Residential & Fostering,Children's Care,7124000,Call Off Rents,26/03/2025,"œ1,901.23",Revenue,FOSTER CARE ASSOCIATES LIMITED
Resources Residential & Fostering,Children's Care,7124000,Call Off Rents,26/03/2025,"œ1,846.05",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,31/03/2025,"œ4,193.99",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,31/03/2025,"œ4,464.31",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,6145130,Placement fees,28/03/2025,"œ4,194.30",Revenue,FOSTER CARE ASSOCIATES LIMITED
Fostering,Children's Care,7145130,Call Off Placement Fees,08/01/2025,"œ4,240.80",Revenue,FOSTER CARE SOLUTIONS
Fostering,Children's Care,7145130,Call Off Placement Fees,08/01/2025,"œ4,240.80",Revenue,FOSTER CARE SOLUTIONS
Fostering,Children's Care,7145130,Call Off Placement Fees,08/01/2025,"œ4,240.80",Revenue,FOSTER CARE SOLUTIONS
Fostering,Children's Care,7145130,Call Off Placement Fees,13/02/2025,"œ4,240.80",Revenue,FOSTER CARE SOLUTIONS
Fostering,Children's Care,7145130,Call Off Placement Fees,13/02/2025,"œ4,240.80",Revenue,FOSTER CARE SOLUTIONS
Fostering,Children's Care,7145130,Call Off Placement Fees,13/02/2025,"œ4,240.80",Revenue,FOSTER CARE SOLUTIONS
Fostering,Children's Care,7145130,Call Off Placement Fees,13/02/2025,"œ2,599.20",Revenue,FOSTER CARE SOLUTIONS
Fostering,Children's Care,7145130,Call Off Placement Fees,13/02/2025,"œ2,599.20",Revenue,FOSTER CARE SOLUTIONS
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ3,830.40",Revenue,FOSTER CARE SOLUTIONS
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ3,830.40",Revenue,FOSTER CARE SOLUTIONS
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ3,830.40",Revenue,FOSTER CARE SOLUTIONS
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ3,830.40",Revenue,FOSTER CARE SOLUTIONS
Fostering,Children's Care,7145130,Call Off Placement Fees,12/03/2025,"œ3,830.40",Revenue,FOSTER CARE SOLUTIONS
Fostering,Children's Care,7145130,Call Off Placement Fees,10/01/2025,"œ3,791.57",Revenue,FOSTER CARES LTD
Fostering,Children's Care,7145130,Call Off Placement Fees,10/01/2025,"œ3,734.08",Revenue,FOSTER CARES LTD
Fostering,Children's Care,7145130,Call Off Placement Fees,10/01/2025,"œ3,696.75",Revenue,FOSTER CARES LTD
