FIN.TRANSACTION DATE,ACC.DEFAULT ACCOUNTING CODE 01 DESCRIPTION,MCH.MERCHANT NAME - ORIGINAL,FIN.NET TRANSACTION AMOUNT,FIN.TAX.TAX AMOUNT,MCH.MERCHANT CATEGORY CODE (MCC),MCH.MCC DESCRIPTION,MCH.MERCHANT NAME,FIN.ACCOUNTING CODE 02 VALUE,FIN.ACCOUNTING CODE 02 DESCRIPTION
07/12/2023,MOORLANDS GRANGE,EBAY O 05-10899-22461,17.12,0,5311,DEPARTMENT STORES,EBAY O 05-10899-22461,104080,MOORLANDS GRANGE
07/12/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,9.07,1.13,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
07/12/2023,HEADQUARTERS,RENOVOTEC LTD,318.92,63.78,5045,"COMPUTERS, COMPUTER PERIPHERAL EQUIPMENT, SOFTWARE",RENOVOTEC LTD,106995,FLINT STREET STRORES
07/12/2023,LEAVING CARE 18-21 (25) TEAM,MCDONALDS,12,0,5814,FAST FOOD RESTAURANTS,MCDONALDS,100069,LEAVING CARE 18-21 (
07/12/2023,OCCUP THERAPISTS,TRAVELODG TRAVELODGE G,54.58,10.91,3615,TRAVELODGE,TRAVELODGE,100046,EDS
07/12/2023,ORCHARD VIEW,ASDA GROCERIES ONLINE,-4,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100095,ORCHARD VIEW
07/12/2023,LAC 0-18 TEAM,TRAINLINE,20.88,4.18,4112,PASSENGER RAILWAYS,TRAINLINE,100069,LEAVING CARE 18-21 (
07/12/2023,ORCHARD VIEW,ASDA GROCERIES ONLINE,195.19,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100095,ORCHARD VIEW
07/12/2023,LAC 0-18 TEAM,CURRYS ONLINE,665.83,133.17,5732,ELECTRONIC SALES,CURRYS ONLINE,100069,LEAVING CARE 18-21 (
07/12/2023,YPAT,INFLATA NATION HUDDERS,43.96,0,7999,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),INFLATA NATION HUDDERS,100096,YPAT
07/12/2023,THE GLASS BOX (FRIENDLY STREET),NPOWER LIMITED,49.86,2.49,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",NPOWER LIMITED,102105,BATLEY ENTERP CTR
07/12/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,123.15,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
07/12/2023,MOORLANDS GRANGE,EBAY O 08-10896-50517,9.2,0,5311,DEPARTMENT STORES,EBAY O 08-10896-50517,104080,MOORLANDS GRANGE
07/12/2023,CLAREMONT HOUSE,WM MORRISONS STORE PIC,111.81,2.24,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE PIC,104077,CLAREMONT HOUSE
07/12/2023,MOORLANDS GRANGE,EBAY O 14-10892-73886,15.49,0,5311,DEPARTMENT STORES,EBAY O 14-10892-73886,104080,MOORLANDS GRANGE
07/12/2023,LD DAY SERVICES NK,WWW.ARGOS.CO.UK,16.67,3.33,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,104049,LD DAY SERVICES NK
07/12/2023,ORCHARD VIEW,WF UK4179283354,189.96,0,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",WF UK4179283354,100095,ORCHARD VIEW
07/12/2023,COPTHORNE (PROPOSED 4 BED UNIT),WWW.STUDIO.CO.UK,60.99,0,5964,DIRECT MARKETING-CATALOG MERCHANTS,WWW.STUDIO.CO.UK,100079,COPTHORNE (PROPOSED
07/12/2023,ELM GROVE,TESCO STORES,199.28,3,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES,100094,ELM GROVE
07/12/2023,ELM GROVE,TESCO STORES,12,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES,100094,ELM GROVE
07/12/2023,ELM GROVE,TESCO STORES 2290,9.49,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2290,100094,ELM GROVE
07/12/2023,LEAVING CARE 18-21 (25) TEAM,PREMIER INN,373.33,74.67,3811,PREMIER INN,PREMIER INN,100069,LEAVING CARE 18-21 (
07/12/2023,LAC 0-18 TEAM,CARD FACTORY,5.97,0,5947,"GIFT, CARD, NOVELTY AND SOUVENIR SHOPS",CARD FACTORY,100068,LAC 0-18 TEAM
07/12/2023,LEAVING CARE 18-21 (25) TEAM,ONTOPUP.COM,11.89,0,8699,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",ONTOPUP.COM,100069,LEAVING CARE 18-21 (
07/12/2023,LAC 0-18 TEAM,SHOWCASE LEEDS,20.2,0,7832,MOTION PICTURE THEATERS,SHOWCASE LEEDS,100068,LAC 0-18 TEAM
07/12/2023,COPTHORNE (PROPOSED 4 BED UNIT),OFFICE MONSTER,1293.98,258.8,5943,"OFFICE, SCHOOL SUPPLY, AND STATIONERY STORES",OFFICE MONSTER,107106,MAGDALE HOUSE
07/12/2023,BED AND BREAKFAST,BKG HOTEL AT BOOKING.C,-77.25,-15.45,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,103491,BED AND BREAKFAST
07/12/2023,MOORLANDS GRANGE,EBAY O 16-10890-62606,8.79,0,5311,DEPARTMENT STORES,EBAY O 16-10890-62606,104080,MOORLANDS GRANGE
07/12/2023,CASTLE GRANGE,AMZNBUSINESS OF1QE3P65,36.94,7.38,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS OF1QE3P65,104079,CASTLE GRANGE
08/12/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.WAKEFIELD.GOV.UK,11,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,WWW.WAKEFIELD.GOV.UK,100037,ASSESSMENT & INT STH
08/12/2023,INCOME MANAGEMENT,POSSESSIONCLAIM.GO,355,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,POSSESSIONCLAIM.GO,107007,INCOME MANAGEMENT
08/12/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),GEN REGISTER OFFICE,14,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,100037,ASSESSMENT & INT STH
08/12/2023,EMERGENCY PLANNING,CIVIL AVIATION AUTHORI,10.33,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,CIVIL AVIATION AUTHORI,102231,EMERGENCY PLANNING
08/12/2023,LAC 0-18 TEAM,SAINSBURYS S/MKTS,10.15,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,100068,LAC 0-18 TEAM
08/12/2023,FAMILY PLACEMENT UNIT,WWW.ARGOS.CO.UK,152.95,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100058,FAMILY PLACEMENT UNI
08/12/2023,TOWN HALL BARS HQ,SAINSBURYS S/MKTS,14.62,2.92,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,103351,TOWN HALL BARS HQ
08/12/2023,LEGAL,MOJ OSPT ECOM,40,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,MOJ OSPT ECOM,103939,LEGAL
08/12/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,225.89,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
08/12/2023,LEGAL,MOJ OSPT ECOM,40,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,MOJ OSPT ECOM,103939,LEGAL
08/12/2023,LAC 0-18 TEAM,TRAVELODG TRAVELODGE G,215.69,0,3615,TRAVELODGE,TRAVELODGE,100068,LAC 0-18 TEAM
08/12/2023,LAC 0-18 TEAM,BACK MARKET UK LTD,76.98,0,5732,ELECTRONIC SALES,BACK MARKET UK LTD,100068,LAC 0-18 TEAM
08/12/2023,TOWN HALL BARS HQ,TESCO STORES 2187,8.24,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,107334,ONE VENUE DEWS TH
08/12/2023,CHILDRENS RIGHTS,SAINSBURYS S/MKTS,13.63,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,100024,CHILDRENS RIGHTS
08/12/2023,TOWN HALL BARS HQ,TESCO STORES 2187,10.96,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,107334,ONE VENUE DEWS TH
08/12/2023,NORTH NEIGHBOURHOOD,TESCO STORES 2187,30,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,107009,OPSS
08/12/2023,COMMUNITIES PLUS-CENTRAL,PADLET PADLET SOFTWAR,82.84,7.15,8299,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,PADLET PADLET SOFTWAR,105388,COMMUNITIES PLUS-CEN
08/12/2023,ELM GROVE,AMZNMKTPLACE,12.5,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100094,ELM GROVE
08/12/2023,TEMPORARY ACCOMMODATION TEAM,JERATH OFF LICENCE,38.1,1.9,5411,"GROCERY STORES, SUPERMARKETS",JERATH OFF LICENCE,103490,TEMP ACCOMMODAT TEAM
08/12/2023,ELM GROVE,SMYTHS TOYS LEEDS BIRS,65.78,13.16,5945,"GAME, TOY, AND HOBBY SHOPS",SMYTHS TOYS LEEDS BIRS,100094,ELM GROVE
08/12/2023,NORTH NEIGHBOURHOOD,TESCO STORES 2187,30,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,107009,OPSS
08/12/2023,NORTH NEIGHBOURHOOD,TESCO STORES 2187,60,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,107009,OPSS
08/12/2023,TEMPORARY ACCOMMODATION TEAM,JERATH OFF LICENCE,38.1,1.9,5411,"GROCERY STORES, SUPERMARKETS",JERATH OFF LICENCE,103490,TEMP ACCOMMODAT TEAM
08/12/2023,LAC 0-18 TEAM,DVLA DRIVER ONLINE,34,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,DVLA DRIVER ONLINE,100069,LEAVING CARE 18-21 (
08/12/2023,OAKWELL HALL MUSEUM,SQ SASHES AND TASHES,10.99,0,5699,ACCESSORY AND APPAREL STORES-MISCELLANEOUS,SQ SASHES AND TASHES,101142,OAKWELL HALL MUSEUM
08/12/2023,LEGAL,KIRKLEES COUNCIL,11,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,KIRKLEES COUNCIL,103939,LEGAL
08/12/2023,THE GLASS BOX (FRIENDLY STREET),E.ON NEXT,17.82,0.89,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",E.ON NEXT,102105,BATLEY ENTERP CTR
08/12/2023,LEGAL,MOJ OSPT ECOM,40,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,MOJ OSPT ECOM,103939,LEGAL
08/12/2023,NORTH NEIGHBOURHOOD,TESCO STORES 2187,30,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,107009,OPSS
08/12/2023,ONE VENUES OAKWELL HALL BAR,ASDA SUPERSTORE,9.04,1.81,5411,"GROCERY STORES, SUPERMARKETS",ASDA SUPERSTORE,107322,OV OAKWELL HALL BAR
08/12/2023,HEAD OF WELFARE & EXCHEQUER,FIND A WILL,1.5,0,8999,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,FIND A WILL,103837,HEAD OF WLFRE & EXCH
08/12/2023,NORTH NEIGHBOURHOOD,TESCO STORES 2187,240,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,107009,OPSS
08/12/2023,YPAT,FARMFOODS 405,6.99,0,5411,"GROCERY STORES, SUPERMARKETS",FARMFOODS 405,100096,YPAT
08/12/2023,NORTH NEIGHBOURHOOD,TESCO STORES 2187,30,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,107009,OPSS
08/12/2023,CASTLE GRANGE,SAINSBURYS S/MKTS,191.34,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,104079,CASTLE GRANGE
08/12/2023,NORTH NEIGHBOURHOOD,TESCO STORES 2187,30,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,107009,OPSS
08/12/2023,NORTH NEIGHBOURHOOD,TESCO STORES 2187,30,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,107009,OPSS
09/12/2023,TOWN HALL BARS HQ,TESCO STORES 2187,13.4,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,103351,TOWN HALL BARS HQ
09/12/2023,INGS GROVE HOUSE,ASDA STORES,2,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA STORES,104076,INGS GROVE HOUSE
09/12/2023,NORTH NEIGHBOURHOOD,ASDA SUPERSTORE,240,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA SUPERSTORE,107009,OPSS
09/12/2023,EMERGENCY DUTY SERVICE,BKG HOTEL AT BOOKING.C,90,0,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,100046,EDS
09/12/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),METRO INNS,308.33,61.67,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",METRO INNS,100040,ASSESSMENT & INT NTH
09/12/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),METRO INNS,308.33,61.67,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",METRO INNS,100040,ASSESSMENT & INT NTH
09/12/2023,OPERATIONAL SERVICES PROGRAMME OFFICE,FACEBK W9XKDVX5D2,10,0,7311,ADVERTISING SERVICES,FACEBK W9XKDVX5D2,106169,OPERATIONAL SERVICES PRO OFFICE
09/12/2023,IT PEOPLE,AMZNBUSINESS E03VH1B65,18.75,3.75,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS E03VH1B65,107031,GROWTH & REGENERATION
10/12/2023,COPTHORNE (PROPOSED 4 BED UNIT),AMZNMKTPLACE,20.8,4.16,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100079,COPTHORNE (PROPOSED
10/12/2023,CASTLE GRANGE,AMAZON.CO.UK JJ93I7SX5,16.11,3.22,5969,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,AMAZON.CO.UK JJ93I7SX5,104079,CASTLE GRANGE
10/12/2023,CASTLE GRANGE,AMZNMKTPLACE,7.91,1.58,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,104079,CASTLE GRANGE
10/12/2023,COPTHORNE (PROPOSED 4 BED UNIT),AMAZON MUSIC DH76L7DF5,8.32,1.67,5735,RECORD SHOPS,AMAZON MUSIC DH76L7DF5,100079,COPTHORNE (PROPOSED
10/12/2023,YPAT,SAINSBURY'S S/MKT,1.46,0.29,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURY'S S/MKT,100096,YPAT
10/12/2023,YPAT,SAINSBURY'S S/MKT,5.85,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURY'S S/MKT,100096,YPAT
10/12/2023,TOWN HALLS,FACEBK GAF2EWB2J2,131.97,0,7311,ADVERTISING SERVICES,FACEBK GAF2EWB2J2,103809,TOWN HALLS
11/12/2023,ELM GROVE,PAYPAL EBAY UK,3.99,0,5331,VARIETY STORES,PAYPAL EBAY UK,100094,ELM GROVE
11/12/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),PREMIER INN,-69.99,-14,3811,PREMIER INN,PREMIER INN,100037,ASSESSMENT & INT STH
11/12/2023,MAGDALE HOUSE,AMZNMKTPLACE,33.13,6.64,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107106,MAGDALE HOUSE
11/12/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),PREMIER INN,-69.99,-14,3811,PREMIER INN,PREMIER INN,100037,ASSESSMENT & INT STH
11/12/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,LNER ONLINE,-7,0,4112,PASSENGER RAILWAYS,LNER ONLINE,103937,CHIEF EXECUTIVE & CS
11/12/2023,IT PEOPLE,AMZNMKTPLACE,16.6,3.32,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106966,NRTH EMPTY HM (2126)
11/12/2023,YPAT,ASDA GROCERIES ONLINE,2.91,4.24,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100096,YPAT
11/12/2023,YPAT,ASDA GROCERIES ONLINE,9.33,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100096,YPAT
11/12/2023,YPAT,ASDA GROCERIES ONLINE,8.96,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100096,YPAT
11/12/2023,YPAT,ASDA GROCERIES ONLINE,61.3,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100096,YPAT
11/12/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,696.07,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
11/12/2023,COPTHORNE (PROPOSED 4 BED UNIT),EBAY O 18-10909-25782,7.69,0,5311,DEPARTMENT STORES,EBAY O 18-10909-25782,100079,COPTHORNE (PROPOSED
11/12/2023,BED AND BREAKFAST,BKG HOTEL AT BOOKING.C,45,0,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,103491,BED AND BREAKFAST
11/12/2023,BED AND BREAKFAST,BKG HOTEL AT BOOKING.C,888,0,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,103491,BED AND BREAKFAST
11/12/2023,OAKWELL HALL MUSEUM,JAVID GENERAL STORES,7.5,1.5,5411,"GROCERY STORES, SUPERMARKETS",JAVID GENERAL STORES,101142,OAKWELL HALL MUSEUM
11/12/2023,THE GLASS BOX (FRIENDLY STREET),HIGH NOON HOSPITALITY,-82.13,-16.43,5811,CATERERS,HIGH NOON HOSPITALITY,107055,THE GLASS BOX
11/12/2023,YPAT,INFLATA NATION HUDDERS,19.78,0,7999,RECREATION SERVICES (NOT ELSEWHERE CLASSIFIED),INFLATA NATION HUDDERS,100096,YPAT
11/12/2023,EVENTS AND CONCERTS,WM MORRISONS STORE,32.46,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,107277,DEWSBURY TTL
11/12/2023,ELM GROVE,TESCO STORES,155.66,1.5,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES,100094,ELM GROVE
11/12/2023,ELM GROVE,TESCO STORES,6,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES,100094,ELM GROVE
11/12/2023,TEMPORARY ACCOMMODATION TEAM,TRAVELODG TRAVELODGE G,604.77,0,3615,TRAVELODGE,TRAVELODGE,103490,TEMP ACCOMMODAT TEAM
11/12/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),TRAVELODG TRAVELODGE G,615.33,123.07,3615,TRAVELODGE,TRAVELODGE,100040,ASSESSMENT & INT NTH
11/12/2023,TEMPORARY ACCOMMODATION TEAM,TRAVELODG TRAVELODGE G,696.07,0,3615,TRAVELODGE,TRAVELODGE,103490,TEMP ACCOMMODAT TEAM
11/12/2023,WOODLANDS,WWW.THEWORKS.CO.UK,197,0,5310,DISCOUNT STORES,WWW.THEWORKS.CO.UK,100081,WOODLANDS
11/12/2023,LAC 0-18 TEAM,SP ALDI GROCERY VOUC,1225,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,SP ALDI GROCERY VOUC,100068,LAC 0-18 TEAM
11/12/2023,QA MANAGEMENT & SUPP,SAINSBURYS S/MKTS,4.25,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,106083,QA MANAGEMENT & SUPP
11/12/2023,LAC 0-18 TEAM,LIDL GB MIRFIELD,11.57,0,5411,"GROCERY STORES, SUPERMARKETS",LIDL GB MIRFIELD,100068,LAC 0-18 TEAM
11/12/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,303.91,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
11/12/2023,COPTHORNE (PROPOSED 4 BED UNIT),PAYPAL TECHTRONIC,83.33,16.66,5099,"DURABLE GOODS, NOT ELSEWHERE CLASSIFIED",PAYPAL TECHTRONIC,100077,HEALDS ROAD
11/12/2023,BED AND BREAKFAST,WWW.PAY.UKCRS.COM,150,0,7399,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,WWW.PAY.UKCRS.COM,103491,BED AND BREAKFAST
11/12/2023,LAC 0-18 TEAM,SP ALDI GROCERY VOUC,1875,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,SP ALDI GROCERY VOUC,100068,LAC 0-18 TEAM
11/12/2023,CHILDRENS RIGHTS,WWW.PIZZAHUT.CO.UK,34.22,0,5814,FAST FOOD RESTAURANTS,WWW.PIZZAHUT.CO.UK,100024,CHILDRENS RIGHTS
11/12/2023,LEAVING CARE 18-21 (25) TEAM,BRITISH GAS ONLINE,20,0,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",BRITISH GAS ONLINE,100069,LEAVING CARE 18-21 (
11/12/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,109.15,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
11/12/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),EC4 HOTEL LIMITED,125,0,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",EC4 HOTEL LIMITED,100037,ASSESSMENT & INT STH
11/12/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,LNER ONLINE,73.5,0,4112,PASSENGER RAILWAYS,LNER ONLINE,103937,CHIEF EXECUTIVE & CS
11/12/2023,COUNCILLOR SUPPORT & LIAISON,AMZNMKTPLACE,103.54,20.71,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103859,IT PRINTING
11/12/2023,GROWTH & REGEN BUSINESS SUPPORT,IKEA LTD SHOP ONLINE,212.5,42.5,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",IKEA LTD SHOP ONLINE,103492,HRA PROPERTIES
11/12/2023,COUNCILLOR SUPPORT & LIAISON,AMZNMKTPLACE,12.92,2.58,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103859,IT PRINTING
11/12/2023,GROWTH & REGEN BUSINESS SUPPORT,AMZNBUSINESS AQ2YT15U5,37.5,7.5,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS AQ2YT15U5,103476,COMPLIANCE TEAM
11/12/2023,MAGDALE HOUSE,AMZNMKTPLACE,9.16,1.83,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107106,MAGDALE HOUSE
11/12/2023,INCOME MANAGEMENT,N WY WARRANT CONTROL,130,0,9222,FINES,N WY WARRANT CONTROL,107007,INCOME MANAGEMENT
11/12/2023,COUNCILLOR SUPPORT & LIAISON,AMZNMKTPLACE,538.04,107.61,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103859,IT PRINTING
11/12/2023,INCOME MANAGEMENT,POSSESSIONCLAIM.GO,355,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,POSSESSIONCLAIM.GO,107007,INCOME MANAGEMENT
11/12/2023,OAKWELL HALL MUSEUM,TESCO STORES 2187,9.98,2,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,101142,OAKWELL HALL MUSEUM
11/12/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,-4.7,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
11/12/2023,LD COMMUNITY TEAM,AMZNBUSINESS 0B4711SR5,54.16,10.83,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 0B4711SR5,104162,LD COMMUNITY TEAM
11/12/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,68.32,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
12/12/2023,LEAVING CARE 18-21 (25) TEAM,HAVEN HOLIDAYS,178,0,7033,CAMPGROUNDS AND TRAILER PARKS,HAVEN HOLIDAYS,100069,LEAVING CARE 18-21 (
12/12/2023,LAC 0-18 TEAM,TVLICENSING.CO.UK,159,0,7392,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",TVLICENSING.CO.UK,100069,LEAVING CARE 18-21 (
12/12/2023,SERVICE MANAGEMENT AND SUPPORT,EVENTBRITE.COM ORG FEE,6.66,0.63,5734,COMPUTER SOFTWARE STORES,EVENTBRITE.COM ORG FEE,106869,RI&P SERVICE MANAGEMENT AND SUPPORT
12/12/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,SAINSBURYS S/MKTS,103,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURYS S/MKTS,103937,CHIEF EXECUTIVE & CS
12/12/2023,LIBRARY & INFORMATION CENTRES,AMZNBUSINESS TI4VN5AF5,17.01,3.4,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS TI4VN5AF5,104936,CENTRAL EVENTS
12/12/2023,COPTHORNE (PROPOSED 4 BED UNIT),AMAZON PRIME,-7.49,-1.5,5968,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,AMAZON PRIME,100079,COPTHORNE (PROPOSED
12/12/2023,MST FIT - GRANT ROUND 2,EBAY O 27-10849-69104,-14.99,-3,5311,DEPARTMENT STORES,EBAY O 27-10849-69104,106493,MULTI-SYSTEMIC THERA
12/12/2023,MOORLANDS GRANGE,EBAY O 06-10922-24673,17.88,0,5311,DEPARTMENT STORES,EBAY O 06-10922-24673,104080,MOORLANDS GRANGE
12/12/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,TRAINLINE,11.81,0,4112,PASSENGER RAILWAYS,TRAINLINE,105561,TOM BRAILSFORD
12/12/2023,COPTHORNE (PROPOSED 4 BED UNIT),AMZNBUSINESS NO2DG6A55,92.03,18.41,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS NO2DG6A55,100079,COPTHORNE (PROPOSED
12/12/2023,OAKWELL HALL MUSEUM,TESCO STORES 2187,16.57,3.32,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,101142,OAKWELL HALL MUSEUM
12/12/2023,LEGAL,TRAINLINE,5.91,0,4112,PASSENGER RAILWAYS,TRAINLINE,103939,LEGAL
12/12/2023,WOODLANDS,WM MORRISONS STORE,29.25,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,100081,WOODLANDS
12/12/2023,LAC 0-18 TEAM,VERY,83.98,0,5964,DIRECT MARKETING-CATALOG MERCHANTS,VERY,100069,LEAVING CARE 18-21 (
12/12/2023,CHERRY TREES,TESCO STORES 5731,175.77,35.15,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 5731,104083,CHERRY TREES
12/12/2023,COPTHORNE (PROPOSED 4 BED UNIT),AMAZON MUSIC,-8.32,-1.67,5735,RECORD SHOPS,AMAZON MUSIC,100079,COPTHORNE (PROPOSED
