Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1655.73,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1693.12,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,58.05,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1760.11,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1655.73,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1649.11,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,131.4,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1649.11,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1327.17,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1037.12,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1327.18,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,4.3,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,10,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1524.4,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,36.45,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1327.17,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,188.6,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,9.45,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,942.76,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,778.99,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,227.15,AGENCY STAFF,Not Classified
Cultural & Related Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,116.62,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,140.72,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,211.08,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1427.12,AGENCY STAFF,Not Classified
Highways & Transport Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,3508.32,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1581.73,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,27.9,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1327.17,AGENCY STAFF,Not Classified
Cultural & Related Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,157.1,AGENCY STAFF,Not Classified
Cultural & Related Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,433.16,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,485.18,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1767.51,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,639.75,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,807.06,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1649.11,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1649.11,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1327.19,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1433.12,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1327.17,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,464.74,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1649.11,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1298.7,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1760.11,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,19.8,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,35.45,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,989.76,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1227.25,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,782.76,AGENCY STAFF,Not Classified
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,2851.4,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1426.24,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,707.92,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,380.27,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,505.35,AGENCY STAFF,Not Classified
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1831.14,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,372.46,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,231.24,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1151.44,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1368.61,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1755.67,AGENCY STAFF,Not Classified
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1185.81,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1563.62,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,3131.4,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1327.17,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,26.19,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,989.76,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1649.11,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1207.29,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,25.2,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1327.17,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,434.25,AGENCY STAFF,Not Classified
Cultural & Related Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,453.69,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1843.9,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,430.8,AGENCY STAFF,Not Classified
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,572.02,AGENCY STAFF,Not Classified
Environmental and Regulatory Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,619.51,AGENCY STAFF,Not Classified
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1053.01,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,787.1,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1473.75,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,17.1,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,4806.4,AGENCY STAFF,Not Classified
Cultural & Related Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,551.25,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1291.65,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1395.64,AGENCY STAFF,Not Classified
Cultural & Related Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,271.49,AGENCY STAFF,Not Classified
Cultural & Related Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,468.54,AGENCY STAFF,Not Classified
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,368.48,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1296.87,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1327.17,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,415.04,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1575.11,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,188,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,2851.8,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1581.74,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1129.68,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1147.83,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1327.17,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,159.3,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,811.04,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,3256.8,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,53.17,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,271.44,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1219.58,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1196.1,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,15.75,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1627.61,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1327.17,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,203.44,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1327.17,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1219.56,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1649.1,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,234.75,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1327.17,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,293.45,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1668.35,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,805.34,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,51.3,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,745.92,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,10,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,779.64,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,9.79,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,13.65,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,5.39,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,5.35,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,16.65,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,25.96,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,24.28,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1327.17,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,992,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,40.5,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,322.79,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,436.71,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,754.12,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,235.62,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,188.48,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,206.42,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,115.62,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,481.75,AGENCY STAFF,Not Classified
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,228.52,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,231.24,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,605.12,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,4.62,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1327.17,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,315.54,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,87.95,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,224.91,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,215.4,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,107.7,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,231,AGENCY STAFF,Not Classified
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1432.67,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,215.4,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,240.88,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,211.97,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,226.32,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,107.7,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,231.24,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,475.68,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,430.8,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1327.17,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1279.11,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1308.3,AGENCY STAFF,Not Classified
Planning & Development Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1965.24,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,198.24,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1506.25,AGENCY STAFF,Not Classified
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1289.81,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,717.8,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,85.5,AGENCY STAFF,Not Classified
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,2259.22,AGENCY STAFF,Not Classified
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1729.92,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1327.17,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,18.45,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1345.1,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,8.55,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,678.08,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,6.3,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,20.7,AGENCY STAFF,Not Classified
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1261.35,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1441.1,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,14.4,AGENCY STAFF,Not Classified
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,536.88,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1473.5,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,1581.73,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,22-07-2024,,942.76,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,30-07-2024,,672.66,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,30-07-2024,,590.84,AGENCY STAFF,Not Classified
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,30-07-2024,,672.65,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,30-07-2024,,202,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,30-07-2024,,107.6,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,30-07-2024,,13.05,AGENCY STAFF,Not Classified
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,30-07-2024,,1387.82,AGENCY STAFF,Not Classified
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,30-07-2024,,1407.4,AGENCY STAFF,Not Classified
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,30-07-2024,,1407.4,AGENCY STAFF,Not Classified
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,30-07-2024,,1257.28,AGENCY STAFF,Not Classified
