SERVICE_AREA,PORTFOLIO,SUBJECTIVE,SUBJ_DESCRIPTION,SUPPLIER_NAME_REDACTED,SUPPLIER_NUMBER,PAYMENT_NUMBER,PAYMENT_DATE,Net Amount,VENDOR_TYPE_LOOKUP_CODE
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSON,3035649,5041542,45112,2184,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSON,3031026,5041552,45112,1248,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSON,3016846,5041563,45112,624,SOLETRADER
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SHELLY-TOTS PRE SCHOOL,3030566,5041565,45112,17536.149999999998,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SHELLY-TOTS PRE SCHOOL,3030566,5041564,45112,6946.5,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSON,3200413,5041570,45112,624,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SMART START NURSERIES LTD,3000854,5041572,45112,7193.2,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SOUTHBOROUGH PRE-SCHOOL,2123002,5041576,45112,18854.1,OTHER CREDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SPARKLES PRE SCHOOL,3146894,5041578,45112,12912,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST ANDREWS PRE SCHOOL,3139873,5041583,45112,20216.4,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST ANTHONY'S CATHOLIC PRIMARY SCHOOL * (ACADEMY),3144769,5041584,45112,14833.2,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST CHRISTOPHERS SCHOOL,2071843,5041585,45112,7176,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST DAVID'S PREP SCHOOL,3141484,5041586,45112,5238,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST EDMUNDS PRE SCHOOL KINDERGARTEN,3120248,5041587,45112,3775.2,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST FRANCIS PRE SCHOOL,3151712,5041589,45112,9483,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST JAMES PRE-SCHOOL-PETTS WOOD,3031486,5041590,45112,4937.7,VENDOR
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST JAMES'S PRE-SCHOOL,3145020,5041591,45112,15543,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST JOHNS URC PRE SCHOOL,3132609,5041592,45112,5801.099999999999,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST JOSEPHS PLAYGROUP,2145685,5041593,45112,15061.5,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST MARY'S PRE-SCHOOL PLAYGROUP,3100470,5041594,45112,17277.34,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST MARYS PRE-SCHOOL SHORTLANDS,3019049,5041595,45112,9616.8,OTHER CREDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST PAULS (BECKENHAM) PRE-SCHOOL,1675281,5041597,45112,7273,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST PAUL'S CRAY CE PRIMARY SCHOOL (ACADEMY),3146569,5041596,45112,12190.5,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST PETER & ST PAUL CATHOLIC PRIMARY SCHOOL ACADEMY,3135081,5041598,45112,6495.9,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ST PETER'S PRE SCHOOL,3119953,5041599,45112,5476.500000000001,TCR SUPPLIER GENERAL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SUNNYFIELDS DAY NURSERY (ORPINGTON),3110707,5041601,45112,19216.379999999997,VENDOR
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SUNNYFIELDS LTD (BROMLEY),1888994,5041602,45112,13343.920000000002,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SUNNYKIDS PRESCHOOL,3137557,5041603,45112,16686,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SUNNYKIDS THE GROVE LTD,3151135,5041604,45112,11280,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SUNNYKIDS WEST WICKHAM,3151136,5041605,45112,12284.400000000001,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,SWALE ACADEMIES JAMES DIXON PRIMARY,3139959,5041611,45112,16992,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSON,3150889,5041612,45112,6341,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,THE ARK PRE SCHOOL GROUP,3105772,5041620,45112,11064,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,THE LIGHTHOUSE NURSERY BROMLEY LTD,3152897,5041630,45112,10832.2,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,THE LODGE PRE SCHOOL AND NURSERY,3146923,5041631,45112,10039.08,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,THE PAVILION PRE-SCHOOL,2145529,5041639,45112,12285.6,OTHER CREDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,THE WONDER YEARS BROMLEY LTD,3149764,5041643,45112,7155.2,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,THE WONDER YEARS CHILDMINDING LTD,3147802,5041644,45112,2662.4,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,THRESHERS DAY NURSERY,2086972,5041646,45112,33504.2,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,TIDDLYWINKS PRESCHOOL & POVEREST,3152560,5041647,45112,23579,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSON,3106937,5041649,45112,841.62,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,TINY HEROES DAY NURSERY,3149928,5041650,45112,6295.139999999999,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,TOWER PRE-SCHOOL,2145758,5041651,45112,5952,OTHER CREDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,TRINITY C OF E PRIMARY SCHOOL,3136844,5041654,45112,21252,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,TUBBENDEN PRIMARY SCHOOL (ACADEMY),3125019,5041655,45112,14200.8,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,TWIXUS (GARLAND HILL) LTD,1002112,5041656,45112,57265.049999999996,OTHER CREDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSON,3104187,5041660,45112,1038.96,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSON,3131983,5041661,45112,2586,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSON,3200515,5041662,45112,686.4,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSON,3201176,5041663,45112,1251.16,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,VILLAGE NURSERIES LTD,1287974,5041667,45112,38244.59999999999,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,WEST WICKHAM MONTESSORI PRE-SCHOOL LTD,3145769,5041675,45112,4836,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,WITTY KIDDIES PRESCHOOL,3137914,5041679,45112,13116,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSON,3142620,5041682,45112,1338,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",63213,Client Transport,REDACTED PERSON,3149846,5041379,45112,680,TCR TRANSPORT
 SEN and Inclusion (DSG),"Children, Education and Families",63213,Client Transport,REDACTED PERSON,3202376,5041447,45112,663.48,TCR TRANSPORT
 SEN and Inclusion (DSG),"Children, Education and Families",63213,Client Transport,REDACTED PERSON,3152178,5041559,45112,552,TCR LANDLORD
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,1ST FOR CHILDREN LTD,3034888,5040982,45112,621,OTHER CREDS
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,BASTON PRE-SCHOOL LTD,3116699,5041042,45112,216,TCR SUPPLIER GENERAL
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,BEBRIGHT PROJECT LIMITED,3146625,5041045,45112,270,TCR SUPPLIER GENERAL
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,BLOSSOM YEARS LTD,3121788,5041060,45112,270,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,BRICK BY BRICK PRE-SCHOOL,3031484,5041068,45112,108,OTHER CREDS
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,BRIGHT HORIZONS FAMILY SOLUTIONS,3143790,5041074,45112,432,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,BRIGHT HORIZONS FAMILY SOLUTIONS,3143790,5041071,45112,264,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,BRIGHT START MONTESSORI,2146762,5041076,45112,594,OTHER CREDS
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,BURNT ASH PRIMARY SCHOOL (ACADEMY),3137546,5041092,45112,810,TCR IND SCHOOL
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,BUSY BEES KIDS CLUB LTD,2133083,5041094,45112,270,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,CHANNEL YOUR ENERGIES LTD * CATOR PARK,2008688,5041119,45112,270,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,CHARTERHOUSE PRE-SCHOOL,3112216,5041123,45112,1530,VENDOR
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,CHILDBASE LTD,3112231,5041130,45112,789.6,VENDOR
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,CHRIST CHURCH PRE-SCHOOL,3149610,5041136,45112,270,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,CLOCK HOUSE PRE-SCHOOL GROUP,2145278,5041145,45112,1260,OTHER CREDS
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,CRYSTAL CHILDCARE LTD,1451847,5041164,45112,263.08,OTHER CREDS
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,DARRICK WOOD INFANT SCHOOL (ACADEMY),3123478,5041169,45112,261,TCR IND SCHOOL
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,E J C  CHILDCARE LTD,3124048,5041177,45112,216,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,ELMSTEAD WOOD PRIMARY SCHOOL,3152957,5041184,45112,270,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,FENNIES DAY NURSERIES LTD,3133007,5041196,45112,789.12,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,FENNIES DAY NURSERIES LTD,3133007,5041198,45112,986.64,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,GIANT STEPS NURSERY LTD,3151937,5041219,45112,540,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,GRACES DAY NURSERY LTD,3122259,5041229,45112,360,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,HARRIS FEDERATION PRIMARY ACADEMY KENT HOUSE,3131195,5041241,45112,270,TCR IND SCHOOL
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,HOLY INNOCENTS CATHOLIC PRIMARY SCHOOL,3144738,5041258,45112,135,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,KINDER EDUCATION LTD,3150236,5041295,45112,405,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,KINDRED EDUCATION (LES ENFANTS)  LTD,3152225,5041296,45112,528,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,LANGLEY PRE SCHOOL,3004262,5041307,45112,270,OTHER CREDS
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,LEESONS PRIMARY SCHOOL (ACADEMY),3141924,5041313,45112,675,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,LITTLE BIRCHES PRIVATE PRESCHOOL,3146044,5041325,45112,480,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,LITTLE ELMS DAY CARE (CROFTON),3123041,5041327,45112,263.04,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,LITTLE ELMS DAY CARE NURSERY,3117312,5041329,45112,120,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,LITTLE ELMS DAY CARE NURSERY,3117312,5041328,45112,240,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,LITTLE LEGS DAY NURSERY & PRE SCHOOL,3137558,5041331,45112,540,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,MANOR OAK PRIMARY SCHOOL,1015818,5041349,45112,135,LBB SCHOOL
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,MARKU A LTD,3134304,5041352,45112,268.24,TCR SUPPLIER GENERAL
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,MARYFIELD PRE-SCHOOL,3000583,5041354,45112,270,TCR NURSERY
