Portfolio,Supplier_Name,Payment_Date,Transaction_Number,Net Amount,Merchant Category
"Children, Education and Families",REDACTED PERSONAL DATA,45076,5036578,3707.1,TCR LANDLORD
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036579,1312.42,IND CARERS
"Children, Education and Families",AGILICO SYSTEMS LTD,45077,5036581,431.48,TCR SUPPLIER GENERAL
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036583,800,TCR TRANSPORT
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036584,1905.44,IND FOSTER CARER
RCCM Capital Total,ALLIANCE LEISURE SERVICES LTD,45077,5036587,40532.5,COMPANY
Adult Care and Health,ALMOND CARE PROVIDERS LTD,45077,5036589,98536.55999999997,TCR SUPPLIER GENERAL
Adult Care and Health,AMY ADAMS HOMECARE UK LIMITED,45077,5036590,4628.45,TCR SUPPLIER GENERAL
Adult Care and Health,AMY ADAMS HOMECARE UK LIMITED,45077,5036590,1172.5,TCR SUPPLIER GENERAL
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036592,2396.64,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036594,734.52,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036594,658.24,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036595,777.3199999999999,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036596,824.91,IND BSAP PROVIDER
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036596,769.97,IND BSAP PROVIDER
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036600,1438.28,IND OTHER
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036600,-714.48,IND OTHER
Adult Care and Health,BEEAKTIVE CARE LTD,45077,5036603,5610.18,TCR DOMICILIARY PROVIDER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036604,883.44,IND FOSTER CARER
Adult Care and Health,BRIDGES HEALTHCARE & NURSING LTD,45077,5036609,2504.13,TCR RESIDENTIAL HOME
Adult Care and Health,BROMLEY GP ALLIANCE LTD,45077,5036610,1533,TCR SUPPLIER GENERAL
Adult Care and Health,CARE OUTLOOK LIMITED,45077,5036613,1299.6299999999999,TCR SUPPLIER GENERAL
Adult Care and Health,CARE OUTLOOK LIMITED,45077,5036613,475.82,TCR SUPPLIER GENERAL
"Children, Education and Families",CAREMARK BROMLEY,45077,5036614,5936.06,TCR SUPPLIER GENERAL
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036617,986.74,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036617,50,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036618,728,IND FOSTER CARER
"Children, Education and Families",CHAILEY HERITAGE FOUNDATION,45077,5036619,27450.6,TCR RESIDENTIAL HOME
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036620,3714.48,IND CARERS
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036623,266.93,IND OTHER
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036623,308.06,IND OTHER
"Children, Education and Families",CROYDON COUNCIL,45077,5036624,1823.85,PCS LOCAL AUTH
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036627,1585.68,IND OTHER
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036627,-745.16,IND OTHER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036628,1500.0800000000002,FOSTER PARENTS
Adult Care and Health,DARETHEALTHCARE UK LTD,45077,5036631,1723.63,TCR DOMICILIARY PROVIDER
Adult Care and Health,DARETHEALTHCARE UK LTD,45077,5036631,681.72,TCR DOMICILIARY PROVIDER
Adult Care and Health,DARETHEALTHCARE UK LTD,45077,5036631,244.34999999999997,TCR DOMICILIARY PROVIDER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036633,690,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036633,875.54,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036634,3563.88,IND FOSTER CARER
Adult Care and Health,ELMES HOMECARE LTD,45077,5036640,4306.420000000002,TCR DOMICILIARY PROVIDER
Adult Care and Health,ETERNAL CARE UK LTD,45077,5036641,3908.1,TCR DOMICILIARY PROVIDER
Adult Care and Health,ETERNAL CARE UK LTD,45077,5036641,4440.58,TCR DOMICILIARY PROVIDER
Adult Care and Health,EUROPEAN NURSING AGENCY,45077,5036642,1201.2,OTHER CREDS
Adult Care and Health,FABS DOMICILIARY HOMECARE LTD,45077,5036644,3657.2400000000016,TCR DOMICILIARY PROVIDER
Adult Care and Health,FABS DOMICILIARY HOMECARE LTD,45077,5036644,146.2999999999999,TCR DOMICILIARY PROVIDER
Adult Care and Health,FABS DOMICILIARY HOMECARE LTD,45077,5036644,138.7299999999998,TCR DOMICILIARY PROVIDER
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036646,2741.7,TCR DOMICILIARY PROVIDER
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036647,5335.91,TCR DOMICILIARY PROVIDER
Environment & Community Services,REDACTED PERSONAL DATA,45077,5036649,600,OTHER CREDS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036652,772.3199999999999,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036652,918.7,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036654,1945.17,IND FOSTER CARER
Adult Care and Health,HORIZON CARE & WELFARE ASSOCIATION,45077,5036658,17326.54000000002,VENDOR
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036662,3103.12,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036666,350,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036666,674.04,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036667,815.48,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036668,883.52,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036671,734.52,IND CARERS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036672,1691.02,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036673,5225,TCR DOMICILIARY PROVIDER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036673,18756,TCR DOMICILIARY PROVIDER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036673,1140,TCR DOMICILIARY PROVIDER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036673,1342.5,TCR DOMICILIARY PROVIDER
Environment & Community Services,REDACTED PERSONAL DATA,45077,5036675,24078,SUB-CONTRACTOR
Environment & Community Services,JB RINEY & CO LTD (LIGHTING),45077,5036676,45722.24,SUB-CONTRACTOR
ECS Capital Total,JB RINEY & CO LTD (LIGHTING),45077,5036677,1065.81,SUB-CONTRACTOR
ECS Capital Total,JB RINEY & CO LTD (LIGHTING),45077,5036677,117644.66000000002,SUB-CONTRACTOR
Enviromnent Balance Sheet Total,JB RINEY & CO LTD (LIGHTING),45077,5036677,2670.64,SUB-CONTRACTOR
Enviromnent Balance Sheet Total,JB RINEY & CO LTD (LIGHTING),45077,5036677,418.58,SUB-CONTRACTOR
Enviromnent Balance Sheet Total,JB RINEY & CO LTD (LIGHTING),45077,5036677,112.72,SUB-CONTRACTOR
Environment & Community Services,JB RINEY & CO LTD (LIGHTING),45077,5036677,54772.75000000008,SUB-CONTRACTOR
Environment & Community Services,JB RINEY & CO LTD (LIGHTING),45077,5036677,595.88,SUB-CONTRACTOR
Environment & Community Services,JB RINEY & CO LTD (LIGHTING),45077,5036677,724.26,SUB-CONTRACTOR
Public Protection and Enforcement,JB RINEY & CO LTD (LIGHTING),45077,5036677,656.64,SUB-CONTRACTOR
ECS Capital Total,JB RINEY & CO LTD (MAJOR WORKS),45077,5036678,24044.79,SUB-CONTRACTOR
Environment & Community Services,JB RINEY & CO LTD (MAJOR WORKS),45077,5036678,51452.77,SUB-CONTRACTOR
ECS Capital Total,JB RINEY & CO LTD (MAJOR WORKS),45077,5036679,21937.510000000002,SUB-CONTRACTOR
Environment & Community Services,JB RINEY & CO LTD (MAJOR WORKS),45077,5036679,255923.09000000003,SUB-CONTRACTOR
ECS Capital Total,JB RINEY & CO LTD (MINOR WORKS),45077,5036680,3801.09,SUB-CONTRACTOR
Environment & Community Services,JB RINEY & CO LTD (MINOR WORKS),45077,5036680,33244.83999999998,SUB-CONTRACTOR
Environment & Community Services,JB RINEY & CO LTD (MINOR WORKS),45077,5036680,254.37,SUB-CONTRACTOR
Environment & Community Services,JB RINEY & CO LTD (MINOR WORKS),45077,5036681,51389.93000000003,SUB-CONTRACTOR
ECS Capital Total,JB RINEY & CO LTD (MINOR WORKS),45077,5036682,232.36,SUB-CONTRACTOR
Enviromnent Balance Sheet Total,JB RINEY & CO LTD (MINOR WORKS),45077,5036682,23633.390000000003,SUB-CONTRACTOR
Environment & Community Services,JB RINEY & CO LTD (MINOR WORKS),45077,5036682,150210.31999999975,SUB-CONTRACTOR
Environment & Community Services,JB RINEY & CO LTD (MINOR WORKS),45077,5036682,1789,SUB-CONTRACTOR
Environment & Community Services,JB RINEY & CO LTD (MINOR WORKS),45077,5036682,623.08,SUB-CONTRACTOR
"Resources, Commissioning and Contracts Management",JC APPLICATIONS DEVELOPMENT LTD,45077,5036683,6752,OTHER CREDS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036684,734.52,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036687,751.76,IND FOSTER CARER
"Renewal, Recreation and Housing",REDACTED PERSONAL DATA,45077,5036688,1977,TCR LANDLORD
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036689,686.28,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036690,908.95,IND OTHER
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036692,606,IND CARERS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036698,734.52,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036699,790.0400000000001,IND OTHER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036703,915,IND FOSTER CARER
Adult Care and Health,KENTISH HOMECARE AGENCY LTD,45077,5036706,3591.6000000000004,VENDOR
Adult Care and Health,KENTISH HOMECARE AGENCY LTD,45077,5036706,3090.62,VENDOR
Adult Care and Health,KENTISH HOMECARE AGENCY LTD,45077,5036706,182.51,VENDOR
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036707,1754.48,IND OTHER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036709,883.52,IND CARERS
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036711,4613.429999999999,TCR DOMICILIARY PROVIDER
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036711,434.52,TCR DOMICILIARY PROVIDER
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036711,175.33,TCR DOMICILIARY PROVIDER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036714,772.3199999999999,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036714,772.3199999999999,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036716,996.74,FOSTER PARENTS
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036717,1065.52,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036718,808.12,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036719,634.4000000000001,IND OTHER
Control Balance Sheet Total,LEX AUTOLEASE LTD,45077,5036721,6237.530000000001,TCR SUPPLIER GENERAL
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036725,2249.92,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036726,1089.96,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036727,652.6,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036729,703.6600000000001,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036730,996.74,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036731,819.6400000000001,IND CARERS
Adult Care and Health,MACKLEY HOME CARE LTD,45077,5036732,1141.4099999999999,TCR DOMICILIARY PROVIDER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036734,875.32,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036737,504.82,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036738,875.54,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036739,49.65,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036739,1837.4,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036739,103.22,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036740,728,IND OTHER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036742,1086.92,IND FOSTER CARER
"Children, Education and Families",MET POLICE (HAYES) SPORTS CLUB,45077,5036744,3731.65,VENDOR
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036746,703.6600000000001,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036747,2279.16,FOSTER PARENTS
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036748,1107.85,IND OTHER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036749,772.3199999999999,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036753,1007.1199999999999,IND BSAP PROVIDER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036755,1625.49,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036759,627.28,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036760,1102.3600000000001,IND OTHER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036764,883.52,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036766,600.8399999999999,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036768,1587.8000000000002,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036769,652.4,IND CARERS
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036772,709.2400000000001,IND OTHER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036773,2365.1200000000003,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036775,2738,IND OTHER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036779,413.32,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036779,402.16,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036788,772.3199999999999,IND FOSTER CARER
Public Protection and Enforcement,MOPAC (MAYOR'S OFFICE FOR POLICING & CRIME),45077,5036790,1057.06,TCR SUPPLIER GENERAL
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036792,50.5,IND BSAP PROVIDER
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036792,1399.3500000000001,IND BSAP PROVIDER
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036794,2896.1299999999997,IND OTHER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036795,2892.18,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036796,986.74,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036797,815.48,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036797,815.48,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036798,740.28,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036799,1049.23,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036799,596.64,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036799,772.3199999999999,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036800,815.48,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036800,1100,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036806,590.89,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036806,516.54,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036806,986.74,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036807,1802.22,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036808,1434.64,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036809,1739.02,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036813,1473.47,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036815,703.6600000000001,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036817,918.7,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036818,918.7,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036820,1043.28,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036823,703.44,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036825,928.7,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036826,1469.04,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036826,1500.0800000000002,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036827,1587.8,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036828,652.4,IND OTHER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036830,1188.3000000000002,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036831,336.66,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036831,734.52,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036832,1837.4,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036836,330.12,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036836,761.36,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036838,2279.16,FOSTER PARENTS
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036839,3436.6000000000004,IND OTHER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036840,1101.78,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036843,1978.28,IND OTHER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036845,335.1,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036845,320.04,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036846,758.5,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036847,1500.0800000000002,IND OTHER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036847,111.5,IND OTHER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036848,1226.84,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036850,1692.0800000000002,IND CARERS
Adult Care and Health,REDACTED PERSONAL DATA,45077,5036851,982.3199999999999,IND BSAP PROVIDER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036852,700.48,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036853,945.36,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036854,651.84,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036855,703.6600000000001,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036858,815.48,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036859,734.52,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036859,880.54,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45077,5036860,986.74,IND FOSTER CARER
