SERVICE_AREA,PORTFOLIO,SUBJECTIVE,SUBJ_DESCRIPTION,SUPPLIER_NAME_REDACTED,SUPPLIER_NUMBER,PAYMENT_NUMBER,PAYMENT_DATE,Net Amount,VENDOR_TYPE_LOOKUP_CODE
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3141769,5067585,45323,518.4000000000001,IND CARERS/MOTHERS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,ENA PURSER LITTLELITES,3144504,5067586,45323,1981.8000000000002,TCR NURSERY
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,REDACTED PERSONAL DATA,3152060,5067587,45323,1360,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65584,Community Homes,REDACTED PERSONAL DATA,3110976,5067588,45323,17868.18,CHILDRENS RES UNITS
 Safeguarding and Care Planning East,"Children, Education and Families",65517,Family Assessments,EXPERT IN MIND,3133541,5067589,45323,526.5,TCR CONSULTANT
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,FABS DOMICILIARY HOMECARE LTD,3143468,5067590,45323,10441.98,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,FABS DOMICILIARY HOMECARE LTD,3143468,5067590,45323,349.65,TCR DOMICILIARY PROVIDER
 Mental Health Services,Adult Care and Health,65520,Long Term Support Community Homecare,FABS DOMICILIARY HOMECARE LTD,3143468,5067590,45323,843.47,TCR DOMICILIARY PROVIDER
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,FARRINGTONS SCHOOL,3031781,5067591,45323,9590.4,OTHER CREDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3202957,5067592,45323,725.76,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,FENNIES DAY NURSERIES LTD,3133007,5067593,45323,6333.32,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,FENNIES DAY NURSERIES LTD,3133007,5067593,45323,58.63,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,FENNIES DAY NURSERIES LTD,3133007,5067594,45323,10847.460000000001,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,FENNIES DAY NURSERIES LTD,3133007,5067594,45323,28.93,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,FENNIES DAY NURSERIES LTD,3133007,5067595,45323,12704.05,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,FENNIES DAY NURSERIES LTD,3133007,5067595,45323,166.35,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,FENNIES DAY NURSERIES LTD,3133007,5067595,45323,796.08,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,FENNIES DAY NURSERIES LTD,3133007,5067596,45323,13198.48,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,FENNIES DAY NURSERIES LTD,3133007,5067596,45323,137.42,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,FENNIES DAY NURSERIES LTD,3133007,5067596,45323,986.64,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,FERN HILL MONTESSORI LTD,3131133,5067597,45323,9641.7,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,FERN HILL MONTESSORI LTD,3131133,5067597,45323,89.1,TCR NURSERY
 Assessment and Care Management,Adult Care and Health,64323,Legal Fees,FIELD COURT CHAMBERS,3200154,5067598,45323,850,TCR LEGAL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,FLEDGLINGS MONTESSORI,1680145,5067599,45323,3159,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,FLEDGLINGS MONTESSORI,1680145,5067599,45323,216,TCR NURSERY
 CLA and Care Leavers,"Children, Education and Families",65518,Fostering Agency Placements,FOSTERING SUPPORT GROUP LTD,3106777,5067600,45323,3643.74,VENDOR
 CLA and Care Leavers,"Children, Education and Families",65518,Fostering Agency Placements,FOSTERING SUPPORT GROUP LTD,3106777,5067601,45323,6603.93,VENDOR
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,FUNSHINE (EDEN PARK) LTD,3108498,5067602,45323,9838.21,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,FUNSHINE (EDEN PARK) LTD,3108498,5067602,45323,40.5,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,GEORGE DAY NURSERIES LTD,3132562,5067603,45323,9799.35,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,GEORGE DAY NURSERIES LTD,3132562,5067603,45323,29.5,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,GIANT STEPS NURSERY LTD,3151937,5067604,45323,5439.5,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,GIANT STEPS NURSERY LTD,3151937,5067604,45323,29.7,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,GIANT STEPS NURSERY LTD,3151937,5067604,45323,405,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65587,Alternative Programmes,GIANT STEPS NURSERY LTD,3151937,5067604,45323,270,TCR NURSERY
 Learning Disabilities Services,Adult Care and Health,65536,Long Term Nursing Care Spot Contract,GLANCESTYLE CARE HOMES LTD,3134065,5067605,45323,1492.03,TCR RESIDENTIAL HOME
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,GRACES DAY NURSERY LTD,3122259,5067606,45323,61040.78,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,GRACES DAY NURSERY LTD,3122259,5067606,45323,89.1,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,GRACES DAY NURSERY LTD,3122259,5067606,45323,810,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,GRAYS FARM PRIMARY ACADEMY,3131014,5067607,45323,9074.699999999999,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,GRAYS FARM PRIMARY ACADEMY,3131014,5067607,45323,267.3,TCR IND SCHOOL
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,GRAYS FARM PRIMARY ACADEMY,3131014,5067607,45323,360,TCR IND SCHOOL
 Information & Early Intervention,Adult Care and Health,65411,Payments to Voluntary Sector,GREENER AND CLEANER ,3201227,5067608,45323,6388,VOS CHARITY ORG
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,HAPPY DAYS KINDERGARTEN LTD,3142180,5067609,45323,11684.029999999999,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,HAPPY DAYS KINDERGARTEN LTD,3142180,5067609,45323,74.75,TCR NURSERY
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,HARMONY HOME AID SERVICES LTD,3121794,5067610,45323,659.4,TCR DOMICILIARY PROVIDER
 Learning Disabilities Services,Adult Care and Health,65520,Long Term Support Community Homecare,HARMONY HOME AID SERVICES LTD,3121794,5067610,45323,35.42,TCR DOMICILIARY PROVIDER
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,HARRIS FEDERATION PRIMARY ACADEMY KENT HOUSE,3131195,5067611,45323,11899.44,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,HARRIS FEDERATION PRIMARY ACADEMY KENT HOUSE,3131195,5067611,45323,118.8,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,HARRIS PRIMARY ACADEMY CRYSTAL PALACE,3131922,5067612,45323,9995.400000000001,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,HARRIS PRIMARY ACADEMY CRYSTAL PALACE,3131922,5067612,45323,178.2,TCR IND SCHOOL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,HAYESWICK LTD,3032660,5067613,45323,4646.25,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,HAYESWICK LTD,3032660,5067614,45323,5639.5,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,HAYESWICK LTD,3032660,5067614,45323,526.08,TCR NURSERY
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3151114,5067616,45323,8635.58,CHILDRENS RES UNITS
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,REDACTED PERSONAL DATA,3151114,5067616,45323,1505.8400000000001,CHILDRENS RES UNITS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,HOLY INNOCENTS CATHOLIC PRIMARY SCHOOL,3144738,5067617,45323,17501.4,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,HOLY INNOCENTS CATHOLIC PRIMARY SCHOOL,3144738,5067617,45323,59.4,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,HOLY INNOCENTS CATHOLIC PRIMARY SCHOOL,3144738,5067617,45323,135,TCR NURSERY
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,HORIZON CARE & WELFARE ASSOCIATION,3106093,5067618,45323,5760.7,VENDOR
 Highways (Including London Permit Scheme),Environment & Community Services,64320,Highway Services,IDVERDE LTD,3137441,5067620,45323,799.6800000000001,TCR SUPPLIER GENERAL
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3151921,5067621,45323,3187.38,TCR DOMICILIARY PROVIDER
 HR,"Resources, Commissioning and Contracts Management",64417,Other IT Services,INOAPPS LTD,3202491,5067622,45323,5720,VENDOR
 CLA and Care Leavers,"Children, Education and Families",65585,Fostering Maintenance Allowance,INTEGRATED SERVICES PROGRAMME,2084996,5067623,45323,3542.68,OTHER CREDS
 Env Serv - Rech Works C Jobs,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,JB RINEY & CO LTD (LIGHTING),3144148,5067625,45323,1726.53,SUB-CONTRACTOR
 Env Serv - Vehicle Crossings,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,JB RINEY & CO LTD (LIGHTING),3144148,5067625,45323,141.22,SUB-CONTRACTOR
 LIP Formula Funding,ECS Capital Total,68154,Capital Main Works,JB RINEY & CO LTD (LIGHTING),3144148,5067625,45323,457,SUB-CONTRACTOR
 Street lighting conversion project,ECS Capital Total,68154,Capital Main Works,JB RINEY & CO LTD (LIGHTING),3144148,5067625,45323,5866.000000000001,SUB-CONTRACTOR
 Traffic & Road Safety,Environment & Community Services,64320,Highway Services,JB RINEY & CO LTD (LIGHTING),3144148,5067625,45323,977.63,SUB-CONTRACTOR
 Highways (Including London Permit Scheme),Environment & Community Services,64320,Highway Services,JB RINEY & CO LTD (LIGHTING),3144148,5067625,45323,21668.96,SUB-CONTRACTOR
 Neighbourhood Services,Environment & Community Services,64320,Highway Services,JB RINEY & CO LTD (LIGHTING),3144148,5067625,45323,253.05,SUB-CONTRACTOR
 Parking,Environment & Community Services,64414,ICT Maintenance and Support,JB RINEY & CO LTD (LIGHTING),3144148,5067625,45323,149.35,SUB-CONTRACTOR
 Highway Investment,ECS Capital Total,68154,Capital Main Works,JB RINEY & CO LTD (MAJOR WORKS),3144146,5067626,45323,6082.2,SUB-CONTRACTOR
 LIP Formula Funding,ECS Capital Total,68154,Capital Main Works,JB RINEY & CO LTD (MAJOR WORKS),3144146,5067626,45323,21199.47,SUB-CONTRACTOR
 Highways (Including London Permit Scheme),Environment & Community Services,64320,Highway Services,JB RINEY & CO LTD (MAJOR WORKS),3144146,5067626,45323,8869.05,SUB-CONTRACTOR
 LIP Formula Funding,ECS Capital Total,68154,Capital Main Works,JB RINEY & CO LTD (MAJOR WORKS),3144146,5067627,45323,116507.12,SUB-CONTRACTOR
 Env Serv - Vehicle Crossings,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,JB RINEY & CO LTD (MINOR WORKS),3144147,5067628,45323,4923.39,SUB-CONTRACTOR
 Env Serv - Vehicle Crossings,Enviromnent Balance Sheet Total,15754,Third Party Payroll Debtor,JB RINEY & CO LTD (MINOR WORKS),3144147,5067628,45323,897.32,SUB-CONTRACTOR
 Arboriculture Management,Environment & Community Services,64334,Tree Works,JB RINEY & CO LTD (MINOR WORKS),3144147,5067628,45323,631.62,SUB-CONTRACTOR
 Traffic & Road Safety,Environment & Community Services,64320,Highway Services,JB RINEY & CO LTD (MINOR WORKS),3144147,5067628,45323,33.43,SUB-CONTRACTOR
 Highways (Including London Permit Scheme),Environment & Community Services,64320,Highway Services,JB RINEY & CO LTD (MINOR WORKS),3144147,5067628,45323,104839.04000000008,SUB-CONTRACTOR
 Neighbourhood Services,Environment & Community Services,64320,Highway Services,JB RINEY & CO LTD (MINOR WORKS),3144147,5067628,45323,5508.32,SUB-CONTRACTOR
 Env Serv - Vehicle Crossings,Enviromnent Balance Sheet Total,15753,Other Debtor Entities and Individuals,JB RINEY & CO LTD (MINOR WORKS),3144147,5067629,45323,2383.1099999999997,SUB-CONTRACTOR
 Highways (Including London Permit Scheme),Environment & Community Services,64320,Highway Services,JB RINEY & CO LTD (MINOR WORKS),3144147,5067629,45323,125186.28000000006,SUB-CONTRACTOR
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,JESSICA ANDREA VALDEZ RIASCOS,3152375,5067630,45323,853.2,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,JIGSAW PRE-SCHOOL PLAYGROUP,2018837,5067631,45323,5867.099999999999,OTHER CREDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,JIGSAW PRE-SCHOOL PLAYGROUP,2018837,5067631,45323,29.7,OTHER CREDS
 SEN and Inclusion (DSG),"Children, Education and Families",65586,SEN Support,JIGSAW PRE-SCHOOL PLAYGROUP,2018837,5067631,45323,288,OTHER CREDS
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3148335,5067632,45323,5578.49,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,JOANNE DAVIS,3149747,5067633,45323,1065.6,TCR NURSERY
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3148931,5067634,45323,2435.71,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,REDACTED PERSONAL DATA,3148931,5067634,45323,553.57,TCR SUPPLIER GENERAL
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3140327,5067635,45323,518.4,TCR NURSERY
 Assessment and Care Management,Adult Care and Health,65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3146361,5067636,45323,745.4200000000001,TCR RESIDENTIAL HOME
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3105343,5067639,45323,4122.9,IND REFUND
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,REDACTED PERSONAL DATA,3105343,5067639,45323,29.7,IND REFUND
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3145509,5067640,45323,1036.8,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,KELLY S BENNETT,3147269,5067641,45323,524.16,TCR NURSERY
 SEN and Inclusion (DSG),"Children, Education and Families",65513,School Fees,KELVIN GROVE PRIMARY SCHOOL,3148503,5067642,45323,24300,TCR ACADEMY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,REDACTED PERSONAL DATA,3022603,5067643,45323,760.3199999999999,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66317,Community Nursery Payment,KINDER EDUCATION LTD,3150236,5067644,45323,8496.9,TCR NURSERY
 Schools & Early Years Commissioning and QA (DSG),"Children, Education and Families",66311,Schools Transfer Payment,KINDER EDUCATION LTD,3150236,5067644,45323,29.7,TCR NURSERY
