Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Capital Code,Capital Code Name,Total (excludes VAT)
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,23/12/2024,ALIGN PROPERTY PARTNERS LTD,9288432,revenue,1KEY2,BEST 2 Gateshead,#N/A,,12672.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,23/12/2024,ALIGN PROPERTY PARTNERS LTD,9288431,revenue,1KEYZ,BEST 2 Project,#N/A,,12639.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,20/12/2024,ALIGN PROPERTY PARTNERS LTD,9269312,revenue,1KEY2,BEST 2 Gateshead,#N/A,,5148.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,20/12/2024,ALIGN PROPERTY PARTNERS LTD,9269313,revenue,1KEYZ,BEST 2 Project,#N/A,,17688.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ALLAN COURT RESIDENTIAL HOME,9283803,revenue,1MG10,Nursing Care OP,#N/A,,45659.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ALLAN COURT RESIDENTIAL HOME,9283803,revenue,1MG20,Residential Care OP,#N/A,,96644.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ALLAN COURT RESIDENTIAL HOME,9283803,revenue,1MH10,Nursing Care PD,#N/A,,3499.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ALLAN COURT RESIDENTIAL HOME,9283803,revenue,1MH20,Residential Care PD,#N/A,,3499.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ALLAN COURT RESIDENTIAL HOME,9283803,revenue,1MK10,Nursing Care LD,#N/A,,4443.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ALLAN COURT RESIDENTIAL HOME,9283803,revenue,1MM10,Nursing Care MH,#N/A,,12385.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ALLAN COURT RESIDENTIAL HOME,9283803,revenue,1MM20,Residential Care MH,#N/A,,3499.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ALLAN COURT RESIDENTIAL HOME,9277667,revenue,1MG20,Residential Care OP,#N/A,,940.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ALLAN COURT RESIDENTIAL HOME,9277666,revenue,1MK10,Nursing Care LD,#N/A,,338.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ALLAN COURT RESIDENTIAL HOME,9277668,revenue,1MM20,Residential Care MH,#N/A,,846.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,ALLAN COURT RESIDENTIAL HOME,9271630,revenue,1MG10,Nursing Care OP,#N/A,,48811.52
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,ALLAN COURT RESIDENTIAL HOME,9271630,revenue,1MG20,Residential Care OP,#N/A,,99926.75
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,ALLAN COURT RESIDENTIAL HOME,9271630,revenue,1MH10,Nursing Care PD,#N/A,,3499.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,ALLAN COURT RESIDENTIAL HOME,9271630,revenue,1MH20,Residential Care PD,#N/A,,3499.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,ALLAN COURT RESIDENTIAL HOME,9271630,revenue,1MK10,Nursing Care LD,#N/A,,4443.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,ALLAN COURT RESIDENTIAL HOME,9271630,revenue,1MM10,Nursing Care MH,#N/A,,12385.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,ALLAN COURT RESIDENTIAL HOME,9271630,revenue,1MM20,Residential Care MH,#N/A,,3499.48
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/12/2024,ALLIANCE DISPOSABLES LTD,9280398,revenue,1KFW6,Jesmond Park School,#N/A,,2626.40
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,06/12/2024,ALLIANCE DISPOSABLES LTD,9257450,revenue,1EJ20,City Library and Hub,#N/A,,827.18
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,20/12/2024,ALLIANCE DISPOSABLES LTD,9276047,revenue,1KFR1,Kenton School Academy,#N/A,,320.73
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,04/12/2024,ALLIANCE DISPOSABLES LTD,9257447,revenue,1KFW6,Jesmond Park School,#N/A,,565.20
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,18/12/2024,ALLIANCE DISPOSABLES LTD,9274881,revenue,1KFP9,Gosforth Academy,#N/A,,365.69
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,18/12/2024,ALLIANCE DISPOSABLES LTD,9274896,revenue,1KFR1,Kenton School Academy,#N/A,,416.08
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,18/12/2024,ALLIANCE DISPOSABLES LTD,9274892,revenue,1KFR7,Callerton Academy,#N/A,,301.45
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/12/2024,ALLIANCE DISPOSABLES LTD,9278292,revenue,1KFW6,Jesmond Park School,#N/A,,434.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,13/12/2024,ALLIANCE DISPOSABLES LTD,9271509,revenue,1KFMH,Meals at Home,#N/A,,1210.86
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,27/12/2024,ALLIANCE DISPOSABLES LTD,9278302,revenue,1KFP4,St Cuthberts Academy,#N/A,,691.94
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,27/12/2024,ALLIANCE DISPOSABLES LTD,9278300,revenue,1KFR7,Callerton Academy,#N/A,,372.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,27/12/2024,ALLIANCE DISPOSABLES LTD,9278295,revenue,1KFW6,Jesmond Park School,#N/A,,733.57
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,11/12/2024,ALLIANCE DISPOSABLES LTD,9268110,revenue,1KFW6,Jesmond Park School,#N/A,,971.78
CFO Directorate,Revenues and Benefits,Revenue Expenditure,24/12/2024,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,9272723,revenue,1CS00,Revs and Bens Staffing,#N/A,,1139.62
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ALLINGTON HOUSE,9283786,revenue,1MG20,Residential Care OP,#N/A,,3468.16
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,ALLINGTON HOUSE,9271613,revenue,1MG20,Residential Care OP,#N/A,,3468.16
Adult Social Care & Prevention,Community Support,Revenue Income,17/12/2024,ALLINGTON HOUSE,9283786,revenue,1MG20,Residential Care OP,#N/A,,-867.84
Adult Social Care & Prevention,Community Support,Revenue Income,03/12/2024,ALLINGTON HOUSE,9271613,revenue,1MG20,Residential Care OP,#N/A,,-867.84
Housing & Communities,Head Housing Services,Revenue Expenditure,12/12/2024,ALLPAY.NET LIMITED,9274979,revenue,1BC10,Income General Team,#N/A,,561.38
Housing & Communities,Head Housing Services,Revenue Expenditure,12/12/2024,ALLPAY.NET LIMITED,9274983,revenue,1BC10,Income General Team,#N/A,,629.41
Housing & Communities,Head Housing Services,Revenue Expenditure,12/12/2024,ALLPAY.NET LIMITED,9274984,revenue,1BC10,Income General Team,#N/A,,5377.00
Housing & Communities,Head Housing Services,Revenue Expenditure,12/12/2024,ALLPAY.NET LIMITED,9274985,revenue,1BC10,Income General Team,#N/A,,428.98
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,13/12/2024,ALNWICK ALES LTD,9281136,revenue,1KF07,Banqueting Suite,#N/A,,299.50
Operations & Regulatory Services ,Operations,Revenue Expenditure,30/12/2024,ALPHA RECOVERY LTD,9274992,revenue,3KES1,City Transport Stock,#N/A,,1070.00
Children & Families,Children's Social Care,Revenue Expenditure,13/12/2024,ALPHABIOLABS,9281486,revenue,1MD68,Legal Fees Care,#N/A,,1283.25
Children & Families,Children's Social Care,Revenue Expenditure,13/12/2024,ALPHABIOLABS,9281487,revenue,1MD68,Legal Fees Care,#N/A,,794.70
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,ANDREA REID,9290572,revenue,1E201,3- and 4-Year-Old,#N/A,,4950.00
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,ANDREA REID,9290574,revenue,1E201,3- and 4-Year-Old,#N/A,,252.45
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,ANDREA REID,9290573,revenue,1EEP5,2Yr Old Learning & Childcare,#N/A,,1779.53
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,ANDREA REID,9290575,revenue,1EEYH,Under 2YO,#N/A,,7432.43
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,13/12/2024,ANDREW JENNER LTD. TRADING AS RCD,9280308,revenue,1KEYX,Community Engagement,#N/A,,1349.82
Investment & Growth,Transport,Capital Expenditure,02/12/2024,ANGLO SCOTTISH ASSET FINANCE LIMITED,9265763,Capital,2CAPI,Capital Investment,DXE02,Clean Air Zone,157434.03
Investment & Growth,Transport,Capital Expenditure,27/12/2024,ANGLO SCOTTISH ASSET FINANCE LIMITED,9282676,Capital,2CAPI,Capital Investment,DXE02,Clean Air Zone,112367.90
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,ANNIE STOKER,9290444,revenue,1E201,3- and 4-Year-Old,#N/A,,495.00
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,ANNIE STOKER,9290445,revenue,1EEP5,2Yr Old Learning & Childcare,#N/A,,1779.53
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,ANNIE STOKER,9290446,revenue,1EEYH,Under 2YO,#N/A,,2477.48
Investment & Growth,Major Projects,Capital Expenditure,20/12/2024,ANTHONY COLLINS SOLICITORS,9287276,Capital,2CAPI,Capital Investment,PSD3C,PSDS Phase 3C,8216.50
HRA Expenditure,General Management,Revenue Expenditure,24/12/2024,ANTONY HODARI SOLICITORS,9289623,revenue,1HCIS,HRA Insurance Services,#N/A,,10000.00
CFO Directorate,Finance,Revenue Expenditure,18/12/2024,AON SOLUTIONS UK LTD,9280185,revenue,1FF51,Finance,#N/A,,1255.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,16/12/2024,APOLLOMAX LTD,9279496,revenue,1KJ10,Caretakers Team,#N/A,,328.80
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,13/12/2024,APSE,9271407,revenue,1KE27,Bereavement Services Overhead,#N/A,,935.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,13/12/2024,AQUARIUS IT LTD,9271495,revenue,1KESW,Fleet & Maintce Internal SLA,#N/A,,2962.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,13/12/2024,ARBORICULTURAL ASSOCIATION,9271396,revenue,1KEHA,Arbor Team,#N/A,,710.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277545,revenue,1MK51,Home Care LD,#N/A,,322.08
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277545,revenue,1MK60,Ind Day Care LD,#N/A,,669.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277547,revenue,1MK51,Home Care LD,#N/A,,257.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277547,revenue,1MK60,Ind Day Care LD,#N/A,,755.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277548,revenue,1MK51,Home Care LD,#N/A,,929.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277549,revenue,1MK51,Home Care LD,#N/A,,300.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277549,revenue,1MK60,Ind Day Care LD,#N/A,,669.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277550,revenue,1MK51,Home Care LD,#N/A,,429.44
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277550,revenue,1MK60,Ind Day Care LD,#N/A,,1091.36
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277552,revenue,1MK51,Home Care LD,#N/A,,300.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277552,revenue,1MK60,Ind Day Care LD,#N/A,,669.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277553,revenue,1MK51,Home Care LD,#N/A,,368.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277553,revenue,1MK60,Ind Day Care LD,#N/A,,547.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277554,revenue,1MK51,Home Care LD,#N/A,,278.88
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277554,revenue,1MK60,Ind Day Care LD,#N/A,,820.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277555,revenue,1MK51,Home Care LD,#N/A,,100.16
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277555,revenue,1MK60,Ind Day Care LD,#N/A,,223.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277556,revenue,1MK51,Home Care LD,#N/A,,257.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277556,revenue,1MK60,Ind Day Care LD,#N/A,,669.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277557,revenue,1MK51,Home Care LD,#N/A,,300.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277557,revenue,1MK60,Ind Day Care LD,#N/A,,820.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277558,revenue,1MK51,Home Care LD,#N/A,,500.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277558,revenue,1MK60,Ind Day Care LD,#N/A,,1116.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277559,revenue,1MK51,Home Care LD,#N/A,,314.24
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277559,revenue,1MK60,Ind Day Care LD,#N/A,,1094.56
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277543,revenue,1MK60,Ind Day Care LD,#N/A,,820.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277544,revenue,1MK60,Ind Day Care LD,#N/A,,893.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,ARCADEA CIO,9277551,revenue,1MK60,Ind Day Care LD,#N/A,,446.64
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,06/12/2024,ARKTEK GROUP LTD,9274767,revenue,1KVWC,Minor Works Contracts,#N/A,,18455.13
Investment & Growth,Transport,Revenue Expenditure,19/12/2024,ARMCON LTD,9284845,revenue,1KEMC,Highways,#N/A,,294.20
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,06/12/2024,ARNOLD CLARK,9253085,revenue,1KESY,External Hires,#N/A,,296.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,06/12/2024,ARNOLD CLARK,9254769,revenue,1KESY,External Hires,#N/A,,311.50
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,06/12/2024,ARNOLD CLARK,9275024,revenue,1KESY,External Hires,#N/A,,1077.82
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,24/12/2024,ARNOLD CLARK,9269343,revenue,1KESY,External Hires,#N/A,,262.16
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,20/12/2024,ARNOLD CLARK,9264399,revenue,1KESY,External Hires,#N/A,,311.50
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,04/12/2024,ARNOLD CLARK,9253087,revenue,1KESY,External Hires,#N/A,,293.58
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,17/12/2024,ARNOLD CLARK,9261911,revenue,1KESY,External Hires,#N/A,,296.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,10/12/2024,ARNOLD CLARK,9256415,revenue,1KESY,External Hires,#N/A,,291.06
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,18/12/2024,ARNOLD CLARK,9263001,revenue,1KESY,External Hires,#N/A,,293.58
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,31/12/2024,ARNOLD CLARK,9272343,revenue,1KESY,External Hires,#N/A,,296.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,31/12/2024,ARNOLD CLARK,9273111,revenue,1KESY,External Hires,#N/A,,293.58
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,31/12/2024,ARNOLD CLARK,9273112,revenue,1KESY,External Hires,#N/A,,250.96
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,13/12/2024,ARNOLD CLARK,9259008,revenue,1KESY,External Hires,#N/A,,297.92
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,13/12/2024,ARNOLD CLARK,9259009,revenue,1KESY,External Hires,#N/A,,296.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,13/12/2024,ARNOLD CLARK,9261910,revenue,1KESY,External Hires,#N/A,,291.06
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,27/12/2024,ARNOLD CLARK,9269345,revenue,1KESY,External Hires,#N/A,,291.06
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,27/12/2024,ARNOLD CLARK,9269348,revenue,1KESY,External Hires,#N/A,,297.92
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,27/12/2024,ARNOLD CLARK,9272342,revenue,1KESY,External Hires,#N/A,,291.06
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,23/12/2024,ASF CONVEYOR SERVICES LTD,9287272,revenue,1KKX1,Civic Centre Direct Costs,#N/A,,2811.85
CFO Directorate,Revenues and Benefits,Revenue Expenditure,11/12/2024,ASH INFORMATION SYSTEMS LTD,9269992,revenue,1CS14,Revs & Bens Small Grants,#N/A,,10000.00
Children & Families,Education Schools/DSG,Revenue Expenditure,03/12/2024,ASHBROOKE SCHOOL,9271452,revenue,1E20A,SB Independent Schools,#N/A,,113670.16
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ASHFIELD COURT,9283851,revenue,1MG20,Residential Care OP,#N/A,,10363.56
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,ASHFIELD COURT,9271568,revenue,1MG20,Residential Care OP,#N/A,,10363.56
Adult Social Care & Prevention,Community Support,Revenue Income,17/12/2024,ASHFIELD COURT,9283851,revenue,1MG20,Residential Care OP,#N/A,,-1928.00
Adult Social Care & Prevention,Community Support,Revenue Income,03/12/2024,ASHFIELD COURT,9271568,revenue,1MG20,Residential Care OP,#N/A,,-1928.00
Children & Families,Education,Revenue Expenditure,04/12/2024,ASHMOLE MINICOACHES,9272604,revenue,1E212,Transport Special,#N/A,,2874.40
Children & Families,Education,Revenue Expenditure,10/12/2024,ASHMOLE MINICOACHES,9277823,revenue,1E212,Transport Special,#N/A,,2874.40
Children & Families,Education,Revenue Expenditure,13/12/2024,ASHMOLE MINICOACHES,9281197,revenue,1E212,Transport Special,#N/A,,5748.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ASHTON COURT CARE HOME,9283774,revenue,1MG10,Nursing Care OP,#N/A,,45167.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ASHTON COURT CARE HOME,9283774,revenue,1MG20,Residential Care OP,#N/A,,71464.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ASHTON COURT CARE HOME,9283774,revenue,1MH20,Residential Care PD,#N/A,,3499.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ASHTON COURT CARE HOME,9283775,revenue,1MG20,Residential Care OP,#N/A,,7873.83
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,ASHTON COURT CARE HOME,9271603,revenue,1MG10,Nursing Care OP,#N/A,,59165.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,ASHTON COURT CARE HOME,9271603,revenue,1MG20,Residential Care OP,#N/A,,71464.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,ASHTON COURT CARE HOME,9271603,revenue,1MH20,Residential Care PD,#N/A,,3499.48
Children & Families,Children's Social Care,Revenue Expenditure,20/12/2024,ASHWOOD CHILDREN?S CARE HOMES LIMITED,9287008,revenue,1MC02,External Residential Placement,#N/A,,81200.00
Children & Families,Children's Social Care,Revenue Expenditure,02/12/2024,ASHWOOD CHILDREN?S CARE HOMES LIMITED,9270105,revenue,1MC02,External Residential Placement,#N/A,,81795.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,06/12/2024,ASKEWS LIBRARY SERVICES LTD,9257524,revenue,1EJ13,Stock Services,#N/A,,591.48
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,19/12/2024,ASKEWS LIBRARY SERVICES LTD,9275889,revenue,1EJ13,Stock Services,#N/A,,253.26
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,20/12/2024,ASKEWS LIBRARY SERVICES LTD,9275891,revenue,1EJ13,Stock Services,#N/A,,390.09
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,13/12/2024,ASKEWS LIBRARY SERVICES LTD,9275886,revenue,1EJ13,Stock Services,#N/A,,482.39
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,ASPECTS HOUSE,9283716,revenue,1MM20,Residential Care MH,#N/A,,3886.36
