Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Capital Code,Capital Code Name,Total (excludes VAT)
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305898,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294329,revenue,1MC20,In House Foster Care Costs,#N/A,,693.96
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312037,revenue,1MC20,In House Foster Care Costs,#N/A,,346.98
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305972,revenue,1MC20,In House Foster Care Costs,#N/A,,1569.30
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294439,revenue,1MF35,Special Guardianship Allow,#N/A,,340.10
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306085,revenue,1MF35,Special Guardianship Allow,#N/A,,340.10
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294110,revenue,1MF35,Special Guardianship Allow,#N/A,,714.90
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9311813,revenue,1MF35,Special Guardianship Allow,#N/A,,357.45
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305746,revenue,1MF35,Special Guardianship Allow,#N/A,,714.90
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294164,revenue,1MC20,In House Foster Care Costs,#N/A,,748.00
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9311868,revenue,1MC20,In House Foster Care Costs,#N/A,,374.00
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305801,revenue,1MC20,In House Foster Care Costs,#N/A,,748.00
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294563,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306210,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294288,revenue,1MC20,In House Foster Care Costs,#N/A,,2467.94
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9311996,revenue,1MC20,In House Foster Care Costs,#N/A,,781.96
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305931,revenue,1MC20,In House Foster Care Costs,#N/A,,1843.26
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294504,revenue,1MF10,Adoption Payments,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306150,revenue,1MF10,Adoption Payments,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294086,revenue,1MC20,In House Foster Care Costs,#N/A,,2546.52
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9311790,revenue,1MC20,In House Foster Care Costs,#N/A,,1273.26
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305722,revenue,1MC20,In House Foster Care Costs,#N/A,,2546.52
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294327,revenue,1MC20,In House Foster Care Costs,#N/A,,3042.82
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312035,revenue,1MC20,In House Foster Care Costs,#N/A,,1880.51
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312035,revenue,1MC21,Fostering Unit,#N/A,,722.00
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305970,revenue,1MC20,In House Foster Care Costs,#N/A,,3042.82
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294276,revenue,1MC20,In House Foster Care Costs,#N/A,,639.92
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9311984,revenue,1MC20,In House Foster Care Costs,#N/A,,319.96
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305919,revenue,1MC20,In House Foster Care Costs,#N/A,,639.92
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294235,revenue,1MC20,In House Foster Care Costs,#N/A,,2030.00
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9311943,revenue,1MC20,In House Foster Care Costs,#N/A,,1015.00
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305877,revenue,1MC20,In House Foster Care Costs,#N/A,,2030.00
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294527,revenue,1MF35,Special Guardianship Allow,#N/A,,340.10
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306173,revenue,1MF35,Special Guardianship Allow,#N/A,,340.10
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294339,revenue,1MC20,In House Foster Care Costs,#N/A,,924.00
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312047,revenue,1MC20,In House Foster Care Costs,#N/A,,462.00
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305984,revenue,1MC20,In House Foster Care Costs,#N/A,,924.00
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294548,revenue,1MC20,In House Foster Care Costs,#N/A,,498.00
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306195,revenue,1MC20,In House Foster Care Costs,#N/A,,498.00
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294340,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305985,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294294,revenue,1MC20,In House Foster Care Costs,#N/A,,800.60
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305937,revenue,1MC20,In House Foster Care Costs,#N/A,,390.16
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294325,revenue,1MC20,In House Foster Care Costs,#N/A,,1387.92
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312033,revenue,1MC20,In House Foster Care Costs,#N/A,,693.96
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305968,revenue,1MC20,In House Foster Care Costs,#N/A,,1387.92
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9311988,revenue,1MC20,In House Foster Care Costs,#N/A,,276.65
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305923,revenue,1MC20,In House Foster Care Costs,#N/A,,988.03
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294168,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305805,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294334,revenue,1MF10,Adoption Payments,#N/A,,465.06
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305978,revenue,1MF10,Adoption Payments,#N/A,,465.06
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294539,revenue,1MC20,In House Foster Care Costs,#N/A,,2188.52
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312246,revenue,1MC20,In House Foster Care Costs,#N/A,,1094.26
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306185,revenue,1MC20,In House Foster Care Costs,#N/A,,2188.52
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294335,revenue,1MC20,In House Foster Care Costs,#N/A,,800.00
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312043,revenue,1MC20,In House Foster Care Costs,#N/A,,426.00
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305979,revenue,1MC20,In House Foster Care Costs,#N/A,,811.15
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294535,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306181,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294308,revenue,1MF35,Special Guardianship Allow,#N/A,,316.44
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305951,revenue,1MF35,Special Guardianship Allow,#N/A,,316.44
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294172,revenue,1MC13,Post 18 Staying Put,#N/A,,318.36
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305810,revenue,1MC13,Post 18 Staying Put,#N/A,,318.36
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294341,revenue,1MF35,Special Guardianship Allow,#N/A,,382.32
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305986,revenue,1MF35,Special Guardianship Allow,#N/A,,382.32
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294471,revenue,1MF35,Special Guardianship Allow,#N/A,,1075.88
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312178,revenue,1MF35,Special Guardianship Allow,#N/A,,331.45
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306118,revenue,1MF35,Special Guardianship Allow,#N/A,,662.90
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294309,revenue,1MF10,Adoption Payments,#N/A,,340.08
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305952,revenue,1MF10,Adoption Payments,#N/A,,340.08
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294171,revenue,1MC20,In House Foster Care Costs,#N/A,,745.96
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9311875,revenue,1MC20,In House Foster Care Costs,#N/A,,372.98
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305808,revenue,1MC20,In House Foster Care Costs,#N/A,,745.96
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294286,revenue,1MC20,In House Foster Care Costs,#N/A,,2309.88
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9311994,revenue,1MC20,In House Foster Care Costs,#N/A,,1154.94
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305929,revenue,1MC20,In House Foster Care Costs,#N/A,,2309.88
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294540,revenue,1MF35,Special Guardianship Allow,#N/A,,662.90
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312247,revenue,1MF35,Special Guardianship Allow,#N/A,,331.45
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306186,revenue,1MF35,Special Guardianship Allow,#N/A,,662.90
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294337,revenue,1MF35,Special Guardianship Allow,#N/A,,1519.10
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312045,revenue,1MF35,Special Guardianship Allow,#N/A,,759.55
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305982,revenue,1MF35,Special Guardianship Allow,#N/A,,1519.10
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294343,revenue,1MC20,In House Foster Care Costs,#N/A,,745.96
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312051,revenue,1MC20,In House Foster Care Costs,#N/A,,372.98
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305988,revenue,1MC20,In House Foster Care Costs,#N/A,,745.96
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294480,revenue,1MC20,In House Foster Care Costs,#N/A,,426.00
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306127,revenue,1MC20,In House Foster Care Costs,#N/A,,426.00
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294307,revenue,1MC13,Post 18 Staying Put,#N/A,,318.36
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294307,revenue,1MC20,In House Foster Care Costs,#N/A,,1563.92
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312015,revenue,1MC13,Post 18 Staying Put,#N/A,,159.18
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312015,revenue,1MC20,In House Foster Care Costs,#N/A,,781.96
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305950,revenue,1MC13,Post 18 Staying Put,#N/A,,318.36
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305950,revenue,1MC20,In House Foster Care Costs,#N/A,,1563.92
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294338,revenue,1MF10,Adoption Payments,#N/A,,465.06
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305983,revenue,1MF10,Adoption Payments,#N/A,,465.06
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294506,revenue,1MC20,In House Foster Care Costs,#N/A,,748.00
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312213,revenue,1MC20,In House Foster Care Costs,#N/A,,374.00
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306152,revenue,1MC20,In House Foster Care Costs,#N/A,,748.00
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294574,revenue,1MF35,Special Guardianship Allow,#N/A,,714.90
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312284,revenue,1MF35,Special Guardianship Allow,#N/A,,456.53
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306222,revenue,1MF35,Special Guardianship Allow,#N/A,,714.90
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294515,revenue,1MF35,Special Guardianship Allow,#N/A,,628.90
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312222,revenue,1MF35,Special Guardianship Allow,#N/A,,314.45
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306161,revenue,1MF35,Special Guardianship Allow,#N/A,,628.90
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294265,revenue,1MC20,In House Foster Care Costs,#N/A,,2907.92
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9311973,revenue,1MC20,In House Foster Care Costs,#N/A,,1453.96
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305908,revenue,1MC20,In House Foster Care Costs,#N/A,,3046.97
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294345,revenue,1MC20,In House Foster Care Costs,#N/A,,1546.56
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312054,revenue,1MC20,In House Foster Care Costs,#N/A,,773.28
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305990,revenue,1MC20,In House Foster Care Costs,#N/A,,1546.56
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294544,revenue,1MF35,Special Guardianship Allow,#N/A,,374.80
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306191,revenue,1MF35,Special Guardianship Allow,#N/A,,374.80
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294524,revenue,1MF35,Special Guardianship Allow,#N/A,,340.10
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306170,revenue,1MF35,Special Guardianship Allow,#N/A,,340.10
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294301,revenue,1MC20,In House Foster Care Costs,#N/A,,745.96
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312009,revenue,1MC20,In House Foster Care Costs,#N/A,,372.98
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305944,revenue,1MC20,In House Foster Care Costs,#N/A,,745.96
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306004,revenue,1MF35,Special Guardianship Allow,#N/A,,1377.45
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294359,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306005,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294231,revenue,1MC20,In House Foster Care Costs,#N/A,,728.57
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305873,revenue,1MC20,In House Foster Care Costs,#N/A,,340.00
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294297,revenue,1MF35,Special Guardianship Allow,#N/A,,315.06
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305940,revenue,1MF35,Special Guardianship Allow,#N/A,,315.06
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294360,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306008,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294344,revenue,1MF35,Special Guardianship Allow,#N/A,,649.02
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312052,revenue,1MF35,Special Guardianship Allow,#N/A,,258.98
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305989,revenue,1MF35,Special Guardianship Allow,#N/A,,649.02
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294560,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306207,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294529,revenue,1MC20,In House Foster Care Costs,#N/A,,426.00
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306175,revenue,1MC20,In House Foster Care Costs,#N/A,,426.00
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294186,revenue,1MF35,Special Guardianship Allow,#N/A,,374.80
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305823,revenue,1MF35,Special Guardianship Allow,#N/A,,374.80
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294348,revenue,1MC20,In House Foster Care Costs,#N/A,,948.52
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312057,revenue,1MC20,In House Foster Care Costs,#N/A,,276.65
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305993,revenue,1MC20,In House Foster Care Costs,#N/A,,553.30
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294347,revenue,1MC20,In House Foster Care Costs,#N/A,,693.96
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312056,revenue,1MC20,In House Foster Care Costs,#N/A,,346.98
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305992,revenue,1MC20,In House Foster Care Costs,#N/A,,705.77
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294358,revenue,1MC20,In House Foster Care Costs,#N/A,,817.96
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294358,revenue,1MF10,Adoption Payments,#N/A,,680.62
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312067,revenue,1MC20,In House Foster Care Costs,#N/A,,408.98
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312067,revenue,1MF10,Adoption Payments,#N/A,,340.31
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306003,revenue,1MC20,In House Foster Care Costs,#N/A,,817.96
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306003,revenue,1MF10,Adoption Payments,#N/A,,680.62
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294493,revenue,1MF35,Special Guardianship Allow,#N/A,,646.20
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312200,revenue,1MF35,Special Guardianship Allow,#N/A,,323.10
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306140,revenue,1MF35,Special Guardianship Allow,#N/A,,646.20
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294159,revenue,1MC20,In House Foster Care Costs,#N/A,,745.96
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9311863,revenue,1MC20,In House Foster Care Costs,#N/A,,372.98
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305796,revenue,1MC20,In House Foster Care Costs,#N/A,,745.96
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294369,revenue,1MC20,In House Foster Care Costs,#N/A,,693.96
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312079,revenue,1MC20,In House Foster Care Costs,#N/A,,346.98
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306016,revenue,1MC20,In House Foster Care Costs,#N/A,,693.96
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294349,revenue,1MC20,In House Foster Care Costs,#N/A,,553.30
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312058,revenue,1MC20,In House Foster Care Costs,#N/A,,276.65
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305994,revenue,1MC20,In House Foster Care Costs,#N/A,,553.30
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294357,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306002,revenue,1MF35,Special Guardianship Allow,#N/A,,306.10
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294584,revenue,1MF35,Special Guardianship Allow,#N/A,,786.90
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312294,revenue,1MF35,Special Guardianship Allow,#N/A,,393.45
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306232,revenue,1MF35,Special Guardianship Allow,#N/A,,786.90
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294372,revenue,1MC20,In House Foster Care Costs,#N/A,,374.00
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306019,revenue,1MC20,In House Foster Care Costs,#N/A,,374.00
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294572,revenue,1MF10,Adoption Payments,#N/A,,270.00
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306220,revenue,1MF10,Adoption Payments,#N/A,,270.00
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294289,revenue,1MC20,In House Foster Care Costs,#N/A,,953.41
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294289,revenue,1MC21,Fostering Unit,#N/A,,342.00
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9311997,revenue,1MC20,In House Foster Care Costs,#N/A,,408.98
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305932,revenue,1MC20,In House Foster Care Costs,#N/A,,986.26
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305932,revenue,1MC21,Fostering Unit,#N/A,,380.00
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294311,revenue,1MF10,Adoption Payments,#N/A,,281.86
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305954,revenue,1MF10,Adoption Payments,#N/A,,281.86
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294468,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306115,revenue,1MF35,Special Guardianship Allow,#N/A,,322.80
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294460,revenue,1MC20,In House Foster Care Costs,#N/A,,1298.00
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312167,revenue,1MC20,In House Foster Care Costs,#N/A,,649.00
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9306106,revenue,1MC20,In House Foster Care Costs,#N/A,,1298.00
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294333,revenue,1MC20,In House Foster Care Costs,#N/A,,1421.30
Children & Families,Children's Social Care,Revenue Expenditure,29/01/2025,Redacted Personal Data,9312041,revenue,1MC20,In House Foster Care Costs,#N/A,,760.00
Children & Families,Children's Social Care,Revenue Expenditure,21/01/2025,Redacted Personal Data,9305977,revenue,1MC20,In House Foster Care Costs,#N/A,,1999.83
Children & Families,Children's Social Care,Revenue Expenditure,07/01/2025,Redacted Personal Data,9294105,revenue,1MC20,In House Foster Care Costs,#N/A,,1120.56
