Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114583,revenue,1MF35,Special Guardianship Allow,465.48
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095572,revenue,1MF35,Special Guardianship Allow,407.50
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106334,revenue,1MF35,Special Guardianship Allow,407.50
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114504,revenue,1MF35,Special Guardianship Allow,406.35
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095491,revenue,1MF35,Special Guardianship Allow,381.60
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106257,revenue,1MF35,Special Guardianship Allow,381.60
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114563,revenue,1MC13,Post 18 Staying Put,318.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095551,revenue,1MC13,Post 18 Staying Put,318.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106314,revenue,1MC13,Post 18 Staying Put,318.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095816,revenue,1MC20,In-House Foster Carer Costs,931.32
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,12/04/2024,Redacted Personal Data,9104119,revenue,1MC20,In-House Foster Carer Costs,664.68
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106561,revenue,1MC20,In-House Foster Carer Costs,325.72
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114834,revenue,1MC20,In-House Foster Carer Costs,745.96
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114834,revenue,1MF10,Adoption Payments,1086.06
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095822,revenue,1MC20,In-House Foster Carer Costs,729.46
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095822,revenue,1MF10,Adoption Payments,1086.06
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106567,revenue,1MC20,In-House Foster Carer Costs,789.72
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106567,revenue,1MF10,Adoption Payments,1086.06
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114900,revenue,1MC20,In-House Foster Carer Costs,2407.86
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095890,revenue,1MC20,In-House Foster Carer Costs,2463.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106636,revenue,1MC20,In-House Foster Carer Costs,2575.05
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114580,revenue,1MC13,Post 18 Staying Put,318.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095569,revenue,1MC13,Post 18 Staying Put,318.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106331,revenue,1MC13,Post 18 Staying Put,318.36
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114590,revenue,1MC20,In-House Foster Carer Costs,1755.82
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095579,revenue,1MC20,In-House Foster Carer Costs,1399.42
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106340,revenue,1MC20,In-House Foster Carer Costs,1511.55
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114591,revenue,1MF35,Special Guardianship Allow,406.35
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095580,revenue,1MF35,Special Guardianship Allow,381.60
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106341,revenue,1MF35,Special Guardianship Allow,381.60
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114571,revenue,1MF35,Special Guardianship Allow,461.24
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095560,revenue,1MF35,Special Guardianship Allow,367.40
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106322,revenue,1MF35,Special Guardianship Allow,465.63
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114593,revenue,1MC13,Post 18 Staying Put,171.92
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114593,revenue,1MC20,In-House Foster Carer Costs,1101.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095582,revenue,1MC13,Post 18 Staying Put,171.92
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095582,revenue,1MC20,In-House Foster Carer Costs,1070.06
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106343,revenue,1MC13,Post 18 Staying Put,171.92
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106343,revenue,1MC20,In-House Foster Carer Costs,955.05
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114556,revenue,1MC20,In-House Foster Carer Costs,2099.52
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095545,revenue,1MC20,In-House Foster Carer Costs,2071.84
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106309,revenue,1MC20,In-House Foster Carer Costs,2220.66
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114596,revenue,1MC20,In-House Foster Carer Costs,817.96
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095585,revenue,1MC20,In-House Foster Carer Costs,804.12
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106346,revenue,1MC20,In-House Foster Carer Costs,1016.94
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114857,revenue,1MF35,Special Guardianship Allow,794.59
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095844,revenue,1MF35,Special Guardianship Allow,746.50
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106589,revenue,1MF35,Special Guardianship Allow,746.50
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114528,revenue,1MC20,In-House Foster Carer Costs,2257.88
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095517,revenue,1MC20,In-House Foster Carer Costs,2128.88
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106281,revenue,1MC20,In-House Foster Carer Costs,2357.85
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114588,revenue,1MC20,In-House Foster Carer Costs,2294.99
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,10/04/2024,Redacted Personal Data,9102777,revenue,1MC20,In-House Foster Carer Costs,2642.11
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114576,revenue,1MC20,In-House Foster Carer Costs,4023.82
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,23/04/2024,Redacted Personal Data,9110693,revenue,1MC20,In-House Foster Carer Costs,939.91
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095565,revenue,1MC20,In-House Foster Carer Costs,3857.70
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106327,revenue,1MC20,In-House Foster Carer Costs,1343.63
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114599,revenue,1MC20,In-House Foster Carer Costs,1420.56
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095588,revenue,1MC20,In-House Foster Carer Costs,2182.48
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106349,revenue,1MC20,In-House Foster Carer Costs,1494.99
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114518,revenue,1MC20,In-House Foster Carer Costs,817.96
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095505,revenue,1MC20,In-House Foster Carer Costs,804.12
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106270,revenue,1MC20,In-House Foster Carer Costs,886.50
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114508,revenue,1MC20,In-House Foster Carer Costs,1635.92
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095495,revenue,1MC20,In-House Foster Carer Costs,1608.24
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106261,revenue,1MC20,In-House Foster Carer Costs,1773.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114968,revenue,1MF35,Special Guardianship Allow,411.65
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095957,revenue,1MF35,Special Guardianship Allow,377.70
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106702,revenue,1MF35,Special Guardianship Allow,377.70
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114610,revenue,1MF35,Special Guardianship Allow,362.97
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095604,revenue,1MF35,Special Guardianship Allow,270.48
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106358,revenue,1MF35,Special Guardianship Allow,270.48
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114564,revenue,1MF10,Adoption Payments,485.68
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114564,revenue,1MF35,Special Guardianship Allow,868.95
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095552,revenue,1MF10,Adoption Payments,485.68
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095552,revenue,1MF35,Special Guardianship Allow,816.76
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106315,revenue,1MF10,Adoption Payments,485.68
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106315,revenue,1MF35,Special Guardianship Allow,816.76
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114609,revenue,1MC21,Fostering Unit,1444.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114852,revenue,1MF10,Adoption Payments,361.50
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095839,revenue,1MF10,Adoption Payments,361.50
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106584,revenue,1MF10,Adoption Payments,361.50
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114604,revenue,1MC20,In-House Foster Carer Costs,2185.88
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095593,revenue,1MC20,In-House Foster Carer Costs,2336.33
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,16/04/2024,Redacted Personal Data,9106353,revenue,1MC20,In-House Foster Carer Costs,2301.27
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114570,revenue,1MC13,Post 18 Staying Put,171.92
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,30/04/2024,Redacted Personal Data,9114570,revenue,1MC20,In-House Foster Carer Costs,2205.88
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095558,revenue,1MC13,Post 18 Staying Put,171.92
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,02/04/2024,Redacted Personal Data,9095558,revenue,1MC20,In-House Foster Carer Costs,2144.04
