Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45296,30437424,650,,Revenue,521834,Oak Activities Limited,Education Expenses
Peterborough City Council,Place & Economy,Housing Enforcement,Contract Hire and Operating Leases,45296,30437435,3788.68,283.05,Revenue,507527,Northumbria Healthcare NHS Foundation Trust,Hired Transport
Peterborough City Council,Place & Economy,Director of Housing,Services,45296,30437436,1439.76,,Revenue,524444,MALCOLM JAMES & PTNS. PROP. RENTALS LTD,Financial Assistance
Peterborough City Council,Adult Social Care,Block Contracts,Other Establishments,45296,30437437,10457.63,,Revenue,500717,P'Boro Council For Voluntary Srvs (PCVS),Third Party Payments - Contract
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45296,30437438,1484.21,,Revenue,501507,THE HELPING HANDS GROUP,Education Expenses
Peterborough City Council,Children and Young People,Schools and Settings funding,Services,45296,30437439,2042.15,,Revenue,501507,THE HELPING HANDS GROUP,Education Expenses
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45296,30437441,855,,Revenue,524645,Redacted Personal Information,Hired Transport
Peterborough City Council,Place & Economy,Director of Housing,Services,45296,30437445,3115,,Revenue,522349,RBS Property Management,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Director of Housing,Services,45296,30437446,945,,Revenue,522349,RBS Property Management,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Director of Housing,Services,45296,30437447,3115,,Revenue,522349,RBS Property Management,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Director of Housing,Services,45296,30437448,1235,,Revenue,522349,RBS Property Management,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Director of Housing,Services,45296,30437449,2975,,Revenue,522147,BSK Property Management Ltd,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Director of Housing,Services,45296,30437450,1500,,Revenue,522147,BSK Property Management Ltd,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Director of Housing,Services,45296,30437450,615,,Revenue,522147,BSK Property Management Ltd,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Director of Housing,Services,45296,30437451,2975,,Revenue,522147,BSK Property Management Ltd,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Director of Housing,Services,45296,30437452,2065,,Revenue,522147,BSK Property Management Ltd,Temporary Accommodation Costs
Peterborough City Council,Corporate Services,HR,Services,45296,30437454,2322.5,,Revenue,523471,Commercial Services Kent Ltd.,Legal Services
Peterborough City Council,Place & Economy,Director of Housing,Other Establishments,45296,30437467,7512,,Revenue,500720,Cross Keys Homes,Third Party Payments - Contract
Peterborough City Council,Public Health,DPH Office &Intelligence Team and Projects,Agency Staff,45296,30437475,1840,,Revenue,500678,Eden Brown Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Services,45296,30437486,1500,,Revenue,506870,Leicester City Council,Financial Assistance
Peterborough City Council,Adult Social Care,Executive Director Adult Social Care,Agency Staff,45296,30437487,3847.5,,Revenue,501455,Reed Specialist Recruitment Limited,External Temporary Staff
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45296,30437490,2500,,Revenue,521834,Oak Activities Limited,Education Expenses
Peterborough City Council,Place & Economy,Director of Housing,Repair & Maintenance of Buildings,45296,30437524,600,,Revenue,510678,SVF Estate Property Management Ltd,Rent
Peterborough City Council,Place & Economy,Director of Housing,Services,45296,30437533,21370,,Revenue,500548,Eastfield Guesthouse,Temporary Accommodation Costs
Peterborough City Council,Place & Economy,Director of Housing,Other Establishments,45296,30437542,58938.63,,Revenue,504603,Home Group Ltd,Third Party Payments - Contract
Peterborough City Council,Children and Young People,CSC Placements,Schools,45296,30437543,23338.49,,Revenue,523963,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45296,30437543,23338.49,,Revenue,523963,Redacted Personal Information,Boarding Out Fees
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Other Establishments,45296,30437549,1044119.79,,Revenue,510447,Peterborough Limited,Third Party Payments - Contract
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45296,30437555,1705.44,,Revenue,501973,Redacted Personal Information,Hired Transport
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45296,30437565,878,,Revenue,523075,1-2 Achieve LTD,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45296,30437566,1317,,Revenue,523075,1-2 Achieve LTD,Education Expenses
Peterborough City Council,Children and Young People,CSC Placements,Schools,45296,8000314483,14000,,Revenue,515144,Moving Up Care Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45296,8000314483,3500,,Revenue,515144,Moving Up Care Ltd,Boarding Out Fees
Peterborough City Council,Corporate,Corporate,Non Revenue,45296,8000314508,2854.2,,Capital,523076,Foster Building Services Ltd,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45296,8000314509,600,,Capital,500551,Rawheat Heating & Plumbing Eng.,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45296,8000314510,600,,Capital,500551,Rawheat Heating & Plumbing Eng.,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45296,8000314511,600,,Capital,500551,Rawheat Heating & Plumbing Eng.,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45296,8000314512,3591.6,,Capital,505312,Spotless {Cleaning Services},Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45296,8000314515,600,,Capital,500551,Rawheat Heating & Plumbing Eng.,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45296,8000314516,600,,Capital,500551,Rawheat Heating & Plumbing Eng.,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45296,8000314517,600,,Capital,500551,Rawheat Heating & Plumbing Eng.,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45296,8000314518,576,,Capital,500551,Rawheat Heating & Plumbing Eng.,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45296,8000314524,600,,Capital,500551,Rawheat Heating & Plumbing Eng.,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45296,8000314527,2700,,Capital,505312,Spotless {Cleaning Services},Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45296,8000314528,1440,,Capital,524441,Hygeniq Solutions Ltd,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45296,8000314529,5319.6,,Capital,505312,Spotless {Cleaning Services},Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45296,8000314530,600,,Capital,500551,Rawheat Heating & Plumbing Eng.,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45296,8000314532,600,,Capital,500551,Rawheat Heating & Plumbing Eng.,Grant Payment
Peterborough City Council,Corporate,Corporate,Non Revenue,45296,8000314535,3955.22,,Capital,510255,Maplethorpe & Mooney Ltd,Grant Payment
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314536,3026.52,,Revenue,501559,K2 CARE LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314537,2751,,Revenue,501559,K2 CARE LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314540,1090,,Revenue,501559,K2 CARE LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314541,1439.23,,Revenue,501559,K2 CARE LTD,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314545,2526.78,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314546,1300.01,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314548,787.33,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314549,897.19,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314551,1098.6,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314552,769.02,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314553,970.43,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314555,1666.21,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314556,2819.74,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314557,512.68,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314559,1538.04,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314560,2435.23,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314561,897.19,,Revenue,511067,Longhurst Group Limited,Assistive Technology
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314562,1211,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314563,2006.8,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314565,1937.6,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314567,1029.35,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314568,847.7,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314570,865,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314571,3477.3,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314572,605.5,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314575,1557,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314576,553.6,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314577,3667.6,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314578,2370.1,,Revenue,511067,Longhurst Group Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45296,8000314579,674.7,,Revenue,511067,Longhurst Group Limited,Home Care
