Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,0.07,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,6673.86,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,0.13,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,3963.57,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,15278.57,Revenue,510880,Break,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,25464.29,Revenue,514847,Esland North,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,2857.14,Revenue,524372,SV Care Services Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,3718.49,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,3789.79,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,-180.46,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,-0.27,Revenue,511905,True Fostering Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,-0.13,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,3789.79,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,3789.79,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,-180.46,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,4960,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,131,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,818.75,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,5159.29,Revenue,510567,The Cambridge Housing Society Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,4010.07,Revenue,523962,Family First Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,0.09,Revenue,510880,Break,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,15278.57,Revenue,510880,Break,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,35428.57,Revenue,524372,SV Care Services Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,17142.86,Revenue,524372,SV Care Services Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,-0.01,Revenue,523962,Family First Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,2940.78,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,-0.04,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,4434.28,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,3789.79,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,-180.46,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,3789.79,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,6864.29,Revenue,511905,True Fostering Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,-0.27,Revenue,511905,True Fostering Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,3579.08,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,-180.46,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,-248,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,524,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,2940.71,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,2940.71,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,6673.86,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,0.09,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,1834,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,-68.77,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,3844,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,1736,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,3494.14,Revenue,510184,Fostering Innovations Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,Short Breaks - one to one support,Services,45190,8000302323,9168.75,Revenue,522505,Redacted Personal Information,Financial Assistance
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,5159.29,Revenue,510567,The Cambridge Housing Society Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,5159.29,Revenue,510567,The Cambridge Housing Society Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,0.09,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,3963.57,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,1400,Revenue,503857,Cambian Childcare Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,0.09,Revenue,510880,Break,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,-0.22,Revenue,510880,Break,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,17142.86,Revenue,524372,SV Care Services Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,2857.14,Revenue,524372,SV Care Services Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,524,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,0.13,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,0.09,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,-55.02,Revenue,502474,Banya Family Placement Agency,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,4318.61,Revenue,502850,Eastern Family Services,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,8414.29,Revenue,523962,Family First Fostering Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,3718.49,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,-0.04,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,4434.28,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,-0.04,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,3789.79,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,4402,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,3579.08,Revenue,500434,Foster Care Associates Ltd FCA,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,-180.46,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,3789.79,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,5208,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,-248,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,3963.57,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,0.09,Revenue,501791,Fostering Solutions Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,15600,Revenue,503857,Cambian Childcare Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,5200,Revenue,503857,Cambian Childcare Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45190,8000302323,15278.57,Revenue,510880,Break,Boarding Out Fees
