Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319609,983.08,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319610,4800,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319611,4992.96,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319612,5485.2,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319613,4317.76,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319613,1278.04,,Revenue,501656,Redacted Personal Information,Day care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319614,8617.08,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319615,3855.4,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319616,5890.04,,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319617,5245.18,,Revenue,518229,Barchester Healthcare Homes Ltd-Wilsmere Hse,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45338,8000319617,-690.73,,Revenue,518229,Barchester Healthcare Homes Ltd-Wilsmere Hse,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319618,2937.76,,Revenue,501562,Barchester Wood Grange,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45338,8000319618,-742.2,,Revenue,501562,Barchester Wood Grange,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319619,1940,,Revenue,501562,Barchester Wood Grange,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45338,8000319619,-712.48,,Revenue,501562,Barchester Wood Grange,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319620,4000,,Revenue,513449,"Cedar Court Care Ltd
",Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319621,3800,,Revenue,513449,"Cedar Court Care Ltd
",Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319622,3545.08,,Revenue,509843,Chigwell Homes Ltd t/a Marcris House,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319623,18707.57,,Revenue,509924,CYGNET CARE SERVICES LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319624,8077.96,,Revenue,501863,Community Care Solutions Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319625,11273.76,,Revenue,501863,Community Care Solutions Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319626,10368.08,,Revenue,501863,Community Care Solutions Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319627,8349.64,,Revenue,501863,Community Care Solutions Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319628,6037.96,,Revenue,501863,Community Care Solutions Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319629,3237.24,,Revenue,520273,Country Court Care Homes 2  Ltd - Castor Lodge,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319630,3200,,Revenue,520273,Country Court Care Homes 2  Ltd - Castor Lodge,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319631,2748,,Revenue,524246,COUNTRY COURT CARE HOMES 2 LTD (Westfield),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319632,3200,,Revenue,510010,Country Court Care (Rose Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319633,834.01,,Revenue,508122,Boulevard Care Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45338,8000319633,-278.4,,Revenue,508122,Boulevard Care Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319634,4345.24,,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319635,4028.44,,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319636,3921.16,,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319637,2748.64,,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319638,3495.64,,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319640,3521.16,,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319641,2916.48,,Revenue,507087,Aliwal Healthcare Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319642,2916.48,,Revenue,507087,Aliwal Healthcare Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319643,6000,,Revenue,522482,Barchester Healthcare limited (Oaklands),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319644,4320,,Revenue,522609,Nene Valley Care Homes/ Florence House,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319645,4320,,Revenue,522609,Nene Valley Care Homes/ Florence House,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319646,4320,,Revenue,522609,Nene Valley Care Homes/ Florence House,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319647,3755.12,,Revenue,501553,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319648,3720,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319649,3519.64,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45338,8000319649,-782.96,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319650,3383.64,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45338,8000319650,-695.12,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319651,3386,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319652,3137.24,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319653,3229.6,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319654,4256,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319655,3286.84,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45338,8000319655,-727.04,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319656,3286.84,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45338,8000319656,-691.2,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319657,3436.84,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45338,8000319657,-980.8,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319658,3781.4,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319659,3164.4,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45338,8000319659,-1201.24,,Revenue,507516,Healthcare Homes Group Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319660,3363.24,,Revenue,523072,Healthcare Homes Group (Home Close),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319661,23500.63,,Revenue,508727,Askham Village Community Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319662,9600,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45338,8000319662,-2110.08,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45338,8000319663,3164.4,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45338,8000319663,-732.92,,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
