Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296021,8167.84,Revenue,501656,Redacted Personal Information,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296022,558.57,Revenue,510716,Thorpe Wood Care Home Ltd- Peterborough Care,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000296023,-742.2,Revenue,501562,Barchester Wood Grange,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296023,2937.76,Revenue,501562,Barchester Wood Grange,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296024,7125.12,Revenue,506927,Heathcotes M Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296025,4243,Revenue,522383,Livability,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296026,7246.2,Revenue,511693,Richardson Care Holdings Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296027,3292,Revenue,501853,Richmond Fellowship (The),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296028,3357.24,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296029,3437.24,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296030,3037.24,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296031,3156.4,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296032,3156.4,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296033,11542.86,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296034,3437.24,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296035,3437.24,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296036,1700,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296037,3156.4,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296038,3156.4,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000296038,-1015.68,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296039,3237.24,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296040,3056.4,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296041,3237.24,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296042,1114.29,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296043,3156.4,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296044,2340,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296045,3237.24,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000296046,-1829.4,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296046,4120.84,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296047,3156.4,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296048,2956.4,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296049,1857.08,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000296049,-803.68,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296050,3000,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296051,3156.4,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296052,2764.4,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000296052,-684.88,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296053,3437.24,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296054,3156.4,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296055,3437.24,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296056,3156.4,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296057,3437.24,Revenue,511599,HAMPTON GROVE HEALTHCARE LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296058,2057.14,Revenue,501500,Peterborough Care T/A Broadleigh Nursing Home,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296060,11940,Revenue,510188,Enham Trust,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296061,4413.64,Revenue,501532,THE LODGE TRUST,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000296061,-475,Revenue,501532,THE LODGE TRUST,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000296062,-1101.2,Revenue,501509,ABBEY COURT PRIORY,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296062,3400,Revenue,501509,ABBEY COURT PRIORY,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296063,2937.76,Revenue,501509,ABBEY COURT PRIORY,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000296064,-1403.44,Revenue,501509,ABBEY COURT PRIORY,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296064,3963.24,Revenue,501509,ABBEY COURT PRIORY,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45133,8000296065,7982.37,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000296065,-734.9,Revenue,501557,STAR RESIDENTIAL HOME LTD,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45133,8000296070,798.48,Revenue,508897,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000296070,-165.36,Revenue,508897,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45133,8000296071,3526.48,Revenue,503313,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000296071,-199.12,Revenue,503313,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45133,8000296073,1451.16,Revenue,507580,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000296073,-218.72,Revenue,507580,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45133,8000296074,1054.64,Revenue,508904,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45133,8000296076,1011.4,Revenue,511868,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45133,8000296077,2690.76,Revenue,502002,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000296077,-190.4,Revenue,502002,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45133,8000296078,2094.48,Revenue,508585,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000296078,-74.68,Revenue,508585,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45133,8000296079,2450.36,Revenue,509058,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000296079,-169.8,Revenue,509058,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45133,8000296080,821.04,Revenue,509906,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000296080,-145.04,Revenue,509906,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45133,8000296081,1655.2,Revenue,510134,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45133,8000296083,658.48,Revenue,510453,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000296084,-36.08,Revenue,510621,Redacted Personal Information,Contributions
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45133,8000296084,3985.52,Revenue,510621,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45133,8000296085,2903.6,Revenue,511146,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Social Services,45133,8000296086,1165.92,Revenue,511235,Redacted Personal Information,Direct Payments
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45133,8000296087,-201.28,Revenue,501750,Redacted Personal Information,Contributions
