Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435171,36.13,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Commercial - Retail,Energy Costs,45268,30435171,438.36,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Network and Traffic Management,Energy Costs,45268,30435171,135.54,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435171,83.29,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435171,155.13,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435171,478.96,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Network and Traffic Management,Energy Costs,45268,30435171,510.72,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45268,30435172,10261.93,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,"City Centre, Markets and Events",Energy Costs,45268,30435172,161.59,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Children and Young People,Targeted Youth Service,Energy Costs,45268,30435172,120.49,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435172,28.55,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Community - CAT,Energy Costs,45268,30435172,461.74,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45268,30435172,346.35,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,"City Centre, Markets and Events",Energy Costs,45268,30435172,161.09,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Children and Young People,Targeted Youth Service,Energy Costs,45268,30435172,219.02,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Network and Traffic Management,Energy Costs,45268,30435172,49.75,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435172,79.73,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,"City Centre, Markets and Events",Energy Costs,45268,30435172,5154.43,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Parking Services,Energy Costs,45268,30435172,292.94,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Network and Traffic Management,Energy Costs,45268,30435173,42.14,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435173,374.14,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45268,30435173,459.85,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,"City Centre, Markets and Events",Energy Costs,45268,30435173,23.4,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435173,28.48,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45268,30435173,30.41,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435173,161.53,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,"City Centre, Markets and Events",Energy Costs,45268,30435173,235.54,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Community - CAT,Energy Costs,45268,30435173,247.9,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Commercial - Office,Energy Costs,45268,30435173,567.06,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435173,739.05,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435173,346.19,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435174,22.81,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435174,9755.83,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435174,515.07,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Westcombe Engineering,Energy Costs,45268,30435174,1757.45,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Commercial - Industrial,Energy Costs,45268,30435174,694.29,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45268,30435174,4131.39,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Parking Services,Energy Costs,45268,30435174,105.04,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Bereavement Service,Energy Costs,45268,30435174,36.41,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Network and Traffic Management,Energy Costs,45268,30435174,220.22,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Community - CAT,Energy Costs,45268,30435174,22.81,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435174,368.07,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435174,201.61,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435175,405.75,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Community - CAT,Energy Costs,45268,30435175,1067.18,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435175,28.46,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,"City Centre, Markets and Events",Energy Costs,45268,30435175,220.14,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Westcombe Engineering,Energy Costs,45268,30435175,3275.92,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Bereavement Service,Energy Costs,45268,30435175,38.75,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Bereavement Service,Energy Costs,45268,30435175,163.38,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Commercial - Retail,Energy Costs,45268,30435175,34.17,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45268,30435175,381.97,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435175,93.97,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Children and Young People,Short Breaks - In House provision,Energy Costs,45268,30435175,805.11,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Children and Young People,Corporate Parenting,Energy Costs,45268,30435175,227.66,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,"City Centre, Markets and Events",Energy Costs,45268,30435176,462.58,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,"City Centre, Markets and Events",Energy Costs,45268,30435176,557.56,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Commercial - Office,Energy Costs,45268,30435176,1159.61,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Network and Traffic Management,Energy Costs,45268,30435176,456.54,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435176,276.4,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Network and Traffic Management,Energy Costs,45268,30435176,34.35,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,"City Centre, Markets and Events",Energy Costs,45268,30435176,326.32,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435176,76.92,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435176,240.58,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435176,154.4,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45268,30435176,119.17,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Commercial - Office,Energy Costs,45268,30435176,38,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45268,30435177,1961.61,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435177,289.91,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Energy Costs,45268,30435177,1813.62,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45268,30435177,1033.39,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Community Capacity,Energy Costs,45268,30435177,2579.1,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Place & Economy,Vivacity,Energy Costs,45268,30435177,7913.07,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
Peterborough City Council,Corporate Services,Commercial - Office,Energy Costs,45268,30435177,47008.35,,Revenue,507687,Totalenergies Gas & Power Limited,Electricity
