Beneficiary,Category/Purpose,Department,     Net value,VAT Value,Gross,Date incurred -Payment Date,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,626,0,626,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,642.6,0,642.6,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,661,0,661,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,837,0,837,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,861,0,861,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,892,0,892,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,926,0,926,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,926.1,0,926.1,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1019,0,1019,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1058,0,1058,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1058.02,0,1058.02,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1098,0,1098,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1134,0,1134,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1134,0,1134,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1302,0,1302,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1320,0,1320,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1385.64,0,1385.64,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1386,0,1386,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1386,0,1386,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1512,0,1512,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1620,0,1620,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1720,0,1720,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1720.27,0,1720.27,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1764,0,1764,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1851.82,0,1851.82,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,2520,0,2520,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,2772,0,2772,45267,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,3707,0,3707,45267,,
MNA Home Care Services,Domiciliary Care,Self funders Personalisation - Adult Soc,651.24,0,651.24,45271,,
MNA Home Care Services,Domiciliary Care,Self funders Personalisation - Adult Soc,651.24,0,651.24,45271,,
MNA Home Care Services,Domiciliary Care,Self funders Personalisation - Adult Soc,7200.2,0,7200.2,45271,,
MNA Home Care Services,Domiciliary Care,Working Together - Learning Disability,1221.52,0,1221.52,45271,,
MNA Home Care Services,Domiciliary Care,Working Together - Learning Disability,1687.08,0,1687.08,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,523.52,0,523.52,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,558.4,0,558.4,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,564.3,0,564.3,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,570.28,0,570.28,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,570.3,0,570.3,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,651.24,0,651.24,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,651.24,0,651.24,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,651.24,0,651.24,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,663.12,0,663.12,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,680.55,0,680.55,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,732.92,0,732.92,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,732.92,0,732.92,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,732.92,0,732.92,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,732.92,0,732.92,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,814.56,0,814.56,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,814.56,0,814.56,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,860.66,0,860.66,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,872.52,0,872.52,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,884.36,0,884.36,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,895.52,0,895.52,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,895.52,0,895.52,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,930.83,0,930.83,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,954.16,0,954.16,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,968.48,0,968.48,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,977.2,0,977.2,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,977.22,0,977.22,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,1035.12,0,1035.12,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,1035.14,0,1035.14,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,1058.88,0,1058.88,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,1058.88,0,1058.88,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,1058.88,0,1058.88,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,1081.92,0,1081.92,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,1105.34,0,1105.34,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,1361.12,0,1361.12,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,1384.12,0,1384.12,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,1396,0,1396,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,1628.44,0,1628.44,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,1829.47,0,1829.47,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,2280.36,0,2280.36,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,2373.37,0,2373.37,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,2745.24,0,2745.24,45271,,
MNA Home Care Services,Domiciliary Care,Personalisation,542.07,0,542.07,45272,,
MNA Home Care Services,Domiciliary Care,Personalisation,636.51,0,636.51,45272,,
MNA Home Care Services,Domiciliary Care,Personalisation,677.77,0,677.77,45272,,
MNA Home Care Services,Domiciliary Care,Personalisation,682.31,0,682.31,45272,,
MNA Home Care Services,Domiciliary Care,Personalisation,730.23,0,730.23,45272,,
MNA Home Care Services,Domiciliary Care,Personalisation,945.43,0,945.43,45272,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,-1418.94,0,-1418.94,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,501,0,501,45278,,
MNA Home Care Services,Domiciliary Care,Personalisation,502.73,0,502.73,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,504,0,504,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,504,0,504,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,504,0,504,45278,,
MNA Home Care Services,Domiciliary Care,Personalisation,504.9,0,504.9,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,515,0,515,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,527,0,527,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,580,0,580,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,604,0,604,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,645,0,645,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,671.94,0,671.94,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,694,0,694,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,715,0,715,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,793,0,793,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,840,0,840,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,881,0,881,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,882,0,882,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,888,0,888,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,904,0,904,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,926,0,926,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,938,0,938,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1024,0,1024,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1058,0,1058,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1058,0,1058,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1062.18,0,1062.18,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1135,0,1135,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1220.68,0,1220.68,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1240,0,1240,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1250,0,1250,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1260,0,1260,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1260,0,1260,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1260,0,1260,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1262,0,1262,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1323,0,1323,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1323,0,1323,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1323,0,1323,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1323,0,1323,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1385.64,0,1385.64,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1421,0,1421,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1534.4,0,1534.4,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1620,0,1620,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1735,0,1735,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1763.64,0,1763.64,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1905,0,1905,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,1960,0,1960,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,3175.2,0,3175.2,45278,,
MNA Home Care Services,Reablmnt Care Client,Personalisation,3428,0,3428,45278,,
MNS Care PLC - Saram Villa,Nursing Care,Self funders L.T.- Adult Social Care,5757.14,0,5757.14,45223,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Self funders L.T.- Adult Social Care,-973,0,-973,45223,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,4272.07,0,4272.07,45223,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-973,0,-973,45223,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,4779.09,0,4779.09,45223,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-973,0,-973,45223,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,3985.71,0,3985.71,45223,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,3985.71,0,3985.71,45223,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,4067.02,0,4067.02,45223,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,4871.43,0,4871.43,45223,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,4871.43,0,4871.43,45223,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,6150.98,0,6150.98,45223,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-973,0,-973,45223,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,6246.59,0,6246.59,45223,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-973,0,-973,45223,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,5314.29,0,5314.29,45223,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,5757.14,0,5757.14,45223,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,6951.57,0,6951.57,45223,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-973,0,-973,45223,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,7173,0,7173,45223,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-973,0,-973,45223,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,7173,0,7173,45223,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-973,0,-973,45223,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,4650,0,4650,45223,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,7440,0,7440,45223,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-1789.14,0,-1789.14,45223,,
MNS Care PLC - Saram Villa,Nursing Care,Self funders L.T.- Adult Social Care,5571.43,0,5571.43,45252,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Self funders L.T.- Adult Social Care,-941.62,0,-941.62,45252,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,4134.25,0,4134.25,45252,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-941.62,0,-941.62,45252,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,4624.93,0,4624.93,45252,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-941.62,0,-941.62,45252,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,3857.15,0,3857.15,45252,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,3857.15,0,3857.15,45252,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,3935.83,0,3935.83,45252,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,4714.28,0,4714.28,45252,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,4714.28,0,4714.28,45252,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,5952.55,0,5952.55,45252,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-941.62,0,-941.62,45252,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,6045.08,0,6045.08,45252,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-941.62,0,-941.62,45252,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,5142.85,0,5142.85,45252,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,5571.43,0,5571.43,45252,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,6727.33,0,6727.33,45252,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-941.62,0,-941.62,45252,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,6941.62,0,6941.62,45252,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-941.62,0,-941.62,45252,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,6941.62,0,6941.62,45252,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-941.62,0,-941.62,45252,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,7200,0,7200,45252,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,4500,0,4500,45252,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-1731.43,0,-1731.43,45252,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,16460.08,0,16460.08,45252,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,3642.86,0,3642.86,45252,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-2102.94,0,-2102.94,45252,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,33088.36,0,33088.36,45252,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-4488.36,0,-4488.36,45252,,
MNS Care PLC - Saram Villa,Nursing Care,Self funders L.T.- Adult Social Care,5757.14,0,5757.14,45280,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Self funders L.T.- Adult Social Care,-973,0,-973,45280,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,4272.07,0,4272.07,45280,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-973,0,-973,45280,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,4779.09,0,4779.09,45280,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-973,0,-973,45280,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,3985.71,0,3985.71,45280,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,3985.71,0,3985.71,45280,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,4067.02,0,4067.02,45280,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,4871.43,0,4871.43,45280,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,4871.43,0,4871.43,45280,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,6150.98,0,6150.98,45280,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-973,0,-973,45280,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,6246.59,0,6246.59,45280,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-973,0,-973,45280,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,5314.29,0,5314.29,45280,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,5757.14,0,5757.14,45280,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,6951.57,0,6951.57,45280,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-973,0,-973,45280,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,7173,0,7173,45280,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-973,0,-973,45280,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,7173,0,7173,45280,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-973,0,-973,45280,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,7173,0,7173,45280,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-973,0,-973,45280,,
MNS Care PLC - Saram Villa,Nursing Care,Long Term Care,7615.86,0,7615.86,45280,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-973,0,-973,45280,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,7440,0,7440,45280,,
MNS Care PLC - Saram Villa,Residential Placemnt,Long Term Care,4650,0,4650,45280,,
MNS Care PLC - Saram Villa,Rec Cost Ext Non-Vat,Long Term Care,-1789.14,0,-1789.14,45280,,
Mo Mo Education Ltd,Private Nurseries,2 year old offer,5783.4,0,5783.4,45237,,
Mo Mo Education Ltd,Private Nurseries,2 year old offer,13413.96,0,13413.96,45237,,
Mo Mo Education Ltd,Private Nurseries,Dsg Nursery Educ Grant 3yrs & 4yrs,9852.33,0,9852.33,45237,,
Mo Mo Education Ltd,Private Nurseries,Dsg Nursery Educ Grant 3yrs & 4yrs,19181.94,0,19181.94,45237,,
Mo Mo Education Ltd,Private Nurseries,EY SEN Inclusion Fund,2800,0,2800,45247,,
Moiser Consulting,Consultants Fees,Management Information & I.T.,8645,0,8645,45217,,
Molly Rose Foundation,Misc Supp & Serv Cst,Wider Health Improvement,1080,0,1080,45278,,
Monkey Puzzle Day Nursery,Private Nurseries,2 year old offer,3855.6,0,3855.6,45250,,
Monkey Puzzle Day Nursery,Private Nurseries,Dsg Nursery Educ Grant 3yrs & 4yrs,58887.98,0,58887.98,45250,,
Monkey Puzzle Day Nursery,Private Nurseries,EY SEN Inclusion Fund,500,0,500,45250,,
Monterpoint Technologies Ltd,Computer Software,Adult Skills Budget,12000,2400,14400,45264,,
Monterpoint Technologies Ltd,Computer Software,Adult Skills Budget,20000,4000,24000,45264,,
Montrose Pre School,Private Nurseries,2 year old offer,11326.5,0,11326.5,45237,,
Montrose Pre School,Private Nurseries,Dsg Nursery Educ Grant 3yrs & 4yrs,8948.62,0,8948.62,45237,,
Montrose Pre School,Private Nurseries,EY SEN Inclusion Fund,3200,0,3200,45237,,
Motor Insurers' Bureau,Books & Publications,Insurance Services,625,125,750,45254,,
Motor Insurer's Bureau,Other Professionals,Insurance Services,800,160,960,45267,,
Mount Camphill Community Ltd,Supptd Accommodation,Working Together - Learning Disability,4577.86,0,4577.86,45236,,
Mount Camphill Community Ltd,Supptd Accommodation,Working Together - Learning Disability,4430.18,0,4430.18,45264,,
Muddy Puddles Nursery,Private Nurseries,2 year old offer,963.9,0,963.9,45237,,
Muddy Puddles Nursery,Private Nurseries,Dsg Nursery Educ Grant 3yrs & 4yrs,16239.3,0,16239.3,45237,,
Mullin & sons,Misc Supp & Serv Cst,Cap - GF Housing,2592,0,2592,45258,,
Mullin and Sons Limited,Landld Rprs Exit Cts,Cap - GF Housing,5510,0,5510,45259,,
