Beneficiary,Category/Purpose,Department,     Net value,VAT Value,Gross,Date incurred -Payment Date,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1778.95,0,1778.95,45335,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2020.22,0,2020.22,45335,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2034.58,0,2034.58,45335,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2034.58,0,2034.58,45335,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2041.76,0,2041.76,45335,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2096.16,0,2096.16,45335,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2150.16,0,2150.16,45335,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2585.37,0,2585.37,45335,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2713.48,0,2713.48,45335,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2972.86,0,2972.86,45335,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,3550.09,0,3550.09,45335,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,3747.74,0,3747.74,45335,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,4508.51,0,4508.51,45335,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,4807.08,0,4807.08,45335,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,602.72,0,602.72,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,664.04,0,664.04,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,664.04,0,664.04,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,852.16,0,852.16,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,958.68,0,958.68,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,979.42,0,979.42,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,979.42,0,979.42,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,979.42,0,979.42,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1054.76,0,1054.76,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1054.76,0,1054.76,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1054.76,0,1054.76,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1065.2,0,1065.2,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1280.78,0,1280.78,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1280.78,0,1280.78,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1328.08,0,1328.08,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1328.08,0,1328.08,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1356.12,0,1356.12,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1657.48,0,1657.48,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1657.48,0,1657.48,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1657.48,0,1657.48,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1657.48,0,1657.48,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1657.48,0,1657.48,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2158.13,0,2158.13,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2158.13,0,2158.13,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2328.61,0,2328.61,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2988.18,0,2988.18,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2988.18,0,2988.18,45341,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,5814,0,5814,45341,,
Community Connex Ltd,Domiciliary Care,Working Together - Learning Disability,577.84,0,577.84,45348,,
Community Connex Ltd,Domiciliary Care,Personalisation,622.88,0,622.88,45348,,
Community Connex Ltd,Domiciliary Care,Working Together - Learning Disability,732.8,0,732.8,45348,,
Community Connex Ltd,Domiciliary Care,Working Together - Learning Disability,806.08,0,806.08,45348,,
Community Connex Ltd,Domiciliary Care,Working Together - Learning Disability,824.4,0,824.4,45348,,
Community Connex Ltd,Respite Costs,Working Together - Learning Disability,1120,0,1120,45348,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2023.88,0,2118.88,45348,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,95,0,2118.88,45348,,
Community Connex Ltd,Domiciliary Care,Personalisation,2303.4,0,2303.4,45348,,
Community Connex Ltd,Domiciliary Care,Working Together - Learning Disability,2515.64,0,2515.64,45348,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2523.35,0,2523.35,45348,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,3195.27,0,3310.27,45348,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,115,0,3310.27,45348,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,3652.22,0,3652.22,45348,,
Community Connex Ltd,Domiciliary Care,Working Together - Learning Disability,6713.98,0,6713.98,45348,,
Community Connex Ltd,Counselling,Contracts & Voluntary Sector,41157,0,41157,45349,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,664.04,0,664.04,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,678.06,0,678.06,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,830.05,0,830.05,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,852.16,0,852.16,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,904.08,0,904.08,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,904.08,0,904.08,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,904.08,0,904.08,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,958.68,0,958.68,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,958.68,0,958.68,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,979.42,0,979.42,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,979.42,0,979.42,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,979.42,0,979.42,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,979.42,0,979.42,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,979.42,0,979.42,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1205.44,0,1205.44,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1280.78,0,1280.78,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1280.78,0,1280.78,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1328.08,0,1328.08,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1328.08,0,1328.08,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1356.12,0,1356.12,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1464.7,0,1464.7,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1582.14,0,1582.14,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1582.14,0,1582.14,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1582.14,0,1582.14,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1582.14,0,1582.14,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,1582.14,0,1582.14,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2158.13,0,2158.13,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2236.92,0,2341.92,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,105,0,2341.92,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2636.9,0,2636.9,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2656.16,0,2656.16,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,2822.17,0,2822.17,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,5130,0,5130,45356,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,5506.2,0,5506.2,45356,,
Community Connex Ltd,Domiciliary Care,Working Together - Learning Disability,527.08,0,527.08,45359,,
Community Connex Ltd,Domiciliary Care,Personalisation,566.58,0,566.58,45359,,
Community Connex Ltd,Domiciliary Care,Working Together - Learning Disability,806.08,0,806.08,45359,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,904.08,0,904.08,45359,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,3058.05,0,3058.05,45359,,
Community Connex Ltd,Day Care Payments,Working Together - Learning Disability,3652.22,0,3652.22,45359,,
Community Connex Ltd,Domiciliary Care,Working Together - Learning Disability,3863.13,0,3863.13,45359,,
Community Connex Ltd,Respite Costs,Children With Disabilities Client Costs,527.1,0,527.1,45363,,
Community Connex Ltd,Respite Costs,Children With Disabilities Client Costs,1070.67,0,1070.67,45363,,
Community Connex Ltd,Domiciliary Care,Working Together - Learning Disability,556.39,0,556.39,45370,,
Community Connex Ltd,Domiciliary Care,Working Together - Learning Disability,587.76,0,587.76,45370,,
Community Connex Ltd,Domiciliary Care,Working Together - Learning Disability,622.88,0,622.88,45370,,
Community Connex Ltd,Domiciliary Care,Working Together - Learning Disability,659.52,0,659.52,45370,,
Community Connex Ltd,Respite Costs,Children With Disabilities Client Costs,677.7,0,677.7,45370,,
Community Connex Ltd,Respite Costs,Children With Disabilities Client Costs,713.78,0,713.78,45370,,
Community Connex Ltd,Domiciliary Care,Personalisation,715.82,0,715.82,45370,,
Community Connex Ltd,Domiciliary Care,Working Together - Learning Disability,806.08,0,806.08,45370,,
Community Connex Ltd,Domiciliary Care,Working Together - Learning Disability,876.99,0,876.99,45370,,
Community Connex Ltd,Domiciliary Care,Personalisation,2198.7,0,2198.7,45370,,
Community Connex Ltd,Domiciliary Care,Working Together - Learning Disability,6280.82,0,6280.82,45370,,
Community Connex LTD,Other Agencies,Contracts & Voluntary Sector,997.5,0,997.5,45376,,
Community Connex LTD,Other Agencies,Contracts & Voluntary Sector,1505,0,1505,45376,,
Community Connex Ltd,Other Agencies,Policy And  Partnerships,1363.75,0,1363.75,45324,,
Community Connex Ltd,Other Agencies,Policy And  Partnerships,1363.75,0,1363.75,45324,,
Compass Children’s Homes Kent Ltd,Residential Schools,EOTAS & AP,33843.33,0,33843.33,45378,,
Compass Children’s Homes Kent Ltd,Residential Schools,EOTAS & AP,33843.33,0,33843.33,45378,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,2981.35,596.27,3577.62,45296,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,1400.41,280.09,1798.42,45313,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,98.27,19.65,1798.42,45313,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,1509.37,301.874,1811.24,45313,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,1526.46,305.292,1831.75,45313,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,3026.21,605.242,3631.45,45313,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,3044.37,608.884,3653.25,45313,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,3060.39,612.078,3672.47,45313,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,4492.85,898.58,5391.43,45313,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,4574.04,914.798,5488.84,45313,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,5980.84,1196.168,7177.01,45313,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,6027.85,1205.58,7233.43,45313,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,7476.33,1495.266,8971.6,45313,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,7481.69,1496.328,8978.02,45313,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,7504.09,1500.828,9004.92,45313,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,9079.7,1815.94,10895.64,45313,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,13528.74,2705.748,16234.49,45313,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,1497.62,299.524,1797.14,45314,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,4530.23,906.046,5436.28,45314,,
Compass Minerals UK Ltd,Private Contractors,Winter Gritting,12043.96,2408.792,14452.75,45314,,
Computer Share Voucher Services Ltd,Section 17,Childcare Vouchers,2222,0,2248.66,45307,,
Computer Share Voucher Services Ltd,Section 17,Childcare Vouchers,22.22,4.444,2248.66,45307,,
Computer Share Voucher Services Ltd,Section 17,Childcare Vouchers,2222,0,2248.66,45335,,
Computer Share Voucher Services Ltd,Section 17,Childcare Vouchers,22.22,4.444,2248.66,45335,,
Computer Share Voucher Services Ltd,Section 17,Childcare Vouchers,2222,0,2248.66,45364,,
Computer Share Voucher Services Ltd,Section 17,Childcare Vouchers,22.22,4.444,2248.66,45364,,
Concilium Assets LLP,Other Professionals,Sheldon House GF 6 Gayton Road,13597.83,0,13597.83,45331,,
Concilium Business Services Ltd,Other Professionals,Sheldon House GF 6 Gayton Road,13597.83,0,13597.83,45301,,
Conexia Limited,Recruitment,CRB,5472,0,6963.56,45301,,
Conexia Limited,Recruitment,CRB,1242.97,248.594,6963.56,45301,,
Conexia Limited,Recruitment,CRB,4500,0,5670.6,45334,,
Conexia Limited,Recruitment,CRB,975.5,195.1,5670.6,45334,,
Conexia Limited,Recruitment,CRB,4452,0,5571.6,45364,,
Conexia Limited,Recruitment,CRB,933,186.6,5571.6,45364,,
Connect Fostering,Foster Payments,Childrens Placements,3723.32,0,3723.32,45306,,
Connect Fostering,Foster Payments,Asylum Client Expenditure,4185,0,4185,45306,,
Connect Fostering,Foster Payments,Childrens Placements,5978.57,0,5978.57,45306,,
Connect Fostering,Foster Payments,Childrens Placements,3723.32,0,3723.32,45334,,
Connect Fostering,Foster Payments,Asylum Client Expenditure,4185,0,4185,45334,,
Connect Fostering,Foster Payments,Childrens Placements,5978.57,0,5978.57,45334,,
Connect Fostering,Foster Payments,Childrens Placements,3483.11,0,3483.11,45362,,
Connect Fostering,Foster Payments,Asylum Client Expenditure,3915,0,3915,45362,,
Connect Fostering,Foster Payments,Childrens Placements,5592.86,0,5592.86,45362,,
Connells Limited,Consultants Fees,Cap - Housing,4156.25,831.25,4987.5,45366,,
Connells Limited,Consultants Fees,Cap - Housing,4187.5,837.5,5025,45366,,
Connells Limited,Consultants Fees,Cap - Housing,5156.25,1031.25,6187.5,45366,,
Connells Limited,Consultants Fees,Cap - Housing,5187.5,1037.5,6225,45366,,
Connells Limited,Consultants Fees,Cap - Housing,5281.25,1056.25,6337.5,45366,,
Connells Limited,Consultants Fees,Cap - Housing,5312.5,1062.5,6375,45366,,
Connells Limited,Consultants Fees,Cap - Housing,5343.75,1068.75,6412.5,45366,,
Connells Limited,Consultants Fees,Cap - Housing,5375,1075,6450,45366,,
Connells Limited,Consultants Fees,Cap - Housing,4218.75,843.75,5062.5,45369,,
Connevans Limited,Other Professionals,Children's Sensory Team,1512,302.4,1814.4,45362,,
Connifers Care Ltd,Residential Placemnt,Working Together - Learning Disability,4434.02,0,4434.02,45314,,
Connifers Care Ltd,Residential Placemnt,Working Together - Learning Disability,4147.95,0,4147.95,45348,,
Connifers Care Ltd,Residential Placemnt,Working Together - Learning Disability,4434.02,0,4434.02,45376,,
Contract Plant Rental,Vehicle Hire Costs,C.A.Site,867.01,173.402,1040.41,45306,,
Contract Plant Rental,Vehicle Hire Costs,C.A.Site,3050,610,3660,45306,,
Contract Plant Rental,Vehicle Hire Costs,C.A.Site,5000,1000,6000,45306,,
Contract Plant Rental,Vehicle Hire Costs,C.A.Site,867,173.4,1040.4,45315,,
Contract Plant Rental,Vehicle Hire Costs,C.A.Site,3050,610,3660,45315,,
Contract Plant Rental,Vehicle Hire Costs,C.A.Site,3800,760,4560,45315,,
Contract Plant Rental,Vehicle Hire Costs,C.A.Site,703.85,140.77,844.62,45327,,
Contract Plant Rental,Vehicle Hire Costs,C.A.Site,867.01,173.402,1040.41,45335,,
Contract Plant Rental,Vehicle Hire Costs,C.A.Site,3050,610,3660,45335,,
Contract Plant Rental,Vehicle Hire Costs,C.A.Site,3800,760,4560,45335,,
Contract Plant Rental,Vehicle Hire Costs,C.A.Site,867.01,173.402,1040.41,45338,,
Contract Plant Rental,Vehicle Hire Costs,C.A.Site,3050,610,3660,45338,,
Contract Plant Rental,Vehicle Hire Costs,C.A.Site,3800,760,4560,45338,,
Contract Plant Rental,Vehicle Hire Costs,C.A.Site,17700,3540,21240,45350,,
Contract Plant Rental,Vehicle Hire Costs,C.A.Site,867.01,173.402,1040.41,45364,,
Contract Plant Rental,Vehicle Hire Costs,C.A.Site,3050,610,3660,45364,,
