Entity Name,Directorate,Service/Board,Cost Centre,Description,Subjective,Subjective Description,Supplier Name,Payment Date,Line Amount,Invoice Amount,Net Amount
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89104,Major Enhancement Works,Teignmouth Maritime Services Ltd,45244,461795.33,554154.4,461795.33
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89202,Legal Fees & Expenses,Owen + Co,45232,1271.13,1525.36,1271.13
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Bloom Procurement Services Ltd,45239,18262.82,21915.38,18262.82
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Bloom Procurement Services Ltd,45253,18262.82,21915.38,18262.82
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Bloom Procurement Services Ltd,45260,13533.34,16240.01,13533.34
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,,45239,2780,2780,2780
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Cornwall Council,45260,3450,10520,10520
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Cornwall Council,45260,7070,10520,10520
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Currie & Brown UK Ltd,45251,6098.75,7318.5,6098.75
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Currie & Brown UK Ltd,45260,6098.75,7318.5,6098.75
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,,45239,1800,1800,1800
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Purcell Architecture Ltd,45239,62269.88,74723.86,62269.88
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Sixth Voice Consulting Ltd,45239,3250,3250,3250
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,Stone King LLP,45260,1950,2340,1950
51 Council of the Isles of Scilly,Infrastructure and Planning,Waste and Recycling,690002,Infrastructure & Planning Directorate,89207,Consultancy Costs,,45239,1800,1800,1800
51 Council of the Isles of Scilly,Strategic Development and Finance,Housing Rented Property and Homelessness,690003,Strategy & Development Directorate,89001,Acquisition Costs - Land,Ashfords,45247,202973.84,202973.84,202973.84
51 Council of the Isles of Scilly,Strategic Development and Finance,Housing Rented Property and Homelessness,690003,Strategy & Development Directorate,89102,Demolition / Site Clearance Works / Other Preparation,Scillonian Trading Ltd,45246,984.2,1181.04,984.2
51 Council of the Isles of Scilly,Strategic Development and Finance,Housing Rented Property and Homelessness,690003,Strategy & Development Directorate,89104,Major Enhancement Works,Wright Construction,45258,126520.95,151825.14,126520.95
51 Council of the Isles of Scilly,Strategic Development and Finance,Housing Rented Property and Homelessness,690003,Strategy & Development Directorate,89105,Utility Works,Davey & Gilbert Ltd,45237,1175,1410,1175
51 Council of the Isles of Scilly,Strategic Development and Finance,Housing Rented Property and Homelessness,690003,Strategy & Development Directorate,89208,Inspection / Survey Fees,Allium Environmental Ltd,45258,1232,1478.4,1232
51 Council of the Isles of Scilly,Strategic Development and Finance,Housing Rented Property and Homelessness,690003,Strategy & Development Directorate,89209,Other Professional Fees,Currie & Brown UK Ltd,45260,5550,6660,5550
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,21101,R&M - Buildings - Planned,Dormakaba UK Ltd,45274,-20,3292.82,2744.02
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,21101,R&M - Buildings - Planned,Dormakaba UK Ltd,45274,20,3292.82,2744.02
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,21101,R&M - Buildings - Planned,Dormakaba UK Ltd,45274,2744.02,3292.82,2744.02
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45265,3374,4048.8,3374
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45265,3288,3945.6,3288
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45265,1050,1260,1050
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45265,660,792,660
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45265,580,696,580
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45265,2032,2438.4,2032
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45265,1276.3,1531.56,1276.3
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45265,814,976.8,814
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45265,2452,2942.4,2452
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45265,2675,3210,2675
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45265,3270,3924,3270
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,21110,R&M - Electrical - Planned,Davey & Gilbert Ltd,45265,1757.2,2108.64,1757.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,21116,R&M - Other - Planned,St Ives Steeplejacks,45274,1200,1440,1200
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,22002,Electricity,Edf Energy Plc,45289,451.06,541.27,451.06
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45265,23,1669.8,1391.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45265,34.5,1669.8,1391.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45265,46,1669.8,1391.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45265,51.75,1669.8,1391.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45265,57.5,1669.8,1391.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45265,69,1669.8,1391.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45265,103.5,1669.8,1391.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45265,138,1669.8,1391.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45265,172.5,1669.8,1391.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45265,212.75,1669.8,1391.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45265,414,1669.8,1391.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45274,23,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45274,34.5,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45274,51.75,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45274,57.5,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45274,69,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45274,103.5,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45274,138,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45274,172.5,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45274,212.75,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45274,414,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45278,23,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45278,34.5,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45278,51.75,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45278,57.5,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45278,69,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45278,103.5,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45278,138,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45278,172.5,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45278,212.75,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45278,414,1642.2,1368.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,31501,Vehicle & Plant Contract Hire,Community Venture (Smart Islands Project),45272,450,540,450
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,43501,External Testing & Analysis,KK Controls & Equipment Ltd,45274,-726,726,605
