Entity Name,Directorate,Service/Board,Cost Centre,Description,Subjective,Description,Supplier Name,Payment Date,Line Amount,Invoice Amount,Net Amount
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45372,58.75,1529.86,1274.88
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45372,70.5,1529.86,1274.88
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45372,105.75,1529.86,1274.88
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45372,141,1529.86,1274.88
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45372,164.5,1529.86,1274.88
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45372,193.88,1529.86,1274.88
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,27001,Contract Cleaning,Scilly Self Catering,45372,387.75,1529.86,1274.88
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,31501,Vehicle & Plant Contract Hire,Community Venture (Smart Islands Project),45370,450,540,450
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,43532,Professional Fees - Other,Expedite Building Services Ltd,45363,1750,2100,1750
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,43533,Professional Fees - Property Surveys,Allium Environmental Ltd,45370,220,1188,990
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,43533,Professional Fees - Property Surveys,Allium Environmental Ltd,45370,330,1188,990
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600001,Corporate Properties,43533,Professional Fees - Property Surveys,Allium Environmental Ltd,45370,440,1188,990
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600002,Public Conveniences,24001,Water,South West Water Ltd,45379,856.69,856.69,856.69
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600002,Public Conveniences,27001,Contract Cleaning,,45377,725,725,725
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600003,Commercial Property,22002,Electricity,Edf Energy Plc,45366,2115.14,2538.17,2115.14
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600003,Commercial Property,22002,Electricity,Edf Energy Plc,45379,1792.62,2151.14,1792.62
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600006,Adaptive Scillies,43505,Professional Services,Pitman Associates Ltd.,45379,420,504,420
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600006,Adaptive Scillies,43532,Professional Fees - Other,Building Research Establishment Ltd,45377,3389,4066.8,3389
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600006,Adaptive Scillies,43532,Professional Fees - Other,,45377,686.65,686.65,686.65
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600006,Adaptive Scillies,49002,Miscellaneous Expenditure,,45379,4773,5727.6,4773
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600006,Adaptive Scillies,89104,Major Enhancement Works,Scillonian Trading Ltd,45372,176,8741.4,7284.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600006,Adaptive Scillies,89104,Major Enhancement Works,Scillonian Trading Ltd,45372,260,8741.4,7284.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600006,Adaptive Scillies,89104,Major Enhancement Works,Scillonian Trading Ltd,45372,298.5,8741.4,7284.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600006,Adaptive Scillies,89104,Major Enhancement Works,Scillonian Trading Ltd,45372,650,8741.4,7284.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600006,Adaptive Scillies,89104,Major Enhancement Works,Scillonian Trading Ltd,45372,2000,8741.4,7284.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Natural Resources and Assets,600006,Adaptive Scillies,89104,Major Enhancement Works,Scillonian Trading Ltd,45372,3900,8741.4,7284.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Highway and Environmental Assets,600010,Operational R & M Services,22002,Electricity,Edf Energy Plc,45378,-1423.39,917.92,1078.16
51 Council of the Isles of Scilly,"Place, Economy and Environment",Highway and Environmental Assets,600010,Operational R & M Services,22002,Electricity,Edf Energy Plc,45378,-1107.04,917.92,1078.16
51 Council of the Isles of Scilly,"Place, Economy and Environment",Highway and Environmental Assets,600010,Operational R & M Services,22002,Electricity,Edf Energy Plc,45378,-12.51,917.92,1078.16
51 Council of the Isles of Scilly,"Place, Economy and Environment",Highway and Environmental Assets,600010,Operational R & M Services,22002,Electricity,Edf Energy Plc,45378,12.51,917.92,1078.16
51 Council of the Isles of Scilly,"Place, Economy and Environment",Highway and Environmental Assets,600010,Operational R & M Services,22002,Electricity,Edf Energy Plc,45378,463.57,917.92,1078.16
51 Council of the Isles of Scilly,"Place, Economy and Environment",Highway and Environmental Assets,600010,Operational R & M Services,22002,Electricity,Edf Energy Plc,45378,912.87,917.92,1078.16
51 Council of the Isles of Scilly,"Place, Economy and Environment",Highway and Environmental Assets,600010,Operational R & M Services,22002,Electricity,Edf Energy Plc,45378,1107.04,917.92,1078.16
51 Council of the Isles of Scilly,"Place, Economy and Environment",Highway and Environmental Assets,600010,Operational R & M Services,22002,Electricity,Edf Energy Plc,45378,1112.6,917.92,1078.16
51 Council of the Isles of Scilly,"Place, Economy and Environment",Highway and Environmental Assets,600012,Highways,21123,R&M - Street Lighting Planned,DW Windsor Group Ltd,45363,545,654,545
51 Council of the Isles of Scilly,"Place, Economy and Environment",Highway and Environmental Assets,600013,Open Spaces & Beaches,41104,Equipment & Plant - Direct Purchase,Marmax Products Ltd,45379,760,912,760
51 Council of the Isles of Scilly,"Place, Economy and Environment",Planning and Development,600021,Development Management,43505,Professional Services,South Downs National Park Authority,45379,2333.33,2800,2333.33
51 Council of the Isles of Scilly,"Place, Economy and Environment",Planning and Development,600021,Development Management,43505,Professional Services,South Downs National Park Authority,45379,2333.37,2800.04,2333.37
51 Council of the Isles of Scilly,"Place, Economy and Environment",Planning and Development,600021,Development Management,43505,Professional Services,South Downs National Park Authority,45379,2333.33,2800,2333.33
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,22002,Electricity,Edf Energy Plc,45352,-119.72,595.41,584.15
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,22002,Electricity,Edf Energy Plc,45352,703.87,595.41,584.15
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,22002,Electricity,Edf Energy Plc,45366,18.85,1863.91,1556.4
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,22002,Electricity,Edf Energy Plc,45366,1537.55,1863.91,1556.4
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,22002,Electricity,Edf Energy Plc,45366,600.5,630.53,600.5
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Isles Of Scilly Steamship Co,45372,-321.57,599.05,499.2
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Isles Of Scilly Steamship Co,45372,-107.19,599.05,499.2
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Isles Of Scilly Steamship Co,45372,-11,599.05,499.2
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Isles Of Scilly Steamship Co,45372,-10,599.05,499.2
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Isles Of Scilly Steamship Co,45372,-9.48,599.05,499.2
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Isles Of Scilly Steamship Co,45372,-6.73,599.05,499.2
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Isles Of Scilly Steamship Co,45372,-5,599.05,499.2
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Isles Of Scilly Steamship Co,45372,-2.75,599.05,499.2
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Isles Of Scilly Steamship Co,45372,2.75,599.05,499.2
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Isles Of Scilly Steamship Co,45372,5,599.05,499.2
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Isles Of Scilly Steamship Co,45372,6.73,599.05,499.2
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Isles Of Scilly Steamship Co,45372,9.48,599.05,499.2
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Isles Of Scilly Steamship Co,45372,10,599.05,499.2
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Isles Of Scilly Steamship Co,45372,11,599.05,499.2
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Isles Of Scilly Steamship Co,45372,107.19,599.05,499.2
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Isles Of Scilly Steamship Co,45372,321.57,599.05,499.2
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Richard Hand Haulage,45365,11.2,1050.04,876.9
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Richard Hand Haulage,45365,865.7,1050.04,876.9
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Tresco Island Ltd,45365,1258.55,1258.55,1258.55
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,46118,Freight Costs,Isles Of Scilly Steamship Co,45372,499.2,599.05,499.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,22002,Electricity,Edf Energy Plc,45366,1004.13,1204.95,1004.13
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,22002,Electricity,Edf Energy Plc,45378,783.64,940.38,783.64
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,22501,Rent,Duchy Of Cornwall,45365,1687.5,1687.5,1687.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,22501,Rent,Duchy Of Cornwall,45365,999.66,999.66,999.66
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,31603,Other Public Transport,Falcon Boating Ltd,45365,585,585,585
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46118,Freight Costs,Wheal Alfred Metals Recycling Ltd,45358,-490.1,588.12,490.1
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46118,Freight Costs,Wheal Alfred Metals Recycling Ltd,45358,490.1,588.12,490.1
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46119,Haulage Costs,Island Carriers,45370,3968.29,4761.97,3968.29
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45365,14168.95,17002.71,14168.95
