Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
27/11/2023,2701636,867.04,LADHAR GROUP CARE HOMES,377323,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
27/11/2023,2701664,867.04,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
27/11/2023,2701664,867.04,DAV HOMES LTD,390262,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
27/11/2023,2701678,867.04,Redacted Personal Data,394820,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
27/11/2023,2701784,867.04,MANOR CARE HOME GROUP,325319,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/11/2023,2700257,864.55,NICHOL ASSOCIATES LIMITED,369772,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
06/11/2023,57058,864.51,NNDR,299990,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
06/11/2023,2689988,864.20,CREATIVE SUPPORT LTD,359340,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.HOMECARE SERVICES
22/11/2023,2700228,863.50,HEATING COMPONENTS & EQUIPMENT LTD,008520,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
06/11/2023,2690174,862.84,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
13/11/2023,2694466,862.84,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
20/11/2023,2697496,862.84,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
27/11/2023,2701750,862.84,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
15/11/2023,2696296,862.20,CAMPBELL’S MINI BUS HIRE,393945,Adults,Public Health,112,Third Party Payments,505,Other Establishments,5041,Revenue,PUBLIC TRANSPORT.TAXI SERVICES
06/11/2023,2690081,861.76,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
13/11/2023,2694388,861.76,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
20/11/2023,2697439,861.76,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
27/11/2023,2701644,861.76,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
02/11/2023,2689330,860.60,GATESHEAD COUNCIL,231440,Childrens,Children's & Education Services,103,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,NON INFLUENCIBLE.PUBLIC SECTOR
21/11/2023,2699380,860.00,MEADOW WELL CONNECTED,355522,Childrens,Children's & Education Services,103,Premises-Related Expenditure,502,Rents,5007,Revenue,SOCIAL CARE.CARE SERVICES
07/11/2023,2693160,860.00,B & P CONTRACTORS,372253,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
06/11/2023,2690174,859.55,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
13/11/2023,2694466,859.55,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
20/11/2023,2697496,859.55,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
27/11/2023,2701750,859.55,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
27/11/2023,2701926,859.50,LIFECYCLES PSYCHOLOGY,399777,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.MENTAL HEALTH SERVICES
01/11/2023,2689100,858.92,LINSKILL & NORTH TYNESIDE COMMUNITY DEVELOPMENT TRUST,368853,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,FACILITIES MANAGEMENT.ROOM HIRE
13/11/2023,2694708,858.92,BISHOP BEWICK CATHOLIC EDUCATION TRUST,400895,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.GRANTS
15/11/2023,2696224,858.92,LEIGH'S NURSERIES,391513,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
23/11/2023,2700355,858.92,TYNEMOUTH NURSERY @ NTC,392526,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
27/11/2023,2701870,858.92,Redacted Personal Data,395106,Commissioning & Asset Management,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
22/11/2023,2700166,858.58,Redacted Personal Data,385253,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.GRANTS
22/11/2023,2700213,856.70,PUBLIC ANALYST SCIENTIFIC SERVICES,381081,Public Health,Environmental & Regulatory Services,105,Third Party Payments,505,Private Contractors,5042,Revenue,ENVIRONMENTAL SERVICES.FORENSIC & LABORATORY
27/11/2023,2701039,856.68,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
06/11/2023,2690125,855.05,ASPIRE HEALTHCARE,375113,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
06/11/2023,2690125,855.05,ASPIRE HEALTHCARE,375113,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
13/11/2023,2694352,855.05,ASPIRE HEALTHCARE,375113,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
13/11/2023,2694352,855.05,ASPIRE HEALTHCARE,375113,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
20/11/2023,2697405,855.05,ASPIRE HEALTHCARE,375113,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
20/11/2023,2697405,855.05,ASPIRE HEALTHCARE,375113,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
27/11/2023,2701615,855.05,ASPIRE HEALTHCARE,375113,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
27/11/2023,2701615,855.05,ASPIRE HEALTHCARE,375113,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
21/11/2023,2699313,855.00,BUS & TRUCK PARTS (NE) LTD,392837,Fleet Management,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,VEHICLE MANAGEMENT.PARTS
03/11/2023,2689425,855.00,MARGARET SWEETING,403279,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,
07/11/2023,2690787,854.72,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
06/11/2023,2690081,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
06/11/2023,2690081,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
06/11/2023,2690081,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
06/11/2023,2690081,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
06/11/2023,2690081,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
06/11/2023,2690081,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
13/11/2023,2694388,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
13/11/2023,2694388,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
13/11/2023,2694388,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
13/11/2023,2694388,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
13/11/2023,2694388,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
13/11/2023,2694388,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
20/11/2023,2697439,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
20/11/2023,2697439,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
20/11/2023,2697439,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
20/11/2023,2697439,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
20/11/2023,2697439,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
20/11/2023,2697439,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
27/11/2023,2701644,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
27/11/2023,2701644,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
27/11/2023,2701644,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
27/11/2023,2701644,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
27/11/2023,2701644,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
27/11/2023,2701644,854.22,UNITED RESPONSE,330350,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
10/11/2023,2693607,853.86,JOHN NIXON LTD,014520,Capital,Capital,Capital,Capital,Capital,Capital,Capital,Capital,BUILDING MATERIALS.GENERAL MATERIALS
02/11/2023,2689105,852.25,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
22/11/2023,2700251,850.85,REXEL UK LTD,347413,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,STATIONERY.STATIONERY
24/11/2023,2700915,850.00,Redacted Personal Data,405501,Regeneration & Economic Development,Planning Services,110,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ADVERTISING & MARKETING.EVENTS & PROMOTIONS
07/11/2023,2693192,850.00,CORAM ACADEMY LTD T/A CORAM BAFF LTD,392880,Childrens,Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.ADOPTION SERVICES
27/11/2023,2701932,849.00,DORMA UK LIMITED,351105,Local Environmental Services,Environmental & Regulatory Services,105,Third Party Payments,505,Private Contractors,5042,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
22/11/2023,2700175,849.00,AMBERLEY PRIMARY SCHOOL,300146,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,NON INFLUENCIBLE.NT SCHOOLS
06/11/2023,2689893,848.00,Redacted Personal Data,390088,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
13/11/2023,2694282,848.00,Redacted Personal Data,390088,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
20/11/2023,2697327,848.00,Redacted Personal Data,390088,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
27/11/2023,2701531,848.00,Redacted Personal Data,390088,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
21/11/2023,2699180,844.80,Redacted Personal Data,401255,Childrens,Children's & Education Services,103,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,SOCIAL CARE.CHILDCARE SERVICES
17/11/2023,2696735,844.50,ELLIS SIGNS LTD,386825,Commissioning & Asset Management,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,BUILDING MATERIALS.SIGNAGE
20/11/2023,2697961,843.86,NORTH TYNESIDE COUNCIL,102767,Central Items,Holding A/C,N/A,Capital,Capital,Capital,Capital,Revenue,NON INFLUENCIBLE.PUBLIC SECTOR
06/11/2023,2689627,842.83,NNDR,299990,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
13/11/2023,2693843,841.46,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
06/11/2023,2690192,841.34,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
06/11/2023,2690192,841.34,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
06/11/2023,2690121,841.26,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
06/11/2023,2690121,841.26,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
13/11/2023,2694348,841.26,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
13/11/2023,2694348,841.26,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
20/11/2023,2697401,841.26,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
20/11/2023,2697401,841.26,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
27/11/2023,2701710,841.26,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
27/11/2023,2701710,841.26,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/11/2023,2696305,840.00,PRIORY TAXIS,388929,Commissioning & Asset Management,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,PUBLIC TRANSPORT.TAXI SERVICES
08/11/2023,2693359,840.00,RENOWN PROPERTY MANAGEMENT LTD,403475,General Fund Housing,Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
23/11/2023,2700413,840.00,VASEY THOMPSON LTD,279406,Corporate Strategy,Central Services,102,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,BUILDING MATERIALS.SIGNAGE
23/11/2023,2700312,840.00,HOUSING BENEFIT,299992,Resources,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
03/11/2023,2689484,839.60,EAST COAST TAXIS,365432,Childrens,Children's & Education Services,103,Transport,503,Contract Hire and Operating Leases,5018,Revenue,PUBLIC TRANSPORT.TAXI SERVICES
27/11/2023,2702016,838.50,THE BECK COMPANY LIMITED,401616,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
13/11/2023,57121,838.20,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
06/11/2023,2690125,836.76,ASPIRE HEALTHCARE,375113,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
13/11/2023,2694352,836.76,ASPIRE HEALTHCARE,375113,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
20/11/2023,2697405,836.76,ASPIRE HEALTHCARE,375113,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
27/11/2023,2701615,836.76,ASPIRE HEALTHCARE,375113,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
13/11/2023,2693920,836.18,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
07/11/2023,2693182,836.00,J T DOVE LTD,004226,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
06/11/2023,2690354,834.00,SIGN PRO LTD,379788,Corporate Strategy,Central Services,102,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,BUILDING MATERIALS.SIGNAGE
06/11/2023,2690195,832.65,WESTWOOD LODGE RES CARE HOME,272039,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
13/11/2023,2694427,832.65,WESTWOOD LODGE RES CARE HOME,272039,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
20/11/2023,2697499,832.65,WESTWOOD LODGE RES CARE HOME,272039,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
27/11/2023,2701735,832.65,WESTWOOD LODGE RES CARE HOME,272039,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
