Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
20/09/2023,2669355,4941.61,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669355,7635.71,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669356,311.62,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669356,1891.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669356,19831.74,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669356,28627.29,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669357,0.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669357,88.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669357,8583.40,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669357,15884.54,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669358,219.68,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669358,2071.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669358,27137.01,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669358,39782.14,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669359,0.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669359,148.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669359,5980.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669359,9918.74,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669360,293.75,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669360,2327.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669360,31404.86,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669360,43116.32,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669361,0.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669361,0.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669361,0.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669361,46996.58,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669362,5799.10,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669362,13682.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669362,143458.10,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669362,210044.39,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669363,0.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669363,1286.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669363,10635.68,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669363,16143.26,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669364,0.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669364,28.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669364,4053.80,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669364,6301.56,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669365,0.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669365,78.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669365,3932.07,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669365,4687.67,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669366,0.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669366,27659.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669366,286483.18,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669366,420658.29,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669367,0.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669367,1846.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669367,109154.74,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669367,179190.08,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669368,0.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669368,0.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669368,165.13,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669368,1743.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669369,30919.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669369,45871.93,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669369,1020248.75,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669369,1466967.11,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669370,0.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669370,355.32,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669370,3628.64,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669370,13034.68,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669371,0.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669371,1065.00,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669371,17633.60,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669371,23429.54,HM REVENUE & CUSTOMS,361213,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
20/09/2023,2669373,2882.53,PRUDENTIAL,336770,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
20/09/2023,2669394,17769.45,UNISON 04200,030036,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
20/09/2023,2669395,2957.09,UNITE THE UNION,030052,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
20/09/2023,2669396,1907.00,N TYNESIDE CREDIT UNION,324387,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
20/09/2023,2669399,2229.58,GMB,318434,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
21/09/2023,2669465,3002.00,ASH DEBTOR REFUNDS,299979,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
21/09/2023,2669467,448.84,ASH DEBTOR REFUNDS,299979,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
21/09/2023,2669470,691.20,ASH DEBTOR REFUNDS,299979,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
21/09/2023,2669471,408.00,ASH DEBTOR REFUNDS,299979,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
22/09/2023,56659,2124.50,ASH DEBTOR REFUNDS,299979,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
25/09/2023,2670558,5042.68,NORTH TYNESIDE LABOUR GROUP,314642,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
28/09/2023,56722,1176.06,ASH DEBTOR REFUNDS,299979,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
28/09/2023,56725,252.50,HOUSING BENEFITS / OVERPAYMENTS - BSS ONLY,380952,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
28/09/2023,2672743,62631.00,BROADSPIRE BY CRAWFORD & COMPANY,402481,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
28/09/2023,2672765,1063.06,ASH DEBTOR REFUNDS,299979,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
28/09/2023,2672768,500.00,ASH DEBTOR REFUNDS,299979,Capital,General Fund,N/A,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.NON INFLUENCIBLE
08/09/2023,2663536,500.46,NORTH TYNESIDE COUNCIL,102767,Capital,Housing Revenue Account,HRA,Capital,Capital,Capital,Capital,Capital,NON INFLUENCIBLE.PUBLIC SECTOR
06/09/2023,2662882,14100.00,ERNST & YOUNG LLP,301579,Resources,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,FINANCIAL SERVICES.ACCOUNTANCY
08/09/2023,2663543,3000.00,HEMMING GROUP LTD,255382,Resources,Central Services,102,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,ADVERTISING & MARKETING.EVENTS & PROMOTIONS
08/09/2023,2663560,253.01,TYNE & WEAR PENSION FUND,364141,Resources,Central Services,102,Employees,501,Indirect Employee Expenses,5002,Revenue,NON INFLUENCIBLE.PUBLIC SECTOR
14/09/2023,2667308,950.00,SPACEHOUSE LTD,403896,Resources,Central Services,102,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,HUMAN RESOURCES.RECRUITMENT & ASSESSMENT
14/09/2023,2667371,421.60,PENNA PLC,362092,Resources,Central Services,102,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.RECRUITMENT & ASSESSMENT
14/09/2023,2667371,11052.00,PENNA PLC,362092,Resources,Central Services,102,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.RECRUITMENT & ASSESSMENT
21/09/2023,2669481,36.65,Redacted Personal Data,405240,Resources,Central Services,102,Employees,501,Indirect Employee Expenses,5002,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
21/09/2023,2669481,61.02,Redacted Personal Data,405240,Resources,Central Services,102,Employees,501,Indirect Employee Expenses,5002,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
21/09/2023,2669481,228.00,Redacted Personal Data,405240,Resources,Central Services,102,Employees,501,Indirect Employee Expenses,5002,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
22/09/2023,2669719,45395.00,ERNST & YOUNG LLP,301579,Resources,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,FINANCIAL SERVICES.ACCOUNTANCY
20/09/2023,2669394,-533.08,UNISON 04200,030036,Resources,Central Services,102,Income,509,Customer and Client Receipts,5064,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
20/09/2023,2669395,-88.71,UNITE THE UNION,030052,Resources,Central Services,102,Income,509,Customer and Client Receipts,5064,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
20/09/2023,2669399,-66.89,GMB,318434,Resources,Central Services,102,Income,509,Customer and Client Receipts,5064,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
18/09/2023,2667943,9849.42,BALFOUR BEATTY WORKPLACE LIMITED,389026,Commissioning & Asset Management,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.PROFESSIONAL & ADVISORY SERVICES
18/09/2023,2667943,9849.42,BALFOUR BEATTY WORKPLACE LIMITED,389026,Commissioning & Asset Management,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.PROFESSIONAL & ADVISORY SERVICES
15/09/2023,2667609,420.00,GATESHEAD COUNCIL,231440,Commissioning & Asset Management,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,NON INFLUENCIBLE.PUBLIC SECTOR
18/09/2023,2667943,195084.65,BALFOUR BEATTY WORKPLACE LIMITED,389026,Resources,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.PROFESSIONAL & ADVISORY SERVICES
18/09/2023,2667943,195084.65,BALFOUR BEATTY WORKPLACE LIMITED,389026,Resources,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.PROFESSIONAL & ADVISORY SERVICES
18/09/2023,2667943,169225.09,BALFOUR BEATTY WORKPLACE LIMITED,389026,Corporate Strategy,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.PROFESSIONAL & ADVISORY SERVICES
18/09/2023,2667943,169225.09,BALFOUR BEATTY WORKPLACE LIMITED,389026,Corporate Strategy,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.PROFESSIONAL & ADVISORY SERVICES
06/09/2023,2662675,9999.00,CONFURR,404568,Resources,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ICT.ONLINE SERVICES
07/09/2023,2662944,900.00,SECURE COLLECTIONS LIMITED,372422,Resources,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ICT.ONLINE SERVICES
07/09/2023,2662944,900.00,SECURE COLLECTIONS LIMITED,372422,Resources,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ICT.ONLINE SERVICES
11/09/2023,2664053,140.00,INTRINSIC TECHNOLOGY LIMITED,354787,Resources,Central Services,102,Supplies and Services,504,Communications & Computing,5028,Revenue,TELECOMMUNICATIONS.FIXED
11/09/2023,2664053,800.00,INTRINSIC TECHNOLOGY LIMITED,354787,Resources,Central Services,102,Supplies and Services,504,Communications & Computing,5028,Revenue,TELECOMMUNICATIONS.FIXED
11/09/2023,2664053,1600.00,INTRINSIC TECHNOLOGY LIMITED,354787,Resources,Central Services,102,Supplies and Services,504,Communications & Computing,5028,Revenue,TELECOMMUNICATIONS.FIXED
27/09/2023,2672684,7231.27,B2NET LTD,374979,Resources,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ICT.HARDWARE
27/09/2023,2672684,6671.22,B2NET LTD,374979,Resources,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ICT.HARDWARE
27/09/2023,2672684,7154.22,B2NET LTD,374979,Resources,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ICT.HARDWARE
28/09/2023,2672806,3447.21,DAISY COMMUNICATIONS PLC,390630,Resources,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,TELECOMMUNICATIONS.COMMUNICATION LINES RENTAL
11/09/2023,2664045,4198.50,XMA LIMITED,110857,Resources,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ICT.HARDWARE
11/09/2023,2664081,976.00,FIFOSYS LIMITED,404115,Resources,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,ICT.MAINTENANCE & SUPPORT
18/09/2023,2667936,696.00,ELLIOTT BAXTER & CO LTD,389241,Resources,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,STATIONERY.PAPER
18/09/2023,2667936,696.00,ELLIOTT BAXTER & CO LTD,389241,Resources,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,STATIONERY.PAPER
18/09/2023,2667936,696.00,ELLIOTT BAXTER & CO LTD,389241,Resources,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,STATIONERY.PAPER
18/09/2023,2668047,510.00,ALPHATEC PFE,361400,Resources,Capital,Capital,Supplies and Services,504,Equipment,5023,Revenue,OFFICE & REPROGRAPHICS EQUIPMENT.OFFICE & REPROGRAPHICS EQUIPMENT
26/09/2023,2671850,696.00,ELLIOTT BAXTER & CO LTD,389241,Resources,Capital,Capital,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,STATIONERY.PAPER
12/09/2023,2666358,2025.31,PITNEY BOWES,102980,Resources,Central Services,102,Supplies and Services,504,Communications & Computing,5028,Revenue,OFFICE & REPROGRAPHICS EQUIPMENT.OFFICE & REPROGRAPHICS EQUIPMENT
12/09/2023,2666467,7178.68,ROYAL MAIL GROUP LTD,350981,Resources,Central Services,102,Supplies and Services,504,Communications & Computing,5028,Revenue,MAIL SERVICES.POSTAGE
15/09/2023,2667606,2086.30,PITNEY BOWES,102980,Resources,Central Services,102,Supplies and Services,504,Communications & Computing,5028,Revenue,OFFICE & REPROGRAPHICS EQUIPMENT.OFFICE & REPROGRAPHICS EQUIPMENT
15/09/2023,2667668,5259.71,ROYAL MAIL GROUP LTD,350981,Resources,Central Services,102,Supplies and Services,504,Communications & Computing,5028,Revenue,MAIL SERVICES.POSTAGE
26/09/2023,2671830,6244.78,ROYAL MAIL GROUP LTD,350981,Resources,Central Services,102,Supplies and Services,504,Communications & Computing,5028,Revenue,MAIL SERVICES.POSTAGE
01/09/2023,2660317,581.90,DE POEL MANAGED SERVICES LIMITED,391542,Resources,Central Services,102,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
06/09/2023,2662687,1500.00,CARON DEANS HR CONSULTING LTD,403213,Resources,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,CONSULTANCY.CONSULTANCY
06/09/2023,2662687,1500.00,CARON DEANS HR CONSULTING LTD,403213,Resources,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,CONSULTANCY.CONSULTANCY
06/09/2023,2662687,1500.00,CARON DEANS HR CONSULTING LTD,403213,Resources,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,CONSULTANCY.CONSULTANCY
06/09/2023,2662687,1750.00,CARON DEANS HR CONSULTING LTD,403213,Resources,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,CONSULTANCY.CONSULTANCY
06/09/2023,2662771,488.84,DE POEL MANAGED SERVICES LIMITED,391542,Resources,Central Services,102,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
07/09/2023,2662941,1250.00,CARON DEANS HR CONSULTING LTD,403213,Resources,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,CONSULTANCY.CONSULTANCY
07/09/2023,2662941,1500.00,CARON DEANS HR CONSULTING LTD,403213,Resources,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,CONSULTANCY.CONSULTANCY
08/09/2023,2663482,434.00,Redacted Personal Data,393539,Resources,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,HUMAN RESOURCES.TRAINING & CONFERENCES
08/09/2023,2663483,1410.50,Redacted Personal Data,393539,Resources,Central Services,102,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,HUMAN RESOURCES.TRAINING & CONFERENCES
22/09/2023,2669745,581.90,DE POEL MANAGED SERVICES LIMITED,391542,Resources,Central Services,102,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
18/09/2023,2667943,10290.14,BALFOUR BEATTY WORKPLACE LIMITED,389026,Resources,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.PROFESSIONAL & ADVISORY SERVICES
18/09/2023,2667943,10290.14,BALFOUR BEATTY WORKPLACE LIMITED,389026,Resources,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,HUMAN RESOURCES.PROFESSIONAL & ADVISORY SERVICES
06/09/2023,2662691,150.00,Redacted Personal Data,402886,Regeneration & Economic Development,Cultural & Related Services,104,Third Party Payments,505,Private Contractors,5042,Revenue,LEGAL.GENERAL SUPPORT
06/09/2023,2662895,285.00,GEORGE IRELAND LIVESTOCK LIMITED,339886,Commissioning & Asset Management,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,ENVIRONMENTAL SERVICES.ANIMAL SERVICES
06/09/2023,2662895,377.50,GEORGE IRELAND LIVESTOCK LIMITED,339886,Commissioning & Asset Management,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,ENVIRONMENTAL SERVICES.ANIMAL SERVICES
06/09/2023,2662895,507.50,GEORGE IRELAND LIVESTOCK LIMITED,339886,Commissioning & Asset Management,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,ENVIRONMENTAL SERVICES.ANIMAL SERVICES
06/09/2023,2662895,1068.00,GEORGE IRELAND LIVESTOCK LIMITED,339886,Commissioning & Asset Management,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,ENVIRONMENTAL SERVICES.ANIMAL SERVICES
12/09/2023,2666429,4800.00,PEART ARENAS LTD,404556,Commissioning & Asset Management,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,ENVIRONMENTAL SERVICES.MAINTENANCE
