Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
22/01/2024,2725610,792.33,NORTH EAST AUTISM SOCIETY,329004,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
29/01/2024,2728157,792.33,LENORE SPECIALIST CARE LTD,395565,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
29/01/2024,2728387,792.33,Redacted Personal Data,395718,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
29/01/2024,2728415,792.33,Redacted Personal Data,395813,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
29/01/2024,2728426,792.33,NORTH EAST AUTISM SOCIETY,329004,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
29/01/2024,2728448,792.33,Redacted Personal Data,387180,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
29/01/2024,2728479,792.33,STONHAM HOUSING ASSOCIATION,303595,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
29/01/2024,2728488,792.33,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
29/01/2024,2728488,792.33,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
29/01/2024,2728488,792.33,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
29/01/2024,2728488,792.33,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
29/01/2024,2728488,792.33,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
29/01/2024,2728488,792.33,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
29/01/2024,2728488,792.33,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
29/01/2024,2728488,792.33,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
29/01/2024,2728506,792.33,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728506,792.33,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728506,792.33,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728506,792.33,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728523,792.33,FLEXIBLE SUPPORT OPTIONS UK LIMITED,342478,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
29/01/2024,2728523,792.33,FLEXIBLE SUPPORT OPTIONS UK LIMITED,342478,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
29/01/2024,2728531,792.33,Redacted Personal Data,381734,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
29/01/2024,2728542,792.33,COQUET TRUST,347369,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728542,792.33,COQUET TRUST,347369,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728542,792.33,COQUET TRUST,347369,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718812,792.33,STONHAM HOUSING ASSOCIATION,303595,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
15/01/2024,2721770,792.33,STONHAM HOUSING ASSOCIATION,303595,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
22/01/2024,2725460,792.33,STONHAM HOUSING ASSOCIATION,303595,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
29/01/2024,2728479,792.33,STONHAM HOUSING ASSOCIATION,303595,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
08/01/2024,2718943,792.33,Redacted Personal Data,386860,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/01/2024,2721817,792.33,Redacted Personal Data,386860,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
22/01/2024,2725611,792.33,Redacted Personal Data,386860,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
29/01/2024,2728427,792.33,Redacted Personal Data,386860,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
08/01/2024,2718580,792.33,INCLUDE IN AUTISM,398941,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,"SOCIAL CARE.ADVICE, ADVOCACY & COUNSELLING"
15/01/2024,2721455,792.33,INCLUDE IN AUTISM,398941,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,"SOCIAL CARE.ADVICE, ADVOCACY & COUNSELLING"
15/01/2024,2721900,792.33,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725220,792.33,INCLUDE IN AUTISM,398941,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,"SOCIAL CARE.ADVICE, ADVOCACY & COUNSELLING"
22/01/2024,2725529,792.33,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728146,792.33,INCLUDE IN AUTISM,398941,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,"SOCIAL CARE.ADVICE, ADVOCACY & COUNSELLING"
29/01/2024,2728506,792.33,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718662,792.32,INTERACTIVE DEVELOPMENT SUPPORT LIMITED,383543,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
08/01/2024,2718816,792.32,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
08/01/2024,2718836,792.32,ST ANNE'S COMMUNITY SERVICES,366247,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
08/01/2024,2718836,792.32,ST ANNE'S COMMUNITY SERVICES,366247,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
08/01/2024,2718836,792.32,ST ANNE'S COMMUNITY SERVICES,366247,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
08/01/2024,2718840,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718840,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718840,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718840,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718840,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718905,792.32,COQUET TRUST,347369,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718905,792.32,COQUET TRUST,347369,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718924,792.32,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718924,792.32,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718940,792.32,FLEXIBLE SUPPORT OPTIONS UK LIMITED,342478,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
15/01/2024,2721774,792.32,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
15/01/2024,2721814,792.32,FLEXIBLE SUPPORT OPTIONS UK LIMITED,342478,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
15/01/2024,2721865,792.32,COQUET TRUST,347369,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/01/2024,2721865,792.32,COQUET TRUST,347369,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/01/2024,2721896,792.32,ST ANNE'S COMMUNITY SERVICES,366247,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
15/01/2024,2721896,792.32,ST ANNE'S COMMUNITY SERVICES,366247,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
15/01/2024,2721896,792.32,ST ANNE'S COMMUNITY SERVICES,366247,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
15/01/2024,2721900,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/01/2024,2721900,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/01/2024,2721900,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/01/2024,2721900,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/01/2024,2721900,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/01/2024,2721908,792.32,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/01/2024,2721908,792.32,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725464,792.32,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
22/01/2024,2725484,792.32,ST ANNE'S COMMUNITY SERVICES,366247,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
22/01/2024,2725484,792.32,ST ANNE'S COMMUNITY SERVICES,366247,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
22/01/2024,2725484,792.32,ST ANNE'S COMMUNITY SERVICES,366247,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
22/01/2024,2725529,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725529,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725529,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725529,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725529,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725549,792.32,COQUET TRUST,347369,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725549,792.32,COQUET TRUST,347369,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725570,792.32,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725570,792.32,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725608,792.32,FLEXIBLE SUPPORT OPTIONS UK LIMITED,342478,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
29/01/2024,2728483,792.32,HOME FARM TRUST LTD,391420,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
29/01/2024,2728503,792.32,ST ANNE'S COMMUNITY SERVICES,366247,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
29/01/2024,2728503,792.32,ST ANNE'S COMMUNITY SERVICES,366247,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
29/01/2024,2728503,792.32,ST ANNE'S COMMUNITY SERVICES,366247,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
29/01/2024,2728506,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728506,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728506,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728506,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728506,792.32,NEW BEGINNINGS (N.E.) LTD,337005,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728523,792.32,FLEXIBLE SUPPORT OPTIONS UK LIMITED,342478,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
29/01/2024,2728539,792.32,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728539,792.32,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728542,792.32,COQUET TRUST,347369,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728542,792.32,COQUET TRUST,347369,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
08/01/2024,2718849,792.32,HOMECAREDIRECT,380128,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
15/01/2024,2721811,792.32,HOMECAREDIRECT,380128,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
22/01/2024,2725437,792.32,HOMECAREDIRECT,380128,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
29/01/2024,2728520,792.32,HOMECAREDIRECT,380128,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
05/01/2024,2717994,791.00,KDL SITE WELDING SERVICE LTD,396414,Fleet Management,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,VEHICLE MANAGEMENT.MAINTENANCE
15/01/2024,2721266,790.90,COUNCIL TAX REFUND,299993,General Fund Financing,Holding A/C,N/A,Excluded from General Fund,N/A,Collection Fund,N/A,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
08/01/2024,2718669,790.64,SECO SUPPORT LIMITED,400384,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
15/01/2024,2721520,790.64,SECO SUPPORT LIMITED,400384,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
22/01/2024,2725298,790.64,SECO SUPPORT LIMITED,400384,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
29/01/2024,2728134,790.64,SECO SUPPORT LIMITED,400384,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CHILDCARE SERVICES
17/01/2024,2724348,790.50,HADRIAN MINI BUSES,361545,Adults,Public Health,112,Third Party Payments,505,Other Establishments,5041,Revenue,PUBLIC TRANSPORT.TAXI SERVICES
25/01/2024,2727024,790.28,DE POEL MANAGED SERVICES LIMITED,391542,Central Items,Central Services,102,Control Accounts,N/A,Control Accounts,N/A,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
08/01/2024,2718512,790.24,THE MEADOWS T/A BURLINGTON CARE (YORKSHIRE) LTD,398338,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
15/01/2024,2721469,790.24,THE MEADOWS T/A BURLINGTON CARE (YORKSHIRE) LTD,398338,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/01/2024,2725155,790.24,THE MEADOWS T/A BURLINGTON CARE (YORKSHIRE) LTD,398338,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728159,790.24,THE MEADOWS T/A BURLINGTON CARE (YORKSHIRE) LTD,398338,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
29/01/2024,2728501,790.02,LEARNING DISABILITIES FEDERATION,350895,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
