Transparency Report -  May 2024,,,,,
Date,Supplier,Department,CC Description,Ledger Code ,Value £
 21-May-2024,J R Hardy Properties Ltd,Inclusive Economy,Development Management,S106 Funds Received,"£1,750.00"
 29-May-2024,J R Hardy Properties Ltd,Inclusive Economy,Development Management,S106 Funds Received,"£555,519.71"
 02-May-2024,Rubicon Building Consultancy Ltd,Inclusive Economy,Building Regulation Charges,Consultancy Fees,"£6,179.40"
 13-May-2024,"The Wildlife Trust For Beds,Cambridgeshire & North",Inclusive Economy,Nature Conservation,Biodiversity,"£1,095.00"
 03-May-2024,Masternaut Uk Ltd,Inclusive Economy,Fleet Management,Vehicle Tracking,"£1,314.00"
 03-May-2024,Masternaut Uk Ltd,Inclusive Economy,Fleet Management,Vehicle Tracking,"£1,860.04"
 08-May-2024,Freight Transport Association,Inclusive Economy,Fleet Management,Subscriptions,"£1,300.95"
 01-May-2024,Sema Lease UL Limited,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£580.58
 02-May-2024,Star Platforms Ltd,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£306.80
 02-May-2024,Dawson Rentals Sweepers,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),"£3,762.00"
 02-May-2024,Star Platforms Ltd,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£299.98
 02-May-2024,Long Marsh Limited,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£795.00
 02-May-2024,Long Marsh Limited,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£795.00
 02-May-2024,Long Marsh Limited,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£795.00
 02-May-2024,Long Marsh Limited,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£930.00
 02-May-2024,Long Marsh Limited,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),"£1,200.00"
 02-May-2024,Long Marsh Limited,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),"£1,200.00"
 02-May-2024,Long Marsh Limited,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£992.00
 02-May-2024,Long Marsh Limited,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£990.00
 02-May-2024,Long Marsh Limited,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£900.00
 02-May-2024,Long Marsh Limited,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£750.00
 02-May-2024,Long Marsh Limited,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£900.00
 02-May-2024,Long Marsh Limited,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£900.00
 03-May-2024,Alpha Hire Solutions Ltd t/a Mayday Vehicle Rental,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),"£1,148.00"
 03-May-2024,Alpha Hire Solutions Ltd t/a Mayday Vehicle Rental,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£476.00
 03-May-2024,Stable Hire Ltd,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£560.00
 03-May-2024,Stable Hire Ltd,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£440.00
 03-May-2024,Stable Hire Ltd,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£572.00
 03-May-2024,Stable Hire Ltd,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),"£3,058.00"
 03-May-2024,Stable Hire Ltd,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£862.40
 07-May-2024,Stable Hire Ltd,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),-£862.40
 16-May-2024,Vale Engineering (York) Ltd,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£390.00
 16-May-2024,C P Davidson & Sons Ltd,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),"£4,620.00"
 16-May-2024,C P Davidson & Sons Ltd,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),"£4,620.00"
 16-May-2024,C P Davidson & Sons Ltd,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),"£4,620.00"
 16-May-2024,C P Davidson & Sons Ltd,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),"£4,620.00"
 16-May-2024,Alpha Hire Solutions Ltd t/a Mayday Vehicle Rental,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£476.00
 16-May-2024,Thrifty Car and Van Rental,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£862.40
 16-May-2024,Alpha Hire Solutions Ltd t/a Mayday Vehicle Rental,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£896.00
 16-May-2024,Alpha Hire Solutions Ltd t/a Mayday Vehicle Rental,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£459.00
 20-May-2024,Star Platforms Ltd,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£525.10
 20-May-2024,Long Marsh Limited,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£748.00
 20-May-2024,Alpha Hire Solutions Ltd t/a Mayday Vehicle Rental,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£476.00
 20-May-2024,Alpha Hire Solutions Ltd t/a Mayday Vehicle Rental,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£504.00
 30-May-2024,Alpha Hire Solutions Ltd t/a Mayday Vehicle Rental,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),£476.00
 30-May-2024,Alpha Hire Solutions Ltd t/a Mayday Vehicle Rental,Inclusive Economy,External Vehicle Hire,Hire Of Vehs & Plant (Add),"£1,148.00"
 07-May-2024,Heathrow Truck Centre Ltd,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£360.00
 13-May-2024,Heathrow Truck Centre Ltd,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£718.55
 13-May-2024,Heathrow Truck Centre Ltd,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£752.12
 13-May-2024,Heathrow Truck Centre Ltd,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£305.34
 13-May-2024,Heathrow Truck Centre Ltd,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£280.00
 13-May-2024,Heathrow Truck Centre Ltd,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£300.00
 13-May-2024,Heathrow Truck Centre Ltd,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£252.11
 13-May-2024,Geo Browns Implements Ltd,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£368.96
 13-May-2024,BMC Bodyshop,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£599.27
 13-May-2024,Motor Parts Direct,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£300.00
 13-May-2024,Vehicle Weighing Solutions,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£808.27
 13-May-2024,Synectics Systems Group,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,"£2,425.00"
 13-May-2024,R&J Strang Tyre Services Limited,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£410.42
 14-May-2024,Heathrow Truck Centre Ltd,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£444.57
 21-May-2024,Heathrow Truck Centre Ltd,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,"£2,461.50"
 21-May-2024,Faun Zoeller UK,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,"£8,453.38"
 21-May-2024,Faun Zoeller UK,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£924.35
 21-May-2024,Faun Zoeller UK,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£779.20
 21-May-2024,Spaldings (UK) Limited,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£264.00
 21-May-2024,Spaldings (UK) Limited,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£321.00
 21-May-2024,The MOT Training & Compliance Group Ltd,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£648.00
 21-May-2024,Motor Parts Direct,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£605.49
 21-May-2024,R&J Strang Tyre Services Limited,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£343.48
 21-May-2024,Renault Trucks Chiltern,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£413.39
 31-May-2024,Geo Browns Implements Ltd,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£776.36
 31-May-2024,Geo Browns Implements Ltd,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£518.09
 31-May-2024,Geo Browns Implements Ltd,Inclusive Economy,Transport Stores,In Contract Materials - Non-Stock,£299.01
 07-May-2024,Prestige Design and Workwear Ltd,Inclusive Economy,Transport Stores,Clothing for Street Services,£450.00
 07-May-2024,Prestige Design and Workwear Ltd,Inclusive Economy,Transport Stores,Clothing for Street Services,£263.50
 13-May-2024,R&J Strang Tyre Services Limited,Inclusive Economy,Transport Stores,Contractors - Tyres,£356.84
 13-May-2024,R&J Strang Tyre Services Limited,Inclusive Economy,Transport Stores,Contractors - Tyres,£325.03
 21-May-2024,R&J Strang Tyre Services Limited,Inclusive Economy,Transport Stores,Contractors - Tyres,£305.85
 21-May-2024,R&J Strang Tyre Services Limited,Inclusive Economy,Transport Stores,Contractors - Tyres,£348.98
 21-May-2024,R&J Strang Tyre Services Limited,Inclusive Economy,Transport Stores,Contractors - Tyres,£420.87
 21-May-2024,Handling Truck Services Ltd,Inclusive Economy,Transport Stores,Contractors - Hoses,£400.00
 13-May-2024,Heathrow Truck Centre Ltd,Inclusive Economy,Transport Stores,Contractors - General Repairs,£281.00
 13-May-2024,Heathrow Truck Centre Ltd,Inclusive Economy,Transport Stores,Contractors - General Repairs,"£1,025.51"
 13-May-2024,Vehicle Weighing Solutions,Inclusive Economy,Transport Stores,Contractors - General Repairs,"£1,885.93"
 21-May-2024,Faun Zoeller UK,Inclusive Economy,Transport Stores,Contractors - General Repairs,"£1,094.90"
 31-May-2024,Thurlow Nunn (MV) Ltd,Inclusive Economy,Transport Stores,Contractors - General Repairs,£919.67
 03-May-2024,Geo Browns Implements Ltd,Inclusive Economy,Transport Stores,Consumables,£567.00
 06-May-2024,Allstar Business Solutions Limited,Inclusive Economy,Transport Fuel,Purchase with Fuel Cards,£663.07
 20-May-2024,Allstar Business Solutions Limited,Inclusive Economy,Transport Fuel,Purchase with Fuel Cards,£746.69
 13-May-2024,P Tuckwell Ltd,Inclusive Economy,Active Luton,Cost of Direct Orders,£827.54
 14-May-2024,Geo Browns Implements Ltd,Inclusive Economy,Dacorum Council,Cost of Direct Orders,£455.45
 06-May-2024,Allstar Business Solutions Limited,Inclusive Economy,Ryebridge,Fuel,£724.07
 20-May-2024,Allstar Business Solutions Limited,Inclusive Economy,Ryebridge,Fuel,£697.79
 06-May-2024,24x7 Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£2,866.56"
 06-May-2024,24x7 Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£2,866.56"
 06-May-2024,24x7 Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£2,866.56"
 06-May-2024,24x7 Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£2,866.56"
 06-May-2024,24x7 Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£2,866.56"
 06-May-2024,24x7 Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£2,627.68"
 06-May-2024,24x7 Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£2,627.68"
 06-May-2024,24x7 Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£2,160.00"
 06-May-2024,24x7 Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£2,866.56"
 06-May-2024,24x7 Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£4,060.96"
 06-May-2024,24x7 Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£2,627.68"
 06-May-2024,24x7 Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£2,627.68"
 06-May-2024,24x7 Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£2,866.56"
 06-May-2024,24x7 Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£1,980.00"
 06-May-2024,24x7 Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£2,160.00"
 06-May-2024,24x7 Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£1,288.32"
 06-May-2024,24x7 Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£1,980.00"
 06-May-2024,24x7 Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£1,980.00"
 06-May-2024,Citilink Solutions Limited,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£51,126.64"
 06-May-2024,Citilink Solutions Limited,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£16,233.00"
 06-May-2024,Dilshan Transport Group Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£110,630.50"
 06-May-2024,AAA Taxis (GB) Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"-£1,095.00"
 22-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"-£3,960.00"
 23-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,£880.00
 23-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£1,320.00"
 23-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,£440.00
 23-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£2,780.80"
 23-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,£600.00
 24-May-2024,AAA Taxis (GB) Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£26,655.02"
 24-May-2024,AAA Taxis (GB) Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£6,862.50"
 24-May-2024,7 Plus Travel Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£11,440.00"
 24-May-2024,Britannia Cabs,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£42,276.00"
 24-May-2024,Britannia Cabs,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£17,584.00"
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£1,210.00"
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£2,089.60"
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£1,200.00"
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,£643.20
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£2,134.00"
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£3,350.40"
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£1,033.60"
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£1,320.00"
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£1,363.20"
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£1,560.00"
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£1,934.40"
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£1,814.80"
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£1,430.00"
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£2,952.00"
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£2,520.00"
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£3,168.00"
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,£390.00
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£1,512.00"
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£1,320.00"
 24-May-2024,Sky Dunstable Cars Ltd,Inclusive Economy,PTU External Transport Holding Account,Payments to Contractors,"£3,177.60"
 30-May-2024,Access UK Ltd,Population Wellbeing,ASC Joint Commissioning Team,Software Rental Licence Fee,"£3,980.00"
 23-May-2024,Hertfordshire County Council,Population Wellbeing,ASC Joint Commissioning Team,Contribution to ADASS Eastern region,"£6,785.00"
 10-May-2024,Appledown,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Miscellaneous Expenses,£571.00
 02-May-2024,Ambassador House,Population Wellbeing,Physcial & Mobility Purchased Care 18-64,Independ Sect-Res Care Homes-Short Stay,"-£2,658.04"
