Transparency Report September 2024,,,,,
Date,Suppliers,Department ,CC Description,Ledger Code,Value £
 18-Sep-2024,Lillibet House,Population Wellbeing,Memory & Cognition Purchased Care 18-64,Independ Sector-Res Care Homes-Long Stay,"£7,840.00"
 18-Sep-2024,Lillibet House,Population Wellbeing,Memory & Cognition Purchased Care 18-64,Independ Sector-Res Care Homes-Long Stay,"£6,000.00"
 18-Sep-2024,Apex Homes Limited,Population Wellbeing,Memory & Cognition Purchased Care 18-64,Independ Sector-Nursing Homes-Long Stay,"£3,868.48"
 18-Sep-2024,Voyage Care,Population Wellbeing,Memory & Cognition Purchased Care 18-64,Independent Sector - Supported Living,£352.52
 18-Sep-2024,Voyage Care,Population Wellbeing,Memory & Cognition Purchased Care 18-64,Independent Sector - Supported Living,£817.74
 20-Sep-2024,8APT Care Ltd,Population Wellbeing,Memory & Cognition Purchased Care 18-64,Home Care,£691.60
 18-Sep-2024,Headway Luton,Population Wellbeing,Memory & Cognition Purchased Care 18-64,Day Care,£263.30
 30-Sep-2024,Nourish Care Systems,Population Wellbeing,Supported Living Team,Purchase Of Equipment,"£3,931.20"
 13-Sep-2024,Tough Furniture Ltd,Population Wellbeing,The Respite Service,Purchase Of Equipment,£694.00
 12-Sep-2024,LUTON & KENT COMMERCIAL SERVICES LLP,Population Wellbeing,Community Choices (was Bramingham),Agency Staff,"£2,311.40"
 06-Sep-2024,Active Luton,Population Wellbeing,Community Choices (was Bramingham),Rents,"£3,120.83"
 23-Sep-2024,Active Luton,Population Wellbeing,Community Choices (was Bramingham),Rents,"£3,120.83"
 10-Sep-2024,Apetito Limited,Population Wellbeing,Community Choices (was Bramingham),Catering Provisions,£849.37
 13-Sep-2024,Mary Seacole Housing Association Ltd,Population Wellbeing,Housing Related Support,Services - External Providers,"£56,916.86"
 26-Sep-2024,Love2Shop,Population Wellbeing,Population Health Management Programme,Professional services - co-production,£361.00
 13-Sep-2024,Anacreonte Properties Ltd,Population Wellbeing,ASC Contracts,Direct Payment Support Services,£350.00
 13-Sep-2024,Anacreonte Properties Ltd,Population Wellbeing,ASC Contracts,Direct Payment Support Services,£350.00
 23-Sep-2024,Anacreonte Properties Ltd,Population Wellbeing,ASC Contracts,Direct Payment Support Services,£350.00
 23-Sep-2024,Anacreonte Properties Ltd,Population Wellbeing,ASC Contracts,Direct Payment Support Services,£350.00
 30-Sep-2024,Anacreonte Properties Ltd,Population Wellbeing,ASC Contracts,Direct Payment Support Services,£350.00
 23-Sep-2024,Community Connex Ltd,Population Wellbeing,ASC Contracts,Pohwer,"£16,637.08"
 05-Sep-2024,NHS BLMK ICB,Population Wellbeing,MH S75 Social Care,Services - Agency,"£463,912.25"
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sect-Res Care Homes-Short Stay,"£3,578.96"
 18-Sep-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sect-Res Care Homes-Short Stay,"£3,931.20"
 18-Sep-2024,Complete Care Services Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sect-Res Care Homes-Short Stay,"£5,082.00"
 18-Sep-2024,HC One Limited Milliner House,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sect-Res Care Homes-Short Stay,"£3,931.20"
 03-Sep-2024,Rowles House Care Home,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,080.00"
 03-Sep-2024,Rowles House Care Home,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,080.00"
 03-Sep-2024,Rowles House Care Home,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£2,348.43"
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,693.20"
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,813.04"
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,734.08"
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,910.76"
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,910.76"
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,734.08"
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,598.00"
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,578.96"
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,829.84"
 18-Sep-2024,Ambassador House,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,806.04"
 18-Sep-2024,The Beeches,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,642.56"
 18-Sep-2024,The Beeches,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£4,731.44"
 18-Sep-2024,The Beeches,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,655.00"
 18-Sep-2024,The Beeches,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,156.48"
 18-Sep-2024,The Beeches,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£4,880.12"
 18-Sep-2024,The Beeches,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,384.00"
 18-Sep-2024,The Beeches,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£6,300.00"
 18-Sep-2024,The Beeches,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,336.80"
 18-Sep-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 18-Sep-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 18-Sep-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 18-Sep-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 18-Sep-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£8,457.76"
 18-Sep-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,624.75"
 18-Sep-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 18-Sep-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 18-Sep-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 18-Sep-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,080.00"
 18-Sep-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 18-Sep-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 18-Sep-2024,Edwardian Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 18-Sep-2024,Rowles House Care Home,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,080.00"
 18-Sep-2024,Rowles House Care Home,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,080.00"
 18-Sep-2024,Rowles House Care Home,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,080.00"
 18-Sep-2024,Rowles House Care Home,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£2,750.00"
 18-Sep-2024,Apex Homes Limited,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£4,400.00"
 18-Sep-2024,Apex Homes Limited,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,232.08"
 18-Sep-2024,Apex Homes Limited,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£1,184.00"
 18-Sep-2024,Complete Care Services Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,785.20"
 18-Sep-2024,Complete Care Services Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£2,102.50"
 18-Sep-2024,Rose Court,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£6,784.40"
 18-Sep-2024,St Brendans,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 18-Sep-2024,St Brendans,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£2,800.00"
 18-Sep-2024,Lomack House,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£4,428.80"
 18-Sep-2024,Mentaur Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,898.12"
 18-Sep-2024,PJ Care Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£7,400.00"
 18-Sep-2024,St Matthews Healthcare,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£4,267.60"
 18-Sep-2024,HC One Limited Milliner House,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£3,931.20"
 18-Sep-2024,Evergreen Lodge Plc Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,418.00"
 18-Sep-2024,Evergreen Lodge Plc Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£7,056.00"
 18-Sep-2024,Evergreen Lodge Plc Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£8,074.40"
 18-Sep-2024,Evergreen Lodge Plc Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£8,074.40"
 18-Sep-2024,Evergreen Lodge Plc Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£7,224.00"
 18-Sep-2024,Abbey Lodge Care Home Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£4,525.60"
 18-Sep-2024,Parkcare Homes Ltd t/a Roseneath Ave (Priory),Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£10,979.88"
 18-Sep-2024,Hatzfeld House Care home,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,000.00"
 18-Sep-2024,Pathways Care Group,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Res Care Homes-Long Stay,"£5,191.04"
 18-Sep-2024,St Marys Nursing Centre,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Short Stay,"£2,968.00"
 18-Sep-2024,Apex Homes Limited,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Short Stay,"£6,000.00"
 18-Sep-2024,Apex Homes Limited,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£5,305.16"
 18-Sep-2024,PJ Care Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£12,400.00"
 18-Sep-2024,St Matthews Healthcare,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£4,581.32"
 30-Sep-2024,The Brain Injury & Rehabilitation Trust,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£6,573.44"
 30-Sep-2024,The Brain Injury & Rehabilitation Trust,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£6,573.44"
 30-Sep-2024,The Brain Injury & Rehabilitation Trust,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£6,573.44"
 30-Sep-2024,The Brain Injury & Rehabilitation Trust,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£6,573.44"
 30-Sep-2024,The Brain Injury & Rehabilitation Trust,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£6,573.44"
 30-Sep-2024,The Brain Injury & Rehabilitation Trust,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£6,103.91"
 30-Sep-2024,The Brain Injury & Rehabilitation Trust,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£6,573.44"
 30-Sep-2024,The Brain Injury & Rehabilitation Trust,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£6,573.44"
 30-Sep-2024,The Brain Injury & Rehabilitation Trust,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£6,573.44"
 30-Sep-2024,The Brain Injury & Rehabilitation Trust,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£6,573.44"
 30-Sep-2024,The Brain Injury & Rehabilitation Trust,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£6,573.44"
 30-Sep-2024,The Brain Injury & Rehabilitation Trust,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Independ Sector-Nursing Homes-Long Stay,"£6,573.44"
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,707.20"
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£302.12
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,707.20"
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,901.20"
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,978.80"
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,707.20"
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,017.60"
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,707.20"
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,017.60"
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£302.12
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£302.12
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£302.12
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£302.12
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£302.12
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£302.12
 18-Sep-2024,Advance Housing and Support Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£302.12
 18-Sep-2024,Mary Seacole Housing Association Ltd,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£969.36
 18-Sep-2024,Bionicare,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,960.00"
 18-Sep-2024,Bionicare,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£3,388.02"
 18-Sep-2024,Enixcare Limited,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,089.60"
 18-Sep-2024,Enixcare Limited,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,050.00"
 18-Sep-2024,Enixcare Limited,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£2,089.60"
 18-Sep-2024,Enixcare Limited,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,"£1,939.15"
 18-Sep-2024,Enixcare Limited,Population Wellbeing,Adults Mental Health Purchased Care 18-6,Supported Living,£689.57
