OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
HOUSING REVENUE ACCOUNT,Housing Revenue Account,DESTRODENT PEST CONTROL,22/12/2023,5412629,1395.00,0.00,CATERING/PROVISIONS,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DICKY BIRDS PRE-SCHOOL NURSERIES LIMITED,15/12/2023,5413210,8000.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DIVAN PRIVATE HIRES,12/12/2023,5410827,8917.63,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Adult Social Care,DIVERSE SERVICES LIMITED,12/12/2023,5407609,2445.57,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DIVERSE SOCIAL CARE PROVISION LTD,01/12/2023,5406434,3478.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DIVERSE SOCIAL CARE PROVISION LTD,01/12/2023,5407147,3478.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DIVERSE SOCIAL CARE PROVISION LTD,05/12/2023,5408843,3478.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DIVERSE SOCIAL CARE PROVISION LTD,22/12/2023,5418470,3478.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DIVERSE SOCIAL CARE PROVISION LTD,22/12/2023,5418472,3478.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DIVERSE SOCIAL CARE PROVISION LTD,22/12/2023,5419183,3478.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Housing,DOMESTIC LIFT SERVICES LTD,05/12/2023,5410395,2880.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DR T GRANGE T/A DR GRANGE AND ASSOCIATES,12/12/2023,5407544,1342.40,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Education,DRAINFIX SERVICES LTD,01/12/2023,5408325,2090.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,DRAINFIX SERVICES LTD,05/12/2023,5409341,750.00,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Revenue Recharges,DRAINFIX SERVICES LTD,12/12/2023,5412049,568.15,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DRYAD EDUCATION/SPECIALIST CRAFTS LTD,08/12/2023,5404385,745.18,0.00,FINANCE LEASING CHARGES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DRYAD EDUCATION/SPECIALIST CRAFTS LTD,22/12/2023,5413120,531.51,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DSCP SERVICES LTD,22/12/2023,5418467,3150.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DSCP SERVICES LTD,22/12/2023,5418468,3500.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DSCP SERVICES LTD,22/12/2023,5419188,3150.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,DSSL GROUP LTD,19/12/2023,5416442,695.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,DULUX DECORATOR CENTRE,01/12/2023,5408607,3146.81,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Accomodation (Housing)
HOUSING REVENUE ACCOUNT,Housing Revenue Account,DULUX DECORATOR CENTRE,12/12/2023,5411538,4187.91,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,DV-ACT LTD,22/12/2023,5419115,1606.40,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Cultural and Related Services,E S FENCING,15/12/2023,5407702,422.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
ASSISTANT CHIEF EXECUTIVE,Central Services,EALING AND HOUNSLOW COMMUNITY VOLUNTARY SERVICE,01/12/2023,941604,10833.34,0.00,VOLUNTARY ASSOCIATIONS,Suppliers - Professional Services (consultants)
ASSISTANT CHIEF EXECUTIVE,Central Services,EALING AND HOUNSLOW COMMUNITY VOLUNTARY SERVICE,22/12/2023,941759,10833.34,0.00,VOLUNTARY ASSOCIATIONS,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EALING COLLEGE LIMITED,01/12/2023,5408190,3744.43,0.00,OTHER LBH INDEPENDENT UNITS,External - Grants/Allowances
CAPITAL HRA,Housing,EARL KENDRICK (LONDON) LTD,22/12/2023,5412047,3900.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EDISON PRIMARY SCHOOL,12/12/2023,5410884,44979.52,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EDUC8SEN LIMITED,22/12/2023,5415700,108850.50,0.00,OTHER LBH INDEPENDENT UNITS,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EDUC8SEN LIMITED,22/12/2023,5415701,117600.00,0.00,OTHER LBH INDEPENDENT UNITS,External - Grants/Allowances
FINANCE AND RESOURCES,Revenue Recharges,EE LTD (AIRTIME),01/12/2023,5408186,10186.82,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Corporate and Democratic Core,ELITE CATERING,01/12/2023,5407376,519.50,0.00,EXPENSES/ALLOWANCES,Suppliers - Catering
HOUSING AND REGENERATION,Housing Services,ELITE CATERING,08/12/2023,5410901,750.00,0.00,CATERING/PROVISIONS,Suppliers - Catering
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ELS EDUCATION LTD,05/12/2023,5405044,1890.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ELS EDUCATION LTD,05/12/2023,5405045,1890.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ELS EDUCATION LTD,12/12/2023,5409713,1890.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ELS EDUCATION LTD,12/12/2023,5410095,1890.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ELS EDUCATION LTD,19/12/2023,5410096,1890.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ELS EDUCATION LTD,19/12/2023,5410097,1890.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ELS EDUCATION LTD,22/12/2023,5415749,1890.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ELS EDUCATION LTD,22/12/2023,5415751,1890.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CAPITAL HRA,Housing,EMISPHERE LTD,05/12/2023,5409332,4200.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL HRA,Housing,EMISPHERE LTD,05/12/2023,5409333,6730.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL HRA,Housing,EMISPHERE LTD,05/12/2023,5409359,19310.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL HRA,Housing,EMISPHERE LTD,05/12/2023,5409360,6810.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL HRA,Housing,EMISPHERE LTD,05/12/2023,5409361,7480.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL HRA,Housing,EMISPHERE LTD,05/12/2023,5409362,680.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL HRA,Housing,EMISPHERE LTD,05/12/2023,5409363,7590.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL HRA,Housing,EMISPHERE LTD,19/12/2023,5416286,7060.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL HRA,Housing,EMISPHERE LTD,19/12/2023,5416287,8820.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL HRA,Housing,EMISPHERE LTD,19/12/2023,5416288,1070.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CAPITAL HRA,Housing,EMISPHERE LTD,19/12/2023,5416289,560.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EMMA MAGUIRE PSYCHOLOGY LTD,08/12/2023,5411219,957.80,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,ENIGMA SECURITY SOLUTIONS LIMITED,01/12/2023,5408333,3113.60,0.00,CATERING/PROVISIONS,Suppliers - Facilities Management/Mail/Clothing
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,ENIGMA SECURITY SOLUTIONS LIMITED,01/12/2023,5408334,3600.10,0.00,CATERING/PROVISIONS,Suppliers - Facilities Management/Mail/Clothing
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,ENIGMA SECURITY SOLUTIONS LIMITED,22/12/2023,5415681,1665.84,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Facilities Management/Mail/Clothing
CAPITAL HRA,Housing,ENVIRONTEC LIMITED,05/12/2023,5409386,3530.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,ENVIRONTEC LIMITED,05/12/2023,5409387,2100.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,ENVIRONTEC LIMITED,05/12/2023,5409388,3800.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,ENVIRONTEC LIMITED,05/12/2023,5409389,1970.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,ENVIRONTEC LIMITED,12/12/2023,5404981,750.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ENVIVA COMPLEX CARE,22/12/2023,5416460,10011.04,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EPSOM & EWELL CARS LTD CLOCKTOWER CARS,22/12/2023,5418504,3080.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EPSOM & EWELL CARS LTD CLOCKTOWER CARS,22/12/2023,5418505,6424.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EPSOM & EWELL CARS LTD CLOCKTOWER CARS,22/12/2023,5418506,4684.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EPSOM & EWELL CARS LTD CLOCKTOWER CARS,22/12/2023,5418507,4730.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EPSOM & EWELL CARS LTD CLOCKTOWER CARS,22/12/2023,5418508,3895.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EPSOM & EWELL CARS LTD CLOCKTOWER CARS,22/12/2023,5418510,1305.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EPSOM & EWELL CARS LTD CLOCKTOWER CARS,22/12/2023,5418570,4837.50,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,EUGENE HARRINGTON MARKETING LTD,12/12/2023,5407224,710.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Education,EUROPEAN ASBESTOS SERVICES LIMITED,22/12/2023,5412039,854.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL GF HOUSING AND REGENERATION,Education,EUROPEAN ASBESTOS SERVICES LIMITED,22/12/2023,5412044,2522.00,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EVOLUTION PLAYGROUP,15/12/2023,5413188,8000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Care Providers
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EVOLUTION PLAYGROUP,15/12/2023,5413189,9000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Care Providers
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EVOLUTION PLAYGROUP,15/12/2023,5413420,2000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Care Providers
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EVOLUTION PLAYGROUP,15/12/2023,5413421,5000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Care Providers
CHILDRENS AND ADULT SERVICES,Children's and Education Services,EVOLUTION PLAYGROUP,19/12/2023,5416633,1215.00,0.00,SERVICES/FEES,Suppliers - Care Providers
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,EYRE & ELLISTON LTD,01/12/2023,5404538,605.44,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,FAAC ENTRANCE SOLUTIONS UK,22/12/2023,5412887,602.95,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FAIRLEY HOUSE SCHOOL,22/12/2023,5418600,12063.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FAIRLEY HOUSE SCHOOL,22/12/2023,5418602,12413.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FAIRYLAND NURSERY,15/12/2023,5413190,3000.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
HOUSING REVENUE ACCOUNT,Housing Revenue Account,FELTHAM ARTS ASSOCIATION,08/12/2023,5411317,1800.00,0.00,EXPENSES/ALLOWANCES,Voluntary organisations
HOUSING REVENUE ACCOUNT,Housing Revenue Account,FELTHAM ARTS ASSOCIATION,08/12/2023,5411318,1800.00,0.00,EXPENSES/ALLOWANCES,Voluntary organisations
HOUSING REVENUE ACCOUNT,Housing Revenue Account,FELTHAM ARTS ASSOCIATION,08/12/2023,5411327,1800.00,0.00,EXPENSES/ALLOWANCES,Voluntary organisations
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,FERN CONSULTING SERVICES LTD,22/12/2023,5413124,5895.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
CAPITAL GF HOUSING AND REGENERATION,Housing,FGM MILEHAM BUILDING CONTRACTOR LTD,05/12/2023,5409918,9811.00,0.00,PAYMENT TO MAIN CONTRACTOR,External - Grants/Allowances
CAPITAL GF HOUSING AND REGENERATION,Housing,FGM MILEHAM BUILDING CONTRACTOR LTD,19/12/2023,5416770,8352.00,0.00,PAYMENT TO MAIN CONTRACTOR,External - Grants/Allowances
CAPITAL GF HOUSING AND REGENERATION,Housing,FGM MILEHAM BUILDING CONTRACTOR LTD,22/12/2023,5418835,6034.00,0.00,PAYMENT TO MAIN CONTRACTOR,External - Grants/Allowances
CAPITAL HRA,Housing,FIRNTEC LTD,22/12/2023,5417004,2281.63,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,FIRNTEC LTD,22/12/2023,5417005,2281.63,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,FIRNTEC LTD,22/12/2023,5417007,2281.63,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,FIRNTEC LTD,22/12/2023,5417008,2281.63,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FIRST STEPS PLAYGROUP,12/12/2023,5411866,881.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FIRST STEPS PLAYGROUP,12/12/2023,5411867,881.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FIRST STEPS PLAYGROUP,15/12/2023,5413191,20000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FIRST STEPS PLAYGROUP,15/12/2023,5413422,9000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Adult Social Care,FIRST4YOU MANAGEMENT SERVICES LTD,12/12/2023,5407608,9069.14,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,01/12/2023,5408175,984.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,01/12/2023,5408177,3437.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,01/12/2023,5408179,2799.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,01/12/2023,5408182,1625.20,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,01/12/2023,5408183,1133.20,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,12/12/2023,5411517,3076.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,12/12/2023,5411518,1866.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,12/12/2023,5411520,3534.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,12/12/2023,5411521,658.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,12/12/2023,5411522,3946.60,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,12/12/2023,5411523,3076.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,15/12/2023,5414442,567.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,15/12/2023,5414443,756.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,15/12/2023,5414444,702.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,15/12/2023,5414445,702.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,15/12/2023,5414446,702.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,15/12/2023,5414451,713.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,15/12/2023,5414453,2078.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,15/12/2023,5414454,1968.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,15/12/2023,5414456,547.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,15/12/2023,5414457,984.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,15/12/2023,5414458,3732.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,FLEET EDUCATION SERVICES LTD,15/12/2023,5414460,1968.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - Education & Sports
