Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,22/09/2023,"4,550.00"
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Employees,Course Fees,AMITY RELATIONSHIP SOLUTIONS,13/09/2023,"4,550.00"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Artistes Fees,Spirit Operations Ltd,11/09/2023,"4,500.00"
Prosperity & Investment,Regeneration & Investment,Capital Expenditure,External Professional Fees,SIGNS EXPRESS ,19/09/2023,"4,470.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABRAHAM DARBY ACADEMY ,27/09/2023,"4,469.64"
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Employees,Staff Training,TRIPLE P UK LIMITED,11/09/2023,"4,440.00"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Payments to Contractor,FarrPoint Ltd,12/09/2023,"4,437.50"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,ARJO UK LTD,26/09/2023,"4,423.13"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,External Professional Fees,Amey OW Ltd,28/09/2023,"4,409.50"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Other Services,VEOLIA ES LTD ,07/09/2023,"4,403.69"
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Furniture - Purchase,DK Furniture Limited,04/09/2023,"4,375.00"
Education & Skills,SEND (0-25),Transport-Related Expenditure,Taxi Costs,24X7 Ltd,15/09/2023,"4,370.10"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Dawley C of E Primary Academy,22/09/2023,"4,280.74"
Health & Wellbeing,Consultant in Public Health,Employees,Professional Subs,Association of Directors of Public Health,21/09/2023,"4,250.00"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Electricity,NPOWER ELECTRICITY,08/09/2023,"4,248.28"
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,"4,159.62"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,R Maintenance Services Ltd,26/09/2023,"4,150.00"
Health & Wellbeing,Health Protection,Supplies & Services,Other Services,West Mercia Police & Crime Commissioner,07/09/2023,"4,145.73"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,28/09/2023,"4,139.85"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Church Street Day Nursery,22/09/2023,"4,075.20"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Consultancy,W Aspen,05/09/2023,"4,063.84"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,"4,047.95"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,PP ELECTRICAL SERVICES Ltd,13/09/2023,"4,040.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,22/09/2023,"4,025.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,Water Rates,DWR CYMRU WELSH WATER,21/09/2023,"4,009.09"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Amey OW Ltd,27/09/2023,"3,979.65"
Prosperity & Investment,Regeneration & Investment,Capital Expenditure,External Professional Fees,WREKIN DRAIN SERVICES LTD,27/09/2023,"3,974.22"
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Capital Expenditure,Payments to Contractor,ATKINS LIMITED,19/09/2023,"3,924.63"
Adult Social Care,My Options,Employees,Agency Supply Costs,Safehands Recruitment,21/09/2023,"3,903.35"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,E N CATERING EQUIPMENT AND SERVICES LTD,26/09/2023,"3,887.11"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Wrekin View Primary School,27/09/2023,"3,767.84"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Smart Video & Sensing Ltd,14/09/2023,"3,749.00"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Smart Video & Sensing Ltd,14/09/2023,"3,749.00"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Artistes Fees,Lipstick On Your Collar Ltd,06/09/2023,"3,704.56"
"Communities, Customer & Commercial Services",ICT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,27/09/2023,"3,698.50"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,ARJO UK LTD,26/09/2023,"3,694.87"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Lantern Academy,22/09/2023,"3,664.11"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,Services in Design Ltd,11/09/2023,"3,652.91"
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,Services in Design Ltd,11/09/2023,"3,652.91"
Prosperity & Investment,Development Management,Capital Expenditure,Payments to Contractor,AJB CONTRACTING LTD,28/09/2023,"3,628.00"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,27/09/2023,"3,620.00"
Prosperity & Investment,Development Management,Supplies & Services,Comp Software (Purch / Hire),TRICS Consortium Ltd,27/09/2023,"3,600.00"
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,SHROPSHIRE BLINDS & AWNINGS LIMITED,13/09/2023,"3,586.00"
Education & Skills,Skills,Supplies & Services,Advertising,Bauer Radio Ltd,11/09/2023,"3,572.28"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,04/09/2023,"3,570.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),B Computers Plc,21/09/2023,"3,563.25"
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),20/09/2023,"3,542.71"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Computer Software,CIVICA UK LIMITED ,14/09/2023,"3,500.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,The Telford Langley School ,22/09/2023,"3,486.62"
Finance & Human Resources,Human Resources,Employees,Other Employee Costs,Health Assured Ltd,14/09/2023,"3,429.00"
Finance & Human Resources,Human Resources,Employees,Other Employee Costs,Health Assured Ltd,14/09/2023,"3,429.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,KN Services Staffordshire Ltd,21/09/2023,"3,399.00"
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Consultancy,W Aspen,05/09/2023,"3,385.26"
"Communities, Customer & Commercial Services",ICT,Premises-Related Expenditure,Service Contracts,AVK/SEG Ltd,04/09/2023,"3,371.37"
Policy & Governance,Governance & Legal Services,Supplies & Services,Legal Expenses,LOCAL GOVERNMENT ASSOCIATION,29/09/2023,"3,360.00"
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Employees,Criminal Records Bureau Checks,TELFORD & WREKIN CITIZENS ADVICE BUREAU,26/09/2023,"3,334.00"
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Employees,Criminal Records Bureau Checks,TELFORD & WREKIN CITIZENS ADVICE BUREAU,26/09/2023,"3,333.00"
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Employees,Criminal Records Bureau Checks,TELFORD & WREKIN CITIZENS ADVICE BUREAU,26/09/2023,"3,333.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,"3,314.68"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Buildings DLO Charge,KN Services Staffordshire Ltd,19/09/2023,"3,300.00"
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Furniture - Purchase,DK Furniture Limited,23/09/2023,"3,285.00"
Education & Skills,Skills,Supplies & Services,Exam Fees,CITY & GUILDS,20/09/2023,"3,271.50"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Artistes Fees,Worldbeaters Ltd,04/09/2023,"3,232.50"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,A.R.M. Surveys Ltd,11/09/2023,"3,200.00"
Neighbourhood & Enforcement Services,Waste & Neighbourhood Services,Supplies & Services,Pocket Money/Home Leave,SEVERN GORGE COUNTRYSIDE TRUST,26/09/2023,"3,126.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Telephones,Trustmarque Solutions Limited,04/09/2023,"3,113.50"
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Fuel,ALLSTAR BUSINESS SOLUTIONS LTD,15/09/2023,"3,080.81"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/09/2023,"3,075.44"
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Jiraffe,21/09/2023,"3,071.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,THE BEARS DEN PRE-SCHOOL ,22/09/2023,"3,069.25"
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),20/09/2023,"3,038.51"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Computer Hardware (Maint),CIVICA UK LIMITED ,01/09/2023,"3,000.00"
Finance & Human Resources,Revenues,Supplies & Services,Franking Machine Service,FRANCOTYP-POSTALIA LTD,26/09/2023,"3,000.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),CCS MEDIA LIMITED,05/09/2023,"2,989.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),ScholarPack,08/09/2023,"2,982.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,CALTEL CATERING & LAUNDRY EQUIPMENT LLP,26/09/2023,"2,980.24"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,PRIORSLEE PRE-SCHOOL,22/09/2023,"2,940.78"
"Communities, Customer & Commercial Services",ICT,Premises-Related Expenditure,Service Contracts,AVK/SEG Ltd,04/09/2023,"2,928.08"
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,IT Services,NEC Software Solutions UK Ltd,01/09/2023,"2,925.00"
Finance & Human Resources,Revenues,Supplies & Services,Franking Machine Service,NEC Software Solutions UK Ltd,01/09/2023,"2,925.00"
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Furniture - Purchase,DK Furniture Limited,11/09/2023,"2,920.00"
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,22/09/2023,"2,904.89"
Neighbourhood & Enforcement Services,Waste & Neighbourhood Services,Third Party Payments,Specialist Waste Contractor charge,PHS GROUP,13/09/2023,"2,854.60"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Payments to Contractor,Access UK Ltd,28/09/2023,"2,850.00"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M - Electrical,PP ELECTRICAL SERVICES Ltd,08/09/2023,"2,850.00"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,W L T LIMITED,20/09/2023,"2,849.61"
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,19/09/2023,"2,827.80"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Other Services,GROUND INVESTIGATION & PILING LTD,19/09/2023,"2,800.05"
Finance & Human Resources,Revenues,Supplies & Services,Consultancy,Inform CPI Ltd,26/09/2023,"2,800.00"
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Advertising,Newsquest Media Group,22/09/2023,"2,800.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Telephones,Trustmarque Solutions Limited,25/09/2023,"2,786.22"
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC,04/09/2023,"2,780.31"
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,CENTURY-TECH LTD,22/09/2023,"2,770.00"
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Protective Clothing,ETAK Creative Ltd,15/09/2023,"2,751.36"
Neighbourhood & Enforcement Services,Waste & Neighbourhood Services,Third Party Payments,Contractor Recharge,SHROPSHIRE & WREKIN FIRE AUTHORITY,14/09/2023,"2,750.00"
Education & Skills,SEND (0-25),Supplies & Services,Health & Safety Expenses,Schuchmann LLP,25/09/2023,"2,740.00"
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,TELFORD INTERNATIONAL CENTRE,11/09/2023,"2,706.75"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Other Services,GROUND INVESTIGATION & PILING LTD,19/09/2023,"2,681.75"
Health & Wellbeing,Health Improvement,Supplies & Services,Equipment - Purchase,OPENING THE BOOK LTD,15/09/2023,"2,680.00"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,Avanti Gas Ltd,21/09/2023,"2,678.60"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Telecomms,BRITISH TELECOMMUNICATIONS PLC ,25/09/2023,"2,651.31"
Prosperity & Investment,BiT,Premises-Related Expenditure,Building Cleaning DSO,Vortex Cleaning Ltd,26/09/2023,"2,597.50"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,25/09/2023,"2,590.88"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,29/09/2023,"2,576.28"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Employees,Training Expenses,INSTITUTE OF HIGHWAYS ENGINEERS,28/09/2023,"2,575.00"
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Expenditure on loans & other financial assistance,Marches Energy Agency,26/09/2023,"2,538.00"
Prosperity & Investment,Housing Investment Programme,Supplies & Services,Materials,Focus Consultants 2010 LLP,14/09/2023,"2,530.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,ARJO UK LTD,26/09/2023,"2,516.83"
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),20/09/2023,"2,490.43"
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,Stonehouse Recruitment Group Limited,21/09/2023,"2,488.50"
Prosperity & Investment,BiT,Premises-Related Expenditure,Gas,West Mercia Energy (WME),20/09/2023,"2,482.09"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & W LTD,11/09/2023,"2,466.40"
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,Stonehouse Recruitment Group Limited,21/09/2023,"2,457.00"
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,Stonehouse Recruitment Group Limited,21/09/2023,"2,457.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,Trade Refuse,FCC Recycling Ltd ,06/09/2023,"2,441.92"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,Border Janitorial Supplies Limited,26/09/2023,"2,427.12"
Education & Skills,SEND (0-25),Transport-Related Expenditure,Transport Contractors,Telford Taxi Hire Limited,15/09/2023,"2,400.00"
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Prepared Food,Aramark Ltd,20/09/2023,"2,398.75"
Education & Skills,SEND (0-25),Supplies & Services,Health & Safety Expenses,Etac Limited,27/09/2023,"2,386.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,21/09/2023,"2,352.57"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,22/09/2023,"2,340.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HRP Education,22/09/2023,"2,340.00"
