Payment Date,Vendor Name,Vendor Type,Cost Centre Code,Cost Centre Description,Cost Centre Level 2 Code,Cost Centre Level 2 Description,Cost Centre Level 3 Code,Cost Centre Level 3 Description,Cost Centre Level 4 Code,Cost Centre Level 4 Description,Cost Centre Level 5 Code,Cost Centre Level 5 Description,Cost Centre Level 6 Code,Cost Centre Level 6 Description,Cost Centre Level 7 Code,Cost Centre Level 7 Description,Subjective Code,Subjective Description,Account Code,Account Description,Amount,Payment Number,Invoice Line Number,Distribution Number,Invoice Number,Invoice Creation Date
 21-Sep-2023,National Fostering Agency,Commercial,C10411,UNACCOMPANIED MINORS UNDER 18 PLACEMENTS,C1262G,ASYLUM SEEKERS,C1240F,CHILDREN IN CARE AND CARE EXPERIENCED YOUNG PEOPLE,C1210E,CHILDREN'S SOCIAL CARE,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651380,Fostering Agency Placements - Private Contractors Payment, 1447,FOSTERING - INDEPENDENT AGENCIES,4224.06,2467704,1,1,464433, 20-Sep-2023
 21-Sep-2023,National Fostering Agency,Commercial,C10291,EXTERNAL PLACEMENTS - FOSTERING,C1248G,LOCAL PLACEMENTS,C1240F,CHILDREN IN CARE AND CARE EXPERIENCED YOUNG PEOPLE,C1210E,CHILDREN'S SOCIAL CARE,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651380,Fostering Agency Placements - Private Contractors Payment, 1447,FOSTERING - INDEPENDENT AGENCIES,4224.06,2467704,1,1,464445, 20-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12475,25-65 LOCALITIES CARE PACKAGES - CENTRAL,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3500,LEARNING DISABILITY SUPPORT,4235.56,2466908,1,1,000056218-Sep-2023-822, 18-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12416,OP LOCALITIES PACKAGES- EAST CROYDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651540,Nursing Homes - Private Contractors Payment, 3501,MENTAL HEALTH SUPPORT,4238.8,2467008,1,1,000114818-Sep-2023-822, 18-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3501,MENTAL HEALTH SUPPORT,4241.04,2466356,1,1,000142718-Sep-2023-822, 18-Sep-2023
 05-Sep-2023,Active Community Engagement Ltd,Commercial,C10864,CROYDON MUSIC AND ARTS,C1155F,MUSIC AND ARTS DIVISION,C1130E,CULTURE AND COMMUNITY SAFETY DIVISION,C1100D,TOTAL SUSTAINABLE COMMUNITIES REGEN & ECONOMIC RECOVERY,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,621440,Premises Hire - Facilities, 0000,DEFAULT,4242.1,2463424,1,1,CR1293, 09-Aug-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3501,MENTAL HEALTH SUPPORT,4242.64,2466815,1,1,000013118-Sep-2023-822, 18-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3501,MENTAL HEALTH SUPPORT,4242.86,2466260,1,1,000252218-Sep-2023-822, 18-Sep-2023
 21-Sep-2023,National Fostering Agency,Commercial,C10291,EXTERNAL PLACEMENTS - FOSTERING,C1248G,LOCAL PLACEMENTS,C1240F,CHILDREN IN CARE AND CARE EXPERIENCED YOUNG PEOPLE,C1210E,CHILDREN'S SOCIAL CARE,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651380,Fostering Agency Placements - Private Contractors Payment, 1447,FOSTERING - INDEPENDENT AGENCIES,4246.2,2467704,1,1,464454, 20-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,4246.64,2467118,1,1,000307118-Sep-2023-822, 18-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3500,LEARNING DISABILITY SUPPORT,4248.12,2466743,1,1,000060418-Sep-2023-822, 18-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12416,OP LOCALITIES PACKAGES- EAST CROYDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,4250.36,2466151,1,1,000158418-Sep-2023-822, 18-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3500,LEARNING DISABILITY SUPPORT,4250.68,2466743,1,1,000060218-Sep-2023-822, 18-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12475,25-65 LOCALITIES CARE PACKAGES - CENTRAL,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651540,Nursing Homes - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,4251,2465939,1,1,000128918-Sep-2023-822, 18-Sep-2023
 21-Sep-2023,Next Step Fostering Services Ltd.,Commercial,C10291,EXTERNAL PLACEMENTS - FOSTERING,C1248G,LOCAL PLACEMENTS,C1240F,CHILDREN IN CARE AND CARE EXPERIENCED YOUNG PEOPLE,C1210E,CHILDREN'S SOCIAL CARE,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651380,Fostering Agency Placements - Private Contractors Payment, 1447,FOSTERING - INDEPENDENT AGENCIES,4251.92,2467717,1,1,464438, 20-Sep-2023
 29-Sep-2023,Redacted,Non Commercial Supplier,C00000,CORPORATE BALANCE SHEET,C1715E,CORPORATE BALANCE SHEET SUMMARY,C1700D,FINANCING & OTHER OPERATING COSTS SUMMARY,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,0,0,132800,Vat Debtor (Input Tax), 9003,STANDARD RATE,4251.97,2470168,1,1,27092023_EB00000124, 28-Sep-2023
 15-Sep-2023,Redacted,Non Commercial Supplier,C20015,EAST DISTRICT RESPONSIVE REPAIRS - HRA,C2505G,RESPONSIVE REPAIRS DELIVERY COSTS,C2112F,RESPONSIVE REPAIRS AND SAFETY - HRA,C2125E,HOUSING ESTATES AND IMPROVEMENT - HRA,C2100D,HOUSING HRA,C2000C,TOTAL HRA,C1000B,TOTAL GROUP REVENUE,621180,Responsive Repairs - Building, 2311,SPECIALIST,4260,2465609,1,1,#7858, 30-Aug-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3500,LEARNING DISABILITY SUPPORT,4260.28,2465882,1,1,000033518-Sep-2023-822, 18-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651540,Nursing Homes - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,4264.04,2465927,1,1,000096118-Sep-2023-822, 18-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12466,18 – 25 TRANSITION CARE PACKAGES,C1419F,18-25 DISABILITY TRANSITIONS,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,4265.01,2466609,1,1,000170518-Sep-2023-822, 18-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12416,OP LOCALITIES PACKAGES- EAST CROYDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,4269.8,2466523,1,1,000280218-Sep-2023-822, 18-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12766,MENTAL HEALTH CARE PACKAGES,C1420G,ADULT MENTAL HEALTH SOCIAL CARE PACKAGES,C1415F,ADULT MENTAL HEALTH AND SUBSTANCE MISUSE,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3501,MENTAL HEALTH SUPPORT,4272.8,2465975,1,1,000217718-Sep-2023-822, 18-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12417,OP LOCALITIES PACKAGES- WOODSIDE & SHIRLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651540,Nursing Homes - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,4273.28,2466353,1,1,000267918-Sep-2023-822, 18-Sep-2023
 19-Sep-2023,Amberley Lodge Nursing Home,Commercial,C12416,OP LOCALITIES PACKAGES- EAST CROYDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651540,Nursing Homes - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,4273.28,2466912,1,1,000341618-Sep-2023-822, 18-Sep-2023
 19-Sep-2023,Amberley Lodge Nursing Home,Commercial,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651540,Nursing Homes - Private Contractors Payment, 3511,SUPPORT WITH MEMORY AND COGNITION,4273.28,2466912,1,1,000344118-Sep-2023-822, 18-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12420,OP LOCALITIES PACKAGES - PURLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651540,Nursing Homes - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,4274.12,2466670,1,1,000012118-Sep-2023-822, 18-Sep-2023
 06-Sep-2023,Ambient People Limited,Commercial,C60483,TRANSFORMATION TEAM,C1737F,TRANSFORMATION CROSS CUTTING ,C1730E,TRANSFORMATION,C1700D,FINANCING & OTHER OPERATING COSTS SUMMARY,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,641640,Professional Services - General, 0000,DEFAULT,4275,2463639,1,1,36, 11-Aug-2023
 06-Sep-2023,Ambient People Limited,Commercial,C60483,TRANSFORMATION TEAM,C1737F,TRANSFORMATION CROSS CUTTING ,C1730E,TRANSFORMATION,C1700D,FINANCING & OTHER OPERATING COSTS SUMMARY,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,641640,Professional Services - General, 0000,DEFAULT,4275,2463639,1,1,52, 11-Aug-2023
 06-Sep-2023,Ambient People Limited,Commercial,C60483,TRANSFORMATION TEAM,C1737F,TRANSFORMATION CROSS CUTTING ,C1730E,TRANSFORMATION,C1700D,FINANCING & OTHER OPERATING COSTS SUMMARY,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,641640,Professional Services - General, 0000,DEFAULT,4275,2463639,1,1,53, 11-Aug-2023
 06-Sep-2023,Ambient People Limited,Commercial,C60483,TRANSFORMATION TEAM,C1737F,TRANSFORMATION CROSS CUTTING ,C1730E,TRANSFORMATION,C1700D,FINANCING & OTHER OPERATING COSTS SUMMARY,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,641640,Professional Services - General, 0000,DEFAULT,4275,2463639,1,1,54, 11-Aug-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12416,OP LOCALITIES PACKAGES- EAST CROYDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651540,Nursing Homes - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,4276,2467005,1,1,000308618-Sep-2023-822, 18-Sep-2023
 20-Sep-2023,Redacted,Non Commercial Supplier,C11745,THREE AND FOUR YEAR OLD FUNDING,C1255F,EARLY YEARS,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,661360,Schools - Transfer Payment, 1660,UNIVERSAL,4276.86,2467312,1,1,15092023_SW16 3LB Sch, 19-Sep-2023
 20-Sep-2023,Redacted,Non Commercial Supplier,C11745,THREE AND FOUR YEAR OLD FUNDING,C1255F,EARLY YEARS,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,661360,Schools - Transfer Payment, 1660,UNIVERSAL,4276.86,2467433,1,1,15092023_SE25 5JR, 19-Sep-2023
 20-Sep-2023,Redacted,Non Commercial Supplier,C11745,THREE AND FOUR YEAR OLD FUNDING,C1255F,EARLY YEARS,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,661360,Schools - Transfer Payment, 1660,UNIVERSAL,4276.86,2467277,2,1,15092023_CR5 2EP Sch, 19-Sep-2023
 20-Sep-2023,Redacted,Non Commercial Supplier,C11745,THREE AND FOUR YEAR OLD FUNDING,C1255F,EARLY YEARS,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,661360,Schools - Transfer Payment, 1660,UNIVERSAL,4276.86,2467269,1,1,15092023_CR0 6BF FUND, 19-Sep-2023
 20-Sep-2023,Redacted,Non Commercial Supplier,C11745,THREE AND FOUR YEAR OLD FUNDING,C1255F,EARLY YEARS,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,661360,Schools - Transfer Payment, 1660,UNIVERSAL,4276.86,2467267,1,1,15092023_SE19 2JB Sch, 19-Sep-2023
 20-Sep-2023,Redacted,Non Commercial Supplier,C11745,THREE AND FOUR YEAR OLD FUNDING,C1255F,EARLY YEARS,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,661360,Schools - Transfer Payment, 1660,UNIVERSAL,4276.86,2467515,2,1,15092023_CR2 6EW SCH, 19-Sep-2023
 20-Sep-2023,Crystal Palace Rainbow Nursery ,Commercial,C11745,THREE AND FOUR YEAR OLD FUNDING,C1255F,EARLY YEARS,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,661360,Schools - Transfer Payment, 1660,UNIVERSAL,4276.86,2467470,1,1,15092023_SE19 3RU, 19-Sep-2023
 15-Sep-2023,Fennies Day Nurseries Limited,Commercial,C11745,THREE AND FOUR YEAR OLD FUNDING,C1255F,EARLY YEARS,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,661360,Schools - Transfer Payment, 1660,UNIVERSAL,4276.86,2465515,1,1,ADHOC080923, 14-Sep-2023
 20-Sep-2023,Little Lee's Childcare,Commercial,C11745,THREE AND FOUR YEAR OLD FUNDING,C1255F,EARLY YEARS,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,661360,Schools - Transfer Payment, 1660,UNIVERSAL,4276.86,2467507,2,1,15092023_CR0 7TD sch, 19-Sep-2023
 20-Sep-2023,Purple Panda Nurseries Limited,Commercial,C11745,THREE AND FOUR YEAR OLD FUNDING,C1255F,EARLY YEARS,C1220E,EDUCATION DIVISION,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,661360,Schools - Transfer Payment, 1660,UNIVERSAL,4276.86,2467514,2,1,15092023_CR0 1SB sch, 19-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12416,OP LOCALITIES PACKAGES- EAST CROYDON,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3507,SOCIAL SUPPORT - ASYLUM SEEKER SUPPORT,4280.08,2466451,1,1,000257618-Sep-2023-822, 18-Sep-2023
 29-Sep-2023,Redacted,Non Commercial Supplier,C13803,HOUSEHOLD SUPPORT FUND,C1334G,HOMELESSNESS SERVICES,C1324F,HOMELESSNESS AND ASSESSMENTS,C1305E,HOUSING OPTIONS,C1300D,HOUSING,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,661360,Schools - Transfer Payment, 0000,DEFAULT,4280.4,2470241,1,1,27092023_EB00000057, 28-Sep-2023
 05-Sep-2023,Redacted,Non Commercial Supplier,C12904,FREEMAN COURT,C1424G,RESIDENTIAL SERVICES,C1416F,PROVIDER SERVICES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651780,Private Contractors Payment - Other, 0000,DEFAULT,4282.95,2463418,4,1,EMT044, 09-Aug-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3500,LEARNING DISABILITY SUPPORT,4284.84,2466743,1,1,000060118-Sep-2023-822, 18-Sep-2023
 21-Sep-2023,Anchor Foster Care Services,Commercial,C10291,EXTERNAL PLACEMENTS - FOSTERING,C1248G,LOCAL PLACEMENTS,C1240F,CHILDREN IN CARE AND CARE EXPERIENCED YOUNG PEOPLE,C1210E,CHILDREN'S SOCIAL CARE,C1200D,"TOTAL CHILDREN, YOUNG PEOPLE AND EDUCATION",C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651380,Fostering Agency Placements - Private Contractors Payment, 1447,FOSTERING - INDEPENDENT AGENCIES,4290.62,2467688,1,1,13917, 20-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12417,OP LOCALITIES PACKAGES- WOODSIDE & SHIRLEY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651540,Nursing Homes - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,4291.36,2467139,1,1,000019918-Sep-2023-822, 18-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12474,25-65 LOCALITIES CARE PACKAGES - NORTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3500,LEARNING DISABILITY SUPPORT,4292.6,2466444,1,1,000120418-Sep-2023-822, 18-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12414,OP LOCALITIES PACKAGES- MAYDAY,C1430G,OLDER PEOPLE CARE PACKAGES,C1418F,LOCALITIES,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651580,Residential Placements - Private Contractors Payment, 3503,PHYSICAL SUPPORT - PERSONAL CARE SUPPORT,4302.16,2467005,1,1,000308818-Sep-2023-822, 18-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12476,25-65 LOCALITIES CARE PACKAGES - SOUTH,C1417G,18-65 DISABILITY CARE PACKAGES,C1414F,18-65 DISABILITY,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,651550,Long Term Support - Community: Supported Living, 3500,LEARNING DISABILITY SUPPORT,4304.4,2466664,1,1,000163518-Sep-2023-822, 18-Sep-2023
 19-Sep-2023,Redacted,Non Commercial Supplier,C12466,18 – 25 TRANSITION CARE PACKAGES,C1419F,18-25 DISABILITY TRANSITIONS,C1410E,ADULT SOCIAL CARE OPERATIONS,C1400D,TOTAL ADULT SOCIAL CARE AND HEALTH,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,C0000A,ALL COST CENTRES,651550,Long Term Support - Community: Supported Living, 3500,LEARNING DISABILITY SUPPORT,4304.4,2466664,1,1,000163718-Sep-2023-822, 18-Sep-2023
 07-Sep-2023,Croydon Private Hire Ltd,Commercial,C11047,SPEC EDUCATION TRANSPORT,C1160G,INDEPENDENT TRAVEL SERVICE,C1140F,INDEPENDENT TRAVEL SERVICE TEAM,C1120E,SUSTAINABLE COMMUNITIES,C1100D,TOTAL SUSTAINABLE COMMUNITIES REGEN & ECONOMIC RECOVERY,C1000C,TOTAL GENERAL FUND,C1000B,TOTAL GROUP REVENUE,631140,Vehicle Hire, 2037,HOME TO SCHOOL,4312,2463764,1,1,1771/2023, 07-Sep-2023
