OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,03/07/2023,610.40,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,03/07/2023,786.10,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,03/07/2023,707.49,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,03/07/2023,1414.98,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,03/07/2023,707.49,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,03/07/2023,550.27,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,03/07/2023,685.03,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,03/07/2023,1729.42,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,03/07/2023,795.70,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,03/07/2023,707.49,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,03/07/2023,539.04,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,03/07/2023,943.32,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,18/07/2023,943.32,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,17/07/2023,741.18,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,17/07/2023,628.88,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,17/07/2023,707.49,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,17/07/2023,707.49,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,17/07/2023,1729.42,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,17/07/2023,1414.98,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,17/07/2023,550.27,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,17/07/2023,707.49,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,14/07/2023,628.88,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,14/07/2023,904.01,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,31/07/2023,707.49,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,31/07/2023,1414.98,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,31/07/2023,707.49,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,31/07/2023,550.27,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,31/07/2023,707.49,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,31/07/2023,628.88,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,31/07/2023,786.10,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Older ,Multi Care Comm Services Burton on Trent,31/07/2023,943.32,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Phys D,Multi Care Comm Services Burton on Trent,03/07/2023,1527.28,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Phys D,Multi Care Comm Services Burton on Trent,03/07/2023,673.80,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Phys D,Multi Care Comm Services Burton on Trent,17/07/2023,1123.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Phys D,Multi Care Comm Services Burton on Trent,17/07/2023,673.80,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Phys D,Multi Care Comm Services Burton on Trent,31/07/2023,1033.16,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,East Staffs Invoice Led Phys D,Multi Care Comm Services Burton on Trent,31/07/2023,673.80,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Moorlands Invoice Led Older Pe,Multi Care Comm Services Burton on Trent,03/07/2023,707.49,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Moorlands Invoice Led Older Pe,Multi Care Comm Services Burton on Trent,03/07/2023,595.19,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Moorlands Invoice Led Older Pe,Multi Care Comm Services Burton on Trent,17/07/2023,707.49,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Moorlands Invoice Led Older Pe,Multi Care Comm Services Burton on Trent,17/07/2023,651.34,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Moorlands Invoice Led Older Pe,Multi Care Comm Services Burton on Trent,31/07/2023,707.49,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Moorlands Invoice Led Older Pe,Multi Care Comm Services Burton on Trent,31/07/2023,651.34,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Moorlands Invoice Led Older Pe,Multi Care Comm Services Burton on Trent,31/07/2023,640.11,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Older Peo,Multi Care Comm Services Burton on Trent,03/07/2023,786.10,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Older Peo,Multi Care Comm Services Burton on Trent,17/07/2023,786.10,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Older Peo,Multi Care Comm Services Burton on Trent,31/07/2023,786.10,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,MUMBLES DAY NURSERY,17/07/2023,4065.78,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,MUMBLES DAY NURSERY,17/07/2023,4447.68,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,MUMBLES DAY NURSERY,17/07/2023,850.50,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,MUMBLES DAY NURSERY LTD SANDON,17/07/2023,2521.37,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Home to school transport-main,Mustafa's Cab,28/07/2023,2600.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stat-OOC transport,Muz taxi,28/07/2023,2082.21,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,N HINTON,17/07/2023,1110.32,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Newcastle Invoice Led Older Pe,NAIDCARE,27/07/2023,1491.12,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Newcastle Invoice Led Older Pe,NAIDCARE,27/07/2023,1303.18,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cedars Short Stay School,Najm Travel,28/07/2023,1262.40,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cedars Short Stay School,Nana's Private Hire Ltd,28/07/2023,3240.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Napley Lodge Farm Day Nursery,17/07/2023,9430.98,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,Napley Lodge Farm Day Nursery,17/07/2023,2211.30,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Corporate Telephony,Nasstar,28/07/2023,1174.26,CALL CHARGES,CALL CHARGES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Data Centre Network Refresh,Nasstar,25/07/2023,76476.00,Ext Fees Construction,Ext Fees Construction,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,KCOM - Wholesale Line Rental,Nasstar,28/07/2023,8099.12,RENTAL CHARGES,RENTAL CHARGES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stat-OOC transport,Nation Wide Travel,28/07/2023,2348.53,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cannock Chase AONB Core,National Association for AONB,25/07/2023,820.00,Training Expenses,Training Expenses,http://opendatacommunities.org/id/county-council/staffordshire  ,
