OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI
Staffordshire County Council,Headquarters - I.S.P,Families First Fostering Ltd,26/09/2023,7521.93,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Family Fostercare Ltd,26/09/2023,14090.14,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,STAF Child in Care/Care Leaver,Family Mediation Centre Staffordshire,28/09/2023,3600.00,Case Work,Case Work,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,Family Placement,26/09/2023,9403.98,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Farlea Childcare Ltd,11/09/2023,1632.96,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Farlea Childcare Ltd,11/09/2023,792.75,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Farlea Childcare Ltd,11/09/2023,2063.22,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Farlea Childcare Ltd,11/09/2023,4307.29,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Farlea Childcare Ltd,11/09/2023,3753.54,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HAF Summer 2022,Farlea Childcare Ltd,19/09/2023,3052.50,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,New Opportunities,Favier Ltd,20/09/2023,12000.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,FAZELEY PRE-SCHOOL,11/09/2023,22133.79,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academies/Free/Col,Fierte Multi Academy Trust,20/09/2023,4755.31,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LMG East Staffs,Fierte Multi Academy Trust,18/09/2023,1800.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LMG East Staffs,Fierte Multi Academy Trust,18/09/2023,507.48,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LMG East Staffs,Fierte Multi Academy Trust,18/09/2023,723.70,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LMG East Staffs,Fierte Multi Academy Trust,18/09/2023,507.48,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HWS Unallocated,Filkin & Co EHS Ltd,19/09/2023,6194.70,LICENCES,LICENCES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Fiona Lander,11/09/2023,3061.80,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,First Affinity Fostering Service Ltd,26/09/2023,3848.57,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Concessionary Fare Schemes,FIRST POTTERIES LTD,15/09/2023,78117.00,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,First Rate Housing Ltd,11/09/2023,11707.96,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,First Rate Housing Ltd,25/09/2023,11707.96,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Greenfields House,Firstplus Care Ltd,01/09/2023,951.90,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Greenfields House,Firstplus Care Ltd,04/09/2023,1296.00,Agency Staff,Agency Staff,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,FIVE RIVERS CHILDCARE CONS LTD,26/09/2023,7053.68,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,FIVE RIVERS CHILDCARE CONS LTD,26/09/2023,9314.40,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Headquarters - I.S.P,FIVE RIVERS CHILDCARE CONS LTD,26/09/2023,3694.28,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,IF-I.S.P.,FIVE RIVERS CHILDCARE CONS LTD,26/09/2023,5727.00,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academies/Free/Col,Five Spires Academy (REAch2),20/09/2023,15301.13,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,FIVE SPIRES ACADEMY NURSERY,11/09/2023,23067.45,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Workshop Overheads,Fleet Factors Ltd,08/09/2023,15182.02,CFC Purchase of Stock,CFC Purchase of Stock,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Workshop Overheads,Fleet Factors Ltd,01/09/2023,3319.91,CFC Purchase of Stock,CFC Purchase of Stock,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Workshop Overheads,Fleet Factors Ltd,18/09/2023,7652.22,CFC Purchase of Stock,CFC Purchase of Stock,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Workshop Overheads,Fleet Factors Ltd,22/09/2023,7236.05,CFC Purchase of Stock,CFC Purchase of Stock,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Workshop Overheads,Fleet Factors Ltd,29/09/2023,2340.96,CFC Purchase of Stock,CFC Purchase of Stock,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,Flyaway Amber Travel,22/09/2023,720.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,IF-I.S.P.,FLYING COLOURS FOSTER CARE LTD,26/09/2023,4028.57,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Focus Care Supported Living Ltd,15/09/2023,21280.00,Extra Care,Extra Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle Invoice Led Physical,Focus Care Supported Living Ltd,05/09/2023,19152.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Focus Care Supported Living Ltd,18/09/2023,17024.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle Invoice Led Physical,Focus Care Supported Living Ltd,13/09/2023,8512.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,SWS MH Team U65,Focus Care Supported Living Ltd,25/09/2023,8512.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Footsteps Day Nurseries Ltd-Cannock,11/09/2023,792.75,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Footsteps Day Nurseries Ltd-Cannock,11/09/2023,9117.35,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Footsteps Day Nurseries Ltd-Fazeley,11/09/2023,792.75,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Footsteps Day Nurseries Ltd-Fazeley,11/09/2023,11481.75,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,FOOTSTEPS DAY NURSERY,11/09/2023,9015.30,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,FOOTSTEPS DAY NURSERY,11/09/2023,9471.00,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,FOOTSTEPS DAY NURSERY,11/09/2023,10193.85,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Footsteps Nursery ,11/09/2023,1585.51,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Footsteps Nursery ,11/09/2023,9560.25,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,FOOTSTEPS NURSERY & PRE-SCHOOL,11/09/2023,1189.13,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,FOOTSTEPS NURSERY & PRE-SCHOOL,11/09/2023,10040.80,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,FOOTSTEPS NURSERY AND PRE SCHOOL,11/09/2023,17186.18,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lymedale Business Centre,FORCE ONE SECURITY UK LTD,29/09/2023,1475.52,Premises Services,Premises Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lymedale Court Enterprise Ctre,FORCE ONE SECURITY UK LTD,29/09/2023,1475.52,Premises Services,Premises Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle Enterprise Centre,FORCE ONE SECURITY UK LTD,29/09/2023,1475.52,Premises Services,Premises Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Silverdale Enterprise Centre,FORCE ONE SECURITY UK LTD,29/09/2023,1475.52,Premises Services,Premises Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,5776 Newcastle CCent Blackbank,FORD MAINWARING LTD,14/09/2023,3405.30,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lymedale Business Centre,FORD MAINWARING LTD,20/09/2023,32344.80,Planned Mechanical Services,Planned Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1266 Moorlands Day Serv Buxton,FORDS OF BLYTHE BRIDGE LTD,19/09/2023,1041.60,Contract Grounds Maintenance,Contract Grounds Maintenance,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1348 Greenfields House ST13 6L,FORDS OF BLYTHE BRIDGE LTD,01/09/2023,877.82,Day to Day Int Wall Door etc,Day to Day Int Wall Door etc,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,5776 Newcastle CCent Blackbank,FORDS OF BLYTHE BRIDGE LTD,01/09/2023,9590.40,Planned Int Wall Door Fixtures,Planned Int Wall Door Fixtures,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,1765 Deep Hayes Park Park Lne ,FORDS OF BLYTHE BRIDGE LTD,01/09/2023,5855.40,Day to Day Boiler/Heating,Day to Day Boiler/Heating,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,0919 Clayton Library Dartmouth,FORDS OF BLYTHE BRIDGE LTD,01/09/2023,31848.00,Planned Roofs,Planned Roofs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Waterside Court Enterprise Cen,FORDS OF BLYTHE BRIDGE LTD,15/09/2023,1185.60,Day to Day External Areas,Day to Day External Areas,http://opendatacommunities.org/id/county-council/staffordshire  
