OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI,
Staffordshire County Council,Child Exploitation,KEELE UNIVERSITY,08/06/2023,6000.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,Keeley Obi,09/06/2023,552.83,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SS Assess & Staying Together,,21/06/2023,778.20,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,KellyTotsDay Nursery,09/06/2023,1382.07,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,KellyTotsDay Nursery,09/06/2023,9179.76,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Nursery 3&4yr,KellyTotsDay Nursery,07/06/2023,1780.66,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,School Crossing Patrols,Keltic Ltd,06/06/2023,868.44,PROTECTIVE CLOTHING,PROTECTIVE CLOTHING,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MOOR Child in Care/Care Leaver,,13/06/2023,2645.00,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MOOR Child in Care/Care Leaver,,13/06/2023,653.40,S17 FAMILY SUPPORT,S17 FAMILY SUPPORT,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Walton Hall School,Kevin Ball T/A Kev's Taxis,23/06/2023,2244.60,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stat-OOC transport,Kevin Smith TA Airline Connections,28/06/2023,1365.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Moorlands Invoice Led Phys Dis,Key 2 Care Ltd,28/06/2023,2120.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Castle House (The Hub),Key Integrated Services (Maint) Limited,12/06/2023,608.42,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,"0821 17 Eastgate St, Stafford,",Key Integrated Services (Maint) Limited,20/06/2023,523.67,Service/Test Air-conditioning,Service/Test Air-conditioning,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Keys Education ,27/06/2023,24470.28,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Keys PCE,27/06/2023,24470.28,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Keys PCE,27/06/2023,9753.56,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Keys PCE,27/06/2023,24491.71,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Nursery 3&4yr,Kids Planet Cheadle Stoke,07/06/2023,890.33,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cent Cty Psychol Service HQ,Kids that Flourish,15/06/2023,2400.00,Other Income,Other Income,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cent Cty Psychol Service HQ,Kids that Flourish,15/06/2023,1900.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Local Members Initiatives,Kidsgrove Care Solutions,21/06/2023,500.00,Local Member Initiative Scheme,Local Member Initiative Scheme,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,HWRC Mobilisation,Kilgannon Associates,15/06/2023,910.00,PEST CONTROL,PEST CONTROL,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,Kinetic Academy,02/06/2023,34666.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,Kinetic Academy,20/06/2023,217393.00,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Pupil Premium Grant,King Edward VI Northfield School for Gir,08/06/2023,1500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Virtual School - Pupil Premium,King Edward VI Northfield School for Gir,08/06/2023,1320.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,VS Ext Sup Children with SW,King Edward VI Northfield School for Gir,08/06/2023,830.00,OTHER ALLOWANCES,OTHER ALLOWANCES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,School Crossing Patrols,King Scientific,20/06/2023,1403.64,PROTECTIVE CLOTHING,PROTECTIVE CLOTHING,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,KINGFISHERS OF DILHORNE,09/06/2023,3406.95,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,AEN Funding Maintained Recoupm,Kingsbury Primary School,14/06/2023,1204.33,Payments to other Authorities,Payments to other Authorities,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,AEN Funding Academy Recoupment,Kingsbury School,06/06/2023,3576.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,AEN Funding Academy Recoupment,Kingsbury School,06/06/2023,4125.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,AEN Funding Academy Recoupment,Kingsbury School,06/06/2023,4146.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Kingsfield First School,09/06/2023,9706.14,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,KINGSLEY KINGFISHERS PRE SCH PLYGRP,09/06/2023,8141.94,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,KINVER GARDEN DAY NURSERY,09/06/2023,829.24,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,KINVER GARDEN DAY NURSERY,09/06/2023,11747.48,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ASYE,KIRWIN MACLEAN ASSOCIATES LTD,19/06/2023,1080.00,Courses,Courses,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,ASYE,KIRWIN MACLEAN ASSOCIATES LTD,19/06/2023,2160.00,Courses,Courses,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,MCA / DoLs / AMHP,KLW Social Work Consultancy Ltd,30/06/2023,2340.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Knutton St Marys C of E Academy,09/06/2023,4971.54,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Knypersley First School,09/06/2023,19291.37,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,AEN Funding Academies/Free/Col,Knypersley First School,19/06/2023,4828.59,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Kristina Neal,09/06/2023,1894.37,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,NEW Assess & Staying Together,,01/06/2023,2337.60,S17-SUPP TO RELATIVE,S17-SUPP TO RELATIVE,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,NEW Assess & Staying Together,,01/06/2023,2093.30,S17-SUPP TO RELATIVE,S17-SUPP TO RELATIVE,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stat-OOC transport,,28/06/2023,1098.00,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stat-OOC transport,,30/06/2023,1264.36,Personal Travel Budgets,Personal Travel Budgets,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Home to school transport-main,L A TRAVEL,23/06/2023,30571.46,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,L Clowes,09/06/2023,1498.38,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,L Ford,09/06/2023,793.26,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,L Moseley,09/06/2023,2991.30,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cannock Chase Team,L W SKIPS & CONQUEST TRANSPORT LTD,28/06/2023,4072.68,WASTE COLLECTION,WASTE COLLECTION,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,L ZIELINSKI,21/06/2023,536.06,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Restorative Practice,L30 relational Systems Ltd,08/06/2023,3917.40,CAT1 COURSE FEES,CAT1 COURSE FEES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Older People & Physical Disabi,LAING & BUISSON,06/06/2023,1495.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Older People & Physical Disabi,LAING & BUISSON,19/06/2023,2200.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Rugeley HWRC,Lakeside Fabrications Ltd,16/06/2023,780.00,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,AEN Funding Academies/Free/Col,Lakeside Primary School,19/06/2023,6097.69,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Responding To Accommodation Ch,Lambert Smith Hampton,27/06/2023,1800.00,Ext Fees Construction,Ext Fees Construction,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,AEN Funding Academies/Free/Col,Landau Forte Academy Greenacres,19/06/2023,5262.13,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,AEN Funding Academies/Free/Col,LANDAU FORTE ACADEMY QEMS,19/06/2023,4091.19,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Further Education Placements,LANDAU LTD,29/06/2023,12173.82,Events and Competitions,Events and Competitions,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford HWRC,Lanes Group Plc,12/06/2023,693.73,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Bilbrook HWRC,Lanes Group Plc,12/06/2023,846.00,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stone HWRC,Lanes Group Plc,27/06/2023,834.00,Payments TO CONTRACTORS,Payments TO CONTRACTORS,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,LMG Newcastle,Langdale Primary School,19/06/2023,2400.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,UASC Grant,LANGUAGE LINE LTD,28/06/2023,2179.99,Prev Supp Special Svs & Needs,Prev Supp Special Svs & Needs,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,5438 Staffs Place 1&2Tipping S,LANTERN FIRE & SECURITY LTD,28/06/2023,1458.96,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
