Date Transaction Added,Beneficiary,Merchant Categories,Department,Purpose of Expenditure,Trans No,Net Amount
10/12/2024,ABC Taxis NW Limited,Transport - Taxi Services,"Education, Inclusion & Provision",Transport Co-ordination,32010061,3976.00
10/12/2024,ABC Taxis NW Limited,Transport - Taxi Services,"Education, Inclusion & Provision",Transport Co-ordination,32010062,600.00
10/12/2024,ABC Taxis NW Limited,Transport - Taxi Services,"Education, Inclusion & Provision",Vehicle Maintenance Unit,32010063,80.00
10/12/2024,ABC Taxis NW Limited,Transport - Taxi Services,"Education, Inclusion & Provision",Transport Co-ordination,32010063,3240.00
18/10/2024,ABILITY HOUSING CIC,Benefits,Finance Department,Rent Allowances,31995745,1275.40
15/11/2024,ABILITY HOUSING CIC,Benefits,Finance Department,Rent Allowances,32005646,1913.10
13/12/2024,ABILITY HOUSING CIC,Benefits,Finance Department,Rent Allowances,32011993,2550.80
24/10/2024,Access Intelligence Media And Communications Limited,Fees & Charges / Subscriptions - Subscriptions,Chief Executives Delivery Unit,Licences,2406122,4420.00
10/12/2024,Access UK Limited,ICT - Software,Adult Social Care,General Computer Expenditure,2406864,52615.40
13/11/2024,Access UK Limited,ICT - Software,Adult Social Care,General Computer Expenditure,2407426,2336.41
15/11/2024,Access UK Limited,ICT - Software,Adult Social Care,General Computer Expenditure,2407543,708.33
15/11/2024,Access UK Limited,ICT - Software,Adult Social Care,General Computer Expenditure,2407544,708.33
15/11/2024,Access UK Limited,ICT - Software,Adult Social Care,General Computer Expenditure,2407545,708.33
15/11/2024,Access UK Limited,ICT - Software,Adult Social Care,General Computer Expenditure,2407546,708.33
15/11/2024,Access UK Limited,ICT - Software,Adult Social Care,General Computer Expenditure,2407547,708.33
15/11/2024,Access UK Limited,ICT - Software,Adult Social Care,General Computer Expenditure,2407548,708.33
15/11/2024,Access UK Limited,ICT - Software,Adult Social Care,General Computer Expenditure,2407550,708.33
03/12/2024,Access UK Limited,ICT - Software,Adult Social Care,General Computer Expenditure,2408168,9575.00
07/11/2024,Accessible Bathroom Solutions Ltd,Social Communiy Care - Home Improvements - Adaptations & Aids,Adult Social Care,Capital Expenditure,2407124,7729.29
20/12/2024,Accessible Bathroom Solutions Ltd,Social Communiy Care - Home Improvements - Adaptations & Aids,Adult Social Care,Capital Expenditure,2408923,7010.00
01/10/2024,Accolade Associates Ltd,SCC - Childrens Independent Provider,Children & Family Services,Foster Carer Payments,537356,1932.20
03/10/2024,Accolade Associates Ltd,SCC - Childrens Independent Provider,Children & Family Services,Hired Services,2405763,1903.15
11/11/2024,Accolade Associates Ltd,SCC - Childrens Independent Provider,Children & Family Services,Hired Services,2407294,2516.96
11/11/2024,Accolade Associates Ltd,SCC - Childrens Independent Provider,Children & Family Services,Hired Services,2407295,2723.00
22/11/2024,Accolade Associates Ltd,SCC - Childrens Independent Provider,Children & Family Services,Children in Care,2407731,1904.04
25/11/2024,Accolade Associates Ltd,SCC - Childrens Independent Provider,Children & Family Services,Hired Services,2407767,2763.10
05/12/2024,Accolade Associates Ltd,SCC - Childrens Independent Provider,Children & Family Services,Contracted Services,2408321,2081.00
13/12/2024,Accolade Associates Ltd,SCC - Childrens Independent Provider,Children & Family Services,Contracted Services,2408649,1126.00
02/10/2024,Accolade Families Limited,SCC - Children - Social Care Agency,Children & Family Services,Hired Services,2405640,2196.00
08/10/2024,Accolade Families Limited,SCC - Children - Social Care Agency,Children & Family Services,Hired Services,2405962,2506.00
09/10/2024,Accolade Families Limited,SCC - Children - Social Care Agency,Children & Family Services,Hired Services,2406012,636.20
15/10/2024,Accolade Families Limited,SCC - Children - Social Care Agency,Children & Family Services,Hired Services,2406170,2506.00
22/10/2024,Accolade Families Limited,SCC - Children - Social Care Agency,Children & Family Services,Hired Services,2406438,2476.40
22/10/2024,Accolade Families Limited,SCC - Children - Social Care Agency,Children & Family Services,Hired Services,2406474,818.40
30/10/2024,Accolade Families Limited,SCC - Children - Social Care Agency,Children & Family Services,Hired Services,2406707,3970.00
01/11/2024,Accolade Families Limited,SCC - Children - Social Care Agency,Children & Family Services,Hired Services,2406827,2878.00
07/11/2024,Accolade Families Limited,SCC - Children - Social Care Agency,Children & Family Services,Hired Services,2407089,3478.60
11/11/2024,Accolade Families Limited,SCC - Children - Social Care Agency,Children & Family Services,Hired Services,2407304,3205.60
21/11/2024,Accolade Families Limited,SCC - Children - Social Care Agency,Children & Family Services,Hired Services,2407697,1138.70
22/11/2024,Accolade Families Limited,SCC - Children - Social Care Agency,Children & Family Services,Hired Services,2407727,3205.60
22/11/2024,Accolade Families Limited,SCC - Children - Social Care Agency,Children & Family Services,Hired Services,2407729,1864.70
04/12/2024,Accolade Families Limited,SCC - Children - Social Care Agency,Children & Family Services,Hired Services,2408303,819.00
31/12/2024,Accolade Families Limited,SCC - Children - Social Care Agency,Children & Family Services,Hired Services,2409108,2201.10
31/12/2024,Accolade Families Limited,SCC - Children - Social Care Agency,Children & Family Services,Hired Services,2409109,2680.00
17/10/2024,Accomplish Group Lifestyles Limited,Social Community Care - Domicilary - Out of Borough,Adult Social Care,Domiciliary Care,31994927,6577.20
17/10/2024,Accomplish Group Lifestyles Limited,Social Community Care - Domicilary - Out of Borough,Adult Social Care,Domiciliary Care,31994927,6577.20
22/11/2024,Accomplish Group Lifestyles Limited,Social Community Care - Domicilary - Out of Borough,Adult Social Care,Domiciliary Care,32006777,6577.20
22/11/2024,Accomplish Group Lifestyles Limited,Social Community Care - Domicilary - Out of Borough,Adult Social Care,Domiciliary Care,32006777,6577.20
04/10/2024,Achieve Together Limited  (Arrowe Hall),Residential - Adults Nursing Out of Borough,Adult Social Care,Domiciliary Care,31991092,6188.70
04/10/2024,Achieve Together Limited  (Arrowe Hall),Residential - Adults Nursing Out of Borough,Adult Social Care,Domiciliary Care,31991092,6188.74
18/11/2024,Achieve Together Limited  (Arrowe Hall),Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,32005754,9447.09
05/12/2024,Achieve Together Limited  (Arrowe Hall),Residential - Adults Nursing Out of Borough,Adult Social Care,Domiciliary Care,32008944,5776.12
05/12/2024,Achieve Together Limited  (Arrowe Hall),Residential - Adults Nursing Out of Borough,Adult Social Care,Domiciliary Care,32008944,5776.16
09/12/2024,Achieve Together Limited  (Arrowe Hall),Residential - Adults Nursing Out of Borough,Adult Social Care,Domiciliary Care,32009887,2681.77
09/12/2024,Achieve Together Limited  (Arrowe Hall),Residential - Adults Nursing Out of Borough,Adult Social Care,Domiciliary Care,32009887,2681.79
17/12/2024,Achieve Together Limited  (Arrowe Hall),Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,32012773,3141.80
15/10/2024,Acorn Kennels Limited,Professional Services - Dog Warden / Collection,Public Health & Public Protection,Contracted Services,538187,1500.00
25/10/2024,Acorn Kennels Limited,Professional Services - Dog Warden / Collection,Public Health & Public Protection,Contracted Services,540065,3282.00
04/11/2024,Acorn Kennels Limited,Professional Services - Dog Warden / Collection,Public Health & Public Protection,Contracted Services,540368,1500.00
04/11/2024,Acorn Kennels Limited,Professional Services - Dog Warden / Collection,Public Health & Public Protection,Contracted Services,540369,680.00
25/11/2024,Activ Engagement & Education C.I.C,Consultancy - Childrens Education Services,"Education, Inclusion & Provision",Contracted Services,542363,1098.40
17/12/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Libraries - CCC Archives,2408768,2342.89
17/12/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Libraries - CCC Archives,2408768,240.00
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,176.21
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,187.66
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,225.00
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,250.00
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,250.00
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,250.00
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,250.00
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,250.00
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,250.00
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,250.00
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,250.00
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,250.00
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,250.00
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,250.00
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,250.00
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,322.27
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,387.67
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,458.16
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,475.00
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,619.00
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,1024.13
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,1807.29
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,1807.29
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,1807.29
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,1807.29
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,1807.29
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,1807.29
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,1807.29
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,1807.29
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,1807.29
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,1807.29
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,1807.29
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,1916.79
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,2128.71
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,2300.14
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,2300.14
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,2300.14
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,2397.99
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,2664.43
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,2664.43
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,2664.43
08/10/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,31992147,2664.43
22/11/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,32006705,24.19
22/11/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,32006705,94.36
22/11/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,32006705,145.16
22/11/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,32006705,170.00
22/11/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,32006705,250.00
22/11/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,32006705,250.00
22/11/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,32006705,250.00
22/11/2024,Active 8 Support Services Ltd,SCC - Childrens Independent Provider,Children & Family Services,Residential Care,32006705,250.00
