Date Transaction Added,Beneficiary,Merchant Categories,Department,Purpose of Expenditure,Trans No,Net Amount
10/06/2024,Trevors Warehouses Ltd,Catering - Grocery,Adult Social Care,Food & Drink Provisions,31960271,89.37
10/06/2024,Trevors Warehouses Ltd,Catering - Grocery,Adult Social Care,Food & Drink Provisions,31960271,866.99
17/06/2024,Trevors Warehouses Ltd,Catering - Grocery,Adult Social Care,Food & Drink Provisions,31962224,52.44
17/06/2024,Trevors Warehouses Ltd,Catering - Grocery,Adult Social Care,Food & Drink Provisions,31962224,584.37
17/06/2024,Trevors Warehouses Ltd,Catering - Grocery,Adult Social Care,Food & Drink Provisions,31962225,47.12
17/06/2024,Trevors Warehouses Ltd,Catering - Grocery,Adult Social Care,Food & Drink Provisions,31962225,480.29
24/06/2024,Trevors Warehouses Ltd,Catering - Grocery,Adult Social Care,Food & Drink Provisions,31964124,138.11
24/06/2024,Trevors Warehouses Ltd,Catering - Grocery,Adult Social Care,Food & Drink Provisions,31964124,411.51
24/06/2024,Trevors Warehouses Ltd,Catering - Grocery,Adult Social Care,Food & Drink Provisions,31964125,"1,061.15"
24/04/2024,Vital Care Support UK Limited,HR - Temporary & Agency Staff - Home Care Services,Adult Social Care,Non HBC Agency Staff,525173,511.50
23/05/2024,Vital Care Support UK Limited,HR - Temporary & Agency Staff - Home Care Services,Adult Social Care,Non HBC Agency Staff,528038,542.25
23/05/2024,Vital Care Support UK Limited,HR - Temporary & Agency Staff - Home Care Services,Adult Social Care,Non HBC Agency Staff,528072,"1,094.50"
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Adult Social Care,Mobile Phones & Pagers,31962198,0.75
17/06/2024,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Adult Social Care,Mobile Phones & Pagers,31962201,0.75
30/05/2024,Wray Bros Ltd,Cleaning & Janitorial - Services,Adult Social Care,Medical & Hygiene Supplies,2401361,693.07
13/06/2024,Wray Bros Ltd,Cleaning & Janitorial - Services,Adult Social Care,Protective Clothing / Uniforms,2401651,"3,562.98"
25/06/2024,Wray Bros Ltd,Cleaning & Janitorial - Services,Adult Social Care,Medical & Hygiene Supplies,2402007,"1,112.79"
25/06/2024,Wray Bros Ltd,Cleaning & Janitorial - Services,Adult Social Care,Medical & Hygiene Supplies,2402330,691.35
11/06/2024,Anglian Water Business (National) Limited t/a Wave Utilities,Property & Estate Management,Adult Social Care,Utility Bills,31960650,"1,457.35"
08/05/2024,BRITISH TELECOM,ICT - Telecoms Fixed & Networks,Adult Social Care,Telephone Charges,31953417,197.14
08/05/2024,BRITISH TELECOM,ICT - Telecoms Fixed & Networks,Adult Social Care,Telephone Charges,31953417,220.08
03/04/2024,Bunzl Retail & Healthcare Supplies,Medical & Hygiene Supplies,Adult Social Care,Medical & Hygiene Supplies,2399461,780.00
01/05/2024,Complete Background Screening Limited,School Support Suppliers,Adult Social Care,Other Salary Costs,31951450,3.50
01/05/2024,Complete Background Screening Limited,School Support Suppliers,Adult Social Care,Other Salary Costs,31951450,3.50
01/05/2024,Complete Background Screening Limited,School Support Suppliers,Adult Social Care,Other Salary Costs,31951450,4.00
01/05/2024,Complete Background Screening Limited,School Support Suppliers,Adult Social Care,Other Salary Costs,31951450,4.00
01/05/2024,Complete Background Screening Limited,School Support Suppliers,Adult Social Care,Other Salary Costs,31951450,38.00
01/05/2024,Complete Background Screening Limited,School Support Suppliers,Adult Social Care,Other Salary Costs,31951450,38.00
04/06/2024,Complete Background Screening Limited,School Support Suppliers,Adult Social Care,Other Salary Costs,31959606,4.00
17/04/2024,Corporate Landscape Management Limited,Construction - Open Spaces - Landscape Contractors,Adult Social Care,R & M - Non Property Services,2399897,525.71
09/04/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,31945494,"4,006.80"
14/05/2024,EDF Energy,Utilities - Electricity,Adult Social Care,Utility Bills,31954003,"3,093.88"
04/04/2024,Empty Plates Catering Services Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,524025,724.00
04/04/2024,Empty Plates Catering Services Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,524031,547.25
05/04/2024,Empty Plates Catering Services Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,524032,724.00
05/04/2024,Empty Plates Catering Services Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,524033,724.00
25/04/2024,Empty Plates Catering Services Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,524636,770.00
15/04/2024,Empty Plates Catering Services Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,2399803,547.25
25/04/2024,FCN Group Limited t/a First Choice Nursing,HR-Temporary & Agency Staff - Social Care,Adult Social Care,Non HBC Agency Staff,523869,"4,851.99"
25/04/2024,FCN Group Limited t/a First Choice Nursing,HR-Temporary & Agency Staff - Social Care,Adult Social Care,Non HBC Agency Staff,524071,"4,336.53"
27/06/2024,FCN Group Limited t/a First Choice Nursing,HR-Temporary & Agency Staff - Social Care,Adult Social Care,Non HBC Agency Staff,530804,"5,553.35"
14/05/2024,KDE LTD,Electrical Contractors & Electricians,Adult Social Care,R & M - Non Property Services,31954222,558.88
04/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31944228,185.35
04/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31944228,185.35
04/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31944228,198.55
04/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31944228,198.55
04/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31944228,201.30
04/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31944228,278.04
04/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31944228,384.23
04/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31944228,406.20
04/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31944228,477.63
04/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31944228,611.27
04/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31944228,697.81
04/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31944228,"1,004.23"
04/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31944228,"1,010.14"
04/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31944228,"1,215.28"
04/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31944228,"1,976.10"
04/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31944228,"1,986.07"
04/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31944228,"2,233.94"
12/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31946189,90.86
12/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31946189,92.68
12/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31946189,181.72
12/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31946189,196.79
12/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31946189,287.65
12/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31946189,307.73
12/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31946189,360.65
12/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31946189,370.70
12/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31946189,384.23
12/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31946189,384.23
12/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31946189,397.99
12/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31946189,412.39
12/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31946189,503.10
12/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31946189,847.05
12/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31946189,900.48
12/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31946189,911.02
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,90.86
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,90.86
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,90.86
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,92.68
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,99.12
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,99.50
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,152.81
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,185.35
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,196.79
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,198.55
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,198.99
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,202.73
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,218.24
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,218.24
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,253.88
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,268.93
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,278.04
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,287.65
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,392.96
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,397.10
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,397.98
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,441.54
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,454.30
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,454.30
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,456.98
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,456.98
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,456.98
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,462.00
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,486.42
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,596.97
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,596.97
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,610.94
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,680.10
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,742.39
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,785.92
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,785.92
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,794.20
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,795.96
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,890.56
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,907.72
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,913.96
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,924.88
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,"1,066.69"
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,"1,152.69"
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,"1,215.28"
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,"1,571.84"
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,"1,669.23"
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,"1,976.10"
18/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31948027,"2,199.01"
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,77.76
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,90.86
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,155.52
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,155.86
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,198.55
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,198.99
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,200.86
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,209.58
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,209.58
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,213.84
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,218.24
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,220.77
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,243.72
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,278.03
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,301.96
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,341.19
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,363.44
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,384.23
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,445.28
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,462.44
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,545.16
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,685.08
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,726.88
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,907.72
25/04/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31950416,"1,008.04"
02/05/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31951710,90.86
02/05/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31951710,99.12
02/05/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31951710,175.45
02/05/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31951710,196.79
02/05/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31951710,198.99
02/05/2024,Matrix SCM Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,31951710,200.86
