Date Transaction Added,Beneficiary,Merchant Categories,Department,Purpose of Expenditure,Trans No,Net Amount
05/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32023036,3159.41
05/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32023054,126.97
05/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32023054,1242.84
05/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32023054,8943.48
05/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32023054,9214.10
20/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32026514,645.55
20/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32026515,440.50
20/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32026515,1195.77
20/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32026516,1128.45
20/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32026516,3324.30
20/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32026516,13183.78
20/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32026516,38602.06
21/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027250,61.72
21/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027250,142.86
21/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027250,470.10
21/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027251,371.92
21/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027251,1483.76
21/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027251,3390.28
21/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027251,10002.04
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027696,177.86
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027696,191.97
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027696,3400.38
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027697,271.85
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027697,12928.15
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027697,13170.27
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027698,903.31
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027698,2561.95
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027698,6470.29
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027699,129.23
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027699,274.40
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027699,712.66
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027699,8859.05
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027699,15591.61
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027701,426.20
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027701,443.88
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027701,5352.71
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027701,26510.07
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027703,90.30
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027706,342.06
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027706,7804.78
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027707,17.89
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32027707,163.17
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028835,2257.21
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028835,2377.56
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028835,10117.60
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028836,689.48
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028837,1673.30
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028838,100.76
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028838,248.43
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028838,4622.14
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028838,28097.77
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028839,1327.11
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028840,590.93
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028840,1163.07
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028840,4798.80
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028840,18815.40
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028841,1028.38
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028842,1221.82
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028842,1270.16
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028843,243.30
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028843,901.98
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028843,6058.33
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028843,22645.56
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028843,37998.58
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028844,45.71
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028844,1953.68
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028875,748.75
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028875,5756.49
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028875,11597.13
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028875,83590.53
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028876,481.16
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028876,4385.96
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028877,86.66
04/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32028877,800.00
25/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32034145,858.42
25/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32034145,2749.77
25/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32034145,2853.50
25/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32034145,3194.48
25/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32034146,1980.19
25/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32034146,2300.49
25/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32034146,10026.44
25/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32034146,14013.23
25/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32034147,548.11
25/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32034456,93383.10
25/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32034457,428.00
25/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32034457,5182.21
25/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32034458,1296.64
25/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32034458,3533.80
25/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32034459,11416.88
25/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32034460,303.87
25/03/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Highways Maintenance,32034460,9122.03
30/01/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Miscellaneous Expenditure,32022521,1474.31
21/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Miscellaneous Expenditure,32027251,136.57
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Miscellaneous Expenditure,32027697,3626.30
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Miscellaneous Expenditure,32027701,1124.75
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Miscellaneous Expenditure,32027703,11358.22
26/02/2025,Tarmac Trading Limited,Highways - Street Lighting,Planning & Transportation,Miscellaneous Expenditure,32027707,16033.78
03/03/2025,The Cycle Partnership,Transport - Cycle Shelters,Planning & Transportation,Miscellaneous Expenditure,549403,4363.00
31/03/2025,The Cycle Partnership,Transport - Cycle Shelters,Planning & Transportation,Miscellaneous Expenditure,552071,7013.00
14/02/2025,Tilston Training Limited,HR - Training Providers,Planning & Transportation,Training,32025210,192.00
14/02/2025,Tilston Training Limited,HR - Training Providers,Planning & Transportation,Training,32025210,625.00
06/01/2025,TomTom Telematics,Vehicles - Parts - Accessories,Planning & Transportation,Vehicle Maintenance Unit,32016208,73.48
10/02/2025,TomTom Telematics,Vehicles - Parts - Accessories,Planning & Transportation,Vehicle Maintenance Unit,32024563,74.08
06/01/2025,TomTom Telematics,Vehicles - Parts - Accessories,Planning & Transportation,Transport Co-ordination,32016208,18.59
10/02/2025,TomTom Telematics,Vehicles - Parts - Accessories,Planning & Transportation,Transport Co-ordination,32024563,18.89
05/03/2025,TomTom Telematics,Vehicles - Parts - Accessories,Planning & Transportation,Transport Co-ordination,32030419,18.89
21/01/2025,Totalenergies Gas & Power Limited,Utilities - Gas,Planning & Transportation,Utility Bills,32019812,1316.05
25/02/2025,Totalenergies Gas & Power Limited,Utilities - Gas,Planning & Transportation,Utility Bills,32027522,2178.12
25/03/2025,Totalenergies Gas & Power Limited,Utilities - Gas,Planning & Transportation,Utility Bills,32034274,1152.88
31/01/2025,Transoft Solutions (UK) Limited,ICT - Software,Planning & Transportation,Computer Software Licences,2409904,3280.00
31/01/2025,Transoft Solutions (UK) Limited,ICT - Software,Planning & Transportation,Computer Software Licences,2409985,520.00
07/02/2025,Vaisala Ltd,Environmental - Unclassified Trade 25,Planning & Transportation,Highways Maintenance,2410245,20554.40
25/03/2025,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Planning & Transportation,Mobile Phones & Pagers,32034109,.75
25/03/2025,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Planning & Transportation,Mobile Phones & Pagers,32034109,.75
25/03/2025,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Planning & Transportation,Mobile Phones & Pagers,32034109,.75
25/03/2025,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Planning & Transportation,Mobile Phones & Pagers,32034109,.75
25/03/2025,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Planning & Transportation,Mobile Phones & Pagers,32034109,.75
25/03/2025,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Planning & Transportation,Mobile Phones & Pagers,32034109,.75
25/03/2025,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Planning & Transportation,Telephone Charges,32034109,.75
25/03/2025,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Planning & Transportation,Mobile Phones & Pagers,32034109,.75
25/03/2025,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Planning & Transportation,Mobile Phones & Pagers,32034109,.75
25/03/2025,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Planning & Transportation,Mobile Phones & Pagers,32034109,.75
25/03/2025,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Planning & Transportation,Mobile Phones & Pagers,32034109,.75
25/03/2025,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Planning & Transportation,Mobile Phones & Pagers,32034109,1.08
25/03/2025,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Planning & Transportation,Mobile Phones & Pagers,32034109,.75
25/03/2025,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Planning & Transportation,Mobile Phones & Pagers,32034109,.75
25/03/2025,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Planning & Transportation,Mobile Phones & Pagers,32034109,.75
25/03/2025,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Planning & Transportation,Mobile Phones & Pagers,32034109,.75
25/03/2025,Vodafone Corporate Limited,ICT - Telecoms - Mobile,Planning & Transportation,Mobile Phones & Pagers,32034109,.75
