SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period September 2024,,,,,,
SUPPLIER,AMOUNT,TRANSACTION DATE,COST CENTRE,ACCOUNT,DEPARTMENT,EXPLANATION OF EXPENDITURE
The Education Specialists Ltd,854.50,17/05/2024,EH75,R4318,Education Excellence,Complementary Education-Agency Supply - Teaching Staff
The Education Specialists Ltd,911.00,17/05/2024,EH75,R4318,Education Excellence,Complementary Education-Agency Supply - Teaching Staff
The Education Specialists Ltd,911.00,24/05/2024,EH75,R4318,Education Excellence,Complementary Education-Agency Supply - Teaching Staff
The Environmental Protection Group Ltd,"1,040.00",16/09/2024,BD03,R2451,Highways and Public Protection,Environmental Health Commercial-Fees & Services - Other
The Guide Liverpool,"1,850.00",10/09/2024,BT23,R2927,Economic Growth and Housing,British Musical Fireworks-Advertising & Marketing
The Helping Hand Company (Ledbury) Ltd,555.60,23/09/2024,CAP1,C1000,Capital,Capital-Capital Expenditure
The Helping Hand Company (Ledbury) Ltd,555.60,05/09/2024,CAP1,C1000,Capital,Capital-Capital Expenditure
The Helping Hand Company (Ledbury) Ltd,741.60,17/09/2024,AE32,R2052,Adult Social Care,"NHS  Equipment, Aids & Adaptations-Aids, Appliances And Adaptations"
The Helping Hand Company (Ledbury) Ltd,"1,651.60",20/09/2024,AE32,R2052,Adult Social Care,"NHS  Equipment, Aids & Adaptations-Aids, Appliances And Adaptations"
The Hollies R H,592.76,12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
The Hollies R H,592.76,12/09/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+-Residential - Short Term
The Hollies R H,592.76,12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
The Hollies R H,801.20,12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
The Hollies R H,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
The Hollies R H,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
The Hollies R H,"2,807.24",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
The Hollies R H,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
The Hollies R H,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
The Hollies R H,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
The Hollies R H,"2,807.24",12/09/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+-Private Residential Care Rest Homes
The Hollies R H,"2,807.24",12/09/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+-Private Residential Care Rest Homes
The Hollies R H,"2,807.24",12/09/2024,AG25,R4041,Adult Social Care,Social Support : Support For Social Isolation / Other-Private Residential Care Rest Homes
The Hollies R H,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
The Hollies R H,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
The Hollies R H,"2,807.24",12/09/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+-Residential - Short Term
The Hollies R H,"2,807.24",12/09/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64-Private Residential Care Rest Homes
The Hollies R H,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
The Hollies R H,"2,807.24",12/09/2024,AP10,R4046,Adult Social Care,Physical Support - Older People 65+-Property Case - Residential Rest Homes
The Hollies R H,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
The Learning Rooms Southport,540.00,12/09/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64-Day Care
The Learning Rooms Southport,785.92,12/09/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64-Day Care
The Learning Rooms Southport,858.72,12/09/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64-Day Care
The Learning Rooms Southport,"1,525.56",12/09/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64-Day Care
The Lyndale Care Home,"-1,904.91",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
The Lyndale Care Home,701.81,12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
The Lyndale Care Home,"1,012.08",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
The Lyndale Care Home,"1,013.32",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
The Lyndale Care Home,"1,188.55",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
The Lyndale Care Home,"2,886.68",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
The Lyndale Care Home,"2,886.68",12/09/2024,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Nursing Ho
The Lyndale Care Home,"2,886.68",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
The Lyndale Care Home,"3,208.24",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
The Lyndale Care Home,"4,948.59",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
The Lyndale Care Home,"9,159.03",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
The Meath,878.84,12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
The Meath,"6,397.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
The Printroom (Uk) Ltd,844.00,10/09/2024,YE01,R2225,Education Excellence,"Early Years Service-Printing, Stationery & General Office Expenses"
The Printroom (Uk) Ltd,852.00,18/09/2024,YE01,R2225,Education Excellence,"Early Years Service-Printing, Stationery & General Office Expenses"
The Printroom (Uk) Ltd,"1,275.00",03/09/2024,YE01,R2225,Education Excellence,"Early Years Service-Printing, Stationery & General Office Expenses"
The Puppet Company Limited,"2,500.00",04/09/2024,YE01,R2226,Education Excellence,Early Years Service-Schools Learning Resources Non ICT
The Turner Home,"3,889.20",12/09/2024,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+-Private Residential Care Nursing Ho
The Turner Home,"4,632.16",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
The Turner Home,"4,702.36",12/09/2024,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64-Private Residential Care Nursing Ho
The Turner Home,"5,086.64",12/09/2024,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Nursing Ho
The Turner Home,"5,099.08",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
The Turner Home,"5,506.76",12/09/2024,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64-Private Residential Care Nursing Ho
The Turner Home,"5,732.56",12/09/2024,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Nursing Ho
The Turner Home,"6,468.00",12/09/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Nursing Ho
Thornton Hall,"-3,108.02",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"-2,907.50",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,501.29,12/09/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+-Residential - Short Term
Thornton Hall,600.00,12/09/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64-Private Residential Care Rest Homes
Thornton Hall,"2,406.21",12/09/2024,AM10,R4045,Adult Social Care,Support With Memory & Cognition - Older People 65+-Residential - Short Term
Thornton Hall,"2,807.24",12/09/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+-Residential - Short Term
Thornton Hall,"2,807.24",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"2,807.24",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+-Residential - Short Term
Thornton Hall,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
Thornton Hall,"3,176.16",12/09/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+-Private Residential Care Rest Homes
