SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period February 2023,,,,,,
Supplier,Amount,Date,Cost Centre,Account,Department,Summary of Expenditure
Autism Initiatives,613.92,01/02/2023,AL05,R3371,Adult Social Care,Learning Disability Support -Adults 18-64 - Transport Other
Autism Initiatives,697.20,01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,697.20,01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,720.00,01/02/2023,AL05,R3371,Adult Social Care,Learning Disability Support -Adults 18-64 - Transport Other
Autism Initiatives,738.40,01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,745.00,01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,745.00,01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,745.00,01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,745.00,01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,745.00,01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,760.00,01/02/2023,AL05,R3371,Adult Social Care,Learning Disability Support -Adults 18-64 - Transport Other
Autism Initiatives,784.35,01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,796.80,01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"-32,030.53",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"-13,324.20",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"-4,357.60",01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Autism Initiatives,550.65,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,550.65,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,550.65,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,550.65,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,550.65,01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Autism Initiatives,550.65,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,550.65,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,550.65,01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Autism Initiatives,670.40,01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Autism Initiatives,688.31,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,688.31,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,770.96,01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Autism Initiatives,838.00,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,838.00,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,844.72,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,844.72,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,844.72,01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Autism Initiatives,844.72,01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Autism Initiatives,894.00,01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,894.00,01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,896.40,01/02/2023,AG25,R4053,Adult Social Care,Social Support : Support For Social Isolation / Other - Day Care
Autism Initiatives,844.72,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,858.72,01/02/2023,AP05,R4054,Adult Social Care,Physical Support - Adults 18-64 - Community Support
Autism Initiatives,871.50,01/02/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Autism Initiatives,912.00,01/02/2023,AL05,R3371,Adult Social Care,Learning Disability Support -Adults 18-64 - Transport Other
Autism Initiatives,871.52,01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,001.84",01/02/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Autism Initiatives,"1,005.60",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,055.88",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,055.88",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,055.88",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,173.20",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,173.20",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,173.20",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Autism Initiatives,"1,173.20",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Autism Initiatives,"1,173.20",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,173.20",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,376.62",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,376.62",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,376.62",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,407.84",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,407.84",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,407.84",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,407.84",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,474.88",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,564.26",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,564.26",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,564.26",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,642.48",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"1,642.48",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"2,346.40",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"2,346.40",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"2,753.24",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"2,753.24",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"2,753.24",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"2,815.68",01/02/2023,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget - Supported Living
Autism Initiatives,"2,815.68",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,284.96",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,284.96",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,284.96",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,519.60",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,519.60",01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Autism Initiatives,"3,519.60",01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Autism Initiatives,"3,519.60",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,519.60",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,519.60",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,519.60",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,519.60",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,519.60",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"3,519.60",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"4,223.52",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"4,421.60",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"4,692.80",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"4,956.00",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"5,292.14",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"5,564.32",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"5,631.36",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"5,631.36",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"6,569.92",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"7,508.48",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"8,916.32",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"10,793.44",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"13,876.80",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"16,572.64",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Autism Initiatives,"19,005.84",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Autism Initiatives,975.60,01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,996.00,01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,014.60",01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,045.80",01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,045.80",01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,045.80",01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,050.00",12/09/2022,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
Autism Initiatives,"1,840.00",17/05/2022,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
Autism Initiatives,"1,169.44",01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,486.40",01/02/2023,AL05,R4044,Adult Social Care,Learning Disability Support -Adults 18-64 - Residential - Respite
Autism Initiatives,"1,743.00",01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,743.00",01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,743.00",01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,743.00",01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"2,210.00",12/09/2022,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
Autism Initiatives,"1,846.00",01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"1,942.60",01/02/2023,AH10,R4053,Adult Social Care,Learning Disabilities-Pooled Budget - Day Care
Autism Initiatives,"2,166.30",01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"3,925.00",12/09/2022,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
Autism Initiatives,"2,490.00",01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"2,788.80",01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"3,000.90",01/02/2023,AL05,R4044,Adult Social Care,Learning Disability Support -Adults 18-64 - Residential - Respite
Autism Initiatives,"3,486.00",01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"3,486.00",01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"5,133.00",12/09/2022,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
Autism Initiatives,"4,183.20",01/02/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Autism Initiatives,"6,983.00",12/09/2022,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
Autism Initiatives,"5,175.60",01/02/2023,AH10,R4041,Adult Social Care,Learning Disabilities-Pooled Budget - Private Residential Care Rest Homes
Autism Initiatives,"12,300.00",12/09/2022,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
Autism Together,"5,633.28",01/02/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Autism Together,"5,633.28",01/02/2023,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
Autism Together,"5,799.96",01/02/2023,AL05,R4041,Adult Social Care,Learning Disability Support -Adults 18-64 - Private Residential Care Rest Homes
Autism Together,"22,187.96",01/02/2023,AH10,R4041,Adult Social Care,Learning Disabilities-Pooled Budget - Private Residential Care Rest Homes
