SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period October 2024,,,,,,
SUPPLIER,AMOUNT,TRANSACTION DATE,COST CENTRE,ACCOUNT,DEPARTMENT,EXPLANATION OF EXPENDITURE
Accomplish Group Lifestyles Ltd,"18,020.96",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Achieve Together Ltd,594.16,10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Achieve Together Ltd,632.34,10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Achieve Together Ltd,"1,064.96",10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Achieve Together Ltd,"1,665.60",10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Achieve Together Ltd,"1,782.90",10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Acorn Recovery Projects,"7,542.86",30/09/2024,PH17,R4171,Health and Wellbeing,Substance Misuse - Residential Rehab - Voluntary & Faith Sector
Acorn Venture Farm,624.00,10/10/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Acre Development Consulting Ltd,"6,660.00",31/10/2024,UA49,R2470,Growth Programme,Pre Development - Consultancy and Professional Services
Acre Development Consulting Ltd,"13,375.00",08/10/2024,UA49,R2470,Growth Programme,Pre Development - Consultancy and Professional Services
Acre View Primary School,"3,851.10",19/07/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"5,006.43",19/07/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"5,975.06",19/07/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"5,975.06",19/07/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"6,434.68",19/07/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"6,931.98",19/07/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"6,931.98",19/07/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"6,931.98",19/07/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"7,813.54",19/07/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"9,297.98",19/07/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"21,575.31",03/10/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"23,650.00",03/10/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"23,650.00",03/10/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"23,650.00",03/10/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"23,650.00",03/10/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"25,061.65",03/10/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"25,061.65",03/10/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"25,061.65",03/10/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"25,061.65",18/09/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"25,061.65",18/09/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"28,548.00",03/10/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"28,548.00",03/10/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"28,548.00",13/09/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"28,548.00",03/10/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"28,548.00",03/10/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"30,140.23",18/09/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
Acre View Primary School,"34,289.00",01/10/2024,EH31,R4152,Education Excellence,Special General Expenditure (High Needs) - Non-Maintained Day Schools
ACS Technology Group Ltd,"1,166.00",30/09/2024,BI02,R2655,Property and Building Services,Building Services - Computer Costs
ACS Technology Group Ltd,"2,637.00",30/09/2024,GG21,R2655,Corporate Resources,Register Of Electors - Computer Costs
ACS Technology Group Ltd,"3,650.00",25/09/2024,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
ACS Technology Group Ltd,"19,404.48",15/10/2024,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
Action Pest Control Service,"1,280.00",18/10/2024,SG21,R1001,Operational In-House Services,Green Sefton Service - Allotments - Repair & Mtce Of Land & Buildings
Activate Community & Education Services,"38,334.83",30/07/2024,EH31,R4157,Education Excellence,Special General Expenditure (High Needs) - Post 16
Active TT Schooling Ltd,660.00,18/10/2024,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
Active TT Schooling Ltd,660.00,25/10/2024,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
Active TT Schooling Ltd,800.00,20/09/2024,EH31,R2501,Education Excellence,Special General Expenditure (High Needs) - Bought In Professional Services-Curriculum
ADI-Gardiner Ltd,"-1,212.92",24/10/2024,SS05,R2030,Operational In-House Services,Alarms - Equipment Furniture & Materials
ADI-Gardiner Ltd,797.25,22/10/2024,SS05,R2030,Operational In-House Services,Alarms - Equipment Furniture & Materials
Adoption Matters,"37,059.00",28/08/2024,YS46,R4344,Children's Social Care,Adoption In Merseyside (RAA) - Pay-External Providers
AECOM LIMITED,"4,000.00",11/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
AECOM LIMITED,"5,000.00",11/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
AECOM LIMITED,"22,250.00",08/04/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Aerocool Ltd,555.00,12/10/2024,HS02,R2024,Communities,NAC (Netherton Activity Centre) - Equipment - Repair & Maintenance
Aerocool Ltd,729.15,15/10/2024,HS06,R2021,Communities,DSW (Dunes Splashworld) - Equipment - Purchase
AFTA Thought,"1,000.00",25/09/2024,GN05,R2723,Communities,"Vulnerable Victims Advocates - Officers Travel, Subsistence & Conference Expenses"
AFTA Thought,"3,300.00",25/09/2024,GN05,R2723,Communities,"Vulnerable Victims Advocates - Officers Travel, Subsistence & Conference Expenses"
AFTA Thought,"3,500.00",25/09/2024,EE88,R2451,Education Excellence,Merseyside Violence Reduction Partnership - Fees & Services - Other
Age Concern -The Hamlets,"4,572.00",10/10/2024,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Agent Marketing Ltd,"9,975.50",22/10/2024,BT11,R2927,Economic Growth and Housing,Marketing - Advertising & Marketing
Agent Marketing Ltd,"10,000.00",29/10/2024,BT11,R2927,Economic Growth and Housing,Marketing - Advertising & Marketing
Agilisys Ltd,610.34,09/10/2024,GF61,R4359,Corporate Resources,ICT Costs - Schools - ICT Service Provider
Agilisys Ltd,678.16,09/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Agilisys Ltd,892.98,09/10/2024,YS28,R2655,Children's Social Care,Locality South - Computer Costs
Agilisys Ltd,"1,643.79",09/10/2024,GF66,R2655,Corporate Resources,ICT Services - Ad Hoc Operational Services - Computer Costs
Agilisys Ltd,"2,506.16",09/10/2024,GF66,R2655,Corporate Resources,ICT Services - Ad Hoc Operational Services - Computer Costs
Agilisys Ltd,"3,912.27",09/10/2024,GF66,R2655,Corporate Resources,ICT Services - Ad Hoc Operational Services - Computer Costs
Agilisys Ltd,"4,322.90",09/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Agilisys Ltd,"4,354.52",09/10/2024,YE61,R2655,Children's Social Care,Youth Offending Team - Computer Costs
Agilisys Ltd,"5,512.24",09/10/2024,GF66,R2655,Corporate Resources,ICT Services - Ad Hoc Operational Services - Computer Costs
Agilisys Ltd,"7,750.64",11/09/2024,GF66,R2655,Corporate Resources,ICT Services - Ad Hoc Operational Services - Computer Costs
Agilisys Ltd,"8,321.24",09/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Agilisys Ltd,"10,698.42",09/10/2024,GF66,R2655,Corporate Resources,ICT Services - Ad Hoc Operational Services - Computer Costs
Agilisys Ltd,"207,569.94",25/09/2024,GF65,R2655,Corporate Resources,ICT Services - Core Operational Service - Computer Costs
Aidapt Bathrooms Ltd,600.00,07/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Aidapt Bathrooms Ltd,680.00,01/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Aidapt Bathrooms Ltd,"1,150.00",14/10/2024,AE10,R2052,Adult Social Care,"Adults Equipment - Aids, Appliances And Adaptations"
Aidapt Bathrooms Ltd,"1,300.00",01/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Aidapt Bathrooms Ltd,"1,360.00",14/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Aidapt Bathrooms Ltd,"1,800.00",09/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Aidapt Bathrooms Ltd,"3,080.00",24/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Ainsdale Lunch & Leisure,"1,337.50",23/10/2024,AF01,R4171,Adult Social Care,Voluntary Organisation Schemes For Early Intervention And Information - Voluntary & Faith Sector
Airey Consultancy Services Ltd,650.00,21/10/2024,GF17,R2451,Corporate Resources,Benefits Team - Fees & Services - Other
Akwa Irrigation Systems Ltd,"1,595.00",29/10/2024,SG63,R1001,Operational In-House Services,Green Sefton Service - Bootle Golf - Repair & Mtce Of Land & Buildings
Akwa Irrigation Systems Ltd,"5,750.00",29/10/2024,SG62,R1001,Operational In-House Services,Green Sefton Service - Southport Golf - Repair & Mtce Of Land & Buildings
Alarm Supplies Scotland Ltd,"3,758.89",14/10/2024,SS05,R2030,Operational In-House Services,Alarms - Equipment Furniture & Materials
Alcedo Care,585.50,02/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alcedo Care,807.99,02/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alcedo Care,843.12,02/10/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Alcedo Care,983.64,02/10/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Alcedo Care,983.64,02/10/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Alcedo Care,"1,089.03",02/10/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Alcedo Care,"1,124.16",02/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alcedo Care,"1,217.84",02/10/2024,AS05,R4051,Adult Social Care,Sensory Support - Adults 18-64 - Domiciliary Care
Alcedo Care,"1,252.97",02/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alcedo Care,"1,311.52",02/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alcedo Care,"1,405.20",02/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alcedo Care,"1,405.20",02/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alcedo Care,"1,475.46",02/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alcedo Care,"1,522.30",26/09/2024,AM10,R4051,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Domiciliary Care
Alcedo Care,"1,592.56",02/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alcedo Care,"1,639.40",02/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alcedo Care,"1,686.24",02/10/2024,AN05,R4051,Adult Social Care,Mental Health Support - Adults 18-64 - Domiciliary Care
Alcedo Care,"1,733.08",02/10/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Alcedo Care,"1,967.28",02/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alcedo Care,"2,141.40",10/10/2024,AM10,R4054,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Community Support
Alcedo Care,"3,278.80",02/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alcedo Care,"3,278.80",02/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alcedo Care,"3,360.77",02/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alcedo Care,"3,559.84",02/10/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Alcedo Care,"5,246.08",02/10/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
ALCIUM SOFTWARE LTD,"4,625.00",25/10/2024,BR15,R2868,Economic Growth and Housing,S@W Recharges - Subscriptions
Alder Hey Children'S Ft,"7,227.07",23/10/2024,EA02,R4344,Education Excellence,2 Year Old Offer - Pay-External Providers
Alexander House,"9,943.08",10/10/2024,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Algeco UK,"1,668.00",13/08/2024,BT19,R2498,Economic Growth and Housing,Bootle Canalside - Major Events
Allied Publicity Services (Manchester) Limited,"2,381.40",30/09/2024,BC05,R2225,Highways and Public Protection,"Highway Safety - Parking - Printing, Stationery & General Office Expenses"
Allied Publicity Services (Manchester) Limited,"2,762.68",29/10/2024,BC05,R2225,Highways and Public Protection,"Highway Safety - Parking - Printing, Stationery & General Office Expenses"
Alpha Cars Liverpool Ltd,"1,398.60",01/10/2024,YS27,R2116,Children's Social Care,Locality Central - Personal Needs
Alphabet (GB) Limited,"-3,926.14",07/10/2024,SV23,R3301,Operational In-House Services,Hired Account - Hired Transport General
Alphabet (GB) Limited,"-3,924.38",03/10/2024,SV23,R3301,Operational In-House Services,Hired Account - Hired Transport General
Alphabet (GB) Limited,"1,195.00",24/10/2024,SV23,R3301,Operational In-House Services,Hired Account - Hired Transport General
Alphabet (GB) Limited,"1,695.00",22/10/2024,SV23,R3301,Operational In-House Services,Hired Account - Hired Transport General
Alphacare NW Domiciliary & Support Services Ltd,503.53,10/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Alphacare NW Domiciliary & Support Services Ltd,538.66,10/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,562.08,10/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Alphacare NW Domiciliary & Support Services Ltd,562.08,10/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,620.63,10/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Alphacare NW Domiciliary & Support Services Ltd,632.34,10/10/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,632.34,10/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,655.76,10/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,655.76,10/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,655.76,10/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Alphacare NW Domiciliary & Support Services Ltd,655.76,10/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,702.60,10/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,819.70,10/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,889.96,10/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
