Body Name,Body,Service Label,Service Code,Service Division Label,Service Division Code,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,CC 43 TBM Section,CCN 43 TBM Section,CC 02 Council or Non Council,Net Amount,Capital and Revenue,Creditor Name
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,23/08/2023,PAY01704493,COGN,Memory Cognition Support,COUN,1318.84,Revenue,Agincare UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,23/08/2023,PAY01704493,MENH,Mental Health Support,COUN,3410.15,Revenue,Agincare UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,23/08/2023,PAY01704493,PHYS,Physical Support,COUN,26706.87,Revenue,Agincare UK Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Tourism,TRM,Supplies and Services,E,Miscellaneous Expenses,EM,31/08/2023,PAY01706758,TOMA,Tourism and Marketing,COUN,424.82,Revenue,Ahamraj Ltd TA The Chilli Pickle
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Premises Related,C,Repair Maint n Alterations,CA,18/08/2023,PAY01703996,FABS,Facilities & Building Services,COUN,2780.26,Revenue,Airtemp AC Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Management Services (DEC),MGT,Supplies and Services,E,Services,EF,17/08/2023,PAY01702733,LFEE,Legal Fees,COUN,1295.00,Revenue,Alianda Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/08/2023,PAY01704384,PHYS,Physical Support,COUN,32390.56,Revenue,Alina Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,25/08/2023,PAY01705997,PHYS,Physical Support,COUN,25371.47,Revenue,Alina Homecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,23/08/2023,PAY01704871,LDCC,Learning Disability Comm Care,COUN,1276.88,Revenue,All Care (GB) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,23/08/2023,PAY01704871,COGN,Memory Cognition Support,COUN,654.40,Revenue,All Care (GB) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,23/08/2023,PAY01704871,MENH,Mental Health Support,COUN,1172.60,Revenue,All Care (GB) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,23/08/2023,PAY01704871,PHYS,Physical Support,COUN,21214.36,Revenue,All Care (GB) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Third Party Payments,F,Other Establishments,FH,23/08/2023,PAY01704871,SORY,Sensory Support,COUN,222.24,Revenue,All Care (GB) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,08/08/2023,PAY01700036,HTEN,Tenancy Services,COUN,1100.00,Revenue,All Sussex Rubbish Clearance
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,14/08/2023,PAY01701850,HTEN,Tenancy Services,COUN,450.00,Revenue,All Sussex Rubbish Clearance
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,31/08/2023,PAY01706711,HTEN,Tenancy Services,COUN,700.00,Revenue,All Sussex Rubbish Clearance
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Libs Culture and Hertage,4LH,New Construction n Conversion,PB,New Construction n Conversion,PBL5,04/08/2023,PAY01699724,RPMU,Royal Pavilion and Museums,COUN,5854.00,Capital,Allen Scott Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Libs Culture and Hertage,4LH,New Construction n Conversion,PB,New Construction n Conversion,PBL5,24/08/2023,PAY01705775,RPMU,Royal Pavilion and Museums,COUN,17154.33,Capital,Allen Scott Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,23/08/2023,PAY01704633,MENH,Mental Health Support,COUN,1596.44,Revenue,Alliance Home Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,24/08/2023,PAY01705473,MENH,Mental Health Support,COUN,-483.20,Revenue,Alliance Home Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,24/08/2023,PAY01705473,MENH,Mental Health Support,COUN,5597.72,Revenue,Alliance Home Care Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,15/08/2023,PAY01702005,COGN,Memory Cognition Support,COUN,-798.33,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,15/08/2023,PAY01702005,COGN,Memory Cognition Support,COUN,819.69,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,15/08/2023,PAY01702005,MENH,Mental Health Support,COUN,957.12,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,15/08/2023,PAY01702005,PHYS,Physical Support,COUN,-5679.85,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,15/08/2023,PAY01702005,PHYS,Physical Support,COUN,27561.22,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Customer n Client Receipts,M,Fees n Charges,MB,15/08/2023,PAY01702005,SORY,Sensory Support,COUN,-93.00,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Third Party Payments,F,Other Establishments,FH,15/08/2023,PAY01702005,SORY,Sensory Support,COUN,200.00,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Substance Misuse,ADM,Third Party Payments,F,Other Establishments,FH,15/08/2023,PAY01702005,SUBM,Substance Misuse Support,COUN,127.62,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,16/08/2023,PAY01702252,PHYS,Physical Support,COUN,-128.00,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,16/08/2023,PAY01702252,PHYS,Physical Support,COUN,19476.49,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Communications n Computing,EH,16/08/2023,PAY01702252,ICTA,ICT,COUN,176.00,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,21/08/2023,PAY01704146,PHYS,Physical Support,COUN,-32.00,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,21/08/2023,PAY01704146,PHYS,Physical Support,COUN,4855.83,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Customer n Client Receipts,M,Fees n Charges,MB,22/08/2023,PAY01704309,COGN,Memory Cognition Support,COUN,-266.11,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,22/08/2023,PAY01704309,COGN,Memory Cognition Support,COUN,201.88,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,22/08/2023,PAY01704309,MENH,Mental Health Support,COUN,319.04,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/08/2023,PAY01704309,PHYS,Physical Support,COUN,-1301.00,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/08/2023,PAY01704309,PHYS,Physical Support,COUN,8133.91,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Customer n Client Receipts,M,Fees n Charges,MB,22/08/2023,PAY01704309,SORY,Sensory Support,COUN,-31.00,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Sensory Support,AHV,Third Party Payments,F,Other Establishments,FH,22/08/2023,PAY01704309,SORY,Sensory Support,COUN,0.00,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Substance Misuse,ADM,Third Party Payments,F,Other Establishments,FH,22/08/2023,PAY01704309,SUBM,Substance Misuse Support,COUN,42.54,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,31/08/2023,PAY01706701,LDCC,Learning Disability Comm Care,COUN,250.04,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Memory Cognition Support,MEM,Third Party Payments,F,Other Establishments,FH,31/08/2023,PAY01706701,COGN,Memory Cognition Support,COUN,1175.41,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Customer n Client Receipts,M,Fees n Charges,MB,31/08/2023,PAY01706701,MENH,Mental Health Support,COUN,-436.00,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,31/08/2023,PAY01706701,MENH,Mental Health Support,COUN,3717.19,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,31/08/2023,PAY01706701,PHYS,Physical Support,COUN,-5601.45,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,31/08/2023,PAY01706701,PHYS,Physical Support,COUN,50584.59,Revenue,Allied Healthcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Public Health,BVAPHE,Public Health,PHE,Third Party Payments,F,Other Establishments,FH,11/08/2023,PAY01701572,PHCM,PH Commissioning,COUN,262.50,Revenue,Allied Medical Practice
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Parking Services,PRK,Supplies and Services,E,Print Stat & Gen Office Exps,ED,31/08/2023,PAY01706892,PARK,Parking Services,COUN,1790.62,Revenue,Allied Publicity Servcies (Manchester) Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Holding Accounts,PPH,Transport Related,D,Direct Transport Costs,DA,01/08/2023,PAY01698347,CICL,City Clean,COUN,12748.77,Revenue,Allstar Business Solutions Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Holding Accounts,PPH,Transport Related,D,Direct Transport Costs,DA,14/08/2023,PAY01701885,CICL,City Clean,COUN,13217.78,Revenue,Allstar Business Solutions Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Holding Accounts,PPH,Transport Related,D,Direct Transport Costs,DA,30/08/2023,PAY01706535,CICL,City Clean,COUN,27919.59,Revenue,Allstar Business Solutions Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing General Fund,BVAHOG,Homelessness,HML,Premises Related,C,Repair Maint n Alterations,CA,09/08/2023,PAY01700302,TAAS,Temp Accom and Allocations,COUN,1733.12,Revenue,Allweather Roofing & Construction Ltd.
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,09/08/2023,PAY01700302,HREM,Repairs & Maintenance,COUN,21073.37,Revenue,Allweather Roofing & Construction Ltd.
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,23/08/2023,PAY01704511,HREM,Repairs & Maintenance,COUN,8837.47,Revenue,Allweather Roofing & Construction Ltd.
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Environmental Health,EVH,Supplies and Services,E,Services,EF,09/08/2023,PAY01700329,SCOM,Safer Communties,COUN,16739.00,Revenue,Alphaguard K9 Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Environment & Regulatory Serv,BVAERS,Environmental Health,EVH,Supplies and Services,E,Services,EF,22/08/2023,PAY01704354,SCOM,Safer Communties,COUN,2688.00,Revenue,Alphaguard K9 Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs Com and Scl Work,FCW,Third Party Payments,F,Other Establishments,FH,08/08/2023,PAY01700188,QAPF,Quality Assurance Performance,COUN,620.61,Revenue,Altis Global Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Premises Related,C,Repair Maint n Alterations,CA,01/08/2023,PAY01698307,FABS,Facilities & Building Services,COUN,460.00,Revenue,AM Security Ltd t/a AM Fire & Security Group
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Supplies and Services,E,Services,EF,01/08/2023,PAY01698307,HTEN,Tenancy Services,COUN,275.00,Revenue,AM Security Ltd t/a AM Fire & Security Group
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Premises Related,C,Repair Maint n Alterations,CA,03/08/2023,PAY01699031,FABS,Facilities & Building Services,COUN,3376.32,Revenue,AM Security Ltd t/a AM Fire & Security Group
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Communications n Computing,EH,03/08/2023,PAY01699031,FABS,Facilities & Building Services,COUN,480.00,Revenue,AM Security Ltd t/a AM Fire & Security Group
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Supplies and Services,E,Services,EF,03/08/2023,PAY01699031,HOHH,Housing Management & Support,COUN,204.36,Revenue,AM Security Ltd t/a AM Fire & Security Group
