PAYMENT DATE,SUPPLIER,SERVICE,DEPARTMENT,DESCRIPTION,£ SPEND (EXCLUDING VAT)
03/01/2024,O2 (UK) Ltd,LEWISHAM HOMES NON SLA,IT & DIGITAL SERVICES,TELEPHONES - LAND LINES,992.5
03/01/2024,O2 (UK) Ltd,LEWISHAM HOMES NON SLA,IT & DIGITAL SERVICES,TELEPHONES - LAND LINES,14435.31
03/01/2024,Oyster Partnership,ENVIRONMENTAL HEALTH-FOOD AND SAFETY (NEW),ENVIRONMENTAL HEALTH & TRADING STANDARDS,ENVIRONMENTAL SERVICES - OTHER,1512
03/01/2024,Oyster Partnership,ENVIRONMENTAL HEALTH-ENVIRONMENTAL PROTECTION (NEW),ENVIRONMENTAL HEALTH & TRADING STANDARDS,ENVIRONMENTAL SERVICES - OTHER,1690
03/01/2024,Oyster Partnership,ENVIRONMENTAL HEALTH - AIR QUALITY CONTROL,ENVIRONMENTAL HEALTH & TRADING STANDARDS,ENVIRONMENTAL SERVICES - OTHER,796.5
03/01/2024,PBL Group Ltd,LAUNCELOT AND EDMUND WALLER RESOURCE BASE,CAPITAL,ASSETS UNDER CONSTRUCTION COST,49999
03/01/2024,PBL Group Ltd,LAUNCELOT AND EDMUND WALLER RESOURCE BASE,CAPITAL,ASSETS UNDER CONSTRUCTION COST,79955.06
03/01/2024,PRP Architects LLP,MARNOCK ROAD (PHASE 3),CAPITAL,ASSETS UNDER CONSTRUCTION COST,1437.04
03/01/2024,Parachute Digital Solutions Limited,LT: THEATRE MANAGEMENT,BROADWAY THEATRE GROUP,ICT MANTENANCE & SUPPORT COSTS,420
03/01/2024,Redacted,UKRAINIAN REFUGEES ACCOMMODATION COSTS,HOUSING NEEDS,RENTS PAYABLE,1000
03/01/2024,Pinnacle Connect Limited,HOUSING OPTIONS G FUND,HOUSING NEEDS,FACILITIES MANAGEMENT,1120.47
03/01/2024,Profad Care Agency,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,12904.95
03/01/2024,Property Directors Ltd,ONE PUBLIC ESTATE,SGM CAPITAL PROGRAMME,PROFESSIONAL SERVICES ,4500
03/01/2024,Prudential Avc Fund,PAYROLL & PENSIONS CONTROL A/CS,BALANCE SHEET,PAYROLL VOLUNTARY DEDUCTIONS,2826.27
03/01/2024,Prudential Avc Fund,PAYROLL & PENSIONS CONTROL A/CS,BALANCE SHEET,PAYROLL VOLUNTARY DEDUCTIONS,581.94
03/01/2024,Prudential Avc Fund,PAYROLL & PENSIONS CONTROL A/CS,BALANCE SHEET,PAYROLL VOLUNTARY DEDUCTIONS,780
03/01/2024,Questgates Ltd,INSURANCE PROVISIONS,BALANCE SHEET,LONG TERM PROVISIONS - INSURANCE,260
03/01/2024,Quo Vadis Trust,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,RESIDENTIAL PLACEMENTS,3985.71
03/01/2024,Quo Vadis Trust,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,RESIDENTIAL PLACEMENTS,3985.71
03/01/2024,Quo Vadis Trust,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,RESIDENTIAL PLACEMENTS,3985.71
03/01/2024,Rainbow Fostering Services Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),430.25
03/01/2024,Reed Specialist Recruitment Ltd,FINANCIAL MANAGEMENT & SUPPORT HRA,FINANCE AND TECHNOLOGY - HRA,AGENCY STAFF,1528.89
03/01/2024,Reed Specialist Recruitment Ltd,FINANCIAL MANAGEMENT & SUPPORT HRA,FINANCE AND TECHNOLOGY - HRA,AGENCY STAFF,1566.18
03/01/2024,Renovo Hollanden Park Limited,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,7546.15
03/01/2024,Rentokil Initial UK t/a Initial washroom hygiene,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,1225.41
03/01/2024,Restore DataShred Ltd,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,2872.18
03/01/2024,Richardson Care Holdings Limited,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,11782.5
03/01/2024,Slimming World,WEIGHT MANAGEMENT: ADULTS (WEIGHT WATCHERS),OBESITY,HEALTHCARE SERVICES - GENERAL,2257.5
03/01/2024,Smart Sec Solutions Ltd,CSC INFRASTRUCTURE,CSC SENIOR MANAGEMENT TEAM,PRIVATE CONTRACTORS PAYMENT - OTHER,3088.8
03/01/2024,Streetscene Addiction Recovery Ltd,DAAT-ADULT PLACEMENTS TIER 4 REHAB AND DETOX,DRUG ACTION TEAM,HEALTHCARE SERVICES - GENERAL,3640
03/01/2024,Sublime Care UK,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1146.6
03/01/2024,Sublime Care UK,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,2802.8
03/01/2024,Sundry Suppliers,LH DISREPAIRS COSTS,HOUSING QUALITY AND INVESTMENT - HRA,FACILITIES MANAGEMENT,2456.9
03/01/2024,TILE HILL INTERIM & EXECUTIVE LTD,GOVERANCE,HEAD OF SERVICE FOR STRATEGY & IMPROVEMENT,AGENCY STAFF,2750
03/01/2024,Redacted,3 & 4 YEAR OLD ENTITLEMENT,EARLY YEARS QUALITY & SUFFICIENCY,GRANTS AND CONTRIBUTIONS,1257.9
03/01/2024,Redacted,2 YEAR OLD ENTITLEMENT,EARLY YEARS QUALITY & SUFFICIENCY,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,1106.4
03/01/2024,Teachers Pensions,PAYROLL & PENSIONS CONTROL A/CS,BALANCE SHEET,OTHER CREDITORS - PUBLIC CORPORATIONS AND TRADING FUNDS,306.8
03/01/2024,Teachers Pensions,PAYROLL & PENSIONS CONTROL A/CS,BALANCE SHEET,OTHER CREDITORS - PUBLIC CORPORATIONS AND TRADING FUNDS,582.77
03/01/2024,Teachers Pensions,PAYROLL & PENSIONS CONTROL A/CS,BALANCE SHEET,OTHER CREDITORS - PUBLIC CORPORATIONS AND TRADING FUNDS,1340831.6
03/01/2024,Teachers Pensions,PAYROLL & PENSIONS CONTROL A/CS,BALANCE SHEET,OTHER CREDITORS - PUBLIC CORPORATIONS AND TRADING FUNDS,52648.75
03/01/2024,Teachers Pensions,PAYROLL & PENSIONS CONTROL A/CS,BALANCE SHEET,OTHER CREDITORS - PUBLIC CORPORATIONS AND TRADING FUNDS,86092.27
03/01/2024,Teachers Pensions,PAYROLL & PENSIONS CONTROL A/CS,BALANCE SHEET,OTHER CREDITORS - PUBLIC CORPORATIONS AND TRADING FUNDS,59592.52
03/01/2024,Teachers Pensions,PAYROLL & PENSIONS CONTROL A/CS,BALANCE SHEET,OTHER CREDITORS - PUBLIC CORPORATIONS AND TRADING FUNDS,596467.63
03/01/2024,Teachers Pensions,PAYROLL & PENSIONS CONTROL A/CS,BALANCE SHEET,OTHER CREDITORS - PUBLIC CORPORATIONS AND TRADING FUNDS,24190.48
03/01/2024,Teachers Pensions,PAYROLL & PENSIONS CONTROL A/CS,BALANCE SHEET,OTHER CREDITORS - PUBLIC CORPORATIONS AND TRADING FUNDS,39358.09
03/01/2024,Teachers Pensions,PAYROLL & PENSIONS CONTROL A/CS,BALANCE SHEET,OTHER CREDITORS - PUBLIC CORPORATIONS AND TRADING FUNDS,24090.57
03/01/2024,The Chiswick Nursing Centre,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,4751.83
03/01/2024,The Greenleaf Trust / Spark2Life,SAFER COMMUNITIES - MOPAC - LCPF VIOLENCE REDUCTION UNIT (VRU),SAFER COMMUNITIES,PRIVATE CONTRACTORS PAYMENT - OTHER,22500
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,898.26
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,399.34
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,1372.23
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,470.28
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,410.68
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,432.01
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,641.7
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,1218.41
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE HIRE,697.15
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,449.13
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,697.15
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,2059.18
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,599.01
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,1842.51
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,410.68
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,432.01
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,361.11
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,697.15
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,599.01
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,1607.37
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,410.68
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,432.01
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,1842.51
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,568.29
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,449.13
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,842.69
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,568.29
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,697.15
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,434.78
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,399.34
03/01/2024,Toyota Financial Services (UK) PLC,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,697.15
03/01/2024,Tructyre Fleet Management Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,5114.6
03/01/2024,United Living South Ltd,DECENT HOMES - SOUTH WORKS 2023/24,NOT IN HIERARCHY,ASSETS UNDER CONSTRUCTION COST,402408.73
03/01/2024,Redacted,CWCN SHORT BREAKS (OTHER),CHILDREN WITH COMPLEX NEEDS,DIRECT PAYMENTS,320.84
03/01/2024,Woodgate & Clark Ltd,INSURANCE PROVISIONS,BALANCE SHEET,LONG TERM PROVISIONS - INSURANCE,2000
03/01/2024,Youth First Charitable Incorporated Organisation,COMMISSIONED CONTRACTS FOR YOUTH SERVICE,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,PRIVATE CONTRACTORS PAYMENT - OTHER,270000
04/01/2024,42 Bedford Row,LITIGATION,LAW,LEGAL FEES,500
04/01/2024,ALARM The Public Risk Management Association,INSURANCE PROVISIONS,BALANCE SHEET,LONG TERM PROVISIONS - INSURANCE,475
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1141.06
04/01/2024,Accuris,CONSULTANCY FEES / COSTS - 2023/24,NOT IN HIERARCHY,ASSETS UNDER CONSTRUCTION COST,10433
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1005.68
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1218.42
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1083.04
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1259.48
04/01/2024,Ameresco Ltd,PUBLIC SECTOR DECARBONISATION SCHEME (PSDS) - CORPORATE SITES PROJECT,CAPITAL,ASSETS UNDER CONSTRUCTION COST,40753.74
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,2494.86
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,947.66
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1822.72
04/01/2024,Redacted,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,889.64
04/01/2024,Ashwood Park Healthcare Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3198.4
04/01/2024,Avante Care Services Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,4435.21
04/01/2024,Avante Partnership,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,28866.19
04/01/2024,Avante Partnership,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,12486.44
04/01/2024,Avante Partnership,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,4213.79
04/01/2024,BJ Productions,LT: THEATRE MANAGEMENT,BROADWAY THEATRE GROUP,ARTS AND LEISURE SERVICES,7925.43
04/01/2024,Redacted,WATERGATE SCHOOL EXPANSION PROJECT 18/19,CAPITAL,ASSETS UNDER CONSTRUCTION COST,10111.83
04/01/2024,Redacted,WATERGATE SCHOOL EXPANSION PROJECT 18/19,CAPITAL,ASSETS UNDER CONSTRUCTION COST,2653.8
04/01/2024,Barchester Healthcare Homes Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,4714.29
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,2978.36
04/01/2024,Bevan Brittan LLP,GRADUATE & APPRENTICE SUPPORT,PEOPLE AND ORGANISATIONAL DEVELOPMENT,PROFESSIONAL SERVICES ,3697.5
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,2235.68
04/01/2024,Bramley Health Limited ,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,5785.8
04/01/2024,Breastfeeding Network,SFL - INFANT FEEDING SUPPORT,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,PRIVATE CONTRACTORS PAYMENT - OTHER,20000
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1334.46
04/01/2024,Redacted,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,911.36
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1509.44
04/01/2024,Bunzl BCHS Cleaning and Hygiene Supples,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,4232.34
04/01/2024,Redacted,WORKFORCE DEVELOPMENT,"PSW, WORKFORCE DEVELOPMENT & BUSINESS SUPPORT",PRIVATE CONTRACTORS PAYMENT - OTHER,2250
04/01/2024,Redacted,WORKFORCE DEVELOPMENT,"PSW, WORKFORCE DEVELOPMENT & BUSINESS SUPPORT",PRIVATE CONTRACTORS PAYMENT - OTHER,1350
04/01/2024,Canford Healthcare PLC,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,6200
04/01/2024,Changing Generations JP Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,18157.01
04/01/2024,Changing Generations JP Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,8228.52
04/01/2024,Changing Generations JP Ltd,CLA PLACEMENTS ,CORPORATE PARENTING,SEMI-INDEPENDENT PLACEMENTS,14171.34
04/01/2024,Redacted,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1708.8
04/01/2024,Redacted,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,675
04/01/2024,Claremont Refurbishment Ltd,THOMAS LANE YARD & THE CCC,CAPITAL,ASSETS UNDER CONSTRUCTION COST,55573.02
04/01/2024,Redacted,SUPPORT AND MEMORY COGNITION NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1708.8
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,2848
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,911.36
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",FAIRER CHARGING INCOME,1188.88
04/01/2024,Redacted,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1384.5
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,8281.98
04/01/2024,Redacted,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1505.32
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,4442.88
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1680.32
04/01/2024,Dennis Eagle Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,570.65
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,2350.6
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,2677.12
04/01/2024,Edge Training and Consultancy Ltd,WORKFORCE AND PRACTICE DEVELOPMENT SERVICE,PRINCIPAL SOCIAL WORK & ADVANCE PRACTITIONERS,STAFF TRAINING AND DEVELOPMENT,875
04/01/2024,Edge Training and Consultancy Ltd,WORKFORCE AND PRACTICE DEVELOPMENT SERVICE,PRINCIPAL SOCIAL WORK & ADVANCE PRACTITIONERS,STAFF TRAINING AND DEVELOPMENT,875
04/01/2024,Edge Training and Consultancy Ltd,WORKFORCE AND PRACTICE DEVELOPMENT SERVICE,PRINCIPAL SOCIAL WORK & ADVANCE PRACTITIONERS,STAFF TRAINING AND DEVELOPMENT,875
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,812.28
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,4784.64
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,-4610.33
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1489.18
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1489.18
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1489.18
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1489.18
04/01/2024,Redacted,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1605
04/01/2024,Redacted,SENSORY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",FAIRER CHARGING INCOME,2506.08
04/01/2024,Elm Court School,CWCN: SEN SPECIAL SCHOOLS AND PRUS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,27132.69
04/01/2024,Redacted,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,2006.7
04/01/2024,English Oak Tree Services Ltd,TREES-PLANTING PROGRAMME,GREEN SCENE,GROUNDS MAINTENANCE,11433.75
04/01/2024,Redacted,SUPPORT AND MEMORY COGNITION NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",FAIRER CHARGING INCOME,2890.88
04/01/2024,Enva England Specialist Waste,CARETAKING SERVICES - MOBILE,HOUSING MANAGEMENT DIVISION - HRA,WASTE DISPOSAL,275
04/01/2024,Redacted,SOCIAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,284.8
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1083.04
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,745.76
04/01/2024,Farm Kennels,FUNERALS AND PROTECTION OF PROPERTY,REVENUES AND BENEFITS,PROFESSIONAL SERVICES ,1120.6
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,1353.8
04/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DIRECT PAYMENTS,868.64
04/01/2024,Four Seasons Healthcare Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3520
04/01/2024,Four Seasons Healthcare Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,4804.18
