PAYMENT DATE,SUPPLIER,SERVICE,DEPARTMENT,DESCRIPTION,£ SPEND (EXCLUDING VAT)
04/07/2023,Allan White Motors,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,396.67
04/07/2023,Allan White Motors,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,2136.27
04/07/2023,Allan White Motors,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,4124.12
04/07/2023,Allied Publicity Services (Manchester) Limited t/a APS Group,CONCESSIONARY FARES: DISABLED,REVENUES AND BENEFITS,ICT MANTENANCE & SUPPORT COSTS,998.13
04/07/2023,Anglia Sign Casting Company,LEWISHAM CREMATORIUM,BEREAVEMENT SERVICES,"RESOURCES- EQUIPMENT, FURNITURE, MATERIALS",478.51
04/07/2023,Anglia Sign Casting Company,LEWISHAM CREMATORIUM,BEREAVEMENT SERVICES,"RESOURCES- EQUIPMENT, FURNITURE, MATERIALS",684.23
04/07/2023,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,288.4
04/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,306
04/07/2023,Apex Housing Solutions Ltd,BED & BREAKFAST,HOUSING NEEDS,RENTS PAYABLE,3080
04/07/2023,Aquacool Limited,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,548.64
04/07/2023,Aquacool Limited,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,274.32
04/07/2023,Ash Contracting Ltd,PARKS - BECKENHAM PLACE PARK,GREEN SCENE,BUILDING ALTERATIONS AND MATERIALS,2700
04/07/2023,Aston Pearl Limited,BED & BREAKFAST,HOUSING NEEDS,RENTS PAYABLE,44833.53
04/07/2023,Autosmart International Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,537.6
04/07/2023,BUPA Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,1482.86
04/07/2023,BUPA Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3460
04/07/2023,BUPA Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3460
04/07/2023,Beverley Martin Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,1026
04/07/2023,Beverley Martin Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,499.5
04/07/2023,Beverley Martin Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,576
04/07/2023,Beverley Martin Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,504
04/07/2023,Beverley Martin Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,576
04/07/2023,Beverley Martin Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,504
04/07/2023,Beverley Martin Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,666.82
04/07/2023,Bondcare London Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,5571.43
04/07/2023,Bondcare London Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,1620
04/07/2023,Bondcare London Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,4433.31
04/07/2023,Bondcare London Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,6000
04/07/2023,Bondcare London Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,5142.86
04/07/2023,Bondcare London Ltd,MENTAL HEALTH SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,5571.43
04/07/2023,Bondcare London Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3406.16
04/07/2023,Bourne Amenity Ltd,PARKS - BECKENHAM PLACE PARK,GREEN SCENE,ENVIRONMENTAL SERVICES - OTHER,370
04/07/2023,Bromley Lewisham Greenwich Mind,SFL - PARENT-INFANT RELATIONSHIPS AND PERINATAL MENTAL HEALTH,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,PRIVATE CONTRACTORS PAYMENT - OTHER,30990
04/07/2023,Bunzl BCHS Cleaning and Hygiene Supples,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,1415.94
04/07/2023,Bunzl BCHS Cleaning and Hygiene Supples,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,912
04/07/2023,Bunzl BCHS Cleaning and Hygiene Supples,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,2062.19
04/07/2023,Bunzl BCHS Cleaning and Hygiene Supples,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,388.5
04/07/2023,Bunzl BCHS Cleaning and Hygiene Supples,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,3028.4
04/07/2023,Bunzl BCHS Cleaning and Hygiene Supples,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,1216
04/07/2023,Bunzl BCHS Cleaning and Hygiene Supples,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,2159.61
04/07/2023,Bunzl BCHS Cleaning and Hygiene Supples,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,2463.03
04/07/2023,Burlington Uniforms Ltd,FM SOFT SERVICES,FACILITIES MANAGEMENT & CIVIC EVENTS,"CLOTHES, UNIFORM AND LAUNDRY",408.5
04/07/2023,CAIR UK Ltd,LEWISHAM LINKLINE,INTERNAL PROVIDER SERVICES,"RESOURCES- EQUIPMENT, FURNITURE, MATERIALS",790
04/07/2023,Capita Business Services Ltd,REVENUES OPERATION,REVENUES AND BENEFITS,ICT SOFTWARE,2600
04/07/2023,Capita Business Services Ltd,SOFTWARE LICENCES AND SUPPORT,IT & DIGITAL SERVICES,ICT MANTENANCE & SUPPORT COSTS,23550.96
04/07/2023,Care Outlook Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,7034.6
04/07/2023,Care for May Ltd (Trading as Caremark Lewisham),PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,605.5
04/07/2023,Care for May Ltd (Trading as Caremark Lewisham),PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,2598.04
04/07/2023,Care for May Ltd (Trading as Caremark Lewisham),PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1399.8
04/07/2023,Careoline Carers Services Ltd,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,837.5
04/07/2023,Careoline Carers Services Ltd,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,837.5
04/07/2023,Careoline Carers Services Ltd,CLA-CARE (Excludes placement costs),CORPORATE PARENTING,CLIENT TRAVEL- TAXIS & OTHER,429.12
04/07/2023,Redacted,CLA-CARE (Excludes placement costs),CORPORATE PARENTING,ENHANCED SUPPORT PLACEMENT PACKAGE,1190.33
04/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,612
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),519.67
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),456
04/07/2023,Redacted,CHILDREN LOOKED AFTER COSTS,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),456
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),541
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),473.2
04/07/2023,Redacted,CHILDREN LOOKED AFTER COSTS,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),410.6
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),549.08
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),418.68
04/07/2023,Compliance Training Ltd,HR LEARNING & DEVELOPMENT CORPORATE,PEOPLE AND ORGANISATIONAL DEVELOPMENT,STAFF TRAINING AND DEVELOPMENT,450
04/07/2023,Coyle Personnel Plc,WINTER PRESSURES,ADULT SOCIAL CARE MODERNISATION AND TRANSFORMATION,PRIVATE CONTRACTORS PAYMENT - OTHER,1750
04/07/2023,Coyle Personnel Plc,WINTER PRESSURES,ADULT SOCIAL CARE MODERNISATION AND TRANSFORMATION,PRIVATE CONTRACTORS PAYMENT - OTHER,1750
04/07/2023,Cressey Oasis Education Ltd,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,-16082.3
04/07/2023,Cressey Oasis Education Ltd,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,20906.99
04/07/2023,Cyclehoop Ltd,TRAFFIC MANAGEMENT,HIGHWAYS AND STREETSCENE,HIGHWAY SERVICES,108000
04/07/2023,Daisy Corporate Services Trading Limited,LH DISREPAIRS COSTS,HRA HOUSING MANAGEMENT DIVISION,SECURITY OF PREMISES,282.71
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),824.2
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),541
04/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,306
04/07/2023,Redacted,CLA-CARE (Excludes placement costs),CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),756.91
04/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,541
04/07/2023,Dennis Eagle Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,357.54
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1082
04/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,306
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),456
04/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,612
04/07/2023,Devonshires Solicitors,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,LEGAL FEES,397
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1197.5
04/07/2023,Dignity Direct Homecare Limited,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,472.5
04/07/2023,Dignity Direct Homecare Limited,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,490
04/07/2023,Dignity Direct Homecare Limited,PHYSICAL SUPPORT NEIGHBOURHOOD 3 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,2450
04/07/2023,Dignity Direct Homecare Limited,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1295
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),951.6
04/07/2023,East Sussex County Council,CLA-CARE (Excludes placement costs),CORPORATE PARENTING,CLIENT TRAVEL- TAXIS & OTHER,11268.31
04/07/2023,Economic Skips Ltd,PEST CONTROL & CLINICAL WASTE,GREEN SCENE,WASTE DISPOSAL,1314.06
04/07/2023,Economic Skips Ltd,PEST CONTROL & CLINICAL WASTE,GREEN SCENE,WASTE DISPOSAL,421.08
04/07/2023,EduSolutions England Ltd,LEWISHAM LEARNING PARTNERSHIP ,LEWISHAM LEARNING NEEDS,PROFESSIONAL SERVICES ,2500
04/07/2023,Elastik Learning Limited,SAFEGUARDING & INCLUSIONS,"ACCESS, INCULSION AND PARTICPATION",PROFESSIONAL SERVICES ,19095.25
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),541
04/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,612
04/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),306
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),821.2
04/07/2023,Evolve Therapeutic Fostering,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),9035
04/07/2023,Evolve Therapeutic Fostering,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),2244
04/07/2023,FM Conway Ltd,TRANSPORT PROJECTS - RESURFACING WORKS BVR 2004/07,CAPITAL,ASSETS UNDER CONSTRUCTION COST,35215.48
04/07/2023,Faith Montessori Nursery Ltd,CWCN: SEN MAINSTREAM SCHOOLS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,1717.54
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1775.8
04/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,306
04/07/2023,Financial Data Management PLC,BUY BACK LEWISHAM'S EX-COUNCIL HOMES,CAPITAL,ASSETS UNDER CONSTRUCTION COST,2260.5
04/07/2023,Financial Data Management PLC,BUY BACK LEWISHAM'S EX-COUNCIL HOMES,CAPITAL,ASSETS UNDER CONSTRUCTION COST,1344.54
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),821.2
04/07/2023,Future Men,SFL - PARENTING SUPPORT,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,PRIVATE CONTRACTORS PAYMENT - OTHER,22500
04/07/2023,G K Consulting,LEWISHAM LEARNING PARTNERSHIP ,LEWISHAM LEARNING NEEDS,PROFESSIONAL SERVICES ,2000
04/07/2023,GCH (Kent Ltd),PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,4073.6
04/07/2023,GCH (Kent Ltd),PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,-3637.14
04/07/2023,Gas Contract Services Ltd,BUILDING SAFETY,HRA HOUSING MANAGEMENT DIVISION,FIRE ASSESSMENT,16715
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),368.2
04/07/2023,Geesink Norba Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,678.4
04/07/2023,Geesink Norba Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,408.88
04/07/2023,Gideon Supported Housing Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,11105.31
04/07/2023,Greater London Fostering,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),1714.2
04/07/2023,Greater London Fostering,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3728.4
04/07/2023,Greater London Fostering,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3038.4
04/07/2023,Greater London Fostering,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),4178.4
04/07/2023,Greater London Fostering,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3398.4
04/07/2023,Greater London Fostering,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),884.08
04/07/2023,Greater London Fostering,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),884.08
04/07/2023,Greater London Fostering,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3098.4
04/07/2023,Greater London Fostering,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3106.8
04/07/2023,Greater London Fostering,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3315.3
04/07/2023,Greater London Fostering,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3488.4
04/07/2023,Greater London Fostering,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3139.56
04/07/2023,Greater London Fostering,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),3488.4
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),410.6
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),3774.43
04/07/2023,High View Care Services Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,5474.78
04/07/2023,High View Care Services Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,6176.22
04/07/2023,High View Care Services Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,8834.6
04/07/2023,High View Care Services Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,12865.66
04/07/2023,Hustle & Heels Ladies Lunch Limited,UKSPF LOCAL BUSINESS,BUILDING INCLUSIVE GROWTH & AREA REGENERATION,CONSULTANCY FEES,1500
04/07/2023,I E Consultancy Limited,PLAYING FIELDS MANAGEMENT,SGM ESTATE COMPLIANCE,RESPONSIVE REPAIRS - BUILDING,1667.86
04/07/2023,Redacted,CHILDREN LOOKED AFTER COSTS,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),821.2
04/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,286.52
04/07/2023,Redacted,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,10400
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1322.4
04/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),306
04/07/2023,JDS Recruitment Limited,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,1250
04/07/2023,JIRD LIMITED T/A FAMILY CARERS UK,"MASH, REFERRAL & ASSESSMENT MANAGEMENT","REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",SECTION 17 - COMMISSIONED FAMILY SUPPORT SERVICES,1017.5
04/07/2023,JIRD LIMITED T/A FAMILY CARERS UK,"MASH, REFERRAL & ASSESSMENT MANAGEMENT","REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",SECTION 17 - COMMISSIONED FAMILY SUPPORT SERVICES,1920
04/07/2023,JIRD LIMITED T/A FAMILY CARERS UK,"MASH, REFERRAL & ASSESSMENT MANAGEMENT","REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",SECTION 17 - COMMISSIONED FAMILY SUPPORT SERVICES,16830
04/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,306
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),456
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),576.2
04/07/2023,James Building Contractors Ltd,DISABLED FACILITIES GRANT 0304,CAPITAL,ASSETS UNDER CONSTRUCTION COST,6766
04/07/2023,James Building Contractors Ltd,PWD AIDS&ADAPTATIONS,CAPITAL,ASSETS UNDER CONSTRUCTION COST,6050
04/07/2023,James Building Contractors Ltd,PWD AIDS&ADAPTATIONS,CAPITAL,ASSETS UNDER CONSTRUCTION COST,6620
04/07/2023,James Building Contractors Ltd,AWD EQUIP & ADAPT (PRE JUNE 02),"PACKAGES,PLACEMENTS AND CARERS",BUILDING ALTERATIONS AND MATERIALS,1985.11
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),368.2
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),368.2
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),866.6
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),410.6
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),576.2
04/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,306
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),456
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),456
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),456
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),368.2
04/07/2023,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),512.97
04/07/2023,Kent County Council,CWCN: SEN SPECIAL SCHOOLS AND PRUS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,600
04/07/2023,Redacted,CLA-CARE (Excludes placement costs),CORPORATE PARENTING,ENHANCED SUPPORT PLACEMENT PACKAGE,1275
04/07/2023,LDL Contractors,CEMETERIES - GENERAL,BEREAVEMENT SERVICES,PROFESSIONAL SERVICES ,4900
04/07/2023,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,306
04/07/2023,Learning Pool Ltd,HR LEARNING & DEVELOPMENT CORPORATE,PEOPLE AND ORGANISATIONAL DEVELOPMENT,STAFF TRAINING AND DEVELOPMENT,36850
04/07/2023,Redacted,CWCN SHORT BREAKS (OTHER),CHILDREN WITH COMPLEX NEEDS,DIRECT PAYMENTS,412.51
