Organisation Name,Organisation Code,Organisational Structure Tier 1(T),Cost Centre(T),Cost Centre,Supplier ID(T),Supplier ID,Pay Date,Trans Number,Net Amount,Account(T),Account,Proclass Level 1,Proclass Level 1 - code,Proclass Level 2,Proclass Level 2 - code,Proclass Level 3,Proclass Level 3 - code
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Good Foundations Ltd,12502715,45195,129000467609,14575.31,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Community Based Services,P2199,Childcare Services,P3302
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Good Foundations Ltd,12502715,45195,129000467616,14575.31,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Community Based Services,P2199,Childcare Services,P3302
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,REDACTED,12526472,45195,129000467668,14300,TPP - Private Contractors,R5700,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Good Foundations Ltd,12502715,45195,129000467615,11933.29,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Community Based Services,P2199,Childcare Services,P3302
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Moving Up,12504190,45195,129000467640,10000,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Specialist Needs,P2203,Leaving Care Services,P3341
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Good Foundations Ltd,12502715,45195,129000467612,8591.97,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Community Based Services,P2199,Childcare Services,P3302
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,AA pre-2018 services,R160999,Moving Up,12504190,45195,129000467641,8000,Transfer Payments - Non Schools,R6306,Social Community Care Supplies & Services - Children,P1025,Specialist Needs,P2203,Leaving Care Services,P3341
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Good Foundations Ltd,12502715,45195,129000467610,7992.91,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Community Based Services,P2199,Childcare Services,P3302
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,Bluestones Medical Complex Care Limited,12530684,45195,129000467758,7643.85,TPP - Private Contractors,R5700,Social Community Care Supplies & Services - Children,P1025,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,HRM Chester & Ellesmere Port Pr Rds,R300303,Horticon Ltd,12506036,45195,12300198610,7465,Road Markings + Signs,R5718,"Works - Construction, Repair & Maintenance",P1031,Open Spaces,P2235,Open Spaces,P3401
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Housing,C300011,Rowswood Legal Limited,12510478,45195,12300199196,6506.17,External Professional Fees,C6002,Legal Services,P1020,Legal Opinion,P2169,Legal Opinion,P3252
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,TE Biodiversity Net Gain,R308602,Naturescape Wildflowers LLP,12529078,45195,12300198757,6002.5,Materials,R4007,Horticultural,P1016,Seeds & Plants,P2140,Seeds & Plants,P3197
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Leaving Care,R160600,Continuum Support Care Services Ltd,12508745,45195,129000467655,5642,TPP - Private Contractors,R5700,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Holiday Activity Fund,R163103,Endorphins Group,12531438,45195,12300197215,4990,"Education trips, Holidays, Outings & Activities",R4970,Social Community Care Supplies & Services - Children,P1025,Respite,P2194,Short break,P3290
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Leaving Care,R160600,Middlewich Community Church (Mococo House),12500933,45195,129000467605,4292,TPP - Private Contractors,R5700,Building Construction Materials,P1001,Hand Tools,P2014,Hand Tools,P3015
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Leaving Care,R160600,Middlewich Community Church (Mococo House),12500933,45195,129000467606,4292,TPP - Private Contractors,R5700,Building Construction Materials,P1001,Hand Tools,P2014,Hand Tools,P3015
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Leaving Care,R160600,Middlewich Community Church (Mococo House),12500933,45195,129000467607,4292,TPP - Private Contractors,R5700,Building Construction Materials,P1001,Hand Tools,P2014,Hand Tools,P3015
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Northgate Market Chester,R309256,IKO Northgate Limited,12533409,45195,12300198944,4166.67,Contract Cleaning,R2700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Indep Fostering,R160603,Foster Care Associates Limited (Fca),12501154,45195,129000467608,3905.69,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Children,P1025,Residential Services,P2202,Foster Care,P3331
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Indep Fostering,R160603,Compass Fostering North Limited (Compass Fostering),12504618,45195,129000467645,3903.87,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Indep Fostering,R160603,Compass Fostering North Limited (Compass Fostering),12504618,45195,129000467650,3837.1800000000003,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Indep Fostering,R160603,Compass Fostering North Limited (Compass Fostering),12504618,45195,129000467647,3829.12,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Indep Fostering,R160603,Parallel Parents,12500232,45195,129000467604,3817.65,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Indep Fostering,R160603,Compass Fostering North Limited (Compass Fostering),12504618,45195,129000467648,3753.79,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Indep Fostering,R160603,Compass Fostering North Limited (Compass Fostering),12504618,45195,129000467652,3753.79,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Indep Fostering,R160603,Compass Fostering North Limited (Compass Fostering),12504618,45195,129000467649,3566.24,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Indep Fostering,R160603,Compass Fostering North Limited (Compass Fostering),12504618,45195,129000467651,3566.24,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Indep Fostering,R160603,Park Foster Care Ltd,12500081,45195,129000467603,3562.3599999999997,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Children,P1025,Residential Services,P2202,Foster Care,P3331
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Central Billing - Com&Dev,R401400,Verastar Limited T/A Clear Business,12535155,45195,12300199073,2936.62,Water Services,R2400,Utilities,P1029,Electricity,P2217,Electricity,P3380
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,CP PP Court Care Plan EP,R160228,Moving Up,12504190,45195,129000467633,2857.14,Transfer Payments - Non Schools,R6306,Social Community Care Supplies & Services - Children,P1025,Specialist Needs,P2203,Leaving Care Services,P3341
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,HELP Scheme,R401206,Paypoint,12525425,45195,12300199208,2592.43,Services - Fees and Charges,R4401,Financial Services,P1011,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Environmental Protection,R302130,Ricardo Energy & Environment,12534851,45195,12300194727,2468,Services - Fees and Charges,R4401,Environmental Services,P1009,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Learning Disability VR Team,R202109,Southerns Solicitors,12535068,45195,12300198829,2444.7,Services - Professional Fees,R4400,Legal Services,P1020,Legal Opinion,P2169,Legal Opinion,P3252
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Learning Disability VR Team,R202109,Body Positive Cheshire & North Wales,12508258,45195,12300198713,2000,Services - Professional Fees,R4400,Human Resources,P1018,Training & Conferences,P2158,Training,P3224
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Housing Options,R306005,Abode Interiors,12531801,45195,12300199207,1685,Accommodation Costs,R4900,Furniture & Soft Furnishings,P1012,Domestic Furniture,P2115,Domestic Furniture,P3171
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,External Print & Graphics,R404202,General Labels Ltd,12533797,45195,12300194572,1682.88,Printing,R4300,Facilities & Management Services,P1010,Printing,P2090,Printing,P3136
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,School Finance Leases,R162078,Siemens Financial Services Ltd,12503190,45195,12300199179,1621,Photocopier Operating Lease,R4304,Financial Services,P1011,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Indep Non-Maint Spec Sch,R161069,Compass Childrens Homes Limited,12509031,45195,12300199086,1375.01,Services - Fees and Charges,R4401,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,PLO Children in Care,R160703,Isw Assessments Ltd,12523065,45195,12300199178,1260.1,Allowances and Assistance,R6304,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Transitions Team,R202110,St Johns Buildings Barristers Chambers,12532833,45195,12300199176,1175,Services - Professional Fees,R4400,Human Resources,P1018,Training & Conferences,P2158,Training,P3224
