Organisation Name,Organisation Code,Organisational Structure Tier 1(T),Cost Centre(T),Cost Centre,Supplier ID(T),Supplier ID,Pay Date,Trans Number,Net Amount,Account(T),Account,Proclass Level 1,Proclass Level 1 - code,Proclass Level 2,Proclass Level 2 - code,Proclass Level 3,Proclass Level 3 - code
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Qwest Business Operations,R304410,Digital ID Ltd,12502841,45063,12300172568,890.81,Stationery,R4308,Facilities & Management Services,P1010,Security,P2097,Access Control,P3144
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Central Billing - Com&Dev,R401400,Water Plus Limited,12513845,45063,12300172742,874.36,Water Services,R2400,Utilities,P1029,Water,P2222,Water,P3385
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Car Hire Day Of Swansea Ltd,12515457,45063,129000419580,816.2,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Council Wide Initiatives,R403030,Tidal Training Ltd,12517730,45063,12300171580,805,Training Expenses,R1650,Human Resources,P1018,Training & Conferences,P2158,Training & Conferences,P3222
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Council Wide Initiatives,R403030,Tidal Training Ltd,12517730,45063,12300171683,805,Training Expenses,R1650,Human Resources,P1018,Training & Conferences,P2158,Training & Conferences,P3222
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Car Hire Day Of Swansea Ltd,12515457,45063,129000419605,772.2,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Car Hire Day Of Swansea Ltd,12515457,45063,129000419590,751.92,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,HRM Chester & Ellesmere Port Pr Rds,R300303,Ringway Infrastructure,12599998,45063,129000417225,684.53,Emerg Sweep/Clean,R5717,"Works - Construction, Repair & Maintenance",P1031,Roads,P2237,Roads,P3403
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,HRM Traf/Cont Non Pr Rds,R300309,Ringway Infrastructure,12599998,45063,129000417247,661.7,Traffic Sig Maint,R5724,"Works - Construction, Repair & Maintenance",P1031,Roads,P2237,Roads,P3403
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Car Hire Day Of Swansea Ltd,12515457,45063,129000419585,654,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Car Hire Day Of Swansea Ltd,12515457,45063,129000419609,634.86,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Creative Communities,R308307,Survey Operations Ltd,12502069,45063,12300172824,625,Services - Professional Fees,R4400,Consultancy,P1006,Business,P2047,Business,P3067
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Community Safety,R302710,Arco Ltd,12502405,45063,12300168231,574.86,Clothing / Uniforms,R4201,Clothing,P1005,Protective,P2045,Protective,P3058
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Public Library Operations,R301036,H Jenkinson & Co Ltd/Plc,12502408,45063,12300172794,519.76,Cleaning Supplies and Materials,R2705,Furniture & Soft Furnishings,P1012,Office Furniture,P2117,Office Furniture,P3173
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Bingham S - Winsford Over & Verdin,R303619,Whitegate Station Community Group,12506077,45063,12300172235,500,Grant Payments,R4700,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,"Public Health, Intelligence and Commissioning Staffing",R203000,Welton Media Ltd,12527346,45063,12300172744,-755,Services - Fees and Charges,R4401,Facilities & Management Services,P1010,Design & Photography,P2083,Design & Photography,P3127
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Car Hire Day Of Swansea Ltd,12515457,45063,129000419606,-772.2,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Car Hire Day Of Swansea Ltd,12515457,45063,129000419581,-816.2,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,HRM HQ Non Pr Rds,R300306,Ringway Infrastructure,12599998,45063,12300170847,-10026.849999999999,TMC Bus Discount,R5744,"Works - Construction, Repair & Maintenance",P1031,Roads,P2237,Roads,P3403
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Con Fares-Full Consortium,R305900,Warrington Borough Transport Limited,12500264,45064,12300173022,186529.12,Public Transport,R3300,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Housing,C300011,Equans Regeneration Limited,12526579,45064,12300172644,163734.37,New Construction,C1100,"Works - Construction, Repair & Maintenance",P1031,Buildings,P2231,Construction,P3394
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Central Billing - Com&Dev,R401400,Comensura,12503843,45064,12300173021,161898.52,Agency Staff,R1100,Human Resources,P1018,Temporary & Agency Staff,P2157,Temporary & Agency Staff,P3215
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Con Fares-Full Consortium,R305900,Arriva N W & Wales,12501277,45064,12300171971,115856.43,Public Transport,R3300,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Countryside,R300609,Marbury Country Park Ltd,12503461,45064,12300168930,18960.5,Services - Fees and Charges,R4401,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Operation Best,R302272,Adkirk Law (Part Of Lawyers Incorporated Limited),12518671,45064,12300173103,16418,Services - Professional Fees,R4400,Legal Services,P1020,General Support,P2168,General Support,P3251
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Legal Services,R402002,Civica UK Ltd,12503398,45064,12300171835,15725,Computer Software,R4531,Information Communication Technology,P1019,Software,P2164,Software,P3241
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Operation Best,R302272,Adkirk Law (Part Of Lawyers Incorporated Limited),12518671,45064,12300173102,14700,Services - Professional Fees,R4400,Legal Services,P1020,General Support,P2168,General Support,P3251
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Public Conveniences,R300608,Nirvana Managed Services Limited,12508078,45064,12300171368,14375,Services - Fees and Charges,R4401,Environmental Services,P1009,Street Cleansing,P2075,Street Cleansing,P3103
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,N&W ALD Day Services,R204500,Castle Park Arts Centre,12504731,45064,12300173376,10548.95,Room Hire,R2201,Arts & Leisure Services,P1000,Events,P2000,Events,P3001
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,TE Biodiversity Net Gain,R308602,Binnies UK LTD,12532663,45064,12300172671,7490.51,Services - Consultants,R4404,Environmental Services,P1009,Testing & Inspection,P2078,Testing & Inspection,P3107
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Countryside,R300609,Cowest Services Limted T/A Qwest Services,12505847,45064,12300169867,5744.5,Services - Fees and Charges,R4401,Facilities & Management Services,P1010,Property Management,P2091,Property Management,P3137
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,AEB - Adult Education,R307119,Thomas Truck Training Ltd,12506071,45064,12300173125,5200.85,TPP - Private Contractors,R5700,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Vehicle Provision Hire,R300751,Athlon Mobility Services UK Limited,12533947,45064,12300173362,4816.83,Vehicle Operating Lease,R3204,Vehicle Management,P1030,Leasing,P2162,Leasing,P3229
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Litigation and Corporate,R402101,11 K B W Limited,12507532,45064,12300166033,3825,Services - Professional Fees,R4400,Legal Services,P1020,Legal Opinion,P2169,Legal Opinion,P3252
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Emergency Planning,R302700,Cheshire Fire And Rescue Service,12506141,45064,12300172505,3626.75,Services - Fees and Charges,R4401,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Central Billing - Com&Dev,R401400,Royal Mail Group,12503668,45064,12300173060,3360,Comms - Postage,R4503,Mail Services,P1021,Couriers,P2172,Couriers,P3255
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Waste & Environment,C300004,Alzach Limited,12523129,45064,12300171466,3350,"Conversion, Renovation & Improvement",C1101,Sports & Playground Equipment & Maintenance,P1026,Sports Equipment Maintenance,P2209,Sports Equipment Maintenance,P3361
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Corporate,Insurance claims,R401302,Runmycar Ltd T/A Fmg Repair Services,12526297,45064,12300173269,3273.92,Compensation Payments,R4961,Vehicle Management,P1030,Maintenance,P2036,Maintenance,P3044
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Mental Capacity Act,R202302,REDACTED,12505392,45064,12300173101,2997.15,Services - Professional Fees,R4400,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Shared Lives,R204600,Waverton Community day centre,12532077,45064,12300173148,2979.43,Room Hire,R2201,Housing Management,P1017,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,StreetCare Delivery,R300201,Origin Amenity Solutions Limited,12502935,45064,12300172871,2756,Services - Fees and Charges,R4401,"Works - Construction, Repair & Maintenance",P1031,Open Spaces,P2235,Open Spaces,P3401
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,LSAB Board,R202303,Safeguarding Circle LLP,12532454,45064,12300172888,2750,Services - Professional Fees,R4400,Consultancy,P1006,Business,P2047,Business,P3067
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Domm and Comm,R160903,Medgen Limited,12521055,45064,12300172670,2503.72,Services - Professional Fees,R4400,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Domm and Comm,R160903,Seashell Trust,12501436,45064,12300172665,2485.95,Services - Professional Fees,R4400,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
