Cost Centre,Supplier,Date,Account,Amount
Serious and Organised Crime Unit,FERIDAX (1957) LTD,18/10/2023,Specialist Equipment,529.92
Serious and Organised Crime Unit,VIBE CIO,25/10/2023,Specific Grants awarded,3834.96
Serious and Organised Crime Unit,AGIITO LTD,01/11/2023,Travel Allowances,353.80
Serious and Organised Crime Unit,APEC SYSTEMS LTD,20/12/2023,Vehicle Repairs,585.00
Serious Violence Duty,HER MAJESTY’S PRISON AND PROBATION SERVICE,08/11/2023,Basic Pay,6206.83
SPOC Telecommunications Collaboration,POLICE AND CRIME COMMISSIONER FOR NORTH WALES,29/11/2023,Collaboration service,167196.60
Strategic Public Protection Unit - cs,INDIGO PROMOTIONS LTD,04/10/2023,Clothing & Uniforms,1830.08
Strategic Public Protection Unit - cs,AGIITO LTD,22/11/2023,Hotel Accommodation,1477.05
Strategic Public Protection Unit - cs,AGIITO LTD,20/12/2023,Hotel Accommodation,1177.40
Superintendents Association -,GL POLICE SUPERINTENDENTS ASSOCIATION OF ENGLAND & WALES,25/10/2023,Conference & Seminar Fees,695.00
Supplies and Logistics,DEFIB STORE LTD,08/11/2023,Carriage,10.00
Supplies and Logistics,MC PRODUCTS UK LTD,20/12/2023,Carriage,10.00
Supplies and Logistics,SPECIALIST COMPUTER CENTRES PLC,18/10/2023,Hardware - purchase,522.92
Supplies and Logistics,THE MAILING ROOM LTD (FRANKING),20/12/2023,Office Equipment,584.84
Supplies and Logistics,PITNEY BOWES (PRE PAY),11/10/2023,Postage Costs,7042.70
Supplies and Logistics,PITNEY BOWES (PRE PAY),15/11/2023,Postage Costs,5966.11
Supplies and Logistics,PITNEY BOWES (PRE PAY),29/11/2023,Postage Costs,5996.45
Supplies and Logistics,ROYAL MAIL GROUP LTD,11/10/2023,Postage Costs,665.03
Supplies and Logistics,ROYAL MAIL GROUP LTD,11/10/2023,Postage Costs,736.40
Supplies and Logistics,ROYAL MAIL GROUP LTD,18/10/2023,Postage Costs,626.50
Supplies and Logistics,ROYAL MAIL GROUP LTD,25/10/2023,Postage Costs,739.70
Supplies and Logistics,ROYAL MAIL GROUP LTD,01/11/2023,Postage Costs,764.27
Supplies and Logistics,ROYAL MAIL GROUP LTD,08/11/2023,Postage Costs,896.21
Supplies and Logistics,ROYAL MAIL GROUP LTD,08/11/2023,Postage Costs,757.70
Supplies and Logistics,ROYAL MAIL GROUP LTD,22/11/2023,Postage Costs,734.24
Supplies and Logistics,ROYAL MAIL GROUP LTD,29/11/2023,Postage Costs,761.98
Supplies and Logistics,ROYAL MAIL GROUP LTD,06/12/2023,Postage Costs,653.74
Supplies and Logistics,ROYAL MAIL GROUP LTD,13/12/2023,Postage Costs,700.86
Supplies and Logistics,ROYAL MAIL GROUP LTD,20/12/2023,Postage Costs,657.74
Supplies and Logistics,ROYAL MAIL GROUP LTD,20/12/2023,Postage Costs,870.00
Supplies and Logistics,ANTALIS LTD,13/12/2023,Specialist Equipment,786.00
Supplies and Logistics,ARCO LTD,15/11/2023,Specialist Equipment,529.20
Supplies and Logistics,ARCO LTD,20/12/2023,Specialist Equipment,555.66
Supplies and Logistics,BENNETT SAFETYWEAR LTD,06/12/2023,Specialist Equipment,530.60
Supplies and Logistics,BKS (MADE TO MEASURE) LTD,25/10/2023,Specialist Equipment,3726.00
Supplies and Logistics,BKS (MADE TO MEASURE) LTD,01/11/2023,Specialist Equipment,3845.80
Supplies and Logistics,BKS (MADE TO MEASURE) LTD,15/11/2023,Specialist Equipment,1797.71
Supplies and Logistics,COONEEN DEFENCE LTD,01/11/2023,Specialist Equipment,3771.75
Supplies and Logistics,DEFIB STORE LTD,08/11/2023,Specialist Equipment,588.00
Supplies and Logistics,DHL INTERNATIONAL UK LTD (SUPPLY CHAIN),04/10/2023,Specialist Equipment,5063.93
Supplies and Logistics,DHL INTERNATIONAL UK LTD (SUPPLY CHAIN),13/12/2023,Specialist Equipment,4462.75
Supplies and Logistics,DHL INTERNATIONAL UK LTD (SUPPLY CHAIN),13/12/2023,Specialist Equipment,9786.02
Supplies and Logistics,DHL INTERNATIONAL UK LTD (SUPPLY CHAIN),20/12/2023,Specialist Equipment,7168.28
Supplies and Logistics,DHL INTERNATIONAL UK LTD (SUPPLY CHAIN),20/12/2023,Specialist Equipment,1099.77
Supplies and Logistics,DHL INTERNATIONAL UK LTD (SUPPLY CHAIN),20/12/2023,Specialist Equipment,5269.82
Supplies and Logistics,DHL INTERNATIONAL UK LTD (SUPPLY CHAIN),20/12/2023,Specialist Equipment,9861.75
Supplies and Logistics J & S,ACCESSORIES LTD,25/10/2023,Specialist Equipment,789.84
Supplies and Logistics,MC PRODUCTS UK LTD,20/12/2023,Specialist Equipment,1309.50
Supplies and Logistics,PAYPAL UNIFORMSTOR,16/10/2023,Specialist Equipment,1139.69
Supplies and Logistics,SBI TAC PRO LTD,11/10/2023,Specialist Equipment,643.10
Supplies and Logistics,THE MAILING ROOM LTD (FRANKING),01/11/2023,Specialist Equipment,581.41
Supplies and Logistics,THE MAILING ROOM LTD (FRANKING),29/11/2023,Specialist Equipment,700.00
Supplies and Logistics,THE MAILING ROOM LTD (FRANKING),20/12/2023,Specialist Equipment,581.41
Supplies and Logistics,TOYE KENNING & SPENCER LTD,18/10/2023,Specialist Equipment,1488.50
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,18/10/2023,Hardware,20301.75
Technology Refresh,SPECIALIST COMPUTER CENTRES PLC,20/12/2023,Hardware,90415.30
TTC,LIGHTING UPGRADE ERIC CHARLESWORTH (ELECTRICAL CONTRACTORS) LTD,08/11/2023,Building Works - Other,43572.10
Uniform Operations-cs,AGIITO LTD,18/10/2023,Hotel Accommodation,183.00
Uniform Operations-cs,AGIITO LTD,22/11/2023,Hotel Accommodation,524.16
Uniform Operations-cs,SP SERVICES UK LTD,08/11/2023,Specialist Equipment,987.20
Uniform Ops Command cs,COLLEGE OF POLICING,29/11/2023,External Training Courses,3592.50
Warrington Command,AGIITO LTD,22/11/2023,Hotel Accommodation,164.60
Warrington Command,WIRELESS CCTV LTD,13/12/2023,Professional Fees,7095.00
Warrington Command,AGIITO LTD,11/10/2023,Public Transport & Parking,215.80
Warrington,LPU Neighbourhood AGIITO LTD,11/10/2023,Hotel Accommodation,50.00
Warrington,LPU Neighbourhood SELECTAMARK SECURITY SYSTEMS PLC,20/12/2023,Other Operational Expenses,528.00
Warrington,LPU Neighbourhood AGIITO LTD,01/11/2023,Public Transport & Parking,308.40
Warrington,LPU Neighbourhood GRG PUBLIC RESOURCES LTD,04/10/2023,Vehicle Recovery Costs,755.20
Warrington,LPU Neighbourhood GRG PUBLIC RESOURCES LTD,18/10/2023,Vehicle Recovery Costs,819.16
Warrington,LPU Response PREMIER ESTATES LTD,06/12/2023,Ex-Gratia Payments,2496.00
Warrington,LPU Response AGIITO LTD,22/11/2023,Hotel Accommodation,264.00
Warrington,LPU Response AGIITO LTD,20/12/2023,Hotel Accommodation,45.60
Warrington,LPU Response CALDER CONFERENCES LTD,20/12/2023,Hotel Accommodation,750.00
Waste & Recycling,CITRON HYGIENE UK LTD,25/10/2023,Clinical Waste,874.93
Waste & Recycling,CITRON HYGIENE UK LTD,29/11/2023,Clinical Waste,874.93
Waste & Recycling,CITRON HYGIENE UK LTD,20/12/2023,Clinical Waste,874.93
Waste & Recycling,SHRED STATION LTD,25/10/2023,Confidential Waste,831.00
Waste & Recycling,SHRED STATION LTD,25/10/2023,Confidential Waste,612.00
Waste & Recycling,SHRED STATION LTD,29/11/2023,Confidential Waste,509.00
Waste & Recycling,SHRED STATION LTD,20/12/2023,Confidential Waste,558.00
Waste & Recycling,RED INDUSTRIES (BROWNHILLS) LTD,15/11/2023,Hazardous Waste,4281.00
Waste & Recycling,RED INDUSTRIES (BROWNHILLS) LTD,15/11/2023,Hazardous Waste,890.00
Waste & Recycling,TRADEBE HEALTHCARE NATIONAL LTD,25/10/2023,Hazardous Waste,2125.00
Waste & Recycling,TRADEBE HEALTHCARE NATIONAL LTD,09/11/2023,Hazardous Waste,4825.00
Waste & Recycling,TRADEBE HEALTHCARE NATIONAL LTD,22/12/2023,Hazardous Waste,4825.00
Waste & Recycling,BAGNALL & MORRIS (WASTE SERVICES) LTD,29/11/2023,Waste Disposal,650.00
Wellbeing & Engagement -,GL AGIITO LTD,20/12/2023,Hotel Accommodation,636.66
Wellbeing & Engagement -,GL BOOTS UK LTD,29/11/2023,Occupational Health Employee Costs,13000.00
Wellbeing & Engagement -,GL OPTIMA HEALTH,18/10/2023,Occupational Health Employee Costs,2030.00
Wellbeing & Engagement -,GL OPTIMA HEALTH,18/10/2023,Occupational Health Employee Costs,32971.00
Wellbeing & Engagement -,GL OPTIMA HEALTH,25/10/2023,Occupational Health Employee Costs,550.00
Wellbeing & Engagement -,GL OPTIMA HEALTH,25/10/2023,Occupational Health Employee Costs,675.00
Wellbeing & Engagement -,GL OPTIMA HEALTH,25/10/2023,Occupational Health Employee Costs,2200.00
Wellbeing & Engagement -,GL OPTIMA HEALTH,25/10/2023,Occupational Health Employee Costs,675.00
Wellbeing & Engagement -,GL OPTIMA HEALTH,22/11/2023,Occupational Health Employee Costs,31420.00
Wellbeing & Engagement -,GL OPTIMA HEALTH,06/12/2023,Occupational Health Employee Costs,30850.00
Wellbeing & Engagement -,GL SME HCI LTD,08/11/2023,Occupational Health Employee Costs,10226.66
Wellbeing & Engagement -,GL BRAIN IN HAND LTD,15/11/2023,Professional Fees,1395.00
Wellbeing & Engagement -,GL HEALTH ASSURED LTD,18/10/2023,Professional Fees,4620.00
Wellbeing & Engagement -,GL NEUROBOX LTD,08/11/2023,Professional Fees,2133.00
Wellbeing & Engagement -,GL UNIVERSITY OF DURHAM,06/12/2023,Professional Fees,2500.00
West Coast Collaboration,POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,20/12/2023,Collaboration service,78405.54
West Coast Collaboration,POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,20/12/2023,Collaboration service,13599.31
Western,SP RBL POPPY APPEAL,29/09/2023,Presentations & Awards,1265.00
Western Neighbourhood,SPECIALIST COMPUTER CENTRES PLC,08/11/2023,Hardware - purchase,951.01
Western Neighbourhood,AGIITO LTD,18/10/2023,Hotel Accommodation,223.75
Western Neighbourhood,COMPASS CONTRACT SERVI,09/10/2023,Hotel Accommodation,780.00
Widnes Command,BLUE SKY EVENT SERVICES LTD,15/11/2023,Advertising,650.00
Widnes Command,FAIRVIEW WINDOWS,14/12/2023,Ex-Gratia Payments,908.33
Widnes Command,SOG RESOURCES LTD,18/10/2023,Hotel Accommodation,506.00
Widnes Command,FUTURESCAN LTD,01/11/2023,Specialist Equipment,2499.50
Widnes,LPU Neighbourhood GRG PUBLIC RESOURCES LTD,04/10/2023,Vehicle Recovery Costs,1066.99
Wilmslow Police Station (Estates Strategy),CORSTORPHINE AND WRIGHT LTD,20/12/2023,Fees - Other,9809.50
Wilmslow Police Station (Estates Strategy),HARROW GREEN LTD,22/11/2023,Fees - Other,983.75
Wilmslow Police Station (Estates Strategy),HARROW GREEN LTD,22/11/2023,Fees - Other,769.60
Wilmslow Police Station (Estates Strategy),SHERRATT GROUP LTD,13/12/2023,Fees - Other,1485.00
Winsford,HQ PFI - GL CHESHIRE SPV LTD,18/10/2023,Business Rates,55942.29
Winsford,HQ PFI - GL CHESHIRE SPV LTD,29/11/2023,Business Rates,54137.70
Winsford,HQ PFI - GL CHESHIRE SPV LTD,20/12/2023,Business Rates,55942.30
Winsford,HQ PFI - GL BAM FM LTD,25/10/2023,PFI Schemes - Excess Charges,524.23
Winsford,HQ PFI - GL CHESHIRE SPV LTD,15/11/2023,PFI Schemes - Improvement Works & Repairs,40125.28
Winsford,HQ PFI - GL HARROW GREEN LTD,08/11/2023,PFI Schemes - Improvement Works & Repairs,1616.40
Winsford,HQ PFI - GL RISCHE LTD,13/12/2023,PFI Schemes - Improvement Works & Repairs,2269.24
Winsford,HQ PFI - GL CHESHIRE SPV LTD,18/10/2023,PFI Schemes - Main Contract Payment,654157.35
Winsford,HQ PFI - GL CHESHIRE SPV LTD,29/11/2023,PFI Schemes - Main Contract Payment,663001.59
Winsford,HQ PFI - GL CHESHIRE SPV LTD,20/12/2023,PFI Schemes - Main Contract Payment,685101.64
Workforce Planning -,GL THEEVENTSCOMPANY.CO.UK,26/09/2023,Conference & Seminar Fees,984.00
