Cost Centre,Supplier,Date,Account,Amount
Custody,COMBINED OFFICE INTERIORS LTD,28/02/2024,Furniture,916.42
Custody,LANGUAGE LINE TI LTD,29/01/2024,Interpreters Fees & Translators Fees,18528.91
Custody,LANGUAGE LINE TI LTD,28/02/2024,Interpreters Fees & Translators Fees,13595.97
Custody,LANGUAGE LINE TI LTD,26/03/2024,Interpreters Fees & Translators Fees,14848.46
Custody,MITIE CARE AND CUSTODY LTD,29/01/2024,Detained Persons - Medical Fees,121224.43
Custody,MITIE CARE AND CUSTODY LTD,28/02/2024,Detained Persons - Medical Fees,121224.43
Custody,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,03/01/2024,Laundry,2246.57
Custody,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,03/01/2024,Laundry,1962.81
Custody,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,19/01/2024,Laundry,2591.60
Custody,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,21/02/2024,Laundry,2502.69
Custody,SPECIALIST COMPUTER CENTRES PLC,14/02/2024,Hardware - purchase,9.45
Custody,SPECIALIST COMPUTER CENTRES PLC,14/02/2024,Hardware - purchase,968.64
Decarbonisation Measures,YORKSHIRE BUILDING SERVICES LTD,29/01/2024,Building Works - Other,7702.31
Digital Media Investigation Unit,AGIITO LTD,03/01/2024,Public Transport & Parking,568.40
Digital Media Investigation Unit,AGIITO LTD,03/01/2024,Public Transport & Parking,704.40
Digital Media Investigation Unit,AGIITO LTD,31/01/2024,Public Transport & Parking,590.80
Digital Media Investigation Unit,AGIITO LTD,21/02/2024,Hotel Accommodation,326.06
Digital Media Investigation Unit,COLLEGE OF POLICING,26/03/2024,External Training Courses,698.50
Digital Media Investigation Unit,INTAFORENSICS LTD,21/02/2024,Software Licences,18000.00
Digital Media Investigation Unit,SPECIALIST COMPUTER CENTRES PLC,20/03/2024,Software Licences,22848.00
Driver Offender Referrals -,GL AGIITO LTD,03/01/2024,Public Transport & Parking,187.80
Driver Offender Referrals -,GL AGIITO LTD,21/02/2024,Hotel Accommodation,165.05
Driver Offender Referrals -,GL AGIITO LTD,06/03/2024,Public Transport & Parking,10.00
Driver Offender Referrals -,GL ATP DRIVER TRAINING,20/03/2024,Professional Fees,1299.00
Driver Offender Referrals -,GL CHESHIRE EAST COUNCIL (CREWE),06/03/2024,Specific Grants awarded,189140.00
Driver Offender Referrals -,GL CLARITY INFORMATION SOLUTIONS LTD,31/01/2024,Software Licences,3150.00
Driver Offender Referrals -,GL CLARITY INFORMATION SOLUTIONS LTD,28/02/2024,Software Licences,3150.00
Driver Offender Referrals -,GL CLARITY INFORMATION SOLUTIONS LTD,26/03/2024,Software Licences,3150.00
Driver Offender Referrals -,GL DG TRAINING LTD,12/01/2024,Professional Fees,883.00
Driver Offender Referrals -,GL DG TRAINING LTD,14/02/2024,Professional Fees,1443.00
Driver Offender Referrals -,GL DG TRAINING LTD,13/03/2024,Professional Fees,1364.00
Driver Offender Referrals -,GL REVOLUTION DRIVING SCHOOL,26/03/2024,Professional Fees,803.00
Driver Offender Referrals -,GL ROAD SAFETY SUPPORT LTD,03/01/2024,Subscriptions,15250.00
Driver Offender Referrals -,GL SOG RESOURCES LTD,12/01/2024,Hire of Rooms/Premises,1744.00
Driver Offender Referrals -,GL SOG RESOURCES LTD,29/01/2024,Hire of Rooms/Premises,1774.00
Driver Offender Referrals -,GL SOG RESOURCES LTD,26/03/2024,Hire of Rooms/Premises,2242.00
Driver Offender Referrals -,GL UKROED LTD,03/01/2024,NDORS Fees,128380.00
Driver Offender Referrals -,GL UKROED LTD,31/01/2024,NDORS Fees,87220.00
Driver Offender Referrals -,GL UKROED LTD,28/02/2024,NDORS Fees,118531.00
Driver Offender Referrals -,GL UKROED LTD,26/03/2024,NDORS Fees,112406.00
Driver Offender Referrals -,GL WIRRAL DRIVING LTD,31/01/2024,Professional Fees,1320.00
Driver Offender Referrals -,GL WIRRAL DRIVING LTD,07/02/2024,Professional Fees,1427.00
Driver Offender Referrals -,GL WIRRAL DRIVING LTD,06/03/2024,Professional Fees,1362.00
Driver Offender Referrals -,GL WIRRAL DRIVING LTD,26/03/2024,Professional Fees,1011.00
E Forensics Tech Refresh,SCAN COMPUTERS INTERNATIONAL LTD,29/01/2024,Hardware,6839.97
E Forensics Tech Refresh,SCAN COMPUTERS INTERNATIONAL LTD,28/02/2024,Hardware,1583.30
E Forensics Tech Refresh,SPECIALIST COMPUTER CENTRES PLC,07/02/2024,Hardware,1623.48
E Forensics Tech Refresh,WAREHOUSE EXPRESS LTD,13/03/2024,Hardware,877.15
Economic Crime Unit,AGIITO LTD,03/01/2024,Public Transport & Parking,14.50
Economic Crime Unit,AGIITO LTD,03/01/2024,Public Transport & Parking,8.75
Economic Crime Unit,AGIITO LTD,03/01/2024,Public Transport & Parking,14.50
Economic Crime Unit,AGIITO LTD,03/01/2024,Public Transport & Parking,14.50
Economic Crime Unit,AGIITO LTD,03/01/2024,Public Transport & Parking,14.50
Economic Crime Unit,AGIITO LTD,03/01/2024,Public Transport & Parking,14.50
Economic Crime Unit,AGIITO LTD,03/01/2024,Public Transport & Parking,8.75
Economic Crime Unit,AGIITO LTD,03/01/2024,Public Transport & Parking,14.50
Economic Crime Unit,AGIITO LTD,03/01/2024,Public Transport & Parking,14.50
Economic Crime Unit,AGIITO LTD,03/01/2024,Public Transport & Parking,14.50
Economic Crime Unit,AGIITO LTD,03/01/2024,Public Transport & Parking,348.60
Economic Crime Unit,AGIITO LTD,03/01/2024,Public Transport & Parking,14.50
Economic Crime Unit,AGIITO LTD,29/01/2024,Hotel Accommodation,333.49
Economic Crime Unit,AGIITO LTD,31/01/2024,Public Transport & Parking,14.50
Economic Crime Unit,AGIITO LTD,31/01/2024,Public Transport & Parking,14.50
Economic Crime Unit,AGIITO LTD,31/01/2024,Public Transport & Parking,10.00
Economic Crime Unit,AGIITO LTD,31/01/2024,Public Transport & Parking,14.50
Economic Crime Unit,AGIITO LTD,31/01/2024,Public Transport & Parking,14.50
Economic Crime Unit,AGIITO LTD,06/03/2024,Public Transport & Parking,718.00
Economic Crime Unit,AGIITO LTD,26/03/2024,Hotel Accommodation,184.87
Economic Crime Unit,AGIITO LTD,26/03/2024,Hotel Accommodation,593.42
Economic Crime Unit,EXPERIAN LTD,03/01/2024,Licence Fees,2333.00
Economic Crime Unit,EXPERIAN LTD,28/02/2024,Licence Fees,2333.00
Economic Crime Unit,EXPERIAN LTD,20/03/2024,Licence Fees,2333.00
Economic Crime Unit,NATIONAL CRIME AGENCY,14/02/2024,External Training Courses,2060.00
Economic Crime Unit,NATIONAL CRIME AGENCY,21/02/2024,External Training Courses,725.00
Economic Crime Unit,SPECIALIST COMPUTER CENTRES PLC,19/01/2024,Hardware - purchase,801.60
Economic Crime Unit,SPECIALIST COMPUTER CENTRES PLC,19/01/2024,Hardware - purchase,15.00
Economic Crime Unit,SPECIALIST COMPUTER CENTRES PLC,19/01/2024,Hardware - purchase,945.76
Economic Crime Unit,VIRGIN MEDIA BUSINESS LTD,13/03/2024,Network Services,45.36
Ellesmere Port,LPU Neighbourhood BIKERIGHT! LTD,28/02/2024,Bicycle Repairs & Maintenance,432.22
Ellesmere Port,LPU Response INTAFORENSICS LTD,07/02/2024,Telecom Forensics,2940.00
Emergency Service Network,SAAB AB,19/01/2024,Hardware,60000.00
Estates,ABBEY FIRE UK LTD,19/01/2024,Annual Servicing,14.55
Estates,ABBEY FIRE UK LTD,19/01/2024,Annual Servicing,21.05
Estates,ABBEY FIRE UK LTD,19/01/2024,Annual Servicing,150.10
Estates,ABBEY FIRE UK LTD,19/01/2024,Annual Servicing,9.95
Estates,ABBEY FIRE UK LTD,19/01/2024,Annual Servicing,90.85
Estates,ABBEY FIRE UK LTD,19/01/2024,Annual Servicing,74.00
Estates,ABBEY FIRE UK LTD,19/01/2024,Annual Servicing,142.20
Estates,ABBEY FIRE UK LTD,19/01/2024,Annual Servicing,18.00
Estates,ABBEY FIRE UK LTD,19/01/2024,Annual Servicing,50.75
Estates,ABBEY FIRE UK LTD,19/01/2024,Annual Servicing,134.30
Estates,ABBEY FIRE UK LTD,19/01/2024,Annual Servicing,35.55
Estates,ABBEY FIRE UK LTD,19/01/2024,Annual Servicing,19.75
Estates,AGIITO LTD,31/01/2024,Public Transport & Parking,290.20
Estates,AGIITO LTD,06/03/2024,Public Transport & Parking,323.20
Estates,AIRISQ LTD,13/03/2024,Reactive Maintenance,1695.00
Estates,BOUNDARY GATE AND BARRIER (CONTRACTS) LTD,03/01/2024,Reactive Maintenance,1090.74
Estates,BOUNDARY GATE AND BARRIER (CONTRACTS) LTD,31/01/2024,Reactive Maintenance,875.66
Estates,BOUNDARY GATE AND BARRIER (CONTRACTS) LTD,07/02/2024,Reactive Maintenance,1026.52
Estates,BOUNDARY GATE AND BARRIER (CONTRACTS) LTD,20/03/2024,Reactive Maintenance,1130.00
Estates,BOUNDARY GATE AND BARRIER (CONTRACTS) LTD,20/03/2024,Reactive Maintenance,725.00
Estates,BOUNDARY GATE AND BARRIER (CONTRACTS) LTD,20/03/2024,Reactive Maintenance,2010.61
Estates,BOUNDARY GATE AND BARRIER (CONTRACTS) LTD,26/03/2024,Reactive Maintenance,1353.30
Estates,BURTONWOOD GENERATOR AND SWITCHGEAR SERVICES LTD,19/01/2024,Reactive Maintenance,2504.48
Estates,BURTONWOOD GENERATOR AND SWITCHGEAR SERVICES LTD,07/02/2024,Reactive Maintenance,854.09
Estates,BURTONWOOD GENERATOR AND SWITCHGEAR SERVICES LTD,20/03/2024,Reactive Maintenance,740.96
Estates,CANNING GENERATOR SOLUTIONS LTD,21/02/2024,Reactive Maintenance,2649.00
Estates,CANNING GENERATOR SOLUTIONS LTD,21/02/2024,Reactive Maintenance,1252.74
Estates,CANNING GENERATOR SOLUTIONS LTD,26/03/2024,Annual Servicing,1555.80
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,1605.60
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,1006.02
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,3.94
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,289.76
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,340.24
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,544.53
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,539.94
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,3588.35
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,2185.79
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,1.86
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,576.35
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,5757.27
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,1424.79
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,557.47
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,2114.45
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,37.77
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,544.83
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,1344.02
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,42.08
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,9.44
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,163.96
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,914.08
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,275.78
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,1111.10
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,1327.55
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,1.77
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,3474.54
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,1137.98
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,482.41
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,129.87
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,758.86
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,7.30
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,3.15
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,41.11
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,364.77
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,3059.55
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,4266.24
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,2629.40
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,47.13
Estates,CASTLE WATER LTD,14/02/2024,Water Services / Rates,860.35
Estates,CHESHIRE WEST AND CHESTER COUNCIL (MAIN),29/01/2024,Rent,2000.00
Estates,CHESHIRE WEST AND CHESTER COUNCIL (MAIN),29/01/2024,Service Charge,1120.00
Estates,CHESHIRE WEST AND CHESTER COUNCIL (MAIN),21/02/2024,Service Charge,1120.00
Estates,CHESHIRE WEST AND CHESTER COUNCIL (MAIN),13/03/2024,Service Charge,1120.00
Estates,COLIN PICKERING & SONS,03/01/2024,Reactive Maintenance,702.00
Estates,COLIN PICKERING & SONS,03/01/2024,Reactive Maintenance,587.00
Estates,CONSTRUCTION LINX LTD (FACILITIES),06/03/2024,Reactive Maintenance,500.00
Estates,DIGITAL ID LTD,13/03/2024,Reactive Maintenance,1257.95
Estates,DSIS SOLUTIONS LTD,21/02/2024,Building Maintenance - Day to Day,1590.00
Estates,ECC ELECTRONIC ENGINEERING,19/01/2024,Reactive Maintenance,1945.00
Estates,FULWOOD ROOFING SERVICING (NORTHERN) LTD,19/01/2024,Annual Servicing,1200.00
Estates,FULWOOD ROOFING SERVICING (NORTHERN) LTD,19/01/2024,Reactive Maintenance,4316.00
Estates,FULWOOD ROOFING SERVICING (NORTHERN) LTD,19/01/2024,Reactive Maintenance,1730.00
Estates,FULWOOD ROOFING SERVICING (NORTHERN) LTD,19/01/2024,Reactive Maintenance,780.00
Estates,FULWOOD ROOFING SERVICING (NORTHERN) LTD,26/03/2024,Reactive Maintenance,680.00
Estates G P,FIRE & SECURITY LTD,14/02/2024,Reactive Maintenance,950.00
Estates,HALTON BOROUGH COUNCIL (RATES),12/01/2024,Business Rates,6400.00
Estates,HALTON BOROUGH COUNCIL (RATES),12/01/2024,Business Rates,5581.00
Estates,HALTON BOROUGH COUNCIL (RATES),12/01/2024,Business Rates,4710.00
Estates,HARROW GREEN LTD,14/02/2024,Building Maintenance - Day to Day,790.80
Estates,HARROW GREEN LTD,14/02/2024,Building Maintenance - Day to Day,79.08
Estates,HELIX ROOFING CONTRACTORS LTD,03/01/2024,Reactive Maintenance,550.00
Estates,HELIX ROOFING CONTRACTORS LTD,06/03/2024,Reactive Maintenance,1944.00
Estates,HELIX ROOFING CONTRACTORS LTD,06/03/2024,Planned Maintenance,1130.00
Estates,HELIX ROOFING CONTRACTORS LTD,20/03/2024,Reactive Maintenance,645.00
Estates,HELIX ROOFING CONTRACTORS LTD,26/03/2024,Reactive Maintenance,1090.00
Estates,HUGHES O'HANLON LTD,03/01/2024,Professional Fees,2640.00
Estates,HUGHES O'HANLON LTD,21/02/2024,Professional Fees,880.00
Estates,IRIS DESIGN SOLUTIONS LTD,26/03/2024,Reactive Maintenance,975.00
Estates,IRIS DESIGN SOLUTIONS LTD,26/03/2024,Reactive Maintenance,1150.00
Estates,IRIS DESIGN SOLUTIONS LTD,26/03/2024,Annual Servicing,880.00
Estates,IRIS DESIGN SOLUTIONS LTD,26/03/2024,Annual Servicing,440.00
Estates,IWS,19/01/2024,Annual Servicing,29.61
Estates,IWS,19/01/2024,Annual Servicing,35.08
Estates,IWS,19/01/2024,Annual Servicing,24.60
Estates,IWS,19/01/2024,Annual Servicing,28.24
Estates,IWS,19/01/2024,Annual Servicing,29.61
Estates,IWS,19/01/2024,Annual Servicing,43.73
Estates,IWS,19/01/2024,Annual Servicing,29.61
Estates,IWS,19/01/2024,Annual Servicing,29.61
Estates,IWS,19/01/2024,Annual Servicing,30.98
Estates,IWS,19/01/2024,Annual Servicing,30.98
Estates,IWS,19/01/2024,Annual Servicing,29.61
Estates,IWS,19/01/2024,Annual Servicing,28.24
Estates,IWS,19/01/2024,Annual Servicing,28.24
Estates,IWS,19/01/2024,Annual Servicing,30.98
Estates,IWS,19/01/2024,Annual Servicing,24.60
Estates,IWS,19/01/2024,Annual Servicing,31.89
Estates,IWS,19/01/2024,Annual Servicing,51.02
Estates,IWS,19/01/2024,Annual Servicing,35.08
Estates,IWS,19/01/2024,Annual Servicing,33.26
Estates,IWS,19/01/2024,Annual Servicing,30.07
Estates,IWS,19/01/2024,Annual Servicing,76.53
Estates,IWS,19/01/2024,Annual Servicing,24.60
Estates,IWS,19/01/2024,Annual Servicing,46.01
Estates,IWS,19/01/2024,Annual Servicing,24.60
Estates,IWS,19/01/2024,Annual Servicing,34.62
Estates,IWS,19/01/2024,Annual Servicing,28.24
Estates,IWS,29/01/2024,Annual Servicing,29.61
Estates,IWS,29/01/2024,Annual Servicing,29.61
Estates,IWS,29/01/2024,Annual Servicing,30.07
Estates,IWS,29/01/2024,Annual Servicing,35.08
Estates,IWS,29/01/2024,Annual Servicing,28.24
Estates,IWS,29/01/2024,Annual Servicing,29.61
Estates,IWS,29/01/2024,Annual Servicing,28.24
Estates,IWS,29/01/2024,Annual Servicing,24.60
Estates,IWS,29/01/2024,Annual Servicing,31.89
Estates,IWS,29/01/2024,Annual Servicing,33.26
Estates,IWS,29/01/2024,Annual Servicing,51.02
Estates,IWS,29/01/2024,Annual Servicing,24.60
Estates,IWS,29/01/2024,Annual Servicing,43.73
Estates,IWS,29/01/2024,Annual Servicing,35.08
Estates,IWS,29/01/2024,Annual Servicing,30.98
Estates,IWS,29/01/2024,Annual Servicing,30.98
Estates,IWS,29/01/2024,Annual Servicing,24.60
Estates,IWS,29/01/2024,Annual Servicing,46.01
Estates,IWS,29/01/2024,Annual Servicing,28.24
Estates,IWS,29/01/2024,Annual Servicing,29.61
Estates,IWS,29/01/2024,Annual Servicing,34.62
Estates,IWS,29/01/2024,Annual Servicing,28.24
Estates,IWS,29/01/2024,Annual Servicing,24.60
Estates,IWS,29/01/2024,Annual Servicing,30.98
Estates,IWS,29/01/2024,Annual Servicing,29.61
Estates,IWS,29/01/2024,Annual Servicing,76.53
Estates,IWS,13/03/2024,Annual Servicing,51.02
Estates,IWS,13/03/2024,Annual Servicing,30.07
Estates,IWS,13/03/2024,Annual Servicing,35.08
Estates,IWS,13/03/2024,Annual Servicing,34.62
Estates,IWS,13/03/2024,Annual Servicing,76.53
Estates,IWS,13/03/2024,Annual Servicing,28.24
Estates,IWS,13/03/2024,Annual Servicing,28.24
Estates,IWS,13/03/2024,Annual Servicing,24.60
Estates,IWS,13/03/2024,Annual Servicing,30.98
Estates,IWS,13/03/2024,Annual Servicing,29.61
Estates,IWS,13/03/2024,Annual Servicing,29.61
Estates,IWS,13/03/2024,Annual Servicing,29.61
Estates,IWS,13/03/2024,Annual Servicing,29.61
Estates,IWS,13/03/2024,Annual Servicing,29.61
Estates,IWS,13/03/2024,Annual Servicing,35.08
Estates,IWS,13/03/2024,Annual Servicing,24.60
Estates,IWS,13/03/2024,Annual Servicing,31.89
Estates,IWS,13/03/2024,Annual Servicing,30.98
Estates,IWS,13/03/2024,Annual Servicing,24.60
Estates,IWS,13/03/2024,Annual Servicing,30.98
Estates,IWS,13/03/2024,Annual Servicing,113.73
Estates,IWS,13/03/2024,Annual Servicing,24.60
Estates,IWS,13/03/2024,Annual Servicing,28.24
Estates,IWS,13/03/2024,Annual Servicing,28.24
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,147.50
Estates,KDE LTD,03/01/2024,Annual Servicing,105.00
Estates,KDE LTD,12/01/2024,Reactive Maintenance,649.00
Estates,KDE LTD,19/01/2024,Annual Servicing,638.00
Estates,KDE LTD,29/01/2024,Reactive Maintenance,560.76
Estates,KDE LTD,31/01/2024,Reactive Maintenance,656.61
Estates,KDE LTD,31/01/2024,Reactive Maintenance,725.70
Estates,KDE LTD,14/02/2024,Reactive Maintenance,545.12
Estates,KDE LTD,14/02/2024,Reactive Maintenance,1979.30
Estates,KDE LTD,21/02/2024,Annual Servicing,580.80
Estates,KDE LTD,21/02/2024,Reactive Maintenance,890.00
Estates,KDE LTD,06/03/2024,Annual Servicing,828.55
Estates,KDE LTD,06/03/2024,Annual Servicing,904.25
Estates,KDE LTD,13/03/2024,Annual Servicing,984.75
Estates,KDE LTD,26/03/2024,Reactive Maintenance,997.77
Estates,KDE LTD,26/03/2024,Reactive Maintenance,529.85
Estates,KDE LTD,26/03/2024,Reactive Maintenance,956.80
