Updated,TT,Transaction Number,Amount,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T),Individual Supplier(T)
21/02/2023,GI,3169139,452.25,HC106975,Hoople Ltd,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169140,"5,666.33",HC131073,Beechwood College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169141,514,HC117835,The Brookfield School (Academy),202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169142,514,HC117835,The Brookfield School (Academy),202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169145,514,HC117835,The Brookfield School (Academy),202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169146,514,HC202890,Redacted,202311,Dedicated Schools Grant,Support Services,Yes
21/02/2023,GI,3169147,710.25,HC117835,The Brookfield School (Academy),202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169152,"15,535.31",HC112582,Royal National College for the Blind,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169153,"12,469.31",HC112582,Royal National College for the Blind,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169154,823.5,HC104739,John Masefield High School (Academy),202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169156,710.25,HC115994,Marden Primary Academy,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169158,583.42,HC108716,Stretton Sugwas CE Academy,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169159,"1,028.00",HC202890,Redacted,202311,Dedicated Schools Grant,Support Services,Yes
21/02/2023,GI,3169165,481.96,HC117835,The Brookfield School (Academy),202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169166,"2,805.25",HC122706,Hereford Sixth Form College Academy Trust,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169167,843.5,HC122706,Hereford Sixth Form College Academy Trust,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169168,425.25,HC122706,Hereford Sixth Form College Academy Trust,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169169,"2,805.25",HC122706,Hereford Sixth Form College Academy Trust,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169170,425.25,HC122706,Hereford Sixth Form College Academy Trust,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169171,"2,805.25",HC122706,Hereford Sixth Form College Academy Trust,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169172,"2,077.25",HC122706,Hereford Sixth Form College Academy Trust,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169173,"1,456.00",HC122706,Hereford Sixth Form College Academy Trust,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169174,"2,437.75",HC122706,Hereford Sixth Form College Academy Trust,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169175,"3,165.75",HC122706,Hereford Sixth Form College Academy Trust,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169176,"2,077.25",HC122706,Hereford Sixth Form College Academy Trust,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169177,"12,815.00",HC117835,The Brookfield School (Academy),202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169178,"3,693.00",HC117835,The Brookfield School (Academy),202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169179,"27,163.50",HC103158,Hartmore Education Ltd (Formerly Marlowe Child & Family Services Ltd),202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169180,"3,165.75",HC103854,Hereford College Of Arts,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169181,843.5,HC103854,Hereford College Of Arts,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169182,"3,598.00",HC103854,Hereford College Of Arts,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169183,"3,598.00",HC103854,Hereford College Of Arts,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169184,"3,165.75",HC103854,Hereford College Of Arts,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169185,"2,077.25",HC103854,Hereford College Of Arts,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169186,"3,165.75",HC103854,Hereford College Of Arts,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169187,"3,165.75",HC103854,Hereford College Of Arts,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169188,"2,805.25",HC103854,Hereford College Of Arts,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169189,"3,165.75",HC103854,Hereford College Of Arts,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169190,"3,165.75",HC103854,Hereford College Of Arts,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169191,"1,456.00",HC103854,Hereford College Of Arts,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169192,"7,077.65",HC112582,Royal National College for the Blind,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169193,"2,404.50",HC111701,Whitecross Hereford Academy,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169194,"2,805.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169195,"3,598.00",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169196,"2,805.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169197,"3,598.00",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169198,"3,165.75",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169199,"2,077.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169200,"1,456.00",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169201,"2,077.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169202,843.5,HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169203,"2,077.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169204,"1,456.00",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169205,"4,971.75",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169206,"3,598.00",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169207,"4,971.75",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169208,"3,165.75",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169209,"2,077.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169210,"3,598.00",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169211,"2,805.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169212,"3,598.00",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169213,"3,598.00",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169214,"2,077.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169215,"5,764.50",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169216,"2,077.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169217,"2,077.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169218,"2,437.75",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169219,"3,165.75",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169220,"2,437.75",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169221,"3,165.75",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169222,"3,598.00",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169223,"4,971.75",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169224,"2,805.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169225,"2,805.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169226,"2,437.75",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169227,"2,805.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169228,"4,971.75",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169229,"3,165.75",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169230,"2,805.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169231,"2,805.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169232,"2,805.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169233,"3,598.00",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169234,"3,165.75",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169235,"2,805.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169236,"2,077.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169237,425.25,HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169238,"8,155.00",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169239,"2,437.75",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169240,"2,805.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169241,843.5,HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169242,"2,805.25",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169243,"1,456.00",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169244,"1,456.00",HC103935,Herefordshire & Ludlow College,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169246,"1,152.51",HC202889,Three Counties Academy Trust (St Peter큦 Primary),202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169247,"1,021.27",HC108716,Stretton Sugwas CE Academy,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169248,"1,152.51",HC111508,Wigmore High School (Academy),202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169250,756.23,HC107574,Lugwardine Primary Academy,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169251,530.06,HC107656,St Pauls Church of England Primary School,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169252,"1,152.51",HC107656,St Pauls Church of England Primary School,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169253,"1,152.51",HC202889,Three Counties Academy Trust (St Peter큦 Primary),202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169254,887.48,HC115884,St Thomas Cantilupe CE Academy,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169256,"1,021.27",HC202889,Three Counties Academy Trust (St Peter큦 Primary),202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169257,568.81,HC111508,Wigmore High School (Academy),202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169258,421.19,HC105714,Three Counties Academy Trust,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169259,568.81,HC202890,Redacted,202311,Dedicated Schools Grant,Support Services,Yes
21/02/2023,GI,3169260,641.9,HC202890,Redacted,202311,Dedicated Schools Grant,Support Services,Yes
21/02/2023,GI,3169779,"2,345.00",HC116432,Ewyas Harold Primary School-A/C 82234762,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169780,"4,056.00",HC116432,Ewyas Harold Primary School-A/C 82234762,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3169781,"2,148.39",HC117835,The Brookfield School (Academy),202311,Dedicated Schools Grant,Support Services,No
23/02/2023,GI,3171768,"1,864.43",HC121175,Matrix SCM Ltd,202311,All Ages Commissioning,Employees,No
23/02/2023,GI,3171768,"20,078.67",HC121175,Matrix SCM Ltd,202311,Care Operations,Employees,No
23/02/2023,GI,3171768,"55,491.84",HC121175,Matrix SCM Ltd,202311,Central Childrens Directorate Costs,Employees,No
23/02/2023,GI,3171768,"5,535.06",HC121175,Matrix SCM Ltd,202311,Education and Commissioning,Employees,No
23/02/2023,GI,3171768,"40,929.82",HC121175,Matrix SCM Ltd,202311,"Finance, Legal & Governance",Employees,No
23/02/2023,GI,3171768,"4,981.63",HC121175,Matrix SCM Ltd,202311,People & Performance,Employees,No
23/02/2023,GI,3171768,"68,840.38",HC121175,Matrix SCM Ltd,202311,Safeguarding and Family Support,Employees,No
23/02/2023,GI,3171768,"7,919.69",HC121175,Matrix SCM Ltd,202311,Talk Community Programme,Employees,No
23/02/2023,GI,3171768,"42,347.35",HC121175,Redacted,202311,Safeguarding and Family Support,Employees,No
23/02/2023,GI,3172031,"3,290.00",HC107574,Lugwardine Primary Academy,202311,Commissioned Services,Support Services,No
23/02/2023,GI,3172032,"1,645.00",HC107574,Lugwardine Primary Academy,202311,Commissioned Services,Support Services,No
23/02/2023,GI,3172033,"1,645.00",HC107574,Lugwardine Primary Academy,202311,Commissioned Services,Support Services,No
23/02/2023,GI,3172041,"1,000.00",HC131344,Redacted,202311,Prevention and Support,Supplies & Services,Yes
23/02/2023,GI,3172042,550,HC131344,Redacted,202311,Prevention and Support,Supplies & Services,Yes
24/02/2023,GI,3172216,774,HC127567,Redacted,202311,Safeguarding and Family Support,Third Party Payments,Yes
24/02/2023,GI,3172250,514.15,HC129573,Redacted,202311,Safeguarding and Family Support,Third Party Payments,Yes
24/02/2023,GI,3172251,505,HC129573,Redacted,202311,Safeguarding and Family Support,Third Party Payments,Yes
24/02/2023,GI,3172294,808.59,HC131342,Redacted,202311,Safeguarding and Family Support,Third Party Payments,Yes
24/02/2023,GI,3172296,808.59,HC131342,Redacted,202311,Safeguarding and Family Support,Third Party Payments,Yes
24/02/2023,GI,3172318,"2,718.00",HC131331,Redacted,202311,Safeguarding and Family Support,Supplies & Services,Yes
24/02/2023,GI,3172320,420,HC131189,Redacted,202311,Safeguarding and Family Support,Supplies & Services,No
27/02/2023,GI,3172416,666.85,HC105275,Ledbury Primary School Imprest,202311,Schools,Premises-Related Expenditure,No
27/02/2023,GI,3172416,"2,963.59",HC105275,Ledbury Primary School Imprest,202311,Schools,Supplies & Services,No
27/02/2023,GI,3172417,788.52,HC105275,Ledbury Primary School Imprest,202311,Schools,Premises-Related Expenditure,No
27/02/2023,GI,3172417,"1,983.19",HC105275,Ledbury Primary School Imprest,202311,Schools,Supplies & Services,No
28/02/2023,GI,3172534,"298,179.55",HC123512,Airband Community Internet Ltd,202311,Economic Development Delivery Board,Capital Expenditure,No
28/02/2023,GI,3172535,"3,992.46",HC123512,Airband Community Internet Ltd,202311,Economic Development Delivery Board,Capital Expenditure,No
28/02/2023,GI,3172536,"54,848.08",HC123512,Airband Community Internet Ltd,202311,Economic Development Delivery Board,Capital Expenditure,No
28/02/2023,GI,3172537,"353,658.71",HC123512,Airband Community Internet Ltd,202311,Economic Development Delivery Board,Capital Expenditure,No
28/02/2023,GI,3172538,"353,658.70",HC123512,Airband Community Internet Ltd,202311,Economic Development Delivery Board,Capital Expenditure,No
28/02/2023,GI,3172539,"128,603.17",HC123512,Airband Community Internet Ltd,202311,Economic Development Delivery Board,Capital Expenditure,No
28/02/2023,GI,3172542,"25,266.96",HC100813,Be Bold Media Ltd,202311,Central Childrens Directorate Costs,Supplies & Services,No
28/02/2023,GI,3172560,431.58,HC123291,Redacted,202311,Safeguarding and Family Support,Third Party Payments,Yes
28/02/2023,GI,3172561,"1,017.98",HC123291,Redacted,202311,Safeguarding and Family Support,Third Party Payments,Yes
28/02/2023,GI,3172563,"124,259.00",HC104143,Humfrys & Symonds,202311,Sustainable Living Programme Board,Capital Expenditure,No
28/02/2023,GI,3172564,"21,815.00",HC201461,Redacted,202311,Schools,School Balances,Yes
28/02/2023,GI,3172565,"1,000.00",HC131268,PayPoint Payment Services Ltd,202311,"Finance, Legal & Governance",Transfer Payments,No
28/02/2023,GI,3172566,"8,298.25",HC103660,Halo Leisure Services Ltd,202311,Holding Codes,Holding Codes,No
28/02/2023,GI,3172567,"82,818.72",HC103660,Halo Leisure Services Ltd,202311,Holding Codes,Holding Codes,No
28/02/2023,GI,3172568,"122,057.27",HC201527,Redacted,202311,Sustainable Living Programme Board,Capital Income,Yes
28/02/2023,GI,3172571,"1,440.00",HC125650,Redacted,202311,Prevention and Support,Premises-Related Expenditure,No
28/02/2023,GI,3172572,"150,000.00",HC202765,Redacted,202311,Integrated Commissioning,Capital Expenditure,Yes
28/02/2023,GI,3172594,"72,024.54",HC103660,Halo Leisure Services Ltd,202311,Holding Codes,Holding Codes,No
