Updated,TT,Transaction Number, Amount ,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T)
16/01/2023,II,4107723,1725,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
16/01/2023,II,4108064,4600,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
24/01/2023,II,4108781,6300,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
30/01/2023,II,4109672,3500,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
30/01/2023,II,4109673,4600,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
06/01/2023,II,4106726,5200,HC128890,Precision Resource Group Limited,202310,People & Performance,Employees
13/01/2023,II,4107760,2600,HC128890,Precision Resource Group Limited,202310,People & Performance,Employees
20/01/2023,II,4108814,3250,HC128890,Precision Resource Group Limited,202310,People & Performance,Employees
31/01/2023,II,4109751,3250,HC128890,Precision Resource Group Limited,202310,People & Performance,Employees
03/01/2023,II,4105861,2700,HC128890,Precision Resource Group Limited,202310,Public Health,Supplies & Services
10/01/2023,II,4106707,2700,HC128890,Precision Resource Group Limited,202310,Public Health,Supplies & Services
10/01/2023,II,4107097,3150,HC128890,Precision Resource Group Limited,202310,Public Health,Supplies & Services
10/01/2023,II,4107101,2925,HC128890,Precision Resource Group Limited,202310,Public Health,Supplies & Services
10/01/2023,II,4107102,2700,HC128890,Precision Resource Group Limited,202310,Public Health,Supplies & Services
17/01/2023,II,4107710,2700,HC128890,Precision Resource Group Limited,202310,Public Health,Supplies & Services
17/01/2023,II,4107722,1800,HC128890,Precision Resource Group Limited,202310,Public Health,Supplies & Services
05/01/2023,II,4106599,950,HC128905,Newbody Fitness Ltd,202310,Schools,Supplies & Services
09/01/2023,II,4106968,2025,HC128936,Vivid Resourcing,202310,Property Services,Supplies & Services
17/01/2023,II,4108206,3600,HC128936,Vivid Resourcing,202310,Property Services,Supplies & Services
20/01/2023,II,4108852,2250,HC128936,Vivid Resourcing,202310,Property Services,Supplies & Services
20/01/2023,II,4108604,3165,HC128936,Vivid Resourcing,202310,Property Services,Supplies & Services
23/01/2023,II,4108956,2250,HC128936,Vivid Resourcing,202310,Property Services,Supplies & Services
23/01/2023,II,4108961,2505.01,HC128936,Vivid Resourcing,202310,Property Services,Supplies & Services
31/01/2023,II,4109846,2250,HC128936,Vivid Resourcing,202310,Property Services,Supplies & Services
20/01/2023,II,4098133,2112.75,HC128948,Facility Services Group Ltd,202310,Property Services,Third Party Payments
20/01/2023,II,4102856,2112.75,HC128948,Facility Services Group Ltd,202310,Property Services,Third Party Payments
20/01/2023,II,4106730,2112.75,HC128948,Facility Services Group Ltd,202310,Property Services,Third Party Payments
09/01/2023,II,4106932,813.66,HC128950,Redacted,202310,Property Services,Third Party Payments
12/01/2023,II,4096053,582.43,HC128951,Westgrove Support Services Limited,202310,Property Services,Third Party Payments
06/01/2023,II,4106681,1496.15,HC128973,Redacted,202310,"Finance, Legal & Governance",Supplies & Services
06/01/2023,II,4106679,1496.15,HC128973,Redacted,202310,"Finance, Legal & Governance",Supplies & Services
24/01/2023,II,4109175,1451.9,HC128973,Redacted,202310,"Finance, Legal & Governance",Supplies & Services
31/01/2023,II,4109369,780,HC128998,The Woonton Goodlife,202310,Schools,Supplies & Services
31/01/2023,II,4109371,938.4,HC128998,The Woonton Goodlife,202310,Schools,Supplies & Services
05/01/2023,II,4106582,16800,HC129007,Tile Hill Interim & Executive Ltd,202310,Central Childrens Directorate Costs,Employees
10/01/2023,II,4106888,12200,HC129007,Tile Hill Interim & Executive Ltd,202310,Central Childrens Directorate Costs,Employees
10/01/2023,II,4106889,6720,HC129007,Tile Hill Interim & Executive Ltd,202310,Central Childrens Directorate Costs,Employees
10/01/2023,II,4106893,14620,HC129007,Tile Hill Interim & Executive Ltd,202310,Central Childrens Directorate Costs,Employees
10/01/2023,II,4106885,13920.5,HC129007,Tile Hill Interim & Executive Ltd,202310,Central Childrens Directorate Costs,Employees
09/01/2023,II,4106880,16830,HC129007,Tile Hill Interim & Executive Ltd,202310,Corporate Support Services,Employees
12/01/2023,II,4106882,11250,HC129007,Tile Hill Interim & Executive Ltd,202310,Director and Management,Supplies & Services
17/01/2023,II,4108255,1087.5,HC129007,Tile Hill Interim & Executive Ltd,202310,"Finance, Legal & Governance",Third Party Payments
05/01/2023,II,4103559,7847,HC129007,Tile Hill Interim & Executive Ltd,202310,Highways & Transport,Supplies & Services
09/01/2023,II,4106884,7847,HC129007,Tile Hill Interim & Executive Ltd,202310,Highways & Transport,Supplies & Services
09/01/2023,II,4106887,12272,HC129007,Tile Hill Interim & Executive Ltd,202310,Highways & Transport,Third Party Payments
05/01/2023,II,4103557,19470,HC129007,Tile Hill Interim & Executive Ltd,202310,Management,Employees
10/01/2023,II,4106881,17700,HC129007,Tile Hill Interim & Executive Ltd,202310,Management,Employees
09/01/2023,II,4106883,19912,HC129007,Tile Hill Interim & Executive Ltd,202310,Management,Supplies & Services
09/01/2023,II,4106892,12095,HC129007,Tile Hill Interim & Executive Ltd,202310,People & Performance,Third Party Payments
10/01/2023,II,4106891,17280,HC129007,Tile Hill Interim & Executive Ltd,202310,People & Performance,Third Party Payments
10/01/2023,II,4106886,11330.5,HC129007,Tile Hill Interim & Executive Ltd,202310,Safeguarding and Family Support,Employees
10/01/2023,II,4106890,12427,HC129007,Tile Hill Interim & Executive Ltd,202310,Safeguarding and Family Support,Employees
05/01/2023,II,4106468,750,HC129030,Hodnett Legal Services Ltd,202310,"Finance, Legal & Governance",Supplies & Services
13/01/2023,II,4107842,600,HC129030,Hodnett Legal Services Ltd,202310,"Finance, Legal & Governance",Supplies & Services
23/01/2023,II,4109107,600,HC129030,Hodnett Legal Services Ltd,202310,"Finance, Legal & Governance",Supplies & Services
20/01/2023,II,4108683,450,HC129051,Redacted,202310,Schools,Supplies & Services
12/01/2023,II,4107711,26228.99,HC129084,Redacted,202310,Economic Development Delivery Board,Capital Expenditure
06/01/2023,II,4106467,477.2,HC129092,PTSG Electrical Services Ltd,202310,Property Services,Third Party Payments
30/01/2023,II,4106455,475.22,HC129092,PTSG Electrical Services Ltd,202310,Property Services,Third Party Payments
11/01/2023,II,4107515,437.2,HC129092,PTSG Electrical Services Ltd,202310,Schools,Premises-Related Expenditure
06/01/2023,II,4106809,1100,HC129101,Redacted,202310,Schools,Supplies & Services
13/01/2023,II,4107738,4650,HC129101,Redacted,202310,Schools,Supplies & Services
23/01/2023,II,4109029,2100,HC129101,Redacted,202310,Schools,Supplies & Services
09/01/2023,II,4107006,1300,HC129117,Mosodi Limited,202310,Highways & Transport,Supplies & Services
09/01/2023,II,4107007,3466,HC129117,Mosodi Limited,202310,Highways & Transport,Supplies & Services
19/01/2023,II,4108586,7454.58,HC129117,Mosodi Limited,202310,Highways & Transport,Supplies & Services
06/01/2023,II,4106665,4174.16,HC129121,JBP Associates Ltd,202310,Highways & Transport,Supplies & Services
10/01/2023,II,4099070,4230.17,HC129121,JBP Associates Ltd,202310,Highways & Transport,Supplies & Services
13/01/2023,II,4107835,17817.6,HC129131,Alistair Burroughs Design Partnership Ltd.,202310,Transport & Place Making Delivery Board,Capital Expenditure
20/01/2023,II,4108880,853.34,HC129153,Redacted,202310,Schools,Supplies & Services
19/01/2023,II,4108263,32000,HC129163,Project Centre Ltd,202310,Economic Development Delivery Board,Capital Expenditure
04/01/2023,II,4106414,531,HC129186,BBcare 10 LTD,202310,Education and Commissioning,Third Party Payments
04/01/2023,II,4106415,1589,HC129186,BBcare 10 LTD,202310,Education and Commissioning,Third Party Payments
04/01/2023,II,4106445,686,HC129186,BBcare 10 LTD,202310,Education and Commissioning,Third Party Payments
04/01/2023,II,4106446,3096,HC129186,BBcare 10 LTD,202310,Education and Commissioning,Third Party Payments
06/01/2023,II,4106416,4278,HC129186,BBcare 10 LTD,202310,Education and Commissioning,Third Party Payments
06/01/2023,II,4106444,3688,HC129186,BBcare 10 LTD,202310,Education and Commissioning,Third Party Payments
30/01/2023,II,4109511,500,HC129219,Redacted,202310,Safeguarding and Family Support,Transfer Payments
23/01/2023,II,4109117,11432,HC129279,Price & Myers,202310,Major Infrastructure Programme Board,Capital Expenditure
20/01/2023,II,4108778,5250,HC129302,Torchlight Education Initiative,202310,Schools,Supplies & Services
13/01/2023,II,4107796,2590.25,HC129375,Redacted,202310,Talk Community Programme,Transfer Payments
26/01/2023,II,4109368,792.05,HC129469,Redacted,202310,Highways & Transport,Supplies & Services
09/01/2023,II,4106671,640,HC129475,Marches Ground Maintenance,202310,Schools,Premises-Related Expenditure
24/01/2023,II,4109176,600,HC129489,Redacted,202310,Schools,Supplies & Services
18/01/2023,II,4108400,724.1,HC129516,Activate Sports Education Ltd,202310,Talk Community Programme,Transfer Payments
18/01/2023,II,4108316,656,HC129623,Physio and Health Matters,202310,Dedicated Schools Grant,Support Services
18/01/2023,II,4108317,742,HC129623,Physio and Health Matters,202310,Dedicated Schools Grant,Support Services
18/01/2023,II,4108318,1048,HC129623,Physio and Health Matters,202310,Dedicated Schools Grant,Support Services
18/01/2023,II,4108319,830,HC129623,Physio and Health Matters,202310,Dedicated Schools Grant,Support Services
04/01/2023,II,4106447,6240,HC129678,Rankin Constitutional Club,202310,Economic Development Delivery Board,Capital Expenditure
10/01/2023,II,4107244,14524.81,HC129678,Rankin Constitutional Club,202310,Economic Development Delivery Board,Capital Expenditure
05/01/2023,GI,3151754,2188.75,HC129697,Hereford Cathedral School,202310,Commissioned Services,Support Services
05/01/2023,GI,3151755,2188.75,HC129697,Hereford Cathedral School,202310,Commissioned Services,Support Services
12/01/2023,II,4107631,4339,HC129710,Llangarron Parish Council,202310,Highways & Transport,Third Party Payments
23/01/2023,II,4109045,923.75,HC129722,Tilly's Cleaning Services,202310,Schools,Premises-Related Expenditure
23/01/2023,GI,3157177,600,HC129724,Blessed Robert Sutton Catholic Academy part of St Ralph Sherwin CMAT,202310,Dedicated Schools Grant,Support Services
24/01/2023,II,4108207,4331.6,HC129740,The Nappy Lady Ltd,202310,Highways & Transport,Third Party Payments
24/01/2023,II,4108115,3475,HC129742,Redacted,202310,"Finance, Legal & Governance",Third Party Payments
09/01/2023,II,4106895,66110.8,HC129768,Redacted,202310,Economic Growth,Transfer Payments
26/01/2023,II,4109387,52821.85,HC129768,Redacted,202310,Economic Growth,Transfer Payments
23/01/2023,GI,3157227,450,HC129782,Central England Academy Trust,202310,Dedicated Schools Grant,Support Services
05/01/2023,II,4105920,670,HC129853,Dormakaba UK Ltd,202310,Property Services,Third Party Payments
23/01/2023,II,4108921,670,HC129853,Dormakaba UK Ltd,202310,Property Services,Third Party Payments
23/01/2023,II,4108158,1667.91,HC129853,Dormakaba UK Ltd,202310,Property Services,Third Party Payments
23/01/2023,II,4108276,5811.92,HC129853,Dormakaba UK Ltd,202310,Property Services,Third Party Payments
31/01/2023,II,4108162,881.5,HC129853,Dormakaba UK Ltd,202310,Property Services,Third Party Payments
23/01/2023,GI,3157210,600,HC129863,Kingswinford Academy,202310,Dedicated Schools Grant,Support Services
03/01/2023,II,4106172,1770.02,HC129875,Park Avenue Recruitment Ltd,202310,Property Services,Supplies & Services
12/01/2023,II,4107678,1057.5,HC129875,Park Avenue Recruitment Ltd,202310,Property Services,Supplies & Services
23/01/2023,II,4108688,1445.25,HC129875,Park Avenue Recruitment Ltd,202310,Property Services,Supplies & Services
26/01/2023,II,4109349,1786,HC129875,Park Avenue Recruitment Ltd,202310,Property Services,Supplies & Services
31/01/2023,II,4109892,14415,HC129880,Redacted,202310,Highways & Transport,Transfer Payments
18/01/2023,II,4108069,608.56,HC129881,MSS Consulting Ltd,202310,Children & Young People Capital,Capital Expenditure
27/01/2023,GI,3161082,21600,HC129901,Redacted,202310,People & Performance,Supplies & Services
18/01/2023,II,4108325,9200,HC129902,Broad Oak Properties Limited,202310,Sustainable Living Programme Board,Capital Expenditure
30/01/2023,II,4109663,29279.54,HC129902,Broad Oak Properties Limited,202310,Sustainable Living Programme Board,Capital Expenditure
30/01/2023,II,4109664,8075,HC129902,Broad Oak Properties Limited,202310,Sustainable Living Programme Board,Capital Expenditure
23/01/2023,II,4109104,635,HC129903,Redacted,202310,"Finance, Legal & Governance",Supplies & Services
06/01/2023,II,4106698,700,HC129906,Summer Hill Speech Therapy,202310,Schools,Supplies & Services
16/01/2023,II,4108037,1995,HC129906,Summer Hill Speech Therapy,202310,Schools,Support Services
20/01/2023,II,4108849,17680,HC129984,Abigails Place,202310,Dedicated Schools Grant,Supplies & Services
16/01/2023,II,4108018,1642.5,HC130032,The Coffee Cart Co Ltd,202310,Education and Commissioning,Supplies & Services
25/01/2023,II,4109312,17112.5,HC130040,WestonWilliamson+Partners LLP,202310,Transport & Place Making Delivery Board,Capital Expenditure
25/01/2023,II,4109313,80696,HC130040,WestonWilliamson+Partners LLP,202310,Transport & Place Making Delivery Board,Capital Expenditure
27/01/2023,II,4109487,64614.8,HC130047,Redacted,202310,Central Childrens Directorate Costs,Employees
23/01/2023,II,4108984,5000,HC130059,Redacted,202310,Sustainable Living Programme Board,Capital Expenditure
20/01/2023,II,4108795,644.17,HC130084,FF Services Ltd,202310,Schools,Premises-Related Expenditure
05/01/2023,II,4106464,580,HC130093,AWC Legal Services Ltd,202310,"Finance, Legal & Governance",Supplies & Services
13/01/2023,II,4107845,2000,HC130093,AWC Legal Services Ltd,202310,"Finance, Legal & Governance",Supplies & Services
23/01/2023,II,4108986,500,HC130093,AWC Legal Services Ltd,202310,"Finance, Legal & Governance",Supplies & Services
23/01/2023,II,4109040,500,HC130093,AWC Legal Services Ltd,202310,"Finance, Legal & Governance",Supplies & Services
24/01/2023,II,4109233,500,HC130093,AWC Legal Services Ltd,202310,"Finance, Legal & Governance",Supplies & Services
26/01/2023,II,4104026,1694,HC130102,ADL Traffic and Highways Engineering Ltd,202310,Highways & Transport,Supplies & Services
26/01/2023,II,4104027,1694,HC130102,ADL Traffic and Highways Engineering Ltd,202310,Highways & Transport,Supplies & Services
17/01/2023,II,4108138,790,HC130102,ADL Traffic and Highways Engineering Ltd,202310,Major Infrastructure Programme Board,Capital Expenditure
17/01/2023,II,4108139,756.8,HC130102,ADL Traffic and Highways Engineering Ltd,202310,Major Infrastructure Programme Board,Capital Expenditure
17/01/2023,II,4108129,904,HC130102,ADL Traffic and Highways Engineering Ltd,202310,Major Infrastructure Programme Board,Capital Expenditure
17/01/2023,II,4108130,590.3,HC130102,ADL Traffic and Highways Engineering Ltd,202310,Major Infrastructure Programme Board,Capital Expenditure
17/01/2023,II,4108136,1414,HC130102,ADL Traffic and Highways Engineering Ltd,202310,Major Infrastructure Programme Board,Capital Expenditure
17/01/2023,II,4108137,832.48,HC130102,ADL Traffic and Highways Engineering Ltd,202310,Major Infrastructure Programme Board,Capital Expenditure
18/01/2023,II,4108134,1114,HC130102,ADL Traffic and Highways Engineering Ltd,202310,Major Infrastructure Programme Board,Capital Expenditure
44952,II,4106054,"2,095.00",HC130102,ADL Traffic and Highways Engineering Ltd,202310,Major Infrastructure Programme Board,Capital Expenditure
26/01/2023,II,4108131,970,HC130102,ADL Traffic and Highways Engineering Ltd,202310,Major Infrastructure Programme Board,Capital Expenditure
26/01/2023,II,4108132,970,HC130102,ADL Traffic and Highways Engineering Ltd,202310,Major Infrastructure Programme Board,Capital Expenditure
26/01/2023,II,4108133,1114,HC130102,ADL Traffic and Highways Engineering Ltd,202310,Major Infrastructure Programme Board,Capital Expenditure
26/01/2023,II,4108135,970,HC130102,ADL Traffic and Highways Engineering Ltd,202310,Major Infrastructure Programme Board,Capital Expenditure
26/01/2023,II,4108140,970,HC130102,ADL Traffic and Highways Engineering Ltd,202310,Major Infrastructure Programme Board,Capital Expenditure
