Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Children´s Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,22/05/2024,167.00
Children´s Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,24/05/2024,125.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,Hire Of Rooms,Dawley Baptist Church,07/05/2024,387.50
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,Hire Of Rooms,Dawley Baptist Church,24/05/2024,687.50
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,23/05/2024,105.83
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Employees,Childcare Provision,CHILDCARE SOS,29/05/2024,157.50
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Doctors Fees,WELLINGTON ROAD SURGERY,08/05/2024,133.33
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Registration / Licence Fees,OFSTED,20/05/2024,"3,216.00"
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Third Party Payments,Childminders,HADLEY UNDER 5´S ,13/05/2024,375.25
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,M A Smith Associates,13/05/2024,550.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Neater Solutions Ltd,13/05/2024,"2,440.00"
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Repair,Closomat Limited,03/05/2024,205.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,03/05/2024,522.75
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,03/05/2024,231.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Repair,Closomat Limited,03/05/2024,205.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,G & S SMIRTHWAITE LTD,13/05/2024,"1,460.00"
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,G & S SMIRTHWAITE LTD,13/05/2024,164.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,M A Smith Associates,13/05/2024,550.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,G & S SMIRTHWAITE LTD,13/05/2024,965.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,DRIVE DEVILBISS HEALTHCARE LTD,13/05/2024,105.15
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,MIDSHIRES MOBILITY GROUP,20/05/2024,"1,201.15"
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,MIDSHIRES MOBILITY GROUP,20/05/2024,"1,211.49"
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Tough Furniture Ltd,17/05/2024,209.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,MIDSHIRES MOBILITY GROUP,23/05/2024,"2,063.50"
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,MIDSHIRES MOBILITY GROUP,23/05/2024,904.83
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,Strettons Upholstery,23/05/2024,588.00
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Aids & Appliances,STANNAH LIFT SERVICES LTD,24/05/2024,"6,996.47"
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,03/05/2024,917.08
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,03/05/2024,917.08
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Transport-Related Expenditure,Taxi Costs,Ezy Car Ltd,03/05/2024,249.75
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Transport-Related Expenditure,Taxi Costs,Go Carz,21/05/2024,-965.40
Children´s Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Transport-Related Expenditure,Taxi Costs,Go Carz,21/05/2024,-118.20
Children´s Safeguarding & Family Support,Safeguarding Advisory,Supplies & Services,Subscriptions,National Network of SAB Chairs,12/05/2024,150.00
Children´s Safeguarding & Family Support,Safeguarding Advisory,Supplies & Services,Public Transport Subsidy,MEETING POINT TRUST LTD,29/05/2024,129.17
Children´s Safeguarding & Family Support,Safeguarding Advisory,Supplies & Services,Other Services,C B Consultancy Limited,29/05/2024,"2,250.00"
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Grants To Voluntary Organis,HADLEY & LEEGOMERY PARISH COUNCIL,15/05/2024,128.00
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Grants To Voluntary Organis,TAARC (Telford African & Afro Caribbean Resource Centre,22/05/2024,750.00
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Grants To Voluntary Organis,Army Welfare Service,23/05/2024,500.00
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Other Grants (Expenses),Friends of Telford Town Park,20/05/2024,283.09
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Other Grants (Expenses),TADLOP,20/05/2024,283.09
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Other Grants (Expenses),The Little Theatre Donnington Society,09/05/2024,283.09
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Other Grants (Expenses),"Peter Nixon, Treasurer Rotary Club of Ironbridge",20/05/2024,283.09
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Other Grants (Expenses),Anstice Community Trust,20/05/2024,283.09
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Other Grants (Expenses),TELFORD & WREKIN CVS,20/05/2024,283.09
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Other Services,OVE ARUP & PARTNERS LIMITED,23/05/2024,"3,250.00"
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Other Grants (Expenses),Nova FM Newport,23/05/2024,283.09
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Items For Resale,Spirit Operations Ltd,13/05/2024,"2,020.00"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Artistes Fees,Spirit Operations Ltd,13/05/2024,"4,500.00"
"Communities, Customer & Commercial Services",Culture & Events,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,07/05/2024,-111.40
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Artistes Fees,Medieval Entertainments Ltd,07/05/2024,"4,500.00"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Artistes Fees,Fools Paradise Ltd,30/05/2024,560.00
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Artistes Fees,Fools Paradise Ltd,30/05/2024,"1,000.00"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Artistes Fees,Fools Paradise Ltd,30/05/2024,890.00
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,Historical Promotions,30/05/2024,"1,395.00"
"Communities, Customer & Commercial Services",Culture & Events,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,09/05/2024,103.40
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,J.E.F Scaffolding Ltd,08/05/2024,"2,365.00"
"Communities, Customer & Commercial Services",Culture & Events,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,08/05/2024,111.40
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,PG Skips Ltd,22/05/2024,103.14
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,PG Skips Ltd,22/05/2024,145.35
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,Cheval Starbox Ltd,15/05/2024,799.00
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,Show Systems Marquees Ltd,20/05/2024,"1,040.00"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,Event Furniture Hire Ltd,15/05/2024,"2,850.00"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,Event Furniture Hire Ltd,15/05/2024,"1,603.50"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,LITE (Lighting and Illumination Technology Experience Limited,29/05/2024,"11,284.00"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Promotion Expenses,crowdEngage Limited,07/05/2024,210.00
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Promotion Expenses,Spektrix Limited,08/05/2024,"1,811.48"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Advertising,Colston Media Ltd,21/05/2024,140.00
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Artistes Fees,Wildlife Live Ltd,07/05/2024,250.00
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Artistes Fees,Circus Funtasia,15/05/2024,"3,324.77"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Other Services,TELFORD INTERNATIONAL CENTRE,22/05/2024,"26,550.00"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,07/05/2024,191.00
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,07/05/2024,189.30
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,07/05/2024,151.58
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Audit Services,DMC STOCKTAKING,08/05/2024,160.00
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Purchase,ERIC NEVILLE CATERING EQUIPMENT AND SERVICES  LTD,08/05/2024,156.00
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,21/05/2024,299.36
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,21/05/2024,151.58
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,21/05/2024,238.68
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,07/05/2024,114.35
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,07/05/2024,299.36
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,07/05/2024,114.35
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,07/05/2024,149.68
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,07/05/2024,149.68
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Other Grants (Expenses),Hawk Incentives Ltd (Crown Commercial Services),01/05/2024,"19,724.26"
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Printing - Other,Financial Data Management plc,17/05/2024,120.63
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Other Grants (Expenses),Hawk Incentives Ltd (Crown Commercial Services),08/05/2024,"162,591.84"
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Printing - Other,Financial Data Management plc,17/05/2024,158.80
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Transfer Payments,Crisis Assistance Awards,PayPoint Network Limited,28/05/2024,140.00
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Permit Production - Blue Badge,APS Group,03/05/2024,"1,733.12"
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Postages,Financial Data Management plc,02/05/2024,"3,538.88"
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Permit Production - Blue Badge,Valtech Limited,02/05/2024,783.84
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Postages,Financial Data Management plc,07/05/2024,225.44
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Postages,Financial Data Management plc,07/05/2024,141.61
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Blue Badge Assessments,Ascenti,08/05/2024,480.00
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Bus Pass Production,Euclid Limited,08/05/2024,934.56
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Transfer Payments,Crisis Assistance Awards,Kings of the Road,09/05/2024,375.00
