Posting date,Supplier number,Supplier name,Expense type,Department,Amount
05/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
05/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
05/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 747.17 
05/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
05/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
05/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 952.65 
05/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 970.30 
05/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 729.39 
05/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 889.50 
05/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,210.71 "
05/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,210.71 "
05/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.40 
05/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.40 
05/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 747.18 
05/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 747.18 
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 818.34 
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 992.89 
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 876.02 
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,366.91 "
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 981.37 
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.23 
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 773.86 
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 952.65 
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 970.30 
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 873.62 
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,228.00 "
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,228.00 "
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,000.69 "
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,000.69 "
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 747.18 
20/04/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 747.18 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 818.34 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,009.30 "
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 890.50 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 828.43 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 594.77 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.23 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 818.33 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 970.30 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 952.65 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 889.50 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,245.30 "
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,245.30 "
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 747.18 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 747.18 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 747.32 
15/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.10 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.23 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 640.43 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 970.30 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 952.65 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 889.50 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,245.30 "
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,245.30 "
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 747.18 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 747.18 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.10 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 747.32 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 818.34 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,058.53 "
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 933.94 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 711.60 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 916.12 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.23 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 731.27 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 996.24 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 952.65 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 970.30 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 551.49 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 889.50 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,245.30 "
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,245.30 "
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 845.02 
22/05/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 845.03 
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 883.66 
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 927.23 
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,134.88 "
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,035.51 "
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,118.16 "
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,035.17 "
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,117.80 "
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 813.91 
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,034.47 "
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,117.05 "
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,075.21 "
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 977.63 
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 537.88 
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 969.02 
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,397.80 "
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,294.47 "
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,117.05 "
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,034.47 "
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 837.78 
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 775.86 
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 771.71 
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,110.87 "
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 518.56 
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 559.96 
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 765.84 
02/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,102.42 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 933.94 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,217.57 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 883.66 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,118.16 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,035.51 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,117.80 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,035.17 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 795.90 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,117.05 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,034.47 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 960.66 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,058.48 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 874.06 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 537.88 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 969.02 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,397.80 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,294.47 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,117.05 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,034.47 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 775.86 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 837.78 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,110.87 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 771.71 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 559.96 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 518.56 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 819.82 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,113.94 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 883.66 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 964.33 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,180.30 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,033.43 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,115.92 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,116.29 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,033.78 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 806.81 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,034.47 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,117.05 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 952.59 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,047.67 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 845.24 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 537.88 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 960.50 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,394.82 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,291.72 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,117.05 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,034.47 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 837.78 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 775.86 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,110.87 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 771.71 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 557.10 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 515.92 
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care," 1,112.77 "
26/06/2023,1243931,Ashbourne Healthcare Services,,Bi-Borough Director of Integrated Care, 901.63 
26/04/2023,1246247,Blitz Home Environmental Cleaning,,Bi-Borough Director of Integrated Care, 600.00 
07/06/2023,1246247,Blitz Home Environmental Cleaning,,Bi-Borough Director of Integrated Care, 570.00 
29/06/2023,1246247,Blitz Home Environmental Cleaning,,Bi-Borough Director of Integrated Care, 600.00 
06/04/2023,1246313,Camden Chinese Community Centre,,Bi-Borough Director of Integrated Care, 782.76 
18/05/2023,1246313,Camden Chinese Community Centre,,Bi-Borough Director of Integrated Care, 996.24 
23/06/2023,1246313,Camden Chinese Community Centre,,Bi-Borough Director of Integrated Care," 1,051.75 "
02/05/2023,1246561,Church Army Marylebone Project,,Bi-Borough Director of Integrated Care," 1,166.50 "
02/05/2023,1246561,Church Army Marylebone Project,,Bi-Borough Director of Integrated Care, 967.65 
02/05/2023,1246561,Church Army Marylebone Project,,Bi-Borough Director of Integrated Care," 1,166.50 "
02/05/2023,1246561,Church Army Marylebone Project,,Bi-Borough Director of Integrated Care," 1,327.20 "
24/05/2023,1246561,Church Army Marylebone Project,,Bi-Borough Director of Integrated Care," 1,548.40 "
24/05/2023,1246561,Church Army Marylebone Project,,Bi-Borough Director of Integrated Care," 1,360.92 "
