Updated,TT,Transaction Number, Amount ,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T)
20/04/2023,GI,3194107,514,HC103854,Hereford College Of Arts,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194109,514,HC103854,Hereford College Of Arts,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194111,452.25,HC103854,Hereford College Of Arts,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194112,452.25,HC103854,Hereford College Of Arts,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194113,452.25,HC103854,Hereford College Of Arts,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194115,452.25,HC103854,Hereford College Of Arts,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194116,452.25,HC103854,Hereford College Of Arts,202401,Dedicated Schools Grant,Support Services
06/04/2023,II,4119304,19633.05,HC103869,Wye Valley NHS Trust,202401,Commissioned Services,Supplies & Services
05/04/2023,II,4119246,3798.24,HC103869,Wye Valley NHS Trust,202401,"Finance, Legal & Governance",Supplies & Services
10/04/2023,II,4119540,9799.96,HC103869,Wye Valley NHS Trust,202401,"Finance, Legal & Governance",Supplies & Services
20/04/2023,II,4120730,207843.98,HC103869,Wye Valley NHS Trust,202401,Public Health,Third Party Payments
28/04/2023,II,4121394,775,HC103869,Wye Valley NHS Trust,202401,Schools,Supplies & Services
05/04/2023,II,4119253,4301,HC103879,Hereford Mobility Centre,202401,Community Wellbeing Delivery Board,Capital Expenditure
26/04/2023,II,4121211,2176,HC103879,Hereford Mobility Centre,202401,Community Wellbeing Delivery Board,Capital Expenditure
13/04/2023,II,4119978,1655.33,HC103888,Hereford Pedicabs Ltd,202401,Cultural Services,Supplies & Services
02/04/2023,II,4118894,10000,HC103933,Citizens Advice Worcester & Herefordshire,202401,"Finance, Legal & Governance",Transfer Payments
02/04/2023,II,4118895,33000,HC103933,Citizens Advice Worcester & Herefordshire,202401,"Finance, Legal & Governance",Transfer Payments
20/04/2023,GI,3194156,514,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194158,514,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194159,452.25,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194165,710.25,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194166,514,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194167,710.25,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194168,452.25,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194170,514,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194172,514,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194173,514,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194175,823.5,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194179,452.25,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194181,452.25,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194182,514,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194183,710.25,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194188,710.25,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194189,452.25,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194193,514,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194194,452.25,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194199,1165,HC103935,Herefordshire & Ludlow College,202401,Dedicated Schools Grant,Support Services
04/04/2023,GI,3186814,2281.29,HC103982,HVOSS,202401,Highways & Transport,Supplies & Services
04/04/2023,GI,3186817,7833.33,HC103982,HVOSS,202401,Talk Community Programme,Third Party Payments
14/04/2023,II,4120087,1232,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120088,504,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120089,3971,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120090,3432,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120091,4423.36,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120092,3717.22,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120094,4195.89,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120096,6721.98,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120097,4101.82,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120099,1238,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120100,4370,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120101,6458.86,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120103,3696,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120104,3208.5,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120105,2748.5,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120106,3868.48,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120107,450,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120108,2875,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120110,3997.4,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120112,4950,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120113,5080.7,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120114,1134,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120123,1699.2,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120124,5750,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120125,3850,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120126,4508,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120111,4807,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120093,4964.32,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120098,2196.27,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120102,2995.75,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120118,3358,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
14/04/2023,II,4120109,4499.26,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
18/04/2023,II,4120537,3312,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
18/04/2023,II,4120616,697.5,HC104015,High Town Radio Taxi Group,202401,Education and Commissioning,Transport-Related Expenditure
17/04/2023,II,4120229,3190,HC104015,High Town Radio Taxi Group,202401,Highways & Transport,Transport-Related Expenditure
17/04/2023,II,4120356,2117.5,HC104015,High Town Radio Taxi Group,202401,Highways & Transport,Transport-Related Expenditure
17/04/2023,II,4120384,1610,HC104015,High Town Radio Taxi Group,202401,Highways & Transport,Transport-Related Expenditure
21/04/2023,II,4120841,540,HC104041,Hinton Community Association Ltd,202401,Safeguarding and Family Support,Premises-Related Expenditure
21/04/2023,II,4120842,540,HC104041,Hinton Community Association Ltd,202401,Safeguarding and Family Support,Premises-Related Expenditure
21/04/2023,II,4120843,540,HC104041,Hinton Community Association Ltd,202401,Safeguarding and Family Support,Premises-Related Expenditure
19/04/2023,II,4120685,4339,HC104140,"Humber, Ford & Stoke Prior G.P.C.",202401,Highways & Transport,Third Party Payments
24/04/2023,II,4120982,763,HC104306,Institute For Archaeologists,202401,Highways & Transport,Supplies & Services
17/04/2023,II,4119071,3684,HC104505,Herefordshire Rural Hub CIC,202401,Highways & Transport,Third Party Payments
20/04/2023,GI,3193819,467.75,HC104727,John Kyrle High School,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193820,531.5,HC104727,John Kyrle High School,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193822,467.75,HC104727,John Kyrle High School,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194220,467.75,HC104727,John Kyrle High School,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194242,3165.75,HC104727,John Kyrle High School,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193799,734.5,HC104739,John Masefield High School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193800,531.5,HC104739,John Masefield High School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193801,531.5,HC104739,John Masefield High School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193803,467.75,HC104739,John Masefield High School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193807,851.5,HC104739,John Masefield High School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193808,531.5,HC104739,John Masefield High School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193810,734.5,HC104739,John Masefield High School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193514,531.5,HC104761,Herefordshire Marches Federation-Lord Scudamore,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193517,734.5,HC104761,Herefordshire Marches Federation-Lord Scudamore,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193520,531.5,HC104761,Herefordshire Marches Federation-Lord Scudamore,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193529,734.5,HC104761,Herefordshire Marches Federation-Lord Scudamore,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193723,851.5,HC104870,Kingstone High School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193730,851.5,HC104870,Kingstone High School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193731,467.75,HC104870,Kingstone High School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193733,467.75,HC104870,Kingstone High School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193735,734.5,HC104870,Kingstone High School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193736,467.75,HC104870,Kingstone High School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193737,467.75,HC104870,Kingstone High School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193743,467.75,HC104870,Kingstone High School (Academy),202401,Dedicated Schools Grant,Support Services
14/04/2023,II,4120206,3218.39,HC104879,Redacted,202401,Highways & Transport,Transport-Related Expenditure
06/04/2023,II,4119298,556.68,HC104882,Redacted,202401,Schools,Supplies & Services
19/04/2023,II,4120660,1039.45,HC104882,Redacted,202401,Schools,Supplies & Services
03/04/2023,II,4118839,4339,HC104994,Kentchurch Parish Council,202401,Highways & Transport,Third Party Payments
03/04/2023,II,4118834,1031,HC105038,Kilpeck Group Parish Council,202401,Highways & Transport,Third Party Payments
18/04/2023,II,4120641,500,HC105064,Kingsland Coronation Hall,202401,Education and Commissioning,Premises-Related Expenditure
03/04/2023,II,4118744,1340,HC105066,Kingsland Parish Council,202401,Highways & Transport,Third Party Payments
05/04/2023,II,4119229,1839,HC105071,Kingstone & Thruxton G.P.C.,202401,Highways & Transport,Third Party Payments
20/04/2023,GI,3193546,851.5,HC105073,Kingstone & Thruxton Primary School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193547,531.5,HC105073,Kingstone & Thruxton Primary School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193551,531.5,HC105073,Kingstone & Thruxton Primary School (Academy),202401,Dedicated Schools Grant,Support Services
24/04/2023,II,4121057,3403.4,HC105164,Lady Hawkins School Caterers,202401,Schools,Supplies & Services
28/04/2023,GI,3197855,985.33,HC105275,Ledbury Primary School Imprest,202401,Schools,Supplies & Services
17/04/2023,II,4120338,4183.01,HC105329,Leominster Taxis & Travel,202401,Highways & Transport,Transport-Related Expenditure
17/04/2023,II,4120339,4615.16,HC105329,Leominster Taxis & Travel,202401,Highways & Transport,Transport-Related Expenditure
17/04/2023,II,4120341,4081.12,HC105329,Leominster Taxis & Travel,202401,Highways & Transport,Transport-Related Expenditure
17/04/2023,II,4120364,3583.17,HC105329,Leominster Taxis & Travel,202401,Highways & Transport,Transport-Related Expenditure
10/04/2023,II,4119557,3982.6,HC105331,Leominster Town Council,202401,Economic Development Delivery Board,Capital Expenditure
03/04/2023,II,4118822,422.11,HC105355,Lex Autolease Ltd,202401,Schools,Transport-Related Expenditure
03/04/2023,II,4118748,4339,HC105411,Linton Parish Council,202401,Highways & Transport,Third Party Payments
11/04/2023,II,4119263,639,HC105463,Llanwarne & District Group Parish Council,202401,Highways & Transport,Third Party Payments
12/04/2023,II,4119946,37771.52,HC105477,Local Government Association,202401,People & Performance,Supplies & Services
04/04/2023,II,4118973,1365,HC105552,Luctonians Sports Club Ltd,202401,Schools,Supplies & Services
04/04/2023,II,4118974,1190,HC105552,Luctonians Sports Club Ltd,202401,Schools,Supplies & Services
18/04/2023,II,4107766,1330,HC105552,Luctonians Sports Club Ltd,202401,Schools,Supplies & Services
10/04/2023,II,4119555,23226,HC105563,Lugg Valley Travel Ltd,202401,Highways & Transport,Third Party Payments
12/04/2023,II,4119790,1458,HC105563,Lugg Valley Travel Ltd,202401,Highways & Transport,Third Party Payments
12/04/2023,II,4119794,1200,HC105563,Lugg Valley Travel Ltd,202401,Highways & Transport,Third Party Payments
28/04/2023,II,4121477,8651.85,HC105563,Lugg Valley Travel Ltd,202401,Highways & Transport,Third Party Payments
17/04/2023,II,4120225,3611.23,HC105563,Lugg Valley Travel Ltd,202401,Highways & Transport,Transport-Related Expenditure
17/04/2023,II,4120226,4807,HC105563,Lugg Valley Travel Ltd,202401,Highways & Transport,Transport-Related Expenditure
17/04/2023,II,4120227,5382,HC105563,Lugg Valley Travel Ltd,202401,Highways & Transport,Transport-Related Expenditure
17/04/2023,II,4120228,7107,HC105563,Lugg Valley Travel Ltd,202401,Highways & Transport,Transport-Related Expenditure
17/04/2023,II,4120353,2760,HC105563,Lugg Valley Travel Ltd,202401,Highways & Transport,Transport-Related Expenditure
