Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
British Heart Foundation,Sept 23/749,3134,01-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4045E-CT Social Fund Service
Institute of Family Therapy,Sept 23/750,3136,23-AUG-2023,15-SEP-2023,B6200C-Childrens Services Directorate,B6029E-Youth and Family Resilience Service
Macleod Simmonds Ltd,Sept 23/751,3136.8,04-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Standing Together Against,Sept 23/752,3150,06-APR-2023,05-SEP-2023,B5000C-Place Directorate,B5503E-Housing Access
Hotel Tawanda Ltd,Sept 23/753,3162,27-JUL-2023,05-SEP-2023,B6100C-Adult Social Care Directorate,B6073E-Specialist Social Work Mental Health Service
The 36 Group Ltd,Sept 23/754,3180,31-MAY-2023,13-SEP-2023,B4000C-Resources Directorate,B4062E-Legal Services
Morgan Sindall Property Services Ltd,Sept 23/755,3261.53,10-AUG-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
National Teaching & Advisory,Sept 23/756,3276,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Triple 3 Healthcare Group Limited,Sept 23/757,3298.48,23-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Matter Architecture Ltd,Sept 23/758,3300,31-JUL-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Reddo Care and Support C.I.C.,Sept 23/759,3315.76,31-JUL-2023,12-SEP-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
May Harris Multi Services Ltd,Sept 23/760,3331.88,31-JUL-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
Edinburgh Primary School,Sept 23/761,3344.89,31-MAY-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Edinburgh Primary School,Sept 23/762,3345.38,31-MAY-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Replay Maintenance Limited,Sept 23/763,3354,23-AUG-2023,15-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
DSI Billing Services Ltd,Sept 23/764,3404.35,31-JUL-2023,05-SEP-2023,B5000C-Place Directorate,B5503E-Housing Access
Allen Lane Financial Recruitment,Sept 23/765,3409.08,22-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Allen Lane Financial Recruitment,Sept 23/766,3409.08,15-AUG-2023,18-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Sept 23/767,3418.22,10-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Sept 23/768,3449.4,03-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Sept 23/769,3449.4,17-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Sept 23/770,3449.4,10-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Sept 23/771,3449.4,24-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Penna PLC,Sept 23/772,3455.59,31-JUL-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Airey Miller Limited,Sept 23/773,3480,23-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5503E-Housing Access
Transunion,Sept 23/774,3488.11,01-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4031E-Internal Audit and Anti Fraud Service
National Teaching & Advisory,Sept 23/775,3510,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Sept 23/776,3510,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Sept 23/777,3510,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Sept 23/778,3510,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Sept 23/779,3510,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Sept 23/780,3510,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Sept 23/781,3510,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Sept 23/782,3510,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Sept 23/783,3510,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Sept 23/784,3510,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Cogent Consulting UK Limited,Sept 23/785,3557.84,31-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2045E-Resident Experience and Business Support
Frontline Security 247 Ltd,Sept 23/786,3575.04,26-MAY-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Hertfordshire County Council,Sept 23/787,3583.32,23-FEB-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
5 Paper Buildings,Sept 23/788,3600,31-JUL-2023,13-SEP-2023,B4000C-Resources Directorate,B4062E-Legal Services
Acacia Nursery School,Sept 23/789,3600,14-AUG-2023,19-SEP-2023,B6200C-Childrens Services Directorate,B6011E-Strategic Director Childrens Services Service
Academy 21 Ltd,Sept 23/790,3628.8,31-MAY-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Letter Box,Sept 23/791,3676.8,11-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5101E-Director of Regeneration and Delivery
DSI Billing Services Ltd,Sept 23/792,3682.34,07-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4064E-Electoral Services
Waltham Forest Services Limited_23266,Sept 23/793,3708,29-JUN-2022,25-SEP-2023,B5000C-Place Directorate,B5503E-Housing Access
DSI Billing Services Ltd,Sept 23/794,3723.43,22-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
AIR PATHOLOGY LTD,Sept 23/795,3750,13-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Triple 3 Healthcare Group Limited,Sept 23/796,3750,16-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
greenhalgh kerr solicitors limited,Sept 23/797,3759,31-MAY-2023,05-SEP-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Waltham Forest Services Limited_23266,Sept 23/798,3806.11,31-JUL-2023,11-SEP-2023,B6200C-Childrens Services Directorate,B6045E-Education Early Years and Childcare
Waltham Forest Services Limited_23266,Sept 23/799,3806.11,20-SEP-2023,27-SEP-2023,B6200C-Childrens Services Directorate,B6045E-Education Early Years and Childcare
Gatecraft Fencing Services Limited,Sept 23/800,3811.64,04-AUG-2023,08-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Treasure Me Kids London Ltd,Sept 23/801,3830,18-JUL-2023,13-SEP-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
EQUANS Regeneration Ltd,Sept 23/802,3865.2,17-AUG-2023,25-SEP-2023,B5000C-Place Directorate,B5503E-Housing Access
DSI Billing Services Ltd,Sept 23/803,3894.02,10-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Advanced Childcare Assessments Ltd,Sept 23/804,3932.81,07-FEB-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Venn Group Ltd,Sept 23/805,3933,16-AUG-2023,05-SEP-2023,B6100C-Adult Social Care Directorate,B6078E-Brokerage
Venn Group Ltd,Sept 23/806,3933,26-JUL-2023,05-SEP-2023,B6100C-Adult Social Care Directorate,B6078E-Brokerage
Venn Group Ltd,Sept 23/807,3933,02-AUG-2023,05-SEP-2023,B6100C-Adult Social Care Directorate,B6078E-Brokerage
Venn Group Ltd,Sept 23/808,3933,09-AUG-2023,05-SEP-2023,B6100C-Adult Social Care Directorate,B6078E-Brokerage
Catch 22 Charity Ltd,Sept 23/809,3954,06-MAR-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Law Morgan Limited,Sept 23/810,3973.7,17-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
British Heart Foundation,Sept 23/811,3980,03-JUL-2023,06-SEP-2023,B4000C-Resources Directorate,B4045E-CT Social Fund Service
H.O.P.E Superjobs Ltd,Sept 23/812,3984.75,09-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Smartcomm Limited,Sept 23/813,3995.72,03-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5503E-Housing Access
Midland Relocations Ltd,Sept 23/814,4000,21-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Law Morgan Limited,Sept 23/815,4035.78,03-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Sept 23/816,4035.78,10-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Women's Environmental Network,Sept 23/817,4050,01-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Law Morgan Limited,Sept 23/818,4067.64,17-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
J B Riney & Co Ltd,Sept 23/819,4114.03,09-AUG-2023,08-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Furness Partnership Ltd,Sept 23/820,4200,31-JUL-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Law Morgan Limited,Sept 23/821,4272.78,13-JUL-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Sept 23/822,4272.78,17-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Placement Support Limited,Sept 23/823,4278,13-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
The Project Centre Ltd,Sept 23/824,4308.54,04-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Hemisphere West Europe Limited,Sept 23/825,4320,01-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
ELHAP,Sept 23/826,4326.8,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Performance Networks Ltd,Sept 23/827,4358.16,01-AUG-2023,19-SEP-2023,B5000C-Place Directorate,B5501E-Sheltered Housing
Law Morgan Limited,Sept 23/828,4415.22,10-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Sept 23/829,4415.22,03-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Reddo Care and Support C.I.C.,Sept 23/830,4432.92,07-AUG-2023,12-SEP-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Replay Maintenance Limited,Sept 23/831,4434,24-AUG-2023,15-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Waltham Forest Services Limited_23266,Sept 23/832,4459.92,13-FEB-2023,19-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Law Morgan Limited,Sept 23/833,4484.22,17-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Sept 23/834,4484.22,24-AUG-2023,19-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Sept 23/835,4484.22,03-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Sept 23/836,4484.22,10-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
NSL Services Group,Sept 23/837,4486.8,31-JUL-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Cyclehoop Ltd,Sept 23/838,4500,02-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
WSP UK Limited,Sept 23/839,4500,23-AUG-2023,19-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
MEL Research Limited,Sept 23/840,4500,03-AUG-2023,05-SEP-2023,B1000C-Chief Executive Directorate,B2062E-Strategy and Design
HS PATHOLOGY SERVICES,Sept 23/841,4500,04-AUG-2023,15-SEP-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Access UK Ltd (formerly Adam HTT),Sept 23/842,4500,21-JAN-2022,19-SEP-2023,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Midland Relocations Ltd,Sept 23/843,4500,18-APR-2023,19-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Midland Relocations Ltd,Sept 23/844,4500,21-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
One Miah Group Ltd,Sept 23/845,4500,11-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Oxbury Chartered Surveyors,Sept 23/846,4500,04-AUG-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
NSL Services Group,Sept 23/847,4513.58,11-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Why Not Consultancy Services,Sept 23/848,4525,22-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5503E-Housing Access
Leyton Midland Cars,Sept 23/849,4580.4,31-AUG-2023,15-SEP-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
DSSL Group Ltd,Sept 23/850,4585.2,05-SEP-2023,15-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Waltham Forest Community Hub,Sept 23/851,4608,01-APR-2023,19-SEP-2023,B5000C-Place Directorate,B5503E-Housing Access
Encompass Environmental Ltd,Sept 23/852,4632,08-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
The Project Centre Ltd,Sept 23/853,4634.78,07-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
IBISWORLD LIMITED,Sept 23/854,4725,30-JUN-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B5121E-Employment and Business
The Wellbeing Collective Ltd,Sept 23/855,4800,16-MAY-2023,13-SEP-2023,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Diverse Social Care provision Ltd,Sept 23/856,4800,16-JUN-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Edinburgh Primary School,Sept 23/857,4805.86,30-JUN-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Phoenix Software Ltd,Sept 23/858,4894,16-AUG-2023,05-SEP-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
DSI Billing Services Ltd,Sept 23/859,4955.69,01-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
GDS Technology Ltd,Sept 23/860,5046,19-JUN-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Solutions Social Care,Sept 23/861,5087.25,29-JUN-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6115E-Social Work Team and Placements
Fresh Start in Education Ltd,Sept 23/862,5137.92,01-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Beechwood College,Sept 23/863,5142.33,15-AUG-2023,28-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Law Morgan Limited,Sept 23/864,5174.1,17-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
UBEEQO UK LIMITED,Sept 23/865,5264.42,01-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
HL Hawes & Son Ltd,Sept 23/866,5275,02-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Aston Group,Sept 23/867,5294.24,18-AUG-2023,19-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Encompass Environmental Ltd,Sept 23/868,5334,24-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Parkguard Ltd,Sept 23/869,5356.8,08-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5502E-Partnerships
Smartcomm Limited,Sept 23/870,5473.03,03-AUG-2023,19-SEP-2023,B5000C-Place Directorate,B5503E-Housing Access
Max Associates (Holdings) Ltd,Sept 23/871,5484,07-AUG-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Flying Hire Limited,Sept 23/872,5500.3,31-AUG-2023,13-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
DSI Billing Services Ltd,Sept 23/873,5517.89,16-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Wilbury Primary School,Sept 23/874,5570.4,20-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Expert Build & Maintenance Services Ltd,Sept 23/875,5592,10-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Alive with Ideas Ltd,Sept 23/876,5606.88,31-JUL-2023,05-SEP-2023,B5000C-Place Directorate,B5101E-Director of Regeneration and Delivery
Delta 4 Services Ltd,Sept 23/877,5652.79,21-JUN-2023,05-SEP-2023,B4000C-Resources Directorate,B4043E-Benefits
Delta 4 Services Ltd,Sept 23/878,5652.79,25-AUG-2023,21-SEP-2023,B4000C-Resources Directorate,B4043E-Benefits
Delta 4 Services Ltd,Sept 23/879,5652.79,21-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4043E-Benefits
Hags-SMP Limited,Sept 23/880,5763.58,03-AUG-2023,08-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Buxton School,Sept 23/881,5831,09-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
Alive with Ideas Ltd,Sept 23/882,5874,31-JUL-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Francis Taylor Building,Sept 23/883,5880,20-MAY-2023,13-SEP-2023,B5000C-Place Directorate,B5021E-Director Regeneration and Growth Service
REDACTED PERSONAL DATA,Sept 23/884,5970,21-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Zipcar (UK) Limited,Sept 23/885,6000,26-JUL-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
DIALLED IN LIMITED,Sept 23/886,6000,16-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
J B Riney & Co Ltd,Sept 23/887,6000,15-AUG-2023,12-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
West Essex Community Sport,Sept 23/888,6000,25-AUG-2023,27-SEP-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
Mbilla Arts CIC,Sept 23/889,6050,29-AUG-2023,20-SEP-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
Guy's & St Thomas' NHS,Sept 23/890,6240,14-AUG-2023,19-SEP-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Solutions Social Care,Sept 23/891,6284.25,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6115E-Social Work Team and Placements
NIGHT WATCH SECURITY SERVICES LTD,Sept 23/892,6309.07,28-FEB-2023,06-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Waltham Forest Services Limited_23266,Sept 23/893,6319,30-AUG-2023,26-SEP-2023,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
The Project Centre Ltd,Sept 23/894,6426,04-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Waltham Forest Services Limited_23266,Sept 23/895,6548.52,28-FEB-2023,05-SEP-2023,B4000C-Resources Directorate,B4075E-Commercial Client and Innovation
REDACTED PERSONAL DATA,Sept 23/896,6650,25-AUG-2023,12-SEP-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
Nowmedical,Sept 23/897,6738.06,31-JUL-2023,08-SEP-2023,B5000C-Place Directorate,B5502E-Partnerships
HS PATHOLOGY SERVICES,Sept 23/898,6750,07-APR-2023,15-SEP-2023,B4000C-Resources Directorate,B4065E-Coroners Service
REDACTED PERSONAL DATA,Sept 23/899,6903.76,15-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Midland Relocations Ltd,Sept 23/900,6970.08,19-JUN-2022,19-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Barts Health NHS Trust,Sept 23/901,6996.28,11-MAR-2022,19-SEP-2023,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
Medigold Health Consultancy Ltd,Sept 23/902,7089.6,31-MAR-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6102E-School HR Trading
WE ARE SERVICE WORKS LTD,Sept 23/903,7200,15-SEP-2023,22-SEP-2023,B1000C-Chief Executive Directorate,B2062E-Strategy and Design
Mortar,Sept 23/904,7200,20-JUN-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2054E-Digital Innovation and Delivery
Assemble Design Ltd,Sept 23/905,7269,31-MAY-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Redbridge Hatton School,Sept 23/906,7297.37,22-MAY-2023,19-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Wates Property Services Ltd,Sept 23/907,7314,25-JUL-2023,12-SEP-2023,B5000C-Place Directorate,B5034E-Building Control Service
Law Morgan Limited,Sept 23/908,7321.75,10-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Weston Williamson and Partners,Sept 23/909,7380,01-JUL-2023,05-SEP-2023,B5000C-Place Directorate,B5101E-Director of Regeneration and Delivery
Waltham Forest Services Limited_23266,Sept 23/910,7476,07-SEP-2022,19-SEP-2023,B5000C-Place Directorate,B5077E-Rent Accounting
Penna PLC,Sept 23/911,7500,31-AUG-2023,26-SEP-2023,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
WeTheSeeds Creative Ltd,Sept 23/912,7500,24-MAY-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
OPUS Buinsess Systems Ltd,Sept 23/913,7633.08,17-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2045E-Resident Experience and Business Support
Bevan Brittan LLP,Sept 23/914,7731.6,30-JUN-2023,27-SEP-2023,B5000C-Place Directorate,B5093E-Corporate Capital Programmes
Waltham Forest Services Limited_23266,Sept 23/915,7755.26,20-AUG-2021,19-SEP-2023,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
AVCO Systems Ltd,Sept 23/916,7800,23-AUG-2023,19-SEP-2023,B2100C-Stronger Communities Directorate,B2061E-Data and Business Intelligence
W .V Howe Limited,Sept 23/917,7920,03-AUG-2023,08-SEP-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Compass Computer Consultants Ltd,Sept 23/918,7930.16,24-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
REDACTED PERSONAL DATA,Sept 23/919,7980,10-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
DSI Billing Services Ltd,Sept 23/920,8037.65,23-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5503E-Housing Access
J B Riney & Co Ltd,Sept 23/921,8439.23,09-AUG-2023,08-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
The 36 Group Ltd,Sept 23/922,8586,22-JUL-2023,15-SEP-2023,B4000C-Resources Directorate,B4062E-Legal Services
Stace LLP,Sept 23/923,8641.2,11-AUG-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Convit House Pathology Ltd,Sept 23/924,8783.5,31-JUL-2023,15-SEP-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Hays Specialist Recruitment Ltd,Sept 23/925,8796.06,28-JUL-2023,19-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
J B Riney & Co Ltd,Sept 23/926,8841.1,11-AUG-2023,08-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Waltham Forest Services Limited_23266,Sept 23/927,8841.78,26-MAY-2023,13-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
J B Riney & Co Ltd,Sept 23/928,9000,15-AUG-2023,12-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Countryside Properties (UK) Ltd,Sept 23/929,9031.32,31-AUG-2023,26-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Refugee and Migrant Forum,Sept 23/930,9116.75,15-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
The Marian Mission Educational,Sept 23/931,9230.17,08-SEP-2023,28-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Sharpe Pritchard LLP,Sept 23/932,9362.8,30-JUN-2023,13-SEP-2023,B4000C-Resources Directorate,B4062E-Legal Services
Advent IM Limited,Sept 23/933,9370.27,03-AUG-2023,11-SEP-2023,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
NewSchools (Leyton) Ltd,Sept 23/934,9817.19,01-SEP-2023,18-SEP-2023,B5000C-Place Directorate,B5094E-PFI
Law Morgan Limited,Sept 23/935,9934.2,03-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4051E-Treasury and Pensions Management
J B Riney & Co Ltd,Sept 23/936,10020.04,09-AUG-2023,08-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Victim Support,Sept 23/937,10251,11-AUG-2023,19-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5191E-Anti Social Behaviour
Law Morgan Limited,Sept 23/938,10348.2,03-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4051E-Treasury and Pensions Management
Aston Group,Sept 23/939,10413,18-AUG-2023,19-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
