Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
Fenix Recruitment Solutions Ltd,Dec 23/187,683.92,14-NOV-2023,07-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Thomas Ridley and Son Ltd,Dec 23/188,684.44,19-DEC-2023,19-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
DNA Legal Ltd,Dec 23/189,686.4,21-SEP-2023,04-DEC-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Zoocha Ltd,Dec 23/190,689.66,13-OCT-2023,11-DEC-2023,B2100C-Stronger Communities Directorate,B2054E-Digital Innovation and Delivery
Askews and Holt Library Services Ltd,Dec 23/191,692.02,27-NOV-2023,21-DEC-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Good Homes Alliance,Dec 23/192,693,07-JUL-2023,07-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
Reddo Care and Support C.I.C.,Dec 23/193,693.6,18-OCT-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Reddo Care and Support C.I.C.,Dec 23/194,693.6,20-NOV-2023,14-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
JCB Finance Ltd,Dec 23/195,695.42,07-SEP-2023,15-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Waltham Forest Services Limited_23266,Dec 23/196,696,29-NOV-2023,06-DEC-2023,B3000C-Corporate Expenditure Directorate,B3011E-Corporate Expenditure Service
Evolve Norse,Dec 23/197,696.28,30-NOV-2023,20-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
DSSL Group Ltd,Dec 23/198,697.2,13-NOV-2023,28-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
"
REDACTED PERSONAL DATA",Dec 23/199,700,30-NOV-2023,04-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Lextox,Dec 23/200,700.8,27-NOV-2023,29-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
William White Meats Ltd,Dec 23/201,702.05,01-DEC-2023,06-DEC-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Fenix Recruitment Solutions Ltd,Dec 23/202,704.56,21-NOV-2023,14-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Van-Haaren & Son,Dec 23/203,705,13-OCT-2023,21-DEC-2023,B4000C-Resources Directorate,B4045E-CT Social Fund Service
Sharpe Pritchard LLP,Dec 23/204,705.6,30-NOV-2023,19-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
Thomas Ridley and Son Ltd,Dec 23/205,707.11,01-DEC-2023,01-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
The Social Cinema,Dec 23/206,707.8,17-NOV-2023,01-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Thomas Ridley and Son Ltd,Dec 23/207,708.5,05-DEC-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Waltham Forest Services Limited_23266,Dec 23/208,709.2,30-SEP-2023,21-DEC-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Thomas Ridley and Son Ltd,Dec 23/209,710.06,19-DEC-2023,19-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Normans (Burton Upon Trent) Limited,Dec 23/210,712.8,17-NOV-2023,12-DEC-2023,B6200C-Childrens Services Directorate,B6103E-Music Service Trading
Thomas Ridley and Son Ltd,Dec 23/211,713.53,04-DEC-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
The Baikie-Wood Consultancy Ltd,Dec 23/212,714,06-DEC-2023,29-DEC-2023,B1000C-Chief Executive Directorate,B2025E-Leadership Office Service
Cornerstone Training & Support,Dec 23/213,714,30-NOV-2023,22-DEC-2023,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Cornerstone Training & Support,Dec 23/214,714,10-NOV-2023,05-DEC-2023,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
East Pharm Ltd (Granshaw),Dec 23/215,717.5,30-SEP-2023,04-DEC-2023,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
Newsquest Media Group,Dec 23/216,719.14,08-SEP-2023,21-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
"
REDACTED PERSONAL DATA",Dec 23/217,720,19-JUN-2023,28-DEC-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
4 Brick Court,Dec 23/218,720,28-NOV-2023,01-DEC-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Newman Webb Limited,Dec 23/219,720,25-AUG-2023,05-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Bikeworks CIC,Dec 23/220,720,31-OCT-2023,13-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Safe Water IO Ltd,Dec 23/221,720,29-NOV-2023,21-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
5 Paper Buildings,Dec 23/222,720,30-NOV-2023,29-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
Global Mediation Limited,Dec 23/223,720,31-MAY-2023,22-DEC-2023,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Flourish Learning Ltd,Dec 23/224,720,27-NOV-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Global Mediation Limited,Dec 23/225,720,31-AUG-2023,22-DEC-2023,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Thomas Bingham Chambers Limited,Dec 23/226,720,27-JUL-2023,06-DEC-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
5 Paper Buildings,Dec 23/227,720,10-OCT-2023,15-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
Safe Water IO Ltd,Dec 23/228,720,20-NOV-2023,21-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Thomas Ridley and Son Ltd,Dec 23/229,720.6,14-DEC-2023,14-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
"
REDACTED PERSONAL DATA",Dec 23/230,721.2,13-NOV-2023,28-DEC-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Reddo Care and Support C.I.C.,Dec 23/231,722.4,04-SEP-2023,20-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Zoocha Ltd,Dec 23/232,723.3,15-NOV-2023,11-DEC-2023,B2100C-Stronger Communities Directorate,B2054E-Digital Innovation and Delivery
Complete Intacare Hygiene Ltd,Dec 23/233,724.67,04-DEC-2023,05-DEC-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
H.O.P.E Superjobs Ltd,Dec 23/234,726,12-DEC-2023,18-DEC-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Thomas Ridley and Son Ltd,Dec 23/235,727.64,08-DEC-2023,08-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Thomas Ridley and Son Ltd,Dec 23/236,730.85,07-DEC-2023,07-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Thomas Ridley and Son Ltd,Dec 23/237,731.82,12-DEC-2023,12-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Waltham Forest Services Limited_23266,Dec 23/238,732,31-OCT-2023,06-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Thomas Ridley and Son Ltd,Dec 23/239,732.6,12-DEC-2023,12-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
William White Meats Ltd,Dec 23/240,736.02,11-DEC-2023,19-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Love Creative Marketing Limited,Dec 23/241,736.8,29-NOV-2023,21-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Thomas Ridley and Son Ltd,Dec 23/242,737.11,11-DEC-2023,11-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
EQUIVO LIMITED,Dec 23/243,738,07-JUN-2023,19-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
William White Meats Ltd,Dec 23/244,743.61,04-DEC-2023,12-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Aim Project,Dec 23/245,744,05-DEC-2023,28-DEC-2023,B6200C-Childrens Services Directorate,B6029E-Youth and Family Resilience Service
Phoenix Software Ltd,Dec 23/246,744.72,29-NOV-2023,21-DEC-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
Thomas Ridley and Son Ltd,Dec 23/247,744.84,07-DEC-2023,07-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
May Harris Multi Services Ltd,Dec 23/248,745.92,31-OCT-2023,08-DEC-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Marieco Care Ltd,Dec 23/249,746.48,05-DEC-2023,07-DEC-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Marieco Care Ltd,Dec 23/250,746.48,05-DEC-2023,07-DEC-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Thomas Ridley and Son Ltd,Dec 23/251,747.36,14-DEC-2023,14-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
"
REDACTED PERSONAL DATA",Dec 23/252,750,21-OCT-2023,05-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Northgate Vehicle Hire Ltd,Dec 23/253,754.32,21-NOV-2023,19-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Northgate Vehicle Hire Ltd,Dec 23/254,754.32,24-OCT-2023,15-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Northgate Vehicle Hire Ltd,Dec 23/255,754.32,31-JUL-2023,15-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Northgate Vehicle Hire Ltd,Dec 23/256,754.32,24-OCT-2023,15-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Northgate Vehicle Hire Ltd,Dec 23/257,754.32,21-NOV-2023,19-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Northgate Vehicle Hire Ltd,Dec 23/258,754.32,26-SEP-2023,15-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Northgate Vehicle Hire Ltd,Dec 23/259,754.32,29-AUG-2023,15-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Northgate Vehicle Hire Ltd,Dec 23/260,754.32,26-SEP-2023,15-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Northgate Vehicle Hire Ltd,Dec 23/261,754.32,26-SEP-2023,15-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Northgate Vehicle Hire Ltd,Dec 23/262,754.32,21-NOV-2023,19-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
"
REDACTED PERSONAL DATA",Dec 23/263,756.3,19-DEC-2023,21-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Thomas Ridley and Son Ltd,Dec 23/264,760.23,12-DEC-2023,12-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Fenix Recruitment Solutions Ltd,Dec 23/265,760.8,06-DEC-2023,14-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Thomas Ridley and Son Ltd,Dec 23/266,761.78,07-DEC-2023,07-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Traffic Data Centre,Dec 23/267,766.13,12-JUL-2023,29-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Field Court Chambers,Dec 23/268,769.5,06-NOV-2023,13-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
Small-Charlton Ltd,Dec 23/269,770,31-OCT-2023,08-DEC-2023,B6200C-Childrens Services Directorate,B6045E-Education Early Years and Childcare
Thomas Ridley and Son Ltd,Dec 23/270,773.15,05-DEC-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
I.J Beim & Associates Limited,Dec 23/271,778.44,24-OCT-2023,19-DEC-2023,B6200C-Childrens Services Directorate,B6021E-Director of Childrens Social Care Service
Islington & Shoreditch Housing,Dec 23/272,779.8,31-MAR-2023,05-DEC-2023,B4000C-Resources Directorate,B4074E-Investment Properties
Cornerstone Barristers,Dec 23/273,780,06-DEC-2023,20-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
Cornerstone Barristers,Dec 23/274,780,06-DEC-2023,20-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
Field Court Chambers,Dec 23/275,780,29-NOV-2023,20-DEC-2023,B6100C-Adult Social Care Directorate,B6076E-Specialist Social Work Service
Passion8 Caterers Ltd,Dec 23/276,780,02-DEC-2023,19-DEC-2023,B1000C-Chief Executive Directorate,B2026E-Mayors and Members Services
Cornerstone Barristers,Dec 23/277,780,02-OCT-2023,04-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
First In Service Ltd,Dec 23/278,780.53,16-NOV-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Arjo UK Limited,Dec 23/279,782.6,21-JUN-2021,12-DEC-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Newsquest Media Group,Dec 23/280,784.51,08-SEP-2023,21-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Thomas Ridley and Son Ltd,Dec 23/281,786.4,07-DEC-2023,07-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
MA Education Limited,Dec 23/282,789.6,21-SEP-2023,19-DEC-2023,B6200C-Childrens Services Directorate,B6045E-Education Early Years and Childcare
New Court Chambers,Dec 23/283,792,08-NOV-2023,06-DEC-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Midland Relocations Ltd,Dec 23/284,795,10-NOV-2023,05-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Deka Chambers Ltd,Dec 23/285,798,08-NOV-2023,29-DEC-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
New Court Chambers,Dec 23/286,798,10-AUG-2023,07-DEC-2023,B6200C-Childrens Services Directorate,B6021E-Director of Childrens Social Care Service
Premier Consult Ltd,Dec 23/287,800,22-NOV-2023,19-DEC-2023,B6100C-Adult Social Care Directorate,B6077E-Adult Safeguarding and DOLS
"
REDACTED PERSONAL DATA",Dec 23/288,800,02-DEC-2023,22-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
"
REDACTED PERSONAL DATA",Dec 23/289,800,14-NOV-2023,29-DEC-2023,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
"
REDACTED PERSONAL DATA",Dec 23/290,800,04-DEC-2023,29-DEC-2023,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
"
REDACTED PERSONAL DATA",Dec 23/291,800,13-DEC-2023,19-DEC-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
"
REDACTED PERSONAL DATA",Dec 23/292,800,14-DEC-2023,21-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
"
REDACTED PERSONAL DATA",Dec 23/293,800,19-OCT-2023,01-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Audit Partnership Ltd,Dec 23/294,800.82,31-OCT-2023,13-DEC-2023,B4000C-Resources Directorate,B4031E-Internal Audit and Anti Fraud Service
Thomas Ridley and Son Ltd,Dec 23/295,801.35,07-DEC-2023,07-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
WALTHAM ESTATES LTD,Dec 23/296,804,14-NOV-2023,14-DEC-2023,B4000C-Resources Directorate,B4075E-Commercial Client and Innovation
Askews and Holt Library Services Ltd,Dec 23/297,806.49,20-NOV-2023,14-DEC-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Askews and Holt Library Services Ltd,Dec 23/298,807.64,13-NOV-2023,07-DEC-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Lextox,Dec 23/299,808.8,06-JUL-2023,29-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Outspoken Logistics T/A Zedify,Dec 23/300,810,31-JUL-2023,22-DEC-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
London & Quadrant Housing Trust5777,Dec 23/301,810,27-NOV-2023,22-DEC-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Hags-SMP Limited,Dec 23/302,811.8,21-DEC-2023,29-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
City Sprint (UK) Limited,Dec 23/303,819.55,25-OCT-2023,05-DEC-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Thomas Ridley and Son Ltd,Dec 23/304,826.81,06-DEC-2023,06-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Traffic Data Centre,Dec 23/305,828,29-NOV-2023,29-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Van-Haaren & Son,Dec 23/306,829.99,13-NOV-2023,08-DEC-2023,B4000C-Resources Directorate,B4045E-CT Social Fund Service
Van-Haaren & Son,Dec 23/307,829.99,13-OCT-2023,21-DEC-2023,B4000C-Resources Directorate,B4045E-CT Social Fund Service
Van-Haaren & Son,Dec 23/308,829.99,11-OCT-2023,21-DEC-2023,B4000C-Resources Directorate,B4045E-CT Social Fund Service
Van-Haaren & Son,Dec 23/309,829.99,29-NOV-2023,21-DEC-2023,B4000C-Resources Directorate,B4045E-CT Social Fund Service
May Harris Multi Services Ltd,Dec 23/310,831.17,31-OCT-2023,08-DEC-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
May Harris Multi Services Ltd,Dec 23/311,831.17,31-OCT-2023,08-DEC-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Adecco UK Ltd,Dec 23/312,833.11,08-DEC-2023,11-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
5 Paper Buildings,Dec 23/313,837,08-SEP-2023,15-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
Disablement Association of Barking,Dec 23/314,837.25,31-OCT-2023,01-DEC-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Reddo Care and Support C.I.C.,Dec 23/315,837.6,06-NOV-2023,08-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
5 Paper Buildings,Dec 23/316,840,08-APR-2023,29-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
Paul Mew Associates Limited,Dec 23/317,840,25-AUG-2023,19-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Cornerstone Training & Support,Dec 23/318,840,25-SEP-2023,12-DEC-2023,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
5 Paper Buildings,Dec 23/319,840,17-AUG-2023,29-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
DHA Design Services Ltd,Dec 23/320,840,01-DEC-2023,22-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
4 Brick Court,Dec 23/321,840,28-NOV-2023,01-DEC-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
4 Brick Court,Dec 23/322,840,28-NOV-2023,22-DEC-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
CWT Advertising Ltd,Dec 23/323,840,04-DEC-2023,27-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
First Aid Academy Ltd,Dec 23/324,840,27-SEP-2023,14-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
Leyton Midland Cars,Dec 23/325,846,31-OCT-2023,18-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Samad Solutions Ltd,Dec 23/326,850,06-DEC-2023,06-DEC-2023,B2100C-Stronger Communities Directorate,B5121E-Employment and Business
We Flock CIC,Dec 23/327,850,29-NOV-2023,07-DEC-2023,B5000C-Place Directorate,B5102E-Regeneration
Alpha Biolaboratories Limited,Dec 23/328,852,26-JUL-2023,07-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
