Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
P J Bingham & Co Ltd,Feb 24/945,3090,28-DEC-2023,22-FEB-2024,B4000C-Resources Directorate,B4062E-Legal Services
Asbestech Limited,Feb 24/946,3106.2,09-JAN-2024,06-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Escalla,Feb 24/947,3108,01-NOV-2023,27-FEB-2024,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
The Copyright Licensing Agency,Feb 24/948,3116.1,08-AUG-2023,15-FEB-2024,B2100C-Stronger Communities Directorate,B5122E-Skills
Placement Support Limited,Feb 24/949,3126,24-JAN-2024,19-FEB-2024,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Kirkman and Jourdain Limited,Feb 24/950,3132.66,02-FEB-2024,15-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Leyton Midland Cars,Feb 24/951,3133.2,31-JAN-2024,27-FEB-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Venn Group Ltd,Feb 24/952,3146.4,10-JAN-2024,08-FEB-2024,B6100C-Adult Social Care Directorate,B6078E-Brokerage
DSI Billing Services Ltd,Feb 24/953,3147.12,29-JAN-2024,22-FEB-2024,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Firntec,Feb 24/954,3176.92,31-DEC-2023,13-FEB-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Feb 24/955,3176.92,10-JAN-2024,13-FEB-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Feb 24/956,3176.92,31-DEC-2023,13-FEB-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Kirkman and Jourdain Limited,Feb 24/957,3187.7,02-FEB-2024,12-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Hags-SMP Limited,Feb 24/958,3202.41,27-NOV-2023,02-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Hags-SMP Limited,Feb 24/959,3202.41,27-OCT-2023,02-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Waltham Forest Services Limited_23266,Feb 24/960,3202.8,21-FEB-2024,27-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Inform CPI Limited,Feb 24/961,3240,03-NOV-2023,27-FEB-2024,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
DSI Billing Services Ltd,Feb 24/962,3241.32,24-JAN-2024,20-FEB-2024,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Moonlight Environmental Ltd,Feb 24/963,3248.81,15-SEP-2023,02-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
HS PATHOLOGY SERVICES,Feb 24/964,3250,03-OCT-2023,06-FEB-2024,B4000C-Resources Directorate,B4065E-Coroners Service
Hags-SMP Limited,Feb 24/965,3253.24,20-DEC-2023,02-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Hags-SMP Limited,Feb 24/966,3253.24,26-JAN-2024,05-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Egbert H Taylor & Co.Ltd,Feb 24/967,3263.74,25-JAN-2024,20-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
National Teaching & Advisory,Feb 24/968,3276,31-DEC-2023,08-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Feb 24/969,3276,31-DEC-2023,08-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
The Project Centre Ltd,Feb 24/970,3289.2,24-JAN-2024,22-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Waltham Forest Services Limited_23266,Feb 24/971,3379.04,31-DEC-2023,29-FEB-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Continental Sports Ltd,Feb 24/972,3379.2,26-JAN-2024,20-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Law Morgan Limited,Feb 24/973,3390,11-JAN-2024,06-FEB-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Reddo Care and Support C.I.C.,Feb 24/974,3400.38,15-JAN-2024,19-FEB-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Oxbury Chartered Surveyors,Feb 24/975,3408.43,24-OCT-2023,06-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Oxbury Chartered Surveyors,Feb 24/976,3408.43,21-DEC-2023,06-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Allen Lane Financial Recruitment,Feb 24/977,3409.08,30-JAN-2024,23-FEB-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Adecco UK Ltd,Feb 24/978,3420,12-FEB-2024,13-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Feb 24/979,3420,23-FEB-2024,26-FEB-2024,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Adecco UK Ltd,Feb 24/980,3420,26-FEB-2024,27-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Feb 24/981,3420,06-FEB-2024,09-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Feb 24/982,3420,23-FEB-2024,26-FEB-2024,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Adecco UK Ltd,Feb 24/983,3420,23-FEB-2024,26-FEB-2024,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Adecco UK Ltd,Feb 24/984,3420,23-FEB-2024,26-FEB-2024,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Adecco UK Ltd,Feb 24/985,3420,23-FEB-2024,26-FEB-2024,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Bevan Brittan LLP,Feb 24/986,3439.8,31-OCT-2023,13-FEB-2024,B5000C-Place Directorate,B5093E-Corporate Capital Programmes
British Heart Foundation,Feb 24/987,3445,02-FEB-2024,27-FEB-2024,B4000C-Resources Directorate,B4045E-CT Social Fund Service
H.O.P.E Superjobs Ltd,Feb 24/988,3448.5,04-FEB-2024,14-FEB-2024,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Bevan Brittan LLP,Feb 24/989,3461.4,30-NOV-2023,13-FEB-2024,B5000C-Place Directorate,B5093E-Corporate Capital Programmes
Preventx Limited,Feb 24/990,3463.25,31-JAN-2024,27-FEB-2024,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
T.S.S. (Total Security Services),Feb 24/991,3466.49,30-JUN-2023,13-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Waltham Forest Services Limited_23266,Feb 24/992,3484.8,21-FEB-2024,23-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
REDACTED PERSONAL DATA,Feb 24/993,3498.9,05-JAN-2024,20-FEB-2024,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
ConnectFutures CIC,Feb 24/994,3500,19-DEC-2023,01-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
National Teaching & Advisory,Feb 24/995,3510,31-DEC-2023,08-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Feb 24/996,3510,31-DEC-2023,08-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Feb 24/997,3510,31-DEC-2023,08-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Feb 24/998,3510,31-DEC-2023,08-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Feb 24/999,3510,31-DEC-2023,08-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Feb 24/1000,3510,31-DEC-2023,08-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Feb 24/1001,3510,31-DEC-2023,08-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Feb 24/1002,3510,31-DEC-2023,08-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Feb 24/1003,3510,31-DEC-2023,08-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Feb 24/1004,3510,31-DEC-2023,08-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Law Morgan Limited,Feb 24/1005,3532.18,11-JAN-2024,06-FEB-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Feb 24/1006,3532.18,01-FEB-2024,27-FEB-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Venn Group Ltd,Feb 24/1007,3539.7,17-JAN-2024,15-FEB-2024,B6100C-Adult Social Care Directorate,B6078E-Brokerage
British Heart Foundation,Feb 24/1008,3544,01-DEC-2023,01-FEB-2024,B4000C-Resources Directorate,B4045E-CT Social Fund Service
Adecco UK Ltd,Feb 24/1009,3556.8,11-DEC-2023,13-FEB-2024,B4000C-Resources Directorate,B4011E-Strategic Director of Resources Service
Bevan Brittan LLP,Feb 24/1010,3560.4,31-OCT-2023,13-FEB-2024,B5000C-Place Directorate,B5093E-Corporate Capital Programmes
T.S.S. (Total Security Services),Feb 24/1011,3576.96,31-JUL-2023,13-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Law Morgan Limited,Feb 24/1012,3587.38,11-JAN-2024,06-FEB-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Lbox Communications,Feb 24/1013,3588,15-DEC-2023,14-FEB-2024,B5000C-Place Directorate,B5503E-Housing Access
TMLE Limited (Court payments),Feb 24/1014,3594,19-JAN-2024,15-FEB-2024,B4000C-Resources Directorate,B4065E-Coroners Service
Cubiquity Limited,Feb 24/1015,3602.77,30-JAN-2024,23-FEB-2024,B1000C-Chief Executive Directorate,B2044E-Organisational Development Service
ISWP ASSESSMENT SERVICES LTD,Feb 24/1016,3621,06-DEC-2023,20-FEB-2024,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Holy Trinity CE Primary School,Feb 24/1017,3633,10-JAN-2024,06-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Lbox Communications,Feb 24/1018,3639.48,13-OCT-2023,02-FEB-2024,B1000C-Chief Executive Directorate,B2023E-Communications
Mark Harrod Ltd,Feb 24/1019,3644.39,24-JAN-2024,07-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Law Morgan Limited,Feb 24/1020,3660.88,20-DEC-2023,15-FEB-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Evolve Norse,Feb 24/1021,3691.98,31-JAN-2024,06-FEB-2024,B5000C-Place Directorate,B5074E-Operational Properties Service
Sharpe Pritchard LLP,Feb 24/1022,3704.4,29-DEC-2023,29-FEB-2024,B4000C-Resources Directorate,B4062E-Legal Services
Malearn Ltd,Feb 24/1023,3710,25-JAN-2024,20-FEB-2024,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
Penna PLC,Feb 24/1024,3750,31-JAN-2024,16-FEB-2024,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Penna PLC,Feb 24/1025,3750,31-JAN-2024,16-FEB-2024,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
SSS Education group LTD,Feb 24/1026,3764.64,24-JAN-2024,19-FEB-2024,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
Waltham Forest Services Limited_23266,Feb 24/1027,3806.12,30-SEP-2023,07-FEB-2024,B6200C-Childrens Services Directorate,B6045E-Education Early Years and Childcare
Waltham Forest Services Limited_23266,Feb 24/1028,3806.12,31-OCT-2023,07-FEB-2024,B6200C-Childrens Services Directorate,B6045E-Education Early Years and Childcare
Aston Group,Feb 24/1029,3817.16,01-DEC-2023,02-FEB-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
PricewaterhouseCoopers ,Feb 24/1030,3844.8,31-JAN-2024,26-FEB-2024,B4000C-Resources Directorate,B4031E-Internal Audit and Anti Fraud Service
REDACTED PERSONAL DATA,Feb 24/1031,3880,02-FEB-2024,09-FEB-2024,B5000C-Place Directorate,B5091E-Director Capital Delivery
SDD Limited,Feb 24/1032,3909.12,12-JAN-2024,06-FEB-2024,B5000C-Place Directorate,B5503E-Housing Access
Venn Group Ltd,Feb 24/1033,3933,24-JAN-2024,22-FEB-2024,B6100C-Adult Social Care Directorate,B6078E-Brokerage
Venn Group Ltd,Feb 24/1034,3933,31-JAN-2024,27-FEB-2024,B6100C-Adult Social Care Directorate,B6078E-Brokerage
Seven Kings School,Feb 24/1035,3952.5,16-JAN-2024,09-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Reddo Care and Support C.I.C.,Feb 24/1036,3980.1,18-DEC-2023,01-FEB-2024,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Waltham Forest Services Limited_23266,Feb 24/1037,3987.58,31-JUL-2023,19-FEB-2024,B2100C-Stronger Communities Directorate,B6094E-Public Health Covid Grants
ALDERSBROOK PRIMARY SCHOOL,Feb 24/1038,4000,25-JAN-2024,20-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Daybreak,Feb 24/1039,4000,20-FEB-2024,28-FEB-2024,B2100C-Stronger Communities Directorate,B2093E-Supporting Families and Communities
Oxbury Chartered Surveyors,Feb 24/1040,4016.26,31-JAN-2024,26-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Reddo Care and Support C.I.C.,Feb 24/1041,4062.12,11-DEC-2023,01-FEB-2024,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Law Morgan Limited,Feb 24/1042,4067.64,14-DEC-2023,15-FEB-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
DSI Billing Services Ltd,Feb 24/1043,4076.69,05-FEB-2024,29-FEB-2024,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Penna PLC,Feb 24/1044,4082.34,31-JAN-2024,16-FEB-2024,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Insight Direct (UK) Ltd,Feb 24/1045,4083.83,27-DEC-2023,21-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Kirkman and Jourdain Limited,Feb 24/1046,4090.9,02-FEB-2024,12-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Aston Group,Feb 24/1047,4115.22,06-NOV-2023,15-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Environmental & Site Safety Solutions,Feb 24/1048,4200,17-FEB-2024,28-FEB-2024,B5000C-Place Directorate,B5092E-Schools Delivery Service
The Project Centre Ltd,Feb 24/1049,4200,23-JAN-2024,16-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Axis12 Ltd,Feb 24/1050,4204.8,24-JAN-2024,19-FEB-2024,B2100C-Stronger Communities Directorate,B2054E-Digital Innovation and Delivery
Medical Expert Witness Alliance LLP,Feb 24/1051,4212,19-FEB-2024,20-FEB-2024,B6200C-Childrens Services Directorate,B6024E-Safeguarding and Family Support 2
Law Morgan Limited,Feb 24/1052,4237.5,01-FEB-2024,27-FEB-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Feb 24/1053,4237.5,18-JAN-2024,13-FEB-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Feb 24/1054,4237.5,25-JAN-2024,20-FEB-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Waltham Forest Services Limited_23266,Feb 24/1055,4257.6,21-FEB-2024,27-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Westco Trading Ltd,Feb 24/1056,4275,28-JAN-2023,06-FEB-2024,B1000C-Chief Executive Directorate,B2023E-Communications
NSL Services Group,Feb 24/1057,4276.02,19-JAN-2024,13-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
NSL Services Group,Feb 24/1058,4276.02,10-JAN-2024,05-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
The Project Centre Ltd,Feb 24/1059,4296,24-JAN-2024,19-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Our Parks Ltd,Feb 24/1060,4300,13-SEP-2023,19-FEB-2024,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
Hiyacar Newco Ltd,Feb 24/1061,4301.24,02-FEB-2024,27-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Cubiquity Limited,Feb 24/1062,4314,30-NOV-2023,27-FEB-2024,B1000C-Chief Executive Directorate,B2044E-Organisational Development Service
Thomas Bingham Chambers Limited,Feb 24/1063,4320,06-JUL-2023,19-FEB-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
The Conservation Volunteers,Feb 24/1064,4320,09-JAN-2024,05-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
THINKFOUND DEVELOPMENT CIC,Feb 24/1065,4340,31-JAN-2024,27-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Performance Networks Ltd,Feb 24/1066,4358.16,01-NOV-2023,19-FEB-2024,B5000C-Place Directorate,B5503E-Housing Access
British Hardwood Tree Nursery Ltd,Feb 24/1067,4365.6,08-JAN-2024,01-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
P J Bingham & Co Ltd,Feb 24/1068,4383,13-DEC-2023,22-FEB-2024,B4000C-Resources Directorate,B4062E-Legal Services
Project Zero WF cic,Feb 24/1069,4400,14-FEB-2024,20-FEB-2024,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
Law Morgan Limited,Feb 24/1070,4415.22,25-JAN-2024,20-FEB-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Feb 24/1071,4415.22,18-JAN-2024,13-FEB-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
T Cribb & Sons,Feb 24/1072,4435,11-JAN-2024,06-FEB-2024,B4000C-Resources Directorate,B4065E-Coroners Service
NRS Healthcare,Feb 24/1073,4445.3,09-FEB-2024,28-FEB-2024,B6100C-Adult Social Care Directorate,B6072E-Home First Services
Adecco UK Ltd,Feb 24/1074,4446,11-DEC-2023,13-FEB-2024,B4000C-Resources Directorate,B4011E-Strategic Director of Resources Service
Adecco UK Ltd,Feb 24/1075,4446,11-DEC-2023,13-FEB-2024,B4000C-Resources Directorate,B4011E-Strategic Director of Resources Service
Law Morgan Limited,Feb 24/1076,4484.22,25-JAN-2024,20-FEB-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Feb 24/1077,4484.22,01-FEB-2024,27-FEB-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Feb 24/1078,4484.22,18-JAN-2024,13-FEB-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Kainos Software Limited,Feb 24/1079,4500,02-JAN-2024,01-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
CDW Limited,Feb 24/1080,4547.76,03-NOV-2023,01-FEB-2024,B1000C-Chief Executive Directorate,B2043E-Health Safety and Wellbeing Service
Alexandra Park School (part of New River Trust),Feb 24/1081,4553,31-DEC-2023,02-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Innovate Healthcare Management,Feb 24/1082,4576.5,19-JUN-2023,29-FEB-2024,B1000C-Chief Executive Directorate,B2042E-Human Resources Service
Reddo Care and Support C.I.C.,Feb 24/1083,4624.86,02-JAN-2024,06-FEB-2024,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
London Borough of Islington,Feb 24/1084,4628.4,13-MAR-2023,01-FEB-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Hags-SMP Limited,Feb 24/1085,4653.6,21-FEB-2024,29-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
OFSTED,Feb 24/1086,4675,14-DEC-2023,02-FEB-2024,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Lbox Communications,Feb 24/1087,4739.16,13-OCT-2023,02-FEB-2024,B1000C-Chief Executive Directorate,B2023E-Communications
11 KBW Legal Services,Feb 24/1088,4868.4,10-AUG-2023,22-FEB-2024,B4000C-Resources Directorate,B4062E-Legal Services
T.S.S. (Total Security Services),Feb 24/1089,4876.37,31-DEC-2023,13-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
