Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
J B Riney & Co Ltd,Mar 24/1678,8331.85,06-OCT-2023,27-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Homeless Link,Mar 24/1679,8359.8,22-DEC-2023,05-MAR-2024,B5000C-Place Directorate,B5503E-Housing Access
J B Riney & Co Ltd,Mar 24/1680,8400,05-MAR-2024,27-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Communities Inc.,Mar 24/1681,8400,12-JAN-2024,01-MAR-2024,B6200C-Childrens Services Directorate,B6011E-Strategic Director Childrens Services Service
The Fostering Network,Mar 24/1682,8400,24-JAN-2024,22-MAR-2024,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
CDS FURNITURE LTD,Mar 24/1683,8400.37,01-MAR-2024,25-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Mar 24/1684,8439.23,04-MAR-2024,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
J B Riney & Co Ltd,Mar 24/1685,8439.23,04-MAR-2024,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
McKenzie Arnold Group,Mar 24/1686,8532.84,10-JAN-2024,26-MAR-2024,B1000C-Chief Executive Directorate,B2021E-Director Communications and Strategy Service
The Project Centre Ltd,Mar 24/1687,8577.3,29-FEB-2024,25-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Firntec,Mar 24/1688,8590.84,29-FEB-2024,25-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Mar 24/1689,8590.84,29-FEB-2024,25-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Mar 24/1690,8693.11,28-FEB-2024,25-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Mar 24/1691,8693.11,28-FEB-2024,25-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Mar 24/1692,8693.11,20-FEB-2024,18-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Mar 24/1693,8693.11,28-FEB-2024,25-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Mar 24/1694,8693.11,28-FEB-2024,25-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Mar 24/1695,8693.11,29-FEB-2024,25-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Mar 24/1696,8693.11,28-FEB-2024,25-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Mar 24/1697,8693.11,29-FEB-2024,25-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Erect Architecture Ltd,Mar 24/1698,8727.6,18-JAN-2024,26-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Mar 24/1699,8841.1,08-FEB-2024,05-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
J B Riney & Co Ltd,Mar 24/1700,8841.1,08-FEB-2024,05-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Greatbatch Ltd,Mar 24/1701,8871.76,12-FEB-2024,07-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Transunion,Mar 24/1702,8893.09,01-JAN-2024,11-MAR-2024,B4000C-Resources Directorate,B4031E-Internal Audit and Anti Fraud Service
Nugent Care,Mar 24/1703,8980,26-FEB-2024,11-MAR-2024,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Waltham Forest Services Limited_23266,Mar 24/1704,8980.98,29-FEB-2024,11-MAR-2024,B4000C-Resources Directorate,B4075E-Commercial Client and Innovation
South London and Maudsley,Mar 24/1705,9000,07-FEB-2024,04-MAR-2024,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
DSI Billing Services Ltd,Mar 24/1706,9075.1,10-FEB-2024,12-MAR-2024,B5000C-Place Directorate,B5503E-Housing Access
J B Riney & Co Ltd,Mar 24/1707,9094.34,05-MAR-2024,27-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Essex County Council,Mar 24/1708,9131.99,14-MAR-2024,15-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Purdy Contracts Limited,Mar 24/1709,9273.6,13-MAR-2024,25-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Glasdon U K Ltd,Mar 24/1710,9364.82,07-FEB-2024,05-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Countryside Properties (UK) Ltd,Mar 24/1711,9372.09,01-MAR-2024,25-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
May Harris Multi Services Ltd,Mar 24/1712,9397.39,31-JAN-2024,18-MAR-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
SystemsLink 2000 Ltd,Mar 24/1713,9444,29-FEB-2024,27-MAR-2024,B5000C-Place Directorate,B5082E-Energy
Waltham Forest Services Limited_504623,Mar 24/1714,9464.4,03-JAN-2024,15-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Francotyp-Postalia Ltd,Mar 24/1715,9500,20-FEB-2024,18-MAR-2024,B2100C-Stronger Communities Directorate,B2045E-Resident Experience and Business Support
Francotyp-Postalia Ltd,Mar 24/1716,9500,20-FEB-2024,18-MAR-2024,B2100C-Stronger Communities Directorate,B2045E-Resident Experience and Business Support
Leyton Orient Trust,Mar 24/1717,9540,22-FEB-2024,04-MAR-2024,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
J B Riney & Co Ltd,Mar 24/1718,9600,15-FEB-2024,12-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
J P R Medical Ltd,Mar 24/1719,9637.2,12-FEB-2024,07-MAR-2024,B4000C-Resources Directorate,B4065E-Coroners Service
Capital Kids Cricket,Mar 24/1720,9675,06-MAR-2024,14-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
SHOWPONIES LTD,Mar 24/1721,9745.92,01-FEB-2024,15-MAR-2024,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
The Project Centre Ltd,Mar 24/1722,9751.5,06-FEB-2024,04-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
HATs Group Limited,Mar 24/1723,9838.5,31-JAN-2024,05-MAR-2024,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Lubbe & Sons (Bulbs) Ltd,Mar 24/1724,9960,02-OCT-2023,05-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5149E-Allotments
Craemer UK Ltd,Mar 24/1725,9968.4,13-FEB-2024,12-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Kirkman and Jourdain Limited,Mar 24/1726,9992.57,18-MAR-2024,25-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Purdy Contracts Limited,Mar 24/1727,9994.36,22-FEB-2024,01-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Groundwork London,Mar 24/1728,9998,11-JAN-2024,01-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Home Energy Efficiency Training Ltd,Mar 24/1729,9999,22-FEB-2024,05-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
Groundwork London,Mar 24/1730,9999.75,11-JAN-2024,11-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Spark2life,Mar 24/1731,10000,22-DEC-2023,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Spark2life,Mar 24/1732,10000,12-MAR-2024,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Leyton Orient Trust,Mar 24/1733,10000,01-MAR-2024,05-MAR-2024,B2100C-Stronger Communities Directorate,B2063E-Communities and Participation
HATs Group Limited,Mar 24/1734,10018.5,29-FEB-2024,22-MAR-2024,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Firntec,Mar 24/1735,10141.98,15-FEB-2024,25-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Mar 24/1736,10141.98,20-FEB-2024,18-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Mar 24/1737,10141.98,20-FEB-2024,18-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Mar 24/1738,10141.98,20-FEB-2024,18-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Mar 24/1739,10141.98,15-FEB-2024,12-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Mar 24/1740,10141.98,20-FEB-2024,18-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Page Studio Limited,Mar 24/1741,10152,26-FEB-2024,21-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
LG Futures Ltd,Mar 24/1742,10188,21-FEB-2024,26-MAR-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Craemer UK Ltd,Mar 24/1743,10225.8,29-FEB-2024,28-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
The Project Centre Ltd,Mar 24/1744,10260,06-FEB-2024,14-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Mar 24/1745,10276.41,15-FEB-2024,12-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
The Project Centre Ltd,Mar 24/1746,10377.3,05-MAR-2024,27-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
DHA Design Services Ltd,Mar 24/1747,10440,06-MAR-2024,27-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Mar 24/1748,10515.98,15-FEB-2024,12-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
London Borough of Newham 1913,Mar 24/1749,10544.98,01-MAR-2024,25-MAR-2024,B6100C-Adult Social Care Directorate,B6072E-Home First Services
London Borough of Newham 1913,Mar 24/1750,10544.98,01-MAR-2024,25-MAR-2024,B6100C-Adult Social Care Directorate,B6072E-Home First Services
Delta 4 Services Ltd,Mar 24/1751,10650,19-FEB-2024,19-MAR-2024,B4000C-Resources Directorate,B4043E-Benefits
BIG CREATIVE ACADEMY,Mar 24/1752,10660,24-FEB-2024,01-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
BIG CREATIVE ACADEMY,Mar 24/1753,10660,24-FEB-2024,01-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
British Polythene Industries Ltd,Mar 24/1754,10770.74,23-FEB-2024,19-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Thrive Therapeutic Software Ltd,Mar 24/1755,10831.2,19-JUL-2022,25-MAR-2024,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Waltham Forest Services Limited_23266,Mar 24/1756,10842.24,31-JAN-2024,20-MAR-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
4 Brick Court,Mar 24/1757,10868.4,28-FEB-2024,07-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
The Project Centre Ltd,Mar 24/1758,10890,06-MAR-2024,28-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
HL Hawes & Son Ltd,Mar 24/1759,10920,01-DEC-2023,21-MAR-2024,B4000C-Resources Directorate,B4065E-Coroners Service
Law Morgan Limited,Mar 24/1760,11038.08,29-FEB-2024,25-MAR-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Civica UK Limited,Mar 24/1761,11049.71,15-FEB-2024,27-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
The Project Centre Ltd,Mar 24/1762,11055,06-FEB-2024,04-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Waltham Forest Services Limited_23266,Mar 24/1763,11137.73,26-JAN-2024,13-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Mar 24/1764,11138.08,05-MAR-2024,27-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Acorn Care & Education Ltd,Mar 24/1765,11212.02,06-FEB-2024,01-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
ILFORD PATHOLOGY SERVICES,Mar 24/1766,11250,11-DEC-2023,05-MAR-2024,B4000C-Resources Directorate,B4065E-Coroners Service
J B Riney & Co Ltd,Mar 24/1767,11336.02,05-MAR-2024,27-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
London Borough of Newham 1913,Mar 24/1768,11356.13,02-FEB-2024,20-MAR-2024,B6100C-Adult Social Care Directorate,B6072E-Home First Services
The Project Centre Ltd,Mar 24/1769,11370,14-FEB-2024,12-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Mar 24/1770,11377.26,15-FEB-2024,12-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Bevan Brittan LLP,Mar 24/1771,11453.4,29-FEB-2024,20-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
London Borough of Enfield,Mar 24/1772,11495.1,16-FEB-2024,21-MAR-2024,B1000C-Chief Executive Directorate,B2023E-Communications
Solace Womes's Aid,Mar 24/1773,11575.25,15-MAR-2024,25-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Solace Womes's Aid,Mar 24/1774,11575.25,27-DEC-2023,25-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
J B Riney & Co Ltd,Mar 24/1775,11595.23,05-MAR-2024,27-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
London Borough of Newham 1913,Mar 24/1776,11626.51,02-OCT-2023,20-MAR-2024,B6100C-Adult Social Care Directorate,B6072E-Home First Services
Capital City College Group,Mar 24/1777,11646.27,07-FEB-2024,07-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Storm Environmental Ltd,Mar 24/1778,11709.96,19-FEB-2024,19-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Bloom Procurement Services Ltd,Mar 24/1779,11835,28-FEB-2024,25-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Bloom Procurement Services Ltd,Mar 24/1780,11835,15-MAR-2024,25-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Jon Lloyd Construction Ltd.,Mar 24/1781,11844,19-MAR-2024,21-MAR-2024,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Waltham Forest Services Limited_23266,Mar 24/1782,11856,29-FEB-2024,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
Evolve Norse,Mar 24/1783,11857.28,25-MAR-2024,27-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Evolve Norse,Mar 24/1784,11880,29-FEB-2024,13-MAR-2024,B5000C-Place Directorate,B5092E-Schools Delivery Service
London Borough of Newham 1913,Mar 24/1785,11896.9,06-NOV-2023,20-MAR-2024,B6100C-Adult Social Care Directorate,B6072E-Home First Services
London Borough of Newham 1913,Mar 24/1786,11896.9,04-DEC-2023,20-MAR-2024,B6100C-Adult Social Care Directorate,B6072E-Home First Services
Halfords Ltd,Mar 24/1787,11935,21-FEB-2024,20-MAR-2024,B3000C-Corporate Expenditure Directorate,B3011E-Corporate Expenditure Service
Shelter Trading Ltd,Mar 24/1788,11940,14-MAR-2024,19-MAR-2024,B4000C-Resources Directorate,B4031E-Internal Audit and Anti Fraud Service
The Project Centre Ltd,Mar 24/1789,11952,20-FEB-2024,18-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Skills Within Developments CIC,Mar 24/1790,12000,15-FEB-2024,12-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
NSL Services Group,Mar 24/1791,12083.16,16-FEB-2024,12-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
London Borough of Newham 1913,Mar 24/1792,12167.28,02-JAN-2024,20-MAR-2024,B6100C-Adult Social Care Directorate,B6072E-Home First Services
4 Paper Buildings,Mar 24/1793,12180,12-FEB-2024,18-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Mtec Warehousing Ltd,Mar 24/1794,12213.3,26-MAR-2024,27-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Cubiquity Limited,Mar 24/1795,12579.64,30-NOV-2023,20-MAR-2024,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Lymore Gardens FC,Mar 24/1796,12600,04-MAR-2024,25-MAR-2024,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
British Telecommunications plc 483,Mar 24/1797,12600.17,26-DEC-2023,15-MAR-2024,B1000C-Chief Executive Directorate,B2026E-Mayors and Members Services
Mitre Construction Co Ltd,Mar 24/1798,12681.78,07-MAR-2024,08-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Waltham Forest Services Limited_504623,Mar 24/1799,12761.29,27-SEP-2021,22-MAR-2024,B1000C-Chief Executive Directorate,B2025E-Leadership Office Service
REDACTED PERSONAL DATA,Mar 24/1800,12900,28-FEB-2024,25-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Marks Barfield Architects,Mar 24/1801,12956.95,21-MAR-2024,25-MAR-2024,B5000C-Place Directorate,B5102E-Regeneration
Sensory Specialists Limited,Mar 24/1802,12992.8,01-MAR-2024,25-MAR-2024,B6100C-Adult Social Care Directorate,B6076E-Specialist Social Work Service
NSL Services Group,Mar 24/1803,13065.62,06-MAR-2024,28-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
J B Riney & Co Ltd,Mar 24/1804,13365,08-FEB-2024,05-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Waltham Forest Services Limited_23266,Mar 24/1805,13440,18-MAR-2024,25-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
J B Riney & Co Ltd,Mar 24/1806,13497.18,07-FEB-2024,05-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
HL Hawes & Son Ltd,Mar 24/1807,13545,06-MAR-2024,28-MAR-2024,B4000C-Resources Directorate,B4065E-Coroners Service
The Project Centre Ltd,Mar 24/1808,13549.2,07-FEB-2024,13-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Mar 24/1809,13603.67,05-MAR-2024,27-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
London Councils,Mar 24/1810,13605.87,16-FEB-2024,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
J B Riney & Co Ltd,Mar 24/1811,13650.26,05-MAR-2024,27-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Solace Womes's Aid,Mar 24/1812,14025,15-MAR-2024,25-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
J B Riney & Co Ltd,Mar 24/1813,14026.78,15-FEB-2024,12-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Civica Elections Services,Mar 24/1814,14267.52,04-JAN-2024,25-MAR-2024,B4000C-Resources Directorate,B4064E-Electoral Services
DSSL Group Ltd,Mar 24/1815,14298.04,23-FEB-2024,22-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
REDACTED PERSONAL DATA,Mar 24/1816,14345.32,28-FEB-2024,13-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Bikeworks CIC,Mar 24/1817,14400,22-FEB-2024,19-MAR-2024,B2100C-Stronger Communities Directorate,B5121E-Employment and Business
Improvement & Development Agency,Mar 24/1818,14400,02-DEC-2022,07-MAR-2024,B1000C-Chief Executive Directorate,B2044E-Organisational Development Service
J B Riney & Co Ltd,Mar 24/1819,14506.39,20-FEB-2024,15-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Sharpe Pritchard LLP,Mar 24/1820,14694,29-FEB-2024,28-MAR-2024,B4000C-Resources Directorate,B4062E-Legal Services
Nalanda Technology Limited,Mar 24/1821,14894.4,09-FEB-2024,08-MAR-2024,B4000C-Resources Directorate,B4068E-Complaints Team Service
The Olive School Hackney,Mar 24/1822,15000,29-JAN-2024,14-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
DSSL Group Ltd,Mar 24/1823,15112.28,26-JAN-2024,08-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Spark2life,Mar 24/1824,15210.47,13-MAR-2024,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Spark2life,Mar 24/1825,15399.45,12-MAR-2024,25-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Gangs Unite CIC,Mar 24/1826,15460,13-MAR-2024,19-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Gangs Unite CIC,Mar 24/1827,15460,13-MAR-2024,19-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
J B Riney & Co Ltd,Mar 24/1828,15781.97,15-FEB-2024,12-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Area 51 Education,Mar 24/1829,15873.54,25-JAN-2024,04-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Beechwood College,Mar 24/1830,15971.17,01-FEB-2024,05-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Convit House Pathology Ltd,Mar 24/1831,16200,27-FEB-2024,25-MAR-2024,B4000C-Resources Directorate,B4065E-Coroners Service
Solace Womes's Aid,Mar 24/1832,16549.25,15-MAR-2024,25-MAR-2024,B2100C-Stronger Communities Directorate,B6094E-Public Health Covid Grants
Countryside Properties (UK) Ltd,Mar 24/1833,16558.29,04-MAR-2024,25-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
London Borough of Newham 1913,Mar 24/1834,16608.52,02-OCT-2023,15-MAR-2024,B6100C-Adult Social Care Directorate,B6072E-Home First Services
Improvement & Development Agency,Mar 24/1835,16800,06-DEC-2023,22-MAR-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
J B Riney & Co Ltd,Mar 24/1836,16875.36,04-MAR-2024,26-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Beechwood College,Mar 24/1837,17072.63,01-MAR-2024,27-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
The Project Centre Ltd,Mar 24/1838,17100,07-FEB-2024,05-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Family First Fostering,Mar 24/1839,17437.5,30-OCT-2023,14-MAR-2024,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Waltham Forest Com.Transport,Mar 24/1840,17716,04-MAR-2024,11-MAR-2024,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Aston Group,Mar 24/1841,17797.42,27-FEB-2024,07-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Project Centre Ltd,Mar 24/1842,18000,23-JAN-2024,13-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Kent County Council,Mar 24/1843,18000,18-JAN-2024,26-MAR-2024,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Aston Group,Mar 24/1844,18085.3,11-MAR-2024,19-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Marks Barfield Architects,Mar 24/1845,18108,29-FEB-2024,25-MAR-2024,B5000C-Place Directorate,B5102E-Regeneration
Blanche Nevile School,Mar 24/1846,18111.62,22-FEB-2024,19-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Purdy Contracts Limited,Mar 24/1847,18114.25,18-MAR-2024,25-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
IRG ADVISORS LLP T/A Odgers Interim,Mar 24/1848,18414,09-JAN-2024,08-MAR-2024,B1000C-Chief Executive Directorate,B2025E-Leadership Office Service
Rise Mutual CIC,Mar 24/1849,18450,13-FEB-2024,08-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Spark2life,Mar 24/1850,18750,12-MAR-2024,25-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Davenant Foundation School,Mar 24/1851,19025.66,30-JAN-2024,15-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
PricewaterhouseCoopers ,Mar 24/1852,19278,30-NOV-2023,21-MAR-2024,B4000C-Resources Directorate,B4031E-Internal Audit and Anti Fraud Service
Whitefield Schools and Centre,Mar 24/1853,19415.69,04-MAR-2024,26-MAR-2024,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Urbaser Ltd,Mar 24/1854,19493.48,29-FEB-2024,21-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Leaways School,Mar 24/1855,19512.87,14-FEB-2024,26-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Kirkman and Jourdain Limited,Mar 24/1856,19674.76,07-MAR-2024,15-MAR-2024,B5000C-Place Directorate,B5092E-Schools Delivery Service
Waltham Forest Services Limited_23266,Mar 24/1857,19829.63,29-FEB-2024,14-MAR-2024,B5000C-Place Directorate,B5503E-Housing Access
YMCA St Paul's Group,Mar 24/1858,19986.12,04-MAR-2024,26-MAR-2024,B5000C-Place Directorate,B5162E-Homelessness Service
YMCA St Paul's Group,Mar 24/1859,19986.12,07-FEB-2024,04-MAR-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Urbaser Ltd,Mar 24/1860,20076.24,01-FEB-2024,15-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
PricewaterhouseCoopers ,Mar 24/1861,20412,28-NOV-2023,21-MAR-2024,B4000C-Resources Directorate,B4031E-Internal Audit and Anti Fraud Service
PricewaterhouseCoopers ,Mar 24/1862,20412,08-NOV-2023,21-MAR-2024,B4000C-Resources Directorate,B4031E-Internal Audit and Anti Fraud Service
Aston Group,Mar 24/1863,20698.24,20-FEB-2024,18-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Solace Womes's Aid,Mar 24/1864,20750,15-MAR-2024,25-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Davenant Foundation School,Mar 24/1865,20984.67,30-JAN-2024,15-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
