DIRECTORATE,PAYMENT DATE,PAYMENT AMOUNT,PAYEE,SUPPLIER NO,ACTIVITY
Adult Social Services Directorate,22-Mar-24,"2,489.59",Redacted Personal Data,INVOICE,DP prepaid cards
Resources Directorate,22-Mar-24,"1,145.22",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,22-Mar-24,847.80,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,22-Mar-24,"4,107.88",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,22-Mar-24,"3,866.24",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,22-Mar-24,"1,449.84",Redacted Personal Data,INVOICE,Rent Allowances
Adult Social Services Directorate,22-Mar-24,"1,504.54",Redacted Personal Data,INVOICE,Residentl Care Conts
Adult Social Services Directorate,22-Mar-24,687.92,Redacted Personal Data,INVOICE,Nursing Care Cntrbns
Adult Social Services Directorate,22-Mar-24,746.30,Redacted Personal Data,INVOICE,Residentl Care Conts
Adult Social Services Directorate,22-Mar-24,"14,209.52",Redacted Personal Data,INVOICE,S106 ST RIA Affordable Housing
Resources Directorate,22-Mar-24,"1,056.06",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,22-Mar-24,"1,644.74",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,22-Mar-24,"1,357.64",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,22-Mar-24,955.51,Redacted Personal Data,INVOICE,Rent Allowances
Chief Executives Directorate,22-Mar-24,700.00,Redacted Personal Data,INVOICE,Mayors Expenses & Funct Costs
Resources Directorate,22-Mar-24,"8,489.73",REGENT HOUSING LTD,INVOICE,Rent Allowances
Capital Expenditure,22-Mar-24,"21,420.00",RIDGE AND PARTNERS LLP,INVOICE,CAPEXP Professional Fees
Chief Executives Directorate,22-Mar-24,"1,125.60",ROCKET SCIENCE UK LTD,INVOICE,Project Work
Environment & Community Services Directorate,22-Mar-24,"1,531.25",RWS Services Ltd,INVOICE,"Vehicle Repairs, Maintenance"
Resources Directorate,22-Mar-24,"4,218.00",SPEAR HOUSING ASSOCIATION LIMI,INVOICE,Rent Allowances
Resources Directorate,22-Mar-24,"9,542.28",STATMAP LTD,INVOICE,Application maintenance
Adult Social Services Directorate,22-Mar-24,"1,595.20",Stepping On Out (Direct Paymen,INVOICE,Direct Payments to  Clients
Chief Executives Directorate,22-Mar-24,"1,653.39",TOTAL MERCHANDISE LTD,INVOICE,Returned AP Payments
Environment & Community Services Directorate,22-Mar-24,"2,541.02",Turks Launches Ltd,INVOICE,General Grounds Maintenance
Adult Social Services Directorate,25-Mar-24,"30,450.02",Absolute Care Services (Richmo,INVOICE,External Homecare
Adult Social Services Directorate,25-Mar-24,"5,708.31",ACHIEVING FOR CHILDREN LTD,INVOICE,Agency Staff
Resources Directorate,25-Mar-24,"2,897.21",ADARE SEC LIMITED,INVOICE,Printing 
Housing & Regeneration Directorate,25-Mar-24,980.31,Allison Risebro & Company Ltd,INVOICE,Food & Consumables
Adult Social Services Directorate,25-Mar-24,"7,060.61",ALPENBEST CARE LIMITED,INVOICE,Re-ablement
Environment & Community Services Directorate,25-Mar-24,800.00,Becca Pratt Marketing Ltd,INVOICE,Consultants Fees
Adult Social Services Directorate,25-Mar-24,"1,209.55",Blue Arrow Transport Ltd (BATs,INVOICE,Transport Hire & Leasing Costs
Environment & Community Services Directorate,25-Mar-24,"6,000.00",Bolinda UK Ltd,INVOICE,Library Books 
Resources Directorate,25-Mar-24,"4,800.00",CAN Digital Solutions Limited,INVOICE,Advertising / Publicity
Adult Social Services Directorate,25-Mar-24,"53,908.04",CARE OUTLOOK LTD,INVOICE,Extra Care Homecare
Adult Social Services Directorate,25-Mar-24,"25,561.45",Caremark Richmond or Hounslow,INVOICE,External Homecare
Resources Directorate,25-Mar-24,"21,408.00",CIVICA UK LTD,INVOICE,Software Maintenance
Capital Expenditure,25-Mar-24,"7,206.00",Designed by Good People Ltd,INVOICE,CAPEXP Other Building Reltd Wk
Adult Social Services Directorate,25-Mar-24,"2,852.64",Devine Care Ltd,INVOICE,External Homecare
Capital Expenditure,25-Mar-24,"56,277.29",F M Conway Limited,INVOICE,CAPEXP Construction Work
Environment & Community Services Directorate,25-Mar-24,"18,288.00",Flowbird Smart City UK Limited,INVOICE,Furniture
Housing & Regeneration Directorate,25-Mar-24,600.00,Fumex Ltd,INVOICE,Property Maintenance 
Adult Social Services Directorate,25-Mar-24,"1,079.23",Geneva Road Ltd T/A EnhanceAbl,INVOICE,External Daycare
Adult Social Services Directorate,25-Mar-24,"1,073.93",Goldcrest Healthcare Service,INVOICE,External Homecare
Environment & Community Services Directorate,25-Mar-24,"3,100.40",GREATBATCH LTD,INVOICE,Traffic and Pedestrian Meas
Children's Services Directorate,25-Mar-24,"34,299.58",Hampton Wick Infants School,INVOICE,School Budget Share
Environment & Community Services Directorate,25-Mar-24,"13,942.80",Hopkins Architects Ltd,INVOICE,Consultants Fees
Environment & Community Services Directorate,25-Mar-24,"3,969.71",Intent Productions,INVOICE,Consultants Fees
Environment & Community Services Directorate,25-Mar-24,"3,811.20",John Hanlon & Company Ltd,INVOICE,Transport Hire & Leasing Costs
Adult Social Services Directorate,25-Mar-24,"19,195.16",KadarCare Service Ltd,INVOICE,External Homecare
Children's Services Directorate,25-Mar-24,"1,660.68",Kew Riverside Primary School,INVOICE,Transfers to Schools
Environment & Community Services Directorate,25-Mar-24,"4,750.00",KM Associates,INVOICE,Agency Staff
Environment & Community Services Directorate,25-Mar-24,"42,043.33",Leading Construction Ltd,INVOICE,Subsistance
Adult Social Services Directorate,25-Mar-24,"7,317.92",Liaise South Limited,INVOICE,External Residential Care
Resources Directorate,25-Mar-24,"16,587.00",LONDON BOROUGH OF CROYDON,INVOICE,Internal Audit Contract
Chief Executives Directorate,25-Mar-24,"95,548.23",London Borough Of Merton,INVOICE,Legal Disbursements SLLP
Adult Social Services Directorate,25-Mar-24,"4,006.56",M&S Commercial Repairs,INVOICE,Internal Vehicle Charges
Adult Social Services Directorate,25-Mar-24,"4,831.34",Medacs Homecare,INVOICE,External Homecare
Housing & Regeneration Directorate,25-Mar-24,"19,557.00",Metropolitan Housing Trust,INVOICE,Grants to Other Groups
Environment & Community Services Directorate,25-Mar-24,864.00,Newsquest Media Group Ltd,INVOICE,Section 14 RTA Costs
Capital Expenditure,25-Mar-24,"321,379.56",Operational Services,INVOICE,CAPEXP Construction Work
Adult Social Services Directorate,25-Mar-24,686.30,ORNELLA CAVUOTO CONSULTANCY LT,INVOICE,Consultants Fees
Adult Social Services Directorate,25-Mar-24,"1,230.24",PHILLIPS BROWN SOCIAL CARE LTD,INVOICE,Consultants Fees
Adult Social Services Directorate,25-Mar-24,"1,764.00",PORTMASTER LTD T/A CAPITAL CAR,INVOICE,Transport Hire & Leasing Costs
Housing & Regeneration Directorate,25-Mar-24,"2,328.01",Quadient UK Limited,INVOICE,Miscellaneous Expenses
Adult Social Services Directorate,25-Mar-24,500.00,Redacted Personal Data,INVOICE,Consultants Fees
Environment & Community Services Directorate,25-Mar-24,"2,200.00",Redacted Personal Data,INVOICE,Furniture
Chief Executives Directorate,25-Mar-24,500.00,Redacted Personal Data,INVOICE,Project Work
Adult Social Services Directorate,25-Mar-24,629.82,Redacted Personal Data,INVOICE,Occupational Health Doctors
Environment & Community Services Directorate,25-Mar-24,900.00,Rootcause Ltd,INVOICE,Consultants Fees
Adult Social Services Directorate,25-Mar-24,556.64,ROYAL BOROUGH OF KINGSTON-UPON,INVOICE,Interpreting Services
Housing & Regeneration Directorate,25-Mar-24,"104,618.10",Salaft Property Investments Lt,INVOICE,Rents
Children's Services Directorate,25-Mar-24,"44,192.28",St John The Baptist School,INVOICE,School Budget Share
Children's Services Directorate,25-Mar-24,"90,258.84",Stanley Primary School,INVOICE,School Budget Share
Housing & Regeneration Directorate,25-Mar-24,760.00,Stewart & Young Ltd,INVOICE,Social Fund Payments
Children's Services Directorate,25-Mar-24,806.52,Supreme Linguistic Services Lt,INVOICE,Interpreting Services
Adult Social Services Directorate,25-Mar-24,"9,199.09",Surrey & Borders Partnership N,INVOICE,External Residential Care
Environment & Community Services Directorate,25-Mar-24,"15,000.00",Teddington School,INVOICE,Subsistance
Environment & Community Services Directorate,25-Mar-24,"6,462.00",The Audience Agency,INVOICE,Consultants Fees
Adult Social Services Directorate,25-Mar-24,"1,105.95",Together at Home t/a Visiting ,INVOICE,External Homecare
Adult Social Services Directorate,25-Mar-24,"10,516.03",Tripod Partners Limited,INVOICE,Recruitment Costs
Adult Social Services Directorate,25-Mar-24,752.10,Ugoalah Consulting LTD,INVOICE,Consultants Fees
Environment & Community Services Directorate,25-Mar-24,"4,866.00",UK Power Networks (Operations),INVOICE,St Lighting Cont - Sch 3 & 4
Resources Directorate,25-Mar-24,"4,440.00",Vivid Resourcing,INVOICE,Agency Staff
Environment & Community Services Directorate,25-Mar-24,"4,791.60",Whatever Design Ltd,INVOICE,Materials
Adult Social Services Directorate,25-Mar-24,"1,299.57",WP Care Ltd T/A Blue Ribbon (S,INVOICE,External Homecare
Capital Expenditure,25-Mar-24,"4,920.00",WSP UK LIMITED,INVOICE,CAPEXP Professional Fees
Housing & Regeneration Directorate,26-Mar-24,"1,414.13",A&S Proprty Letting and Manage,INVOICE,PSL Payments To Landlords
Environment & Community Services Directorate,26-Mar-24,"1,740.00",A1 Loo Hire,INVOICE,Equipment
Capital Expenditure,26-Mar-24,"240,019.00",ACHIEVING FOR CHILDREN LTD,INVOICE,CAPEXP Equipment Purchase
Housing & Regeneration Directorate,26-Mar-24,"2,119.83",Allison Risebro & Company Ltd,INVOICE,Food & Consumables
Housing & Regeneration Directorate,26-Mar-24,"1,126.67",ALTWOOD PROPERTIES LTD,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"2,750.00",AMS Properties Limited,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"4,243.82",Ansari Properties,INVOICE,Homeless Red Act Initiatives
Adult Social Services Directorate,26-Mar-24,583.95,APETITO UK LTD,INVOICE,ACS Meals Contract
Capital Expenditure,26-Mar-24,"5,095.65",ASTON CORD LIMITED,INVOICE,CAPEXP Housing Grants Analysis
Housing & Regeneration Directorate,26-Mar-24,"32,622.55",Avison Young LTD,INVOICE,Lot 1 - Llord Servs Prop Mgmt
Housing & Regeneration Directorate,26-Mar-24,950.00,Barnes Methodist Church,INVOICE,PSL Payments To Landlords
Environment & Community Services Directorate,26-Mar-24,"2,450.45",Bibby Factors Leicester Ltd,INVOICE,Agency Staff
Housing & Regeneration Directorate,26-Mar-24,"6,620.52",Breskal & Rawlings,INVOICE,PSL Payments To Landlords
Children's Services Directorate,26-Mar-24,"243,847.83",Central London Comm Healthcare,INVOICE,Health Visiting
Adult Social Services Directorate,26-Mar-24,"56,128.49",City Of London (London Council,INVOICE,London STI E-Service
Housing & Regeneration Directorate,26-Mar-24,"10,065.47",Dawsongroup Vans Ltd,INVOICE,Transport Hire & Leasing Costs
Housing & Regeneration Directorate,26-Mar-24,"1,180.83",Diocese of Westminster,INVOICE,PSL Payments To Landlords
Capital Expenditure,26-Mar-24,"347,454.00",E W Beard Ltd t/a Beard,INVOICE,CAPEXP Construction Work
Housing & Regeneration Directorate,26-Mar-24,836.85,Ealing Council,INVOICE,Miscellaneous Client Expenses
Housing & Regeneration Directorate,26-Mar-24,"1,167.00",Elliott Baxter & Company Limit,INVOICE,Photocopying
Capital Expenditure,26-Mar-24,"234,540.19",F M Conway Limited,INVOICE,CAPEXP Construction Work
Environment & Community Services Directorate,26-Mar-24,"22,015.56",Good With Devices Ltd,INVOICE,Software purchases
Housing & Regeneration Directorate,26-Mar-24,"1,450.00",Grade 1 Hampton Ltd,INVOICE,PSL Payments To Landlords
Capital Expenditure,26-Mar-24,"1,412.46",Highway Quality Solutions Ltd,INVOICE,CAPEXP Construction Work
Environment & Community Services Directorate,26-Mar-24,508.80,KEEP BRITAIN TIDY,INVOICE,General Grounds Maintenance
Chief Executives Directorate,26-Mar-24,"75,500.00",LONDON BOROUGH OF CROYDON,INVOICE,Project Work
Chief Executives Directorate,26-Mar-24,"137,500.00",London Borough Of Merton,INVOICE,Materials
Chief Executives Directorate,26-Mar-24,"9,821.94",London Borough Of Sutton,INVOICE,Project Work
Adult Social Services Directorate,26-Mar-24,"55,112.26",Look Ahead Care and Support Lt,INVOICE,Supported Living
Housing & Regeneration Directorate,26-Mar-24,"1,902.33",MANA PROPERTY SOLUTIONS LTD,INVOICE,PSL Payments To Landlords
Children's Services Directorate,26-Mar-24,"4,857.51",Marshgate Primary School,INVOICE,Cntrl MARSHGATE
Capital Expenditure,26-Mar-24,"17,508.00",Metis Consultants Ltd,INVOICE,CAPEXP Professional Fees
Environment & Community Services Directorate,26-Mar-24,"1,155.01",Mortlake PCC St Mary's Churchw,INVOICE,Contribution to Churches
Environment & Community Services Directorate,26-Mar-24,"1,512.00",Newsquest Media Group Ltd,INVOICE,Section 14 RTA Costs
Chief Executives Directorate,26-Mar-24,"3,834.00",Phew Design Ltd,INVOICE,Software Maintenance
Resources Directorate,26-Mar-24,"3,318.80",Print Image Network Ltd,INVOICE,Postage
Environment & Community Services Directorate,26-Mar-24,"11,137.14",PROJECT CENTRE Ltd,INVOICE,Consultants Fees
Housing & Regeneration Directorate,26-Mar-24,"1,246.66",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,730.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,863.33",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,246.66",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,161.16",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,300.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"5,800.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,200.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,000.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,200.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,161.16",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,850.00,Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,000.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,375.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,900.00,Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,300.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"2,444.61",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,350.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,300.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,050.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,865.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,914.73",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,280.45",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,291.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,320.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,025.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,250.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,053.78",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,450.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,215.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,776.67",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,655.16",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"5,126.16",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,160.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"3,653.51",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,175.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"2,562.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,300.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,104.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,396.15",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,863.33",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,950.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,425.02",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,530.67",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"2,166.62",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,859.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"2,635.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,969.63",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,655.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,457.73",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,275.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,690.39",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,457.73",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,960.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,035.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,158.22",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,100.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,325.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,360.93",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,275.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,207.44",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,456.69",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,214.41",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,375.83",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,200.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,499.98",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,170.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,300.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"3,190.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"2,200.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,396.16",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,450.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,150.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,100.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,350.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,457.73",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,100.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,324.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,161.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,150.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,400.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"2,300.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,863.33",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"3,752.25",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,150.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,246.65",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,250.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,749.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,100.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,300.00",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"1,053.78",Redacted Personal Data,INVOICE,PSL Payments To Landlords
Resources Directorate,26-Mar-24,926.43,Redacted Personal Data,INVOICE,Rent Allowances
Housing & Regeneration Directorate,26-Mar-24,"10,467.69",Redacted Personal Data,INVOICE,Homeless Red Act Initiatives
Housing & Regeneration Directorate,26-Mar-24,"4,634.10",Redacted Personal Data,INVOICE,Homeless Red Act Initiatives
Adult Social Services Directorate,26-Mar-24,736.00,Redacted Personal Data,INVOICE,Other Minor Contract Payments
Adult Social Services Directorate,26-Mar-24,"198,067.00",Richmond Carers Centre,INVOICE,Carers' Hub Services
Chief Executives Directorate,26-Mar-24,"126,964.50",Richmond Citizens Advice,INVOICE,Community Advice Services
Housing & Regeneration Directorate,26-Mar-24,975.00,Richmond Development Company L,INVOICE,PSL Payments To Landlords
Resources Directorate,26-Mar-24,"46,558.18",RICHMOND HOUSING PARTNERSHIP,INVOICE,Rent Allowances
Housing & Regeneration Directorate,26-Mar-24,"17,160.13",Richmond Housing Partnership,INVOICE,PSL Payments To Landlords
Adult Social Services Directorate,26-Mar-24,740.00,Richmond Music Trust,INVOICE,Materials
Environment & Community Services Directorate,26-Mar-24,"1,600.00",Richmond Sports Club,INVOICE,Sport Coaching
Housing & Regeneration Directorate,26-Mar-24,"1,324.26",Rosetree Properties Limited,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"39,488.43",Royal Mail Group Ltd,INVOICE,Postage
Housing & Regeneration Directorate,26-Mar-24,"1,960.00",S&M (Wholesale Supplies) Limit,INVOICE,PSL Payments To Landlords
Adult Social Services Directorate,26-Mar-24,"5,462.65",SOUTH WEST LONDON ,INVOICE,Supported Housing Programme
Housing & Regeneration Directorate,26-Mar-24,"1,161.16",ss investment capital ltd,INVOICE,PSL Payments To Landlords
Housing & Regeneration Directorate,26-Mar-24,"15,987.00",St George's Univ Hosp NHS FT,INVOICE,Grants to Other Groups
Children's Services Directorate,26-Mar-24,"9,395.01",St Mary Magdalen's R. C. Schoo,INVOICE,Cntrl St Mary Magdalens
Adult Social Services Directorate,26-Mar-24,"6,191.60",STAR BOARDING KENNELS LTD,INVOICE,Other Minor Contract Payments
Housing & Regeneration Directorate,26-Mar-24,"1,960.00",Tempus Housing Limited,INVOICE,PSL Payments To Landlords
Chief Executives Directorate,26-Mar-24,"2,000.00",The Early Careers Corporation ,INVOICE,Project Work
Capital Expenditure,26-Mar-24,582.36,THINKING WORKS,INVOICE,CAPEXP Housing Grants Analysis
Children's Services Directorate,26-Mar-24,"9,428.44",Trafalgar Infant School,INVOICE,Cntrl Trafalgar Infant
Adult Social Services Directorate,26-Mar-24,"15,288.28",United Response Services LTD,INVOICE,External Residential Care
Environment & Community Services Directorate,26-Mar-24,"10,228.58",VIRGIN MEDIA BUSINESS,INVOICE,WAN line charges
Adult Social Services Directorate,26-Mar-24,"1,233.60",Vogel Wakefield Limited,INVOICE,Conference Expenses
Environment & Community Services Directorate,26-Mar-24,762.19,William Smith Group 1832 Ltd,INVOICE,Traffic and Pedestrian Meas
Children's Services Directorate,26-Mar-24,"3,492.00",Windham Nursery School,INVOICE,EYSG- Supplementary Exp
Housing & Regeneration Directorate,27-Mar-24,"16,502.40",A A & SONS LTD,INVOICE,B&B Payments
Adult Social Services Directorate,27-Mar-24,"86,850.44",Achieve Together Limited,INVOICE,External Residential Care
Children's Services Directorate,27-Mar-24,"9,260,484.64",ACHIEVING FOR CHILDREN LTD,INVOICE,AfCCoreContract
Adult Social Services Directorate,27-Mar-24,"5,840.00",ADMIRAL HEALTHCARE LTD,INVOICE,External Residential Care
Adult Social Services Directorate,27-Mar-24,"11,180.43",Advinia Health Care Ltd,INVOICE,External Nursing Care
Adult Social Services Directorate,27-Mar-24,"5,356.32",Anavo Care Ltd T/A Surbitonian,INVOICE,External Nursing Care
Adult Social Services Directorate,27-Mar-24,"4,821.43",Anchor Hanover Group,INVOICE,External Resi Respite Care
Adult Social Services Directorate,27-Mar-24,"3,800.00",Anchor Hanover Group Linwood C,INVOICE,External Residential Care
Adult Social Services Directorate,27-Mar-24,"3,182.00",Anderson Nursing Limited/ The ,INVOICE,External Residential Care
