DIRECTORATE,PAYMENT DATE, PAYMENT AMOUNT ,PAYEE,SUPPLIER NO,ACTIVITY
Resources Directorate,14/04/2023,564.7,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,573.72,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,600,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,547.23,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,573.66,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,713.42,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,571.25,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,576.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,710.94,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,514.96,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,671.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,535.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,500.9,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,736.44,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,831.43,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,713.42,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,540.82,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,570.76,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,551.54,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,539.1,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,556.74,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,"6,727.44",PA HOUSING,Invoice,Rent Allowances
Resources Directorate,14/04/2023,"1,741.50",LONDON & QUADRANT HOUSING TRUS,Invoice,Rent Allowances
Resources Directorate,14/04/2023,682.86,THE GUINNESS PARTNERSHIP,Invoice,Rent Allowances
Resources Directorate,14/04/2023,855.9,PLACES FOR PEOPLE HOMES,Invoice,Rent Allowances
Resources Directorate,14/04/2023,"2,414.42",METROPOLITAN THAMES VALLEY,Invoice,Rent Allowances
Resources Directorate,14/04/2023,572.96,NETWORK HOMES,Invoice,Rent Allowances
Resources Directorate,14/04/2023,570,MOUNTVIEW ESTATES PLC,Invoice,Rent Allowances
Resources Directorate,14/04/2023,"1,787.54",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,14/04/2023,"9,597.70",NACRO SUPPORTED HOUSING,Invoice,Rent Allowances
Chief Executives Directorate,14/04/2023,"18,250.00",ST MARY'S UKRAINIAN SCHOOL LIM,Invoice,Miscellaneous Expenses
Housing & Regeneration Directorate,14/04/2023,"6,000.00",J Wilson Interior Designn,Invoice,Property Maintenance 
Housing & Regeneration Directorate,14/04/2023,686.28,Antalis Ltd,Invoice,Printing 
Environment & Community Services Directorate,14/04/2023,"4,267.00",London Borough Of Merton,Invoice,Equipment
Capital Expenditure,14/04/2023,"1,725.18",WEIGHTMANS LLP,Invoice,CAPEXP HRA House Purchase
Adult Social Services Directorate,14/04/2023,"5,067.74",Salutem Shared Services III,Invoice,Supported Living
Adult Social Services Directorate,14/04/2023,"35,267.23",Revon Healthcare Ltd,Invoice,Supported Living
Adult Social Services Directorate,14/04/2023,"159,706.84",United Response Services LTD,Invoice,External Residential Care
Resources Directorate,14/04/2023,"7,920.00",SmartCitizen Limited,Invoice,Software Maintenance
Housing & Regeneration Directorate,17/04/2023,"1,633.15",FRONTIER PITTS LTD,Invoice,Reactive maintenance - bldgs
Environment & Community Services Directorate,17/04/2023,754.8,Elite Guarding UK Ltd TA Troja,Invoice,Agency Staff
Environment & Community Services Directorate,17/04/2023,754.8,Elite Guarding UK ltd TA Troja,Invoice,Agency Staff
Capital Expenditure,17/04/2023,"13,907.50",REDACTED PERSONAL DATA,Invoice,CAPEXP Housing Grants Analysis
Housing & Regeneration Directorate,17/04/2023,"4,523.00",REDACTED PERSONAL DATA,Invoice,Homeless Red Act Initiatives
Housing & Regeneration Directorate,17/04/2023,"4,607.54",EARLSFIELD PROPERTIES,Invoice,Homeless Red Act Initiatives
Adult Social Services Directorate,17/04/2023,"1,450.00",Off The Record,Invoice,CCG Income
Environment & Community Services Directorate,17/04/2023,810,QIK GROUP LTD T/A QIK LOO,Invoice,General Grounds Maintenance
Adult Social Services Directorate,17/04/2023,"10,310.39",Look Ahead Care and Support Lt,Invoice,Supported Living
Housing & Regeneration Directorate,17/04/2023,"1,227.60",P W SECURE-IT LTD,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,17/04/2023,"5,700.00",Barnes Methodist Church,Invoice,PSL Payments To Landlords
Capital Expenditure,17/04/2023,"3,211.20",Wagstaff Interiors Group,Invoice,CAPEXP Disposal Costs
Housing & Regeneration Directorate,17/04/2023,"3,885.60",Marston Properties Limited,Invoice,Rents
Chief Executives Directorate,17/04/2023,"17,346.00",Westco Trading Ltd,Invoice,Advertising / Publicity
Environment & Community Services Directorate,17/04/2023,"41,050.95",Straight Manufacturing Ltd,Invoice,Equipment
Environment & Community Services Directorate,17/04/2023,963.26,Dawsongroup Vans Ltd,Invoice,Transport Hire & Leasing Costs
Capital Expenditure,17/04/2023,"32,790.00",K & A Construction,Invoice,CAPEXP Construction Work
Capital Expenditure,17/04/2023,"34,464.54",WEC Electrical Contractors Ltd,Invoice,CAPEXP Equipment Purchase
Housing & Regeneration Directorate,17/04/2023,"1,838.25",T Mohan ,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,17/04/2023,"11,119.37",Stonewest Ltd,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,17/04/2023,"2,815.80",Ansador Limited,Invoice,Reactive maintenance - bldgs
Chief Executives Directorate,17/04/2023,"24,418.44",London Borough Of Merton,Invoice,Legal Fees SLLP
Capital Expenditure,17/04/2023,"37,200.00",WESTMINSTER BUILDING SERVICES ,Invoice,CAPINC Finance Lease Out
Housing & Regeneration Directorate,17/04/2023,"1,245.70",T BROWN GROUP LTD,Invoice,Reactive maintenance - bldgs
Capital Expenditure,17/04/2023,"30,988.62",REDACTED PERSONAL DATA,Invoice,CAPINC Finance Lease Out
Adult Social Services Directorate,17/04/2023,"72,916.50",Choice Support,Invoice,Advice And Advocacy Services
Adult Social Services Directorate,17/04/2023,"18,576.05",GREATBATCH LTD,Invoice,Miscellaneous Expenses
Resources Directorate,17/04/2023,"1,571.20",POST OFFICE LTD,Invoice,HSF - HB Only
Capital Expenditure,17/04/2023,"3,696.00",Atalian Servest Ltd,Invoice,CAPEXP Other Building Reltd Wk
Capital Expenditure,17/04/2023,"3,253.10",FLETCHERS FACILITIES LTD,Invoice,CAPEXP Other Building Reltd Wk
Adult Social Services Directorate,17/04/2023,"5,120.98",London ,Invoice,Materials
Adult Social Services Directorate,17/04/2023,"1,086.00",SMART HEALTH SOLUTIONS LTD,Invoice,Training
Environment & Community Services Directorate,17/04/2023,532.76,CDER Group Limited,Invoice,Legal Disbursements SLLP
Environment & Community Services Directorate,17/04/2023,"2,880.00",WYG ENVIRONMENT PLANNING TRANS,Invoice,Consultants Fees
Environment & Community Services Directorate,17/04/2023,"5,822.38",Bibby Factors Leicester Ltd,Invoice,Agency Staff
Environment & Community Services Directorate,17/04/2023,"42,846.92",Operational Services,Invoice,St Lighting Cont - Sch 3 & 4
Housing & Regeneration Directorate,17/04/2023,"1,319.90",KONE PLC (Callouts only),Invoice,Planned Maintenance - Bldgs
Adult Social Services Directorate,17/04/2023,"17,301.65",United Response Services LTD,Invoice,External Daycare
Adult Social Services Directorate,17/04/2023,"1,889.53",NonStop Consulting Ltd,Invoice,Agency Staff
Housing & Regeneration Directorate,17/04/2023,879.6,Corporation Transport,Invoice,Miscellaneous Expenses
Environment & Community Services Directorate,17/04/2023,"5,490.00",Max Associates,Invoice,Other Minor Contract Payments
Capital Expenditure,17/04/2023,"10,470.00",Weston Rengifo Architects Prac,Invoice,CAPEXP Professional Fees
Capital Expenditure,17/04/2023,"5,250.00",Bannerman Consulting Engineers,Invoice,CAPEXP Professional Fees
Environment & Community Services Directorate,17/04/2023,"2,394.07",David Weller Design Limited,Invoice,Consultants Fees
Adult Social Services Directorate,17/04/2023,661.97,N H Maintenance Ltd,Invoice,Equipment
Resources Directorate,18/04/2023,"52,456.32",RICHMOND HOUSING PARTNERSHIP,Invoice,Rent Allowances
Environment & Community Services Directorate,18/04/2023,"1,200.00",REDACTED PERSONAL DATA,Invoice,Consultants Fees
Environment & Community Services Directorate,18/04/2023,"9,743.83",Askews & Holts Library Service,Invoice,Library Books 
Environment & Community Services Directorate,18/04/2023,618.45,Ulverscroft Large Print Books ,Invoice,Library Books 
Adult Social Services Directorate,18/04/2023,"3,962.90",Geneva Road Ltd T/A EnhanceAbl,Invoice,External Resi Respite Care
Adult Social Services Directorate,18/04/2023,"20,441.08",Liaise South Limited,Invoice,External Residential Care
Chief Executives Directorate,18/04/2023,"1,000.00",Kew Sparkle,Invoice,Miscellaneous Expenses
Adult Social Services Directorate,18/04/2023,"1,339.57",WP Care Ltd T/A Blue Ribbon (S,Invoice,External Homecare
Housing & Regeneration Directorate,18/04/2023,"1,110.00",Heavenly Dish Ltd,Invoice,Other Indirect Employee Exp
Adult Social Services Directorate,18/04/2023,"1,401.24",Absolute Care Services (Richmo,Invoice,External Homecare
Adult Social Services Directorate,18/04/2023,"6,371.69",Amber Home Carers Ltd,Invoice,External Homecare
Adult Social Services Directorate,18/04/2023,"2,691.36",Devine Care Ltd,Invoice,External Homecare
Housing & Regeneration Directorate,18/04/2023,"4,045.20",K & A Construction,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,18/04/2023,"3,251.60",WEC Electrical Contractors Ltd,Invoice,Planned Maintenance - Bldgs
Environment & Community Services Directorate,18/04/2023,"38,675.91",F M Conway Limited,Invoice,Highways Maintenance Con
Adult Social Services Directorate,18/04/2023,"6,804.00",HATS Group Ltd,Invoice,Transport Hire & Leasing Costs
Adult Social Services Directorate,18/04/2023,"2,304.00",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Transport Hire & Leasing Costs
Housing & Regeneration Directorate,18/04/2023,"1,201.40",Smith ,Invoice,Planned Maintenance - Bldgs
Capital Expenditure,18/04/2023,"103,008.70",REDACTED PERSONAL DATA,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,18/04/2023,"47,608.80",CARE OUTLOOK LTD,Invoice,Extra Care Homecare
Adult Social Services Directorate,18/04/2023,"110,384.62",ALPENBEST CARE LIMITED,Invoice,External Homecare
Environment & Community Services Directorate,18/04/2023,"2,429.86",Bibby Factors Leicester Ltd,Invoice,Agency Staff
Adult Social Services Directorate,18/04/2023,"3,324.24",Cascade Cars Service Ltd,Invoice,Transport Hire & Leasing Costs
Capital Expenditure,18/04/2023,"4,638.32",McBains Ltd,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,18/04/2023,"4,368.13",Caremark Richmond or Hounslow,Invoice,External Homecare
Adult Social Services Directorate,18/04/2023,"7,260.47",Aspire Care Services Ltd,Invoice,External Homecare
Adult Social Services Directorate,18/04/2023,"3,938.33",Haven Care Ltd,Invoice,External Homecare
Adult Social Services Directorate,18/04/2023,650.46,Ami Home Care Ltd,Invoice,External Homecare
Adult Social Services Directorate,18/04/2023,"4,427.13",NonStop Consulting Ltd,Invoice,Agency Staff
Adult Social Services Directorate,18/04/2023,"1,049.36",Together at Home t/a Visiting ,Invoice,External Homecare
Environment & Community Services Directorate,18/04/2023,"3,022.28",Sue Hill Recruitment & Service,Invoice,Agency Staff
Environment & Community Services Directorate,18/04/2023,"1,296.00",K.B Come Clean Ltd,Invoice,Furniture
Environment & Community Services Directorate,19/04/2023,599.4,Elite Guarding UK ltd TA Troj,Invoice,Agency Staff
Environment & Community Services Directorate,19/04/2023,599.4,Elite Guarding UK ltd TA Troja,Invoice,Agency Staff
Environment & Community Services Directorate,19/04/2023,"4,369.20",John Hanlon & Company Ltd,Invoice,Transport Hire & Leasing Costs
Environment & Community Services Directorate,19/04/2023,"1,559.04",RYGOR COMMERCIALS LTD,Invoice,"Vehicle Repairs, Maintenance"
Chief Executives Directorate,19/04/2023,"90,000.00",Richmond Citizens Advice,Invoice,Community Advice Services
Chief Executives Directorate,19/04/2023,584.9,Hampton Village Traders Assoc,Invoice,Miscellaneous Expenses
Housing & Regeneration Directorate,19/04/2023,"1,320.60",BESTCOURT UK LTD,Invoice,B&B Payments
Housing & Regeneration Directorate,19/04/2023,"1,550.00",Norbury Property Services,Invoice,B&B Payments
Environment & Community Services Directorate,19/04/2023,"1,394.16",Certas Energy UK Ltd,Invoice,Fuel
Housing & Regeneration Directorate,19/04/2023,"1,302.00",UNIQUE COURT LTD,Invoice,B&B Payments
Housing & Regeneration Directorate,19/04/2023,"1,891.00",SHASHEE INVESTMENTS LTD,Invoice,B&B Payments
Housing & Regeneration Directorate,19/04/2023,"6,820.00",STENFORD PROPERTY LTD,Invoice,B&B Payments
Housing & Regeneration Directorate,19/04/2023,"6,975.00",S V PROPERTIES,Invoice,B&B Payments
Housing & Regeneration Directorate,19/04/2023,"256,024.20",Stef & Phillips ltd,Invoice,B&B Payments
Housing & Regeneration Directorate,19/04/2023,738.36,Freeths LLP,Invoice,Legal Fees SLLP
Housing & Regeneration Directorate,19/04/2023,"13,233.60",A A & SONS LTD,Invoice,B&B Payments
Environment & Community Services Directorate,19/04/2023,576.58,Sue Hill Recruitment & Service,Invoice,Agency Staff
Adult Social Services Directorate,20/04/2023,"27,760.85",Richmond Borough Mind,Invoice,RB Mind
Environment & Community Services Directorate,20/04/2023,"3,307.06",Continental Landscapes Ltd,Invoice,Materials
Capital Expenditure,20/04/2023,"7,356.00",F G Mileham Ltd 1966,Invoice,CAPEXP Housing Grants Analysis
Chief Executives Directorate,20/04/2023,"193,409.59",Transport for London,Invoice,CIL Creditors
Adult Social Services Directorate,20/04/2023,"30,707.04",CARE UK COMMUNITY PARTNERSHIP,Invoice,External Nursing Care
Environment & Community Services Directorate,20/04/2023,651.69,Tarmac Trading Ltd,Invoice,Materials
Environment & Community Services Directorate,20/04/2023,"24,374.00",LONDON WILDLIFE TRUST,Invoice,Grants to Voluntary Orgs
Environment & Community Services Directorate,20/04/2023,"15,516.88",ECON ENGINEERING LTD,Invoice,Transport Hire & Leasing Costs
Environment & Community Services Directorate,20/04/2023,584.52,JOHNSONS APPARELMASTER LTD,Invoice,"Clothing, Uniform & Laundry"
Adult Social Services Directorate,20/04/2023,"1,128.40",AA Guesthouses Limited,Invoice,External Lodgings
Environment & Community Services Directorate,20/04/2023,810,REDACTED PERSONAL DATA,Invoice,Sport Coaching
Capital Expenditure,20/04/2023,"4,740.00",RBMP LTD,Invoice,CAPEXP Professional Fees
Housing & Regeneration Directorate,21/04/2023,"1,545.75",REDACTED PERSONAL DATA,Invoice,Private Rented Sector Offer
Housing & Regeneration Directorate,21/04/2023,"1,595.62",REDACTED PERSONAL DATA,Invoice,Private Rented Sector Offer
Housing & Regeneration Directorate,21/04/2023,"2,572.91",REDACTED PERSONAL DATA,Invoice,Private Rented Sector Offer
Resources Directorate,21/04/2023,"3,831.61",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,21/04/2023,"1,373.02",PA HOUSING,Invoice,Rent Allowances
Resources Directorate,21/04/2023,649.95,METROPOLITAN THAMES VALLEY,Invoice,Rent Allowances
Resources Directorate,21/04/2023,"1,639.38",NETWORK HOMES,Invoice,Rent Allowances
Resources Directorate,21/04/2023,603.28,LONDON AND QUADRANT,Invoice,Rent Allowances
Resources Directorate,21/04/2023,"3,753.39",HESTIA HOUSING & SUPPORT,Invoice,Rent Allowances
Resources Directorate,21/04/2023,"8,348.48",COMMUNITY HOUSING AND THERAPY,Invoice,Rent Allowances
Environment & Community Services Directorate,21/04/2023,"7,117.32",Paragon Banking Group,Invoice,Equipment
Environment & Community Services Directorate,21/04/2023,"16,151.69",Paragon Banking Group,Invoice,Equipment
Adult Social Services Directorate,21/04/2023,"3,337.20",Geneva Road Ltd T/A EnhanceAbl,Invoice,External Resi Respite Care
Environment & Community Services Directorate,21/04/2023,"1,620.00",Naxos Music UK Ltd,Invoice,Library Books 
Capital Expenditure,21/04/2023,"2,799.55",DHP (UK) LLP,Invoice,CAPEXP Professional Fees
Environment & Community Services Directorate,21/04/2023,"1,500.00",Bespoke Properties Ltd,Invoice,Consultants Fees
Housing & Regeneration Directorate,21/04/2023,547.8,Antalis Ltd,Invoice,Printing 
Environment & Community Services Directorate,21/04/2023,"1,200.00",Twspirit Ltd T/a The Albany Pu,Invoice,Other Minor Contract Payments
