Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Early Help South,Taxi,6160910,02/04/2024,5100399673, 300.00 ,Revenue,SPEEDLINE TAXIS DUNSTABLE LTD,137019
PLACE AND COMMUNITIES,600,BUSINESS INVESTMENT & PLACE DELIVERY,6300,Bus Investment & Emp,Ad hoc / Minor General Expenses,6146000,02/04/2024,5100394061," 4,500.00 ",Revenue,PUBLIC PERSPECTIVES LTD,137031
RESOURCES,150,GOVERNANCE,2500,Elections,Printing Services,6140801,02/04/2024,5100395050," 2,444.80 ",Revenue,SCI PRINT LIMITED,137037
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN post 16,Transport & Meals (Social Services Care),6151265,02/04/2024,5100399826," 3,726.87 ",Revenue,BEDFORD EXECUTIVE TRAVEL,138245
CHILDREN'S SERVICES,401,AD SEND,4230,Top Up Payments,Direct School Support,6151335,02/04/2024,5100397913," 1,570.00 ",Revenue,WOOTTON LOWER SCHOOL,138288
PLACE AND COMMUNITIES,600,PARKING,6825,Car Park Mgt &Maint,Bank and Card Charges,6146300,02/04/2024,5100394325," 1,398.60 ",Revenue,FLOWBIRD SMART CITY UK LIMITED,139043
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Youth Support Servic,Other Payments,6160400,02/04/2024,5100393852," 16,080.00 ",Revenue,GROUNDWORK EAST,139401
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Youth Support Servic,Other Payments,6160400,02/04/2024,5100393688," 16,080.00 ",Revenue,GROUNDWORK EAST,139401
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Chiltern Vale Quadra,Security Costs,6121110,02/04/2024,5100394053, 300.00 ,Revenue,HALO SECURITY SOLUTIONS LTD,139990
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,02/04/2024,2100253686, 264.96 ,Revenue,THE NEXT BEST PLACE LTD,140285
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,02/04/2024,2100253684, 264.96 ,Revenue,THE NEXT BEST PLACE LTD,140285
CHILDREN'S SERVICES,401,AD SEND,4230,SENAdd Pupil Support,Alternative School Provisions,6151330,02/04/2024,5100399382," 2,728.00 ",Revenue,THE ACADEMY OF CENTRAL BEDFORD,140416
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Fleet Welfare,Contract Hire,6131005,02/04/2024,5100395328, 956.00 ,Revenue,LONDON HIRE LTD,141690
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,ICT Costs Software,6142415,02/04/2024,5100392876," 23,549.00 ",Revenue,PUBLIC-I GROUP LTD,141758
SOCIAL CARE HEALTH & HOUSING,500,HOUSING SOLUTIONS (GF),5150,GF Inclusion,Private Contractors,6151500,02/04/2024,5100394205," 68,930.15 ",Revenue,EAST LONDON NHS FOUNDATION TRU,142798
SOCIAL CARE HEALTH & HOUSING,500,HOUSING SOLUTIONS (GF),5150,GF Inclusion,Private Contractors,6151500,02/04/2024,5100395617," 44,755.85 ",Revenue,EAST LONDON NHS FOUNDATION TRU,142798
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,Allison House OPH,Cleaning and Domestic Supplies,6122100,02/04/2024,5100394779, 261.37 ,Revenue,COUNTRYWIDE HEALTHCARE SUPPLIE,142903
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,Westlands OPH,Cleaning and Domestic Supplies,6122100,02/04/2024,5100396676, 282.15 ,Revenue,COUNTRYWIDE HEALTHCARE SUPPLIE,142903
CHILDREN'S SERVICES,401,AD SEND,4230,EHC,External Legal Costs,6141045,02/04/2024,5100399846, 550.00 ,Revenue,PATHFINDER LEGAL SERVICES LTD,142970
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Head of Comm Assmnt,External Legal Costs,6141045,02/04/2024,5100399711, 371.00 ,Revenue,PATHFINDER LEGAL SERVICES LTD,142970
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Head of Comm Assmnt,External Legal Costs,6141045,02/04/2024,5100399714, 371.00 ,Revenue,PATHFINDER LEGAL SERVICES LTD,142970
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Head of Comm Assmnt,External Legal Costs,6141045,02/04/2024,5100399712, 371.00 ,Revenue,PATHFINDER LEGAL SERVICES LTD,142970
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Head of Comm Assmnt,External Legal Costs,6141045,02/04/2024,5100399713, 371.00 ,Revenue,PATHFINDER LEGAL SERVICES LTD,142970
HRA,850,HOUSING SERVICES (HRA),5100,Community Support,Telephones,6142100,02/04/2024,5100394075," 1,179.22 ",Revenue,EUROLINK CONNECT LTD,143193
SOCIAL CARE HEALTH & HOUSING,500,SAFEGUARDING/PSW/OT,5201,Mental Cap & IMCA,Professional Services - Other,6141040,02/04/2024,5100393783, 300.00 ,Revenue,KATHARINE LAWSON LTD,143592
RESOURCES,150,GOVERNANCE,2500,Crematorium,Professional Services - Consultancy,6141020,02/04/2024,5100396855," 1,501.41 ",Revenue,LEE SNASHFOLD CREMATORIA MANAG,143924
HRA,850,HOUSING SERVICES (HRA),5100,Homeless Hostel,Private Contractors,6151500,02/04/2024,5100393794, 396.96 ,Revenue,JLA TOTAL CARE LTD,144023
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,Evergreen,ICT Costs Software,6142415,02/04/2024,5100396545, 224.27 ,Revenue,PERSON CENTRED SOFTWARE LTD,144191
RESOURCES,150,PEOPLE,7300,Training,Training,6116200,02/04/2024,5100397238, 700.00 ,Revenue,HUNTERSJOY LTD,144476
CHILDREN'S SERVICES,401,DIRECTOR OF CHILDREN'S SERVICES,4000,Capital - Children,Capital Construction / Refurbishment,6121005,02/04/2024,5100399721," 5,915.23 ",Capital,HOMES 2 INSPIRE LTD,144677
CHILDREN'S SERVICES,401,DIRECTOR OF CHILDREN'S SERVICES,4000,Capital - Children,Capital Construction / Refurbishment,6121005,02/04/2024,5100399688," (5,915.23)",Capital,HOMES 2 INSPIRE LTD,144677
OFFICE OF THE CHIEF EXECUTIVE,100,CHIEF EXECUTIVE,1100,Capital Projects,Computer Costs Hardware Purchases,6142410,02/04/2024,5100394131, 420.00 ,Capital,JIGSAW SYSTEMS LTD T/A JIGSAW2,144707
OFFICE OF THE CHIEF EXECUTIVE,100,CHIEF EXECUTIVE,1100,Capital Projects,Computer Costs Hardware Purchases,6142410,02/04/2024,5100394134, 460.00 ,Capital,JIGSAW SYSTEMS LTD T/A JIGSAW2,144707
RESOURCES,150,INFORMATION TECHNOLOGY,7550,Operating Overheads,Postages,6142000,02/04/2024,5100394134, 12.00 ,Revenue,JIGSAW SYSTEMS LTD T/A JIGSAW2,144707
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,02/04/2024,5100399828," 88,518.91 ",Revenue,SKY DUNSTABLE CARS LTD,144933
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Professional Services - Other,6141040,02/04/2024,5100399771," 3,907.56 ",Capital,CONCERTUS DESIGN & PRPTY CONSU,144960
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,02/04/2024,2200096002, 290.12 ,Revenue,Personal Payment,145228
CHILDREN'S SERVICES,401,AD SEND,4230,Top Up Payments,Direct School Support,6151335,02/04/2024,5100396091," 4,311.00 ",Revenue,BRAMINGHAM PRIMARY SCHOOL,145293
PLACE AND COMMUNITIES,600,LEISURE,6810,Countryside Sites,Grounds Maintenance Costs,6122300,02/04/2024,5100396798, 865.00 ,Revenue,REYNOLDS LANDSCAPING SERVICES,145481
PLACE AND COMMUNITIES,600,LEISURE,6810,Countryside Sites,Grounds Maintenance Costs,6122300,02/04/2024,5100396794, 500.00 ,Revenue,REYNOLDS LANDSCAPING SERVICES,145481
RESOURCES,150,PEOPLE,7300,ASYE Programme,Professional Services - Consultancy,6141020,02/04/2024,5100396143, 240.00 ,Revenue,WATERLILY & CO,145609
RESOURCES,150,PEOPLE,7300,ASYE Programme,Professional Services - Consultancy,6141020,02/04/2024,5100396143, 240.00 ,Revenue,WATERLILY & CO,145609
CHILDREN'S SERVICES,401,AD EDUCATION,4200,Virtual School,Direct School Support,6151335,02/04/2024,5100399755, 707.60 ,Revenue,SECTION 31 TRAINING & CONSULTA,145654
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Farm Estate,Repairs Alterations and Maintenance of Buildings,6121000,02/04/2024,5100399634, 500.00 ,Revenue,GB CONSTRUCTION (HERTS) LTD,145748
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Repairs Alterations and Maintenance of Buildings,6121000,02/04/2024,5100395666," 14,506.27 ",Capital,GB CONSTRUCTION (HERTS) LTD,145748
SOCIAL CARE HEALTH & HOUSING,500,SAFEGUARDING/PSW/OT,5201,Mental Cap & IMCA,Professional Services - Other,6141040,02/04/2024,5100396276," 3,814.14 ",Revenue,OM MEDICAL SERVICES LTD,145867
CHILDREN'S SERVICES,401,AD SEND,4230,SENAdd Pupil Support,Alternative School Provisions,6151330,02/04/2024,5100396688," 1,919.88 ",Revenue,EVOLVE LEARNING CENTRE LTD,146193
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Fostering Service,Other Payments,6160400,02/04/2024,5100393845," 2,300.00 ",Revenue,RAGDOLL TRAINING AND THERAPEUT,146308
CHILDREN'S SERVICES,401,AD EDUCATION,4200,Access and Inclusion,Professional Services - Other,6141040,02/04/2024,5100396219, 260.00 ,Revenue,PROSPERO GROUP LTD,146707
SOCIAL CARE HEALTH & HOUSING,500,HOUSING SOLUTIONS (GF),5150,GF Inclusion,Supported Housing Contracts,6151515,02/04/2024,5100399889," 16,104.25 ",Revenue,Personal Payment,146846
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,02/04/2024,2200095708, 384.90 ,Revenue,Personal Payment,146855
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,02/04/2024,2200095709, 438.86 ,Revenue,Personal Payment,146855
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,02/04/2024,2200095710, 430.90 ,Revenue,Personal Payment,146855
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,02/04/2024,2200095711, 391.14 ,Revenue,Personal Payment,146855
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Asylum 18+ Non-Statu,Accommodation,6160915,02/04/2024,5100395263," 2,692.65 ",Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Asylum 18+ Non-Statu,Accommodation,6160915,02/04/2024,5100396435," 2,278.53 ",Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Asylum 18+ Non-Statu,Accommodation,6160915,02/04/2024,5100396436," 2,510.40 ",Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Asylum 18+ Non-Statu,Living Expenses,6160920,02/04/2024,5100396436, 72.00 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Asylum 18+ Non-Statu,Accommodation,6160915,02/04/2024,5100396454," 2,900.00 ",Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Asylum 18+ Non-Statu,Accommodation,6160915,02/04/2024,5100395136," 2,485.59 ",Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Asylum 18+ Non-Statu,Accommodation,6160915,02/04/2024,5100395137," 2,692.65 ",Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Asylum 18+ Non-Statu,Accommodation,6160915,02/04/2024,5100395138," 2,278.53 ",Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Asylum 18+ Non-Statu,Accommodation,6160915,02/04/2024,5100395139," 2,278.53 ",Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Client Activities,6160950,02/04/2024,5100395147, 20.00 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Living Expenses,6160920,02/04/2024,5100395142, 20.00 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Accommodation,6160915,02/04/2024,5100395147," 3,310.06 ",Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Clothes Uniform & Laundry,6140600,02/04/2024,5100395142, 20.00 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Accommodation,6160915,02/04/2024,5100396420," 5,089.18 ",Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Clothes Uniform & Laundry,6140600,02/04/2024,5100395147, 20.00 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Accommodation,6160915,02/04/2024,5100395148," 3,310.06 ",Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Transport & Meals (Social Services Care),6151265,02/04/2024,5100395147, 4.50 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Living Expenses,6160920,02/04/2024,5100395146, 248.00 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Accommodation,6160915,02/04/2024,5100395146," 3,310.06 ",Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Clothes Uniform & Laundry,6140600,02/04/2024,5100395146, 20.00 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Client Activities,6160950,02/04/2024,5100395146, 20.00 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Client Activities,6160950,02/04/2024,5100395141, 20.00 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Clothes Uniform & Laundry,6140600,02/04/2024,5100395141, 20.00 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Accommodation,6160915,02/04/2024,5100395141," 3,310.06 ",Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Client Activities,6160950,02/04/2024,5100395140, 20.00 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Semi-Independent,Leaving Care Accommodation,6160815,02/04/2024,5100395135," 2,792.66 ",Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Accommodation,6160915,02/04/2024,5100395140," 3,310.06 ",Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Clothes Uniform & Laundry,6140600,02/04/2024,5100395140, 20.00 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Client Activities,6160950,02/04/2024,5100396436, 20.00 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Clothes Uniform & Laundry,6140600,02/04/2024,5100396436, 20.00 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Accommodation,6160915,02/04/2024,5100396436, 799.66 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Accommodation,6160915,02/04/2024,5100395142," 3,310.06 ",Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Clothes Uniform & Laundry,6140600,02/04/2024,5100395148, 20.00 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Client Activities,6160950,02/04/2024,5100395148, 20.00 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Transport & Meals (Social Services Care),6151265,02/04/2024,5100395154, 80.80 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Accommodation,6160915,02/04/2024,5100395154," 3,310.06 ",Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Accommodation,6160915,02/04/2024,5100396419," 3,310.06 ",Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Living Expenses,6160920,02/04/2024,5100396419, 7.55 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Living Expenses,6160920,02/04/2024,5100395148, 248.00 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Asylum Under 18,Transport & Meals (Social Services Care),6151265,02/04/2024,5100395148, 26.60 ,Revenue,HOPE FOR 16 PLUS,146984
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,02/04/2024,2200095460," 6,508.16 ",Revenue,FOLLOWING WHISPERS FAMILY SERV,147096
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Early Help South,Taxi,6160910,02/04/2024,5100397237, 405.00 ,Revenue,GLOBE TAXI LTD,147187
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Early Help South,Taxi,6160910,02/04/2024,5100399799, 710.00 ,Revenue,GLOBE TAXI LTD,147187
PLACE AND COMMUNITIES,600,BUSINESS INVESTMENT & PLACE DELIVERY,6300,Adult Skills Budget,Private Contractors,6151500,02/04/2024,5100394120," 7,313.36 ",Revenue,BEST PRACTICE PEOPLE LTD,147363
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC Panel,Professional Services - Consultancy,6141020,02/04/2024,5100394938," 2,228.42 ",Revenue,CENTRAL & NORTH WEST LONDON NH,147395
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Schools Buy Back,Repairs Alterations and Maintenance of Buildings,6121000,02/04/2024,5100394527, 363.00 ,Revenue,FIRELEC CONTROLS LIMITED,147465
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,FAMS,Private Contractors,6151500,02/04/2024,5100399838, 112.50 ,Revenue,HELENA CAMPOS,147535
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,FAMS,Private Contractors,6151500,02/04/2024,5100399838, 10.00 ,Revenue,HELENA CAMPOS,147535
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,FAMS,Private Contractors,6151500,02/04/2024,5100399838, 725.97 ,Revenue,HELENA CAMPOS,147535
OFFICE OF THE CHIEF EXECUTIVE,100,CHIEF EXECUTIVE,1100,Capital Projects,Professional Services - Consultancy,6141020,02/04/2024,5100396466," 35,000.00 ",Capital,PAX SYSTEMS LTD,147603
CHILDREN'S SERVICES,401,AD EDUCATION,4200,Virtual School,Direct School Support,6151335,02/04/2024,5100399653, 249.00 ,Revenue,PROFESSIONAL DEVELOPMENT GROUP,147655
PLACE AND COMMUNITIES,600,LEISURE,6810,Countryside Sites,Grounds Maintenance Costs,6122300,02/04/2024,5100396213," 1,857.02 ",Revenue,FORESTWOOD SERVICE LTD,147870
CHILDREN'S SERVICES,401,AD EDUCATION,4200,Music Operations,Private Contractors,6151500,02/04/2024,5100398862," 1,114.90 ",Revenue,REBECCA GIBSON SWIFT,147883
CHILDREN'S SERVICES,401,AD EDUCATION,4200,Music Operations,Private Contractors,6151500,02/04/2024,5100399835, 583.44 ,Revenue,SIMON ROUTER,147886
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,LAC Transport,Transport & Meals (Social Services Care),6151265,02/04/2024,5100399650," 2,717.00 ",Revenue,24X7 LTD,147891
RESOURCES,150,REVENUE & BENEFITS,2240,Customer Accounts,Household Support Fund,6161650,02/04/2024,5100396860, 800.00 ,Revenue,WONDE LTD,147905
SOCIAL CARE HEALTH & HOUSING,500,HOUSING SOLUTIONS (GF),5150,Local Welfare Prov,Electricity Costs,6120210,02/04/2024,5100394226, 426.40 ,Revenue,WONDE LTD,147905
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Capital Construction / Refurbishment,6121005,02/04/2024,5100398954," 1,588,315.42 ",Capital,SPACEMAKER DEVELOPMENTS LTD,147970
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,02/04/2024,5100392790, 775.16 ,Revenue,TENON FM LTD,148014
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,02/04/2024,5100392790, 775.16 ,Revenue,TENON FM LTD,148014
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,02/04/2024,5100392790, 775.16 ,Revenue,TENON FM LTD,148014
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,02/04/2024,5100392790, 775.16 ,Revenue,TENON FM LTD,148014
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,02/04/2024,5100392790," 2,713.06 ",Revenue,TENON FM LTD,148014
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,West Mid Beds Quadra,Cleaning and Domestic Supplies,6122100,02/04/2024,5100392770," 2,825.73 ",Revenue,TENON FM LTD,148014
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,02/04/2024,5100392790," 1,162.74 ",Revenue,TENON FM LTD,148014
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,02/04/2024,5100392790, 775.16 ,Revenue,TENON FM LTD,148014
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,02/04/2024,5100392790, 581.37 ,Revenue,TENON FM LTD,148014
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,02/04/2024,5100392790, 296.81 ,Revenue,TENON FM LTD,148014
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,02/04/2024,5100392790, 387.58 ,Revenue,TENON FM LTD,148014
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,02/04/2024,5100392790, 615.71 ,Revenue,TENON FM LTD,148014
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,02/04/2024,5100392790, 387.58 ,Revenue,TENON FM LTD,148014
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,02/04/2024,5100392790," 6,226.71 ",Revenue,TENON FM LTD,148014
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,02/04/2024,5100392790, 581.37 ,Revenue,TENON FM LTD,148014
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,02/04/2024,5100392790, 775.16 ,Revenue,TENON FM LTD,148014
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Waste Recycling  Amp,Vehicle Repairs and Maintenance Costs,6130200,02/04/2024,5100399812," 3,213.58 ",Revenue,URBASER LTD,148071
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Waste Recycling  Big,Vehicle Repairs and Maintenance Costs,6130200,02/04/2024,5100399812," 3,925.70 ",Revenue,URBASER LTD,148071
