Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100522339,850.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100522340,850.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100522341,850.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100522342,850.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100519099,847.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100519100,847.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100519101,847.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100519458,726.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100519459,847.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100519460,847.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100519461,847.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100519613,726.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100519614,847.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100519615,847.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100519616,847.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,27/03/2025,2100522232,-364.29,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,27/03/2025,2100522233,-850.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,27/03/2025,2100522234,-850.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,27/03/2025,2100522235,-850.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,27/03/2025,2100522236,-850.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,27/03/2025,2100522237,-850.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,27/03/2025,2100522238,-850.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,27/03/2025,2100522239,-850.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,27/03/2025,2100522240,-485.71,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100522319,850.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100522320,850.00,Revenue,GB CARE LTD,101754
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100517171,942.86,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100517172,1100.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100517173,1100.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100517174,1100.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100517326,788.57,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100517327,920.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100517328,920.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100517329,920.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100517736,788.57,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100517737,920.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100517738,920.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100517739,920.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Nursing Home Payments,6151205,27/03/2025,2100518553,942.86,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Nursing Home Payments,6151205,27/03/2025,2100518554,1100.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Nursing Home Payments,6151205,27/03/2025,2100518555,1100.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100522183,378.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100522184,-882.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100522185,-882.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100522186,-882.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100522187,-882.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100522188,-882.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100522189,-882.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100522190,-882.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100522191,-882.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100522192,-882.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Nursing Home Payments,6151205,27/03/2025,2100518556,1100.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100518613,814.29,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100518614,950.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100518615,950.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100518616,950.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100518683,756.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100518684,882.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100518685,882.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100518686,882.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100519238,788.57,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100519239,920.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100519240,920.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100519241,920.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100520393,788.57,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100520394,920.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100520395,920.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100520396,920.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100520788,788.57,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100520789,920.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100520790,920.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100520791,920.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100522182,756.00,Revenue,PARK HOUSE (SANDY) LTD,101777
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,27/03/2025,2100516605,717.81,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,27/03/2025,2100516606,717.81,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,27/03/2025,2100516607,717.81,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,27/03/2025,2100516608,717.81,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100517211,814.29,Revenue,HEPWORTH HOUSE,101857
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100517212,950.00,Revenue,HEPWORTH HOUSE,101857
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100517213,950.00,Revenue,HEPWORTH HOUSE,101857
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100517214,950.00,Revenue,HEPWORTH HOUSE,101857
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,27/03/2025,2100521090,950.00,Revenue,HEPWORTH HOUSE,101857
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,27/03/2025,2100521091,678.57,Revenue,HEPWORTH HOUSE,101857
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,27/03/2025,2100521092,-678.57,Revenue,HEPWORTH HOUSE,101857
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100518891,882.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100519148,788.57,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100519149,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100519150,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100519151,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100519303,1088.57,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100519304,1270.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100519305,1270.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100519306,1270.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Nursing Home Payments,6151205,27/03/2025,2100519638,788.57,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Nursing Home Payments,6151205,27/03/2025,2100519639,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Nursing Home Payments,6151205,27/03/2025,2100519640,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Nursing Home Payments,6151205,27/03/2025,2100519641,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100520278,788.57,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100520279,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100520280,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100520281,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100520378,788.57,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100520379,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100520380,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,27/03/2025,2100520381,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Respite Care,6151270,27/03/2025,2100520663,756.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100518027,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100518028,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100518029,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100518111,756.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100518112,882.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100518113,882.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100518114,882.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100518223,1255.50,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100518224,1464.75,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100518225,1464.75,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100518226,1464.75,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100518538,788.57,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100518539,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100518540,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100518541,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100518823,788.57,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100518824,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100518825,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100518826,920.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100518888,756.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100518889,882.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100518890,882.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Respite Care,6151270,27/03/2025,2100520664,882.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100522725,882.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100522726,882.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Third Party Top-up Payments,6151280,27/03/2025,2100522728,468.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Third Party Top-up Payments,6151280,27/03/2025,2100522729,468.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Third Party Top-up Payments,6151280,27/03/2025,2100522730,468.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Third Party Top-up Payments,6151280,27/03/2025,2100522731,468.00,Revenue,INTEGRATED NURSING HOMES LTD,101861
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Third Party Top-up Payments,6151280,27/03/2025,2100522733,401.14,Revenue,INTEGRATED NURSING HOMES LTD,101861
