Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Living Expenses,6160920,03/09/2024,5100433771,71.70,Revenue,BYRNE HOUSE LTD,118894
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Semi-Independent,Leaving Care Accommodation,6160815,03/09/2024,5100433771,"2,700.00",Revenue,BYRNE HOUSE LTD,118894
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Semi-Independent Ove,Leaving Care Accommodation,6160815,03/09/2024,5100433770,"3,941.34",Revenue,BYRNE HOUSE LTD,118894
HRA,850,HOUSING SERVICES (HRA),5100,Repairs day to day,Professional Services - Other,6141040,03/09/2024,5100433882,229.90,Revenue,PPM LTD,121526
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366849,"1,260.77",Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366852,"1,260.77",Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366853,"1,260.77",Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366854,"1,260.77",Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366855,"1,260.77",Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366856,"1,260.77",Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/09/2024,2100366880,627.23,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/09/2024,2100366881,640.38,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/09/2024,2100366882,632.48,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/09/2024,2100366883,634.91,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/09/2024,2100366884,264.01,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/09/2024,2100366885,268.74,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/09/2024,2100366886,264.01,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/09/2024,2100366887,259.48,Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366850,"1,260.77",Revenue,FIRSTCARE (GB) LTD,124926
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366851,"1,260.77",Revenue,FIRSTCARE (GB) LTD,124926
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC ASF,Professional Services - Consultancy,6141020,03/09/2024,5100431725,"1,400.00",Revenue,ADOPTION PLUS LTD,127750
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC Support,Professional Services - Consultancy,6141020,03/09/2024,5100431724,760.00,Revenue,ADOPTION PLUS LTD,127750
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,Biggleswade Soc Ctr,Catering Supplies,6140200,03/09/2024,5100429082,711.49,Revenue,BFS GROUP LTD T/A 3663,130382
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,H Regis Day Care Ctr,Catering Supplies,6140200,03/09/2024,5100429327,521.06,Revenue,BFS GROUP LTD T/A 3663,130382
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Postages,6142000,03/09/2024,5100430395,677.51,Revenue,WHISTL UK LTD,130551
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Dir of S.Care H&H,Subscriptions,6144305,03/09/2024,5100430306,"2,739.00",Revenue,ASSOC OF DIRECTORS OF ADULT SO,130721
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Fire Safety,6152100,03/09/2024,5100433490,900.00,Capital,INTERNATIONAL FIRE CONSULTANTS,131148
HRA,850,HOUSING SERVICES (HRA),5100,Acommodation Based,Gas Costs,6120220,03/09/2024,5100433930,648.08,Revenue,TOTAL ENERGIES,132010
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,03/09/2024,2100366647,413.70,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,03/09/2024,2100366648,417.98,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,03/09/2024,2100366649,421.70,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,03/09/2024,2100366650,417.24,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366651,590.55,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366652,613.20,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366653,624.00,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366654,597.45,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366658,254.70,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366659,290.85,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366646,332.40,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366645,575.10,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366660,294.00,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366661,296.55,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366662,296.55,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366631,763.35,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366636,300.30,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366637,281.40,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366639,284.25,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/09/2024,2100366640,279.49,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/09/2024,2100366641,256.53,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/09/2024,2100366642,268.74,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/09/2024,2100366643,294.50,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366644,578.55,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366671,284.55,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366629,788.85,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366630,788.85,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366693,274.20,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366703,562.50,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366704,578.55,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366692,279.30,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366691,276.75,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366690,291.30,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366689,290.85,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366686,293.40,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366674,562.50,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366673,281.40,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366804,592.41,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366699,274.80,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366698,287.55,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366697,287.70,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366700,271.65,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366701,268.50,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366696,293.56,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366695,290.85,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366702,517.80,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366672,290.85,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366628,807.75,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366670,297.15,Revenue,HANDS IN HARMONY HOME CARE SER,133839
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Private Contractors,6151500,03/09/2024,5100433748,"2,066.65",Capital,CRESTEL HOME ACCESS LTD,134036
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Private Contractors,6151500,03/09/2024,5100433747,"4,279.02",Capital,CRESTEL HOME ACCESS LTD,134036
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Private Contractors,6151500,03/09/2024,5100433746,"6,093.00",Capital,CRESTEL HOME ACCESS LTD,134036
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Private Contractors,6151500,03/09/2024,5100433745,441.96,Capital,CRESTEL HOME ACCESS LTD,134036
HRA,850,HOUSING SERVICES (HRA),5100,Acq & Develop,External Legal Costs,6141045,03/09/2024,5100433428,"123,285.70",Revenue,TROWERS & HAMLINS LLP,134425
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Fleet Welfare,Vehicle Repairs and Maintenance Costs,6130200,03/09/2024,5100432300,540.00,Revenue,DGM SERVICES LTD,134875
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Fleet Education,Vehicle Repairs and Maintenance Costs,6130200,03/09/2024,5100432363,400.00,Revenue,DGM SERVICES LTD,134875
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Service Transp-Fleet,Vehicle Repairs and Maintenance Costs,6130200,03/09/2024,5100432297,300.00,Revenue,DGM SERVICES LTD,134875
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Fleet Welfare,Vehicle Repairs and Maintenance Costs,6130200,03/09/2024,5100432287,244.00,Revenue,DGM SERVICES LTD,134875
PLACE AND COMMUNITIES,600,COMMUNITY SAFETY,6820,Community Safety,Vehicle Fuel,6130405,03/09/2024,5100431483,57.64,Revenue,UK FUELS LIMITED,135320
PLACE AND COMMUNITIES,600,COMMUNITY SAFETY,6820,Community Safety,Vehicle Fuel,6130405,03/09/2024,5100431483,42.97,Revenue,UK FUELS LIMITED,135320
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Service Transp-Fleet,Vehicle Fuel,6130405,03/09/2024,5100431483,124.67,Revenue,UK FUELS LIMITED,135320
RESOURCES,150,GOVERNANCE,2500,Coroners,Post Mortem Expenses,6151400,03/09/2024,5100433555,"3,560.00",Revenue,DR JENISH PATEL,135384
HRA,850,HOUSING SERVICES (HRA),5100,Repairs day to day,Day to Day Repairs - All Areas,6125080,03/09/2024,5100431599,529.00,Revenue,NEW CENTURY DOORS LTD,136117
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/09/2024,5100431600,754.00,Capital,NEW CENTURY DOORS LTD,136117
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,03/09/2024,5100431598,569.00,Capital,NEW CENTURY DOORS LTD,136117
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366420,653.61,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366421,628.63,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366573,477.96,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366574,477.96,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366575,480.10,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366572,480.10,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366571,324.68,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366570,255.40,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366576,320.78,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366577,320.78,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366578,318.64,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366579,318.64,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/09/2024,2100366803,329.34,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366810,563.16,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366811,335.76,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,03/09/2024,2100366813,259.38,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366568,314.10,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/09/2024,2100366567,318.64,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/09/2024,2100366566,318.64,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/09/2024,2100366565,318.64,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/09/2024,2100366564,318.64,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/09/2024,2100366563,484.38,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/09/2024,2100366562,482.24,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Home Care,6151225,03/09/2024,2100366561,480.10,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366440,707.83,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/09/2024,2100366816,995.07,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,03/09/2024,2100366488,273.12,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,03/09/2024,2100366487,273.12,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/09/2024,2100366486,637.28,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/09/2024,2100366485,639.42,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/09/2024,2100366484,637.28,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,03/09/2024,2100366483,637.28,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366482,355.45,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366481,354.20,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366479,364.35,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366478,327.98,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366477,324.26,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366476,325.84,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Home Care,6151225,03/09/2024,2100366475,330.15,Revenue,BLUEBIRD CARE (CENTRAL BEDFORD,137677
