Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Children & Education Services,DEMONTFORD MARKETING LTD,06/09/2024,No,37.08,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,DEMONTFORD MARKETING LTD,06/09/2024,No,31.2,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,DEMONTFORD MARKETING LTD,06/09/2024,No,16.8,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,DEMONTFORD MARKETING LTD,06/09/2024,No,123,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,DEMONTFORD MARKETING LTD,06/09/2024,No,168,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,DEMONTFORD MARKETING LTD,06/09/2024,No,125,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,DEMONTFORD MARKETING LTD,16/09/2024,No,69,PAYABLES ACCRUAL ACCOUNT,Laundry Service
Children & Education Services,DEMONTFORD MARKETING LTD,16/09/2024,No,29.52,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,DEMONTFORD MARKETING LTD,16/09/2024,No,23.2,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,DEMONTFORD MARKETING LTD,16/09/2024,No,12.6,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,DEMONTFORD MARKETING LTD,16/09/2024,No,110.88,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,DEMONTFORD MARKETING LTD,16/09/2024,No,74.5,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,DEMONTFORD MARKETING LTD,27/09/2024,No,73.92,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,DEMONTFORD MARKETING LTD,27/09/2024,No,24.72,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,DEMONTFORD MARKETING LTD,27/09/2024,No,42,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,DEMONTFORD MARKETING LTD,27/09/2024,No,84,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,DEMONTFORD MARKETING LTD,27/09/2024,No,104.2,PAYABLES ACCRUAL ACCOUNT,Signage - Building Construction
Children & Education Services,DEMONTFORD MARKETING LTD,27/09/2024,No,16.8,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,PRIME RESOLUTION LTD,06/09/2024,No,770,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,PRIME RESOLUTION LTD,19/09/2024,No,770,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,PRIME RESOLUTION LTD,19/09/2024,No,770,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,PRIME RESOLUTION LTD,19/09/2024,No,770,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,PRIME RESOLUTION LTD,19/09/2024,No,770,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,PRIME RESOLUTION LTD,19/09/2024,No,770,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,PRIME RESOLUTION LTD,19/09/2024,No,770,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,PRIME RESOLUTION LTD,19/09/2024,No,770,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,PRIME RESOLUTION LTD,24/09/2024,No,770,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Central Services to the Public,FIRST RESPONSE (FIRST AID) LTD,12/09/2024,No,325,TRAINING,Training
Children & Education Services,FIRST RESPONSE (FIRST AID) LTD,16/09/2024,No,520,TRAINING,Training
Central Services to the Public,FIRST RESPONSE (FIRST AID) LTD,26/09/2024,No,445,TRAINING,Training
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-68,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,68,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-5.73,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,5.73,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-0.06,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,0.06,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,70.8,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-70.8,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,41,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-41,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,0.16,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-0.16,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,40.76,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,164,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-40.76,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-164,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-164,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,164,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-40.76,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,40.76,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,0.06,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,38.4,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-38.4,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-0.06,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-0.12,PAYABLES PRICE VARIANCE AC,General Materials
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-29.7,PAYABLES ACCRUAL ACCOUNT,General Materials
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,29.7,PAYABLES ACCRUAL ACCOUNT,General Materials
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,0.12,PAYABLES PRICE VARIANCE AC,General Materials
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,30.81,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-30.81,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,4.31,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,4.31,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,2.18,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,2.48,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-1.08,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-1.04,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-1.34,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-4.31,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-4.31,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-1.44,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-2.48,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-2.18,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,1.08,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,1.44,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,1.34,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,1.04,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-5.73,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,68,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,70.8,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-0.06,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,41.16,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,41,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-10.19,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-40.76,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,164,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-40.76,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,164,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-0.06,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,38.4,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-0.12,PAYABLES PRICE VARIANCE AC,General Materials
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,29.7,PAYABLES ACCRUAL ACCOUNT,General Materials
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,4.31,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,4.31,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,2.48,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,1.04,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,2.18,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,1.08,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,1.44,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,1.34,GENERAL STOCK,Not Classified
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-0.02,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,26.3,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-0.04,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,41.2,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,205,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-50.95,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,70.8,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-0.06,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,82,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Janitorial
Children & Education Services,ROBERT SCOTT & SONS LTD,16/09/2024,No,-8,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Janitorial
Central Services to the Public,ACTIVATE ENTERPRISE,24/09/2024,No,6930,TRAINING,Training
Adult Social Care,REHABILITATION MANUF'G SERVICES,20/09/2024,No,22,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,REHABILITATION MANUF'G SERVICES,20/09/2024,No,507,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,REHABILITATION MANUF'G SERVICES,20/09/2024,No,22,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,REHABILITATION MANUF'G SERVICES,20/09/2024,No,527,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,REHABILITATION MANUF'G SERVICES,16/09/2024,No,818,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Environmental and Regulatory Services,SHERBOURNE RECYCLING LTD,24/09/2024,No,384299.1,WASTE DISPOSAL,Waste Management - Waste Disposal
Children & Education Services,GUYMARK UK LIMITED,15/08/2024,No,948,PURCHASE OF EQUIPMENT/MACHINERY,Furniture - Educational
Other Housing Services,PROCURE4 LTD,12/09/2024,No,360,PROFESSIONAL FEES,Consultancy - Business
Adult Social Care,BID SERVICES,16/09/2024,No,437.3,PROFESSIONAL FEES,Interpretation & Translation - HR
Adult Social Care,BID SERVICES FOR DEAF PEOPLE,12/09/2024,No,16781.97,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Planning & Development Services,EVERYONE ACTIVE,20/09/2024,No,2150,OTHER PREMISE COSTS,Facilities Management - Other
Children & Education Services,GL ASSESSMENT,11/07/2024,No,1995.52,MATERIALS,Healthcare - Equipment
Children & Education Services,GL ASSESSMENT,11/07/2024,No,-1995.52,MATERIALS,Healthcare - Equipment
Children & Education Services,GL ASSESSMENT,11/07/2024,No,1662.93,MATERIALS,Healthcare - Equipment
Corporate & Democratic Core,H Jenkinson and Company Limited,27/09/2024,No,369.36,PURCHASE OF EQUIPMENT/MACHINERY,Furniture - Office
Adult Social Care,"LISCLARE LTD.,",04/09/2024,No,1118.25,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,"LISCLARE LTD.,",04/09/2024,No,1260,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,"LISCLARE LTD.,",04/09/2024,No,100,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,"LISCLARE LTD.,",26/09/2024,No,298,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,"LISCLARE LTD.,",26/09/2024,No,50,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,"LISCLARE LTD.,",26/09/2024,No,1118.25,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,"LISCLARE LTD.,",26/09/2024,No,930,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,20/09/2024,No,5186,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Adult Social Care,AIDAPT BATHROOMS LTD,23/08/2024,No,310,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,16/09/2024,No,95,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,16/09/2024,No,1295.7,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,16/09/2024,No,529,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,16/09/2024,No,435,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,16/09/2024,No,-120,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,16/09/2024,No,2200,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,16/09/2024,No,2475,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,16/09/2024,No,1856.25,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,19/09/2024,No,1800,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,19/09/2024,No,-1800,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,19/09/2024,No,-660,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,19/09/2024,No,2160,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,19/09/2024,No,1925,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,19/09/2024,No,-105,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,19/09/2024,No,-42.5,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,19/09/2024,No,1842.5,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,19/09/2024,No,1265,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,19/09/2024,No,1265,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,19/09/2024,No,-1265,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26/09/2024,No,1175,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26/09/2024,No,52.5,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26/09/2024,No,690,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26/09/2024,No,600,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26/09/2024,No,1080,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26/09/2024,No,160,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26/09/2024,No,-10,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26/09/2024,No,140,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26/09/2024,No,335,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26/09/2024,No,100,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26/09/2024,No,-142.5,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26/09/2024,No,142.5,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26/09/2024,No,-1105.5,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26/09/2024,No,655.5,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
