Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1506.25,AGENCY STAFF,AGENCY STAFF
Cultural & Related Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,373.86,AGENCY STAFF,AGENCY STAFF
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1604.1,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1501.11,AGENCY STAFF,AGENCY STAFF
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,211.97,AGENCY STAFF,AGENCY STAFF
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,316.62,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1327.17,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1327.17,AGENCY STAFF,AGENCY STAFF
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1304.6,AGENCY STAFF,AGENCY STAFF
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,206.43,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,822.18,AGENCY STAFF,AGENCY STAFF
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,231,AGENCY STAFF,AGENCY STAFF
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,107.7,AGENCY STAFF,AGENCY STAFF
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,472.12,AGENCY STAFF,AGENCY STAFF
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,574.41,AGENCY STAFF,AGENCY STAFF
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,753.9,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,787.1,AGENCY STAFF,AGENCY STAFF
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,448.75,AGENCY STAFF,AGENCY STAFF
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,235.62,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1767.51,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1327.17,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1327.17,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1367.91,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1327.17,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,45,AGENCY STAFF,AGENCY STAFF
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,430.8,AGENCY STAFF,AGENCY STAFF
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,96.35,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1833.3,AGENCY STAFF,AGENCY STAFF
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1654.15,AGENCY STAFF,AGENCY STAFF
Planning & Development Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1310.16,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1581.74,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1581.73,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,599.68,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1327.17,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,713.45,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,965.7,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,40.5,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,784.01,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,757.37,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,6.75,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,356.73,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,28.35,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,757.37,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,9,AGENCY STAFF,AGENCY STAFF
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1865.08,AGENCY STAFF,AGENCY STAFF
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1387.82,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,256.87,AGENCY STAFF,AGENCY STAFF
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,235.62,AGENCY STAFF,AGENCY STAFF
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,230.26,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,1327.17,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,8.1,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,703.37,AGENCY STAFF,AGENCY STAFF
Children & Education Services,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,31.5,AGENCY STAFF,AGENCY STAFF
Adult Social Care,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,549.76,AGENCY STAFF,AGENCY STAFF
Central Services to the Public,HAYS SPECIALIST RECRUITMENT LTD,21/11/2024,No,2047.98,AGENCY STAFF,AGENCY STAFF
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,28/11/2024,No,361.8,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,28/11/2024,No,2532.6,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,28/11/2024,No,844.2,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,28/11/2024,No,2170.8,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,28/11/2024,No,1688.4,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,28/11/2024,No,2894.1,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,28/11/2024,No,6613.6,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,28/11/2024,No,6271.2,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,28/11/2024,No,7086,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,28/11/2024,No,3551.85,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,BARCHESTER HEALTHCARE HOMES LTD,28/11/2024,No,1072.68,ASC  NURSING CARE RESPITE,ASC  NURSING CARE RESPITE
Adult Social Care,BARCHESTER HEALTHCARE HOMES LTD,28/11/2024,No,1532.4,ASC  NURSING CARE RESPITE,ASC  NURSING CARE RESPITE
Adult Social Care,BARCHESTER HEALTHCARE HOMES LTD,28/11/2024,No,1532.4,ASC  NURSING CARE RESPITE,ASC  NURSING CARE RESPITE
Adult Social Care,BARCHESTER HEALTHCARE HOMES LTD,28/11/2024,No,-3524.52,ASC  NURSING CARE RESPITE,ASC  NURSING CARE RESPITE
Adult Social Care,BARCHESTER HEALTHCARE HOMES LTD,28/11/2024,No,-2605.08,ASC  NURSING CARE RESPITE,ASC  NURSING CARE RESPITE
Adult Social Care,BARCHESTER HEALTHCARE HOMES LTD,28/11/2024,No,-4290.72,ASC  NURSING CARE RESPITE,ASC  NURSING CARE RESPITE
Adult Social Care,BARCHESTER HEALTHCARE HOMES LTD,28/11/2024,No,4597.2,ASC  NURSING CARE RESPITE,ASC  NURSING CARE RESPITE
Adult Social Care,ARDENLEA GROVE NURSING HOME,28/11/2024,No,3306.8,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,ARDENLEA GROVE NURSING HOME,28/11/2024,No,3306.8,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,ARDENLEA GROVE NURSING HOME,28/11/2024,No,3306.8,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,-662.22,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,-3090.36,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,-3090.36,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,-3090.36,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,-772.59,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,-772.59,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,-1653.4,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,-826.7,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,-472.4,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,-826.7,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,3683.4,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,-944.8,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,-2007.7,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,-2362,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,9920.4,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,-2362,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,-3306.8,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,-3306.8,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,-3306.8,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,3306.8,ASC  NURSING CARE RESPITE,ASC  NURSING CARE RESPITE
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,8503.2,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,3683.4,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,2716.3,ASC  NURSING CARE RESPITE,ASC  NURSING CARE RESPITE
Adult Social Care,Affinity Care Consortium Ltd,28/11/2024,No,482.4,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Affinity Care Consortium Ltd,28/11/2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Children & Education Services,Healthy Minds Together Ltd,08/11/2024,No,2575,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Central Services to the Public,ROYAL MAIL,04/11/2024,No,353.5,POSTAGE  COURIER SERVICES,Postage
Adult Social Care,Move Management Asset Removals Ltd,26/11/2024,No,970,OTHER CONTRACTED SERVICES,Facilities & Management Services
Planning & Development Services,CORE MARKETING & EVENTS LTD,29/10/2024,No,4375,MARKETING,Advertising
Children & Education Services,24X7 LTD (WARWICKSHIRE),27/11/2024,No,19757.05,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Children & Education Services,24X7 LTD (WARWICKSHIRE),27/11/2024,No,4825.15,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Adult Social Care,Assist Mobility (Endeavor Enterprises Ltd),19/11/2024,No,399,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AGE UK SOLIHULL,01/11/2024,No,73340.3,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,AGE UK SOLIHULL,01/11/2024,No,17273.09,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,FLOURISH AT THE FARM,15/11/2024,No,3635,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,FLOURISH AT THE FARM,27/11/2024,No,6710,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Planning & Development Services,My Event Hire,28/11/2024,No,350.58,PURCHASE OF EQUIPMENT/MACHINERY,Furniture - Other
Adult Social Care,ALD Automotive,31/10/2024,No,579.86,VEHICLE HIRE,Vehicles - Leasing
Central Services to the Public,PATROL ALARM SYSTEMS LTD,19/11/2024,No,-756,PURCHASE OF EQUIPMENT/MACHINERY,Furniture - Office
Central Services to the Public,PATROL ALARM SYSTEMS LTD,19/11/2024,No,756,PURCHASE OF EQUIPMENT/MACHINERY,Furniture - Office
Central Services to the Public,PATROL ALARM SYSTEMS LTD,19/11/2024,No,630,PURCHASE OF EQUIPMENT/MACHINERY,Furniture - Office
Adult Social Care,ALD Automotive,31/10/2024,No,579.86,VEHICLE HIRE,Vehicles - Leasing
Cultural & Related Services,PRODUCTION LX,07/11/2024,No,2450,OTHER FEES & CHARGES,Events
Adult Social Care,Pure Staff Ltd,11/11/2024,No,250.71,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Pure Staff Ltd,11/11/2024,No,639.73,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Adult Social Care,Pure Staff Ltd,11/11/2024,No,712.37,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Adult Social Care,Pure Staff Ltd,11/11/2024,No,639.73,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Adult Social Care,Pure Staff Ltd,15/11/2024,No,639.73,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Adult Social Care,Pure Staff Ltd,15/11/2024,No,744.58,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Adult Social Care,Pure Staff Ltd,15/11/2024,No,639.73,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Adult Social Care,Pure Staff Ltd,21/11/2024,No,389.03,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Adult Social Care,Pure Staff Ltd,21/11/2024,No,715.72,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Adult Social Care,Pure Staff Ltd,21/11/2024,No,639.73,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Adult Social Care,PATROL ALARM SYSTEMS LTD,28/10/2024,No,1750,SECURITY,CCTV - Security
Planning & Development Services,PATROL ALARM SYSTEMS LTD,05/11/2024,No,540,SECURITY,CCTV - Security
Children & Education Services,THREE TREES COMMUNITY CENTRE,21/11/2024,No,765,PROFESSIONAL FEES,CSC - Other
Planning & Development Services,AtkinsRealis UK Limited,19/11/2024,No,8400,PROFESSIONAL FEES,Consultancy - Business
Cultural & Related Services,ALD Automotive,31/10/2024,No,548.55,INSURANCE LICENCES,Insurance and Licences - Vehicle Related
Adult Social Care,ALD Automotive,04/11/2024,No,756.45,VEHICLE HIRE,Vehicles - Leasing
Adult Social Care,ALD Automotive,04/11/2024,No,756.45,VEHICLE HIRE,Vehicles - Leasing
Adult Social Care,ALD Automotive,04/11/2024,No,756.45,VEHICLE HIRE,Vehicles - Leasing
Adult Social Care,ALD Automotive,04/11/2024,No,756.45,VEHICLE HIRE,Vehicles - Leasing
Cultural & Related Services,ALD Automotive,04/11/2024,No,557.21,OTHER TRANSPORT COSTS,Vehicles - Other
Adult Social Care,ALD Automotive,04/11/2024,No,579.86,VEHICLE HIRE,Vehicles - Leasing
Adult Social Care,ALD Automotive,04/11/2024,No,766.76,VEHICLE HIRE,Vehicles - Leasing
Adult Social Care,ALD Automotive,04/11/2024,No,766.76,VEHICLE HIRE,Vehicles - Leasing
Adult Social Care,ALD Automotive,04/11/2024,No,766.76,VEHICLE HIRE,Vehicles - Leasing
Highways & Transport Services,ALD Automotive,04/11/2024,No,723.9,VEHICLE HIRE,Vehicles - Leasing
Highways & Transport Services,ALD Automotive,04/11/2024,No,723.9,VEHICLE HIRE,Vehicles - Leasing
Highways & Transport Services,ALD Automotive,04/11/2024,No,752.19,VEHICLE HIRE,Vehicles - Leasing
Highways & Transport Services,ALD Automotive,04/11/2024,No,752.19,VEHICLE HIRE,Vehicles - Leasing
Adult Social Care,ALD Automotive,04/11/2024,No,415.9,VEHICLE HIRE,Vehicles - Leasing
Adult Social Care,ALD Automotive,04/11/2024,No,415.9,VEHICLE HIRE,Vehicles - Leasing
Adult Social Care,ALD Automotive,04/11/2024,No,415.9,VEHICLE HIRE,Vehicles - Leasing
Cultural & Related Services,ALD Automotive,04/11/2024,No,548.55,INSURANCE LICENCES,Insurance and Licences - Vehicle Related
Adult Social Care,ALD Automotive,04/11/2024,No,609.37,VEHICLE HIRE,Vehicles - Leasing
Environmental and Regulatory Services,VIVEDIA LTD,27/11/2024,No,1288,ICT GENERAL,ICT - Internet Service Provision
Environmental and Regulatory Services,VIVEDIA LTD,27/11/2024,No,540,ICT GENERAL,ICT - Internet Service Provision
Children & Education Services,Yorkswood Primary School,12/11/2024,No,6131.25,OTHER CONTRACTED SERVICES,OTHER CONTRACTED SERVICES
Children & Education Services,Yorkswood Primary School,12/11/2024,No,8162,OTHER CONTRACTED SERVICES,OTHER CONTRACTED SERVICES
Central Services to the Public,QUADIENT,14/10/2024,No,508.37,POSTAGE  COURIER SERVICES,Postage
Central Services to the Public,QUADIENT,14/10/2024,No,206.37,POSTAGE  COURIER SERVICES,Postage
Central Services to the Public,QUADIENT,04/11/2024,No,437.97,PURCHASE OF EQUIPMENT/MACHINERY,"Office Business Equipment (Shredders, Guillotines, Laminators, etc)"
Central Services to the Public,QUADIENT,04/11/2024,No,-437.97,PURCHASE OF EQUIPMENT/MACHINERY,"Office Business Equipment (Shredders, Guillotines, Laminators, etc)"
Central Services to the Public,QUADIENT,04/11/2024,No,437.97,PURCHASE OF EQUIPMENT/MACHINERY,"Office Business Equipment (Shredders, Guillotines, Laminators, etc)"
Environmental and Regulatory Services,INSTITUTE OF LICENSING (EVENTS),22/11/2024,No,212,TRAINING,Training
Environmental and Regulatory Services,INSTITUTE OF LICENSING (EVENTS),07/11/2024,No,212,TRAINING,Training
Environmental and Regulatory Services,INSTITUTE OF LICENSING (EVENTS),11/11/2024,No,1100,TRAINING,Training
Adult Social Care,SOLIHULL CARERS CENTRE,21/11/2024,No,61030.71,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Cultural & Related Services,Calico Theatre CIC Ltd,05/11/2024,No,1250,OTHER FEES & CHARGES,Events
Central Services to the Public,INSIGHT DIRECT (UK) LIMITED,04/11/2024,No,19206,ICT GENERAL,ICT - Software
Central Services to the Public,INSIGHT DIRECT (UK) LIMITED,19/11/2024,No,9519.62,ICT GENERAL,ICT - Other
Central Services to the Public,INSIGHT DIRECT (UK) LIMITED,22/11/2024,No,438.54,ICT GENERAL,ICT - Maintenance & Support
Central Services to the Public,INSIGHT DIRECT (UK) LIMITED,22/11/2024,No,269.79,ICT GENERAL,ICT - Maintenance & Support
Central Services to the Public,INSIGHT DIRECT (UK) LIMITED,22/11/2024,No,3270.84,ICT GENERAL,ICT - Maintenance & Support
Central Services to the Public,INSIGHT DIRECT (UK) LIMITED,22/11/2024,No,438.54,ICT GENERAL,ICT - Maintenance & Support
Adult Social Care,DAWSON GROUP VANS,15/11/2024,No,890,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Adult Social Care,DAWSON GROUP VANS,15/11/2024,No,-64.64,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,198.66,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,5.36,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,140.87,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,168.13,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,64.11,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,123.73,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,58.83,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,76.99,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,7.89,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,146.9,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,71.66,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,35.45,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,5.36,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,44.16,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,136.84,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,165.78,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,36.95,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,69.77,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,187.09,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,53.78,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,36.6,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,139.27,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,105.34,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,26/11/2024,No,-8.6,CATERING PROVISIONS,Catering - Food & Beverages
