Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Adult Social Care,BOOTS THE CHEMIST,22-08-2024,No,110.45,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,BOOTS THE CHEMIST,22-08-2024,No,158.73,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,W M BROWN (KINGSHURST) LTD,22-08-2024,No,254.03,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,W M BROWN (KINGSHURST) LTD,22-08-2024,No,-254.03,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,W M BROWN (KINGSHURST) LTD,22-08-2024,No,95.3,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,W M BROWN (KINGSHURST) LTD,22-08-2024,No,158.73,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,SAYDON PHARMACY,22-08-2024,No,637.4,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,SAYDON PHARMACY,22-08-2024,No,-637.4,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,SAYDON PHARMACY,22-08-2024,No,332.15,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,SAYDON PHARMACY,22-08-2024,No,305.25,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Planning & Development Services,COOK STARS SOLIHULL,20-08-2024,No,6300,GRANTS & SUBSCRIPTIONS,Grants - Other
Adult Social Care,BIRMINGHAM SOCIAL SERVICES,08-08-2024,No,1384,ASC  SHARED LIVES,Not Classified
Adult Social Care,AUXILIO CARE LTD ,29-08-2024,No,1509.17,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,AUXILIO CARE LTD ,29-08-2024,No,1496.95,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,451.8,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,452.14,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,684.32,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,HC1 LTD RE THE ORCHARDS,08-08-2024,No,3306.8,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,ASPECTS CARE LTD,29-08-2024,No,2096,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,HC1 LTD RE THE ORCHARDS,08-08-2024,No,3683.4,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,THE FRIENDLY INN RESIDENTIAL CARE HOME,08-08-2024,No,3582.04,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,19-08-2024,No,376.5,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,19-08-2024,No,376.5,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,19-08-2024,No,963.84,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,19-08-2024,No,963.84,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,PRIME LIFE PLC,08-08-2024,No,3683.4,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,SISTERS CARE SERVICES CIC,15-08-2024,No,1441.96,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,SISTERS CARE SERVICES CIC,15-08-2024,No,1955.2,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,SISTERS CARE SERVICES CIC,15-08-2024,No,-586.56,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,SISTERS CARE SERVICES CIC,27-08-2024,No,1955.2,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,SISTERS CARE SERVICES CIC,27-08-2024,No,-1050.92,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,THE FRIENDLY INN RESIDENTIAL CARE HOME,08-08-2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,15-08-2024,No,1539.72,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),05-08-2024,No,-2335.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),05-08-2024,No,2335.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),07-08-2024,No,2335.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,07-08-2024,No,1000.8,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Advance Healthcare,22-08-2024,No,603.2,ASC  EXTRA CARE,Not Classified
Adult Social Care,Advance Healthcare,22-08-2024,No,291.2,ASC  EXTRA CARE,Not Classified
Adult Social Care,Advance Healthcare,22-08-2024,No,260,ASC  EXTRA CARE,Not Classified
Adult Social Care,Advance Healthcare,22-08-2024,No,265.2,ASC  EXTRA CARE,Not Classified
Adult Social Care,ST GILES NURSING HOME,08-08-2024,No,1505.89,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,ST GILES NURSING HOME,08-08-2024,No,4216.48,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,DOVE HOME CARE LIMITED,15-08-2024,No,977.6,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,CARE2HOME LTD,29-08-2024,No,1710.8,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,CARE2HOME LTD,29-08-2024,No,1710.8,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,12-08-2024,No,794.3,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,CARE2HOME LTD,29-08-2024,No,1661.92,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,CARE2HOME LTD,29-08-2024,No,1661.92,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,PRIME LIFE PLC,08-08-2024,No,3648.4,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,1368.64,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,1368.64,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,1539.72,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,1539.72,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,1179.23,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,959.27,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,Affinity Care Consortium Ltd,21-08-2024,No,2291.4,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,CARE2HOME LTD,29-08-2024,No,1637.48,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,CARE2HOME LTD,29-08-2024,No,1539.72,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,PRIME LIFE PLC,08-08-2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,ARDENLEA COURT,08-08-2024,No,3306.8,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,SANDANT CARE LTD,27-08-2024,No,411.2,ASC  TRANSITIONAL CARE,Not Classified
Adult Social Care,MIDLAND CARE SUPPORT & ENABLEMENT LTD,19-08-2024,No,329.94,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,S AND S CARE,15-08-2024,No,879.84,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,08-08-2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,THE FRIENDLY INN RESIDENTIAL CARE HOME,08-08-2024,No,3920,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),07-08-2024,No,266.88,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,HOMEHELP (SOLIHULL) LTD T/A CAREMARK (SOLIHULL),15-08-2024,No,1539.72,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,HOMEHELP (SOLIHULL) LTD T/A CAREMARK (SOLIHULL),15-08-2024,No,1539.72,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,HUSKARDS CARE LTD,08-08-2024,No,1973.25,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,635.44,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,635.44,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,PRIME LIFE PLC,08-08-2024,No,3306.8,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,NEWLANDS BISHOP FARM,12-08-2024,No,2044.44,ASC  DAY CARE,Not Classified
Adult Social Care,INDIVIDUAL CARE SERVICES,15-08-2024,No,7411.04,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,INDIVIDUAL CARE SERVICES,15-08-2024,No,2728.32,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,UPWARD CARE,27-08-2024,No,7266.16,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,UPWARD CARE,27-08-2024,No,910.8,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,PLAN-IT HOMECARE LTD,22-08-2024,No,1539.72,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,PLAN-IT HOMECARE LTD,22-08-2024,No,1539.72,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,27-08-2024,No,253.8,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),07-08-2024,No,928.64,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,DOVE HOME CARE LIMITED,15-08-2024,No,1050.92,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,HOMEHELP (SOLIHULL) LTD T/A CAREMARK (SOLIHULL),15-08-2024,No,1222,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),07-08-2024,No,993.6,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),07-08-2024,No,456.92,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,ELITE ASSISTANCE LTD,12-08-2024,No,811.52,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,AMICA CARE TRUST - ST JOHNS COURT NURSING HOME,08-08-2024,No,4855.48,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,CARE WORLDWIDE (MANCHESTER) LIMITED,08-08-2024,No,4198.6,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,Advance Healthcare,22-08-2024,No,332.8,ASC  EXTRA CARE,Not Classified
Adult Social Care,Advance Healthcare,22-08-2024,No,1320.8,ASC  EXTRA CARE,Not Classified
Adult Social Care,THE FRIENDLY INN RESIDENTIAL CARE HOME,08-08-2024,No,4419.52,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,12-08-2024,No,1576.38,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,12-08-2024,No,1521.39,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,15-08-2024,No,342.16,ASC  DOMICLIARY CARE,Not Classified
Children & Education Services,REDACTED PERSONAL DATA,21-08-2024,No,929.1,CLIENTS TRANSPORT COSTS,Not Classified
Planning & Development Services,CUSHMAN & WAKEFIELD,05-08-2024,No,5000,PROFESSIONAL FEES,Consultancy - Business
Central Services to the Public,BT GLOBAL SERVICES,13-08-2024,No,3299.82,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,BT GLOBAL SERVICES,13-08-2024,No,-3299.82,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,BT GLOBAL SERVICES,13-08-2024,No,2749.85,GENERAL CREDITORS,Bulk Utilities Bills
Cultural & Related Services,Art at the Heart,27-08-2024,No,1750,OTHER FEES & CHARGES,Events
Children & Education Services,REDACTED PERSONAL DATA,21-08-2024,No,554.13,CLIENTS TRANSPORT COSTS,Not Classified
Children & Education Services,REDACTED PERSONAL DATA,21-08-2024,No,2319.67,CLIENTS TRANSPORT COSTS,Not Classified
Adult Social Care,SANCTUARY CARE LTD,08-08-2024,No,4621.96,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,UPWARD CARE,27-08-2024,No,3258.64,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,UPWARD CARE,27-08-2024,No,566.72,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,UPWARD CARE,27-08-2024,No,302.96,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,KARELINK LTD T/A ABBEYMERE CARE CENTRE ,08-08-2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,12-08-2024,No,439.92,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,ASPECTS CARE LTD,29-08-2024,No,3772.8,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,684.32,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,684.32,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,PRINCE OF WALES NURSING HOME,08-08-2024,No,5730.76,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),08-08-2024,No,684.32,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,08-08-2024,No,1441.16,ASC  SHARED LIVES,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,07-08-2024,No,723,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,07-08-2024,No,-321.28,DIRECT PAYMENTS  CLIENT INCOME,Not Classified
Adult Social Care,COVENTRY CITY COUNCIL (SHARED LIVES),08-08-2024,No,356,ASC  SHARED LIVES,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,08-08-2024,No,1467.92,ASC  SHARED LIVES,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,07-08-2024,No,700.56,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,HOMEHELP (SOLIHULL) LTD T/A CAREMARK (SOLIHULL),15-08-2024,No,855.4,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,PLAN-IT HOMECARE LTD,22-08-2024,No,3079.44,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,1710.8,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,1710.8,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,1692.47,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,1692.47,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,12-08-2024,No,253,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,12-08-2024,No,653.77,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,15-08-2024,No,1246.44,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,WILLOW GRANGE,08-08-2024,No,4200,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),07-08-2024,No,400.32,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,FATHER HUDSONS SOCIETY,27-08-2024,No,1630.32,ASC  DAY CARE,Not Classified
Adult Social Care,STONHAM HOUSING ASSOCIATION LTD,22-08-2024,No,1104.48,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,STONHAM HOUSING ASSOCIATION LTD,22-08-2024,No,1104.48,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,UTTOXETER & DISTRICT OPHS LTD,08-08-2024,No,452.55,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,TRACSCARE LTD,08-08-2024,No,9380,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,ZEST CARE HOMES LTD,08-08-2024,No,3306.8,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,01-08-2024,No,1368.64,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,29-08-2024,No,1429.74,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,07-08-2024,No,533.76,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,BIRMINGHAM SOCIAL SERVICES,08-08-2024,No,1552,ASC  SHARED LIVES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,15-08-2024,No,757.64,ASC  DOMICLIARY CARE,Not Classified
Children & Education Services,REDACTED PERSONAL DATA,21-08-2024,No,1134.3,CLIENTS TRANSPORT COSTS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,350,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,800,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,350,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,350,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,350,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,1000,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,700,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Planning & Development Services,REDACTED PERSONAL DATA,28-08-2024,No,500,GRANTS & SUBSCRIPTIONS,Not Classified
Children & Education Services,REDACTED PERSONAL DATA,21-08-2024,No,940.5,CLIENTS TRANSPORT COSTS,Not Classified
Children & Education Services,REDACTED PERSONAL DATA,27-08-2024,No,315,CLIENTS TRANSPORT COSTS,Not Classified
Adult Social Care,ARNOLD CLARKE,21-08-2024,No,442.4,VEHICLE HIRE,Vehicles - Hire
Children & Education Services,REDACTED PERSONAL DATA,27-08-2024,No,315,CLIENTS TRANSPORT COSTS,Not Classified
Highways & Transport Services,HMCTS,05-08-2024,No,15000,PROFESSIONAL FEES,Not Classified
Children & Education Services,REDACTED PERSONAL DATA,21-08-2024,No,274.74,CLIENTS TRANSPORT COSTS,Not Classified
Children & Education Services,REDACTED PERSONAL DATA,27-08-2024,No,315,CLIENTS TRANSPORT COSTS,Not Classified
Children & Education Services,REDACTED PERSONAL DATA,21-08-2024,No,1031.7,CLIENTS TRANSPORT COSTS,Not Classified
Adult Social Care,SIGMA PHARMACEUTICALS PLC,05-08-2024,No,3600.62,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,SIGMA PHARMACEUTICALS PLC,05-08-2024,No,-3600.62,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,SIGMA PHARMACEUTICALS PLC,05-08-2024,No,3429.16,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Corporate & Democratic Core,Thomas Fattorini Limited,01-08-2024,No,1720.77,OTHER FEES & CHARGES,Arts & Leisure Services - Other
Children & Education Services,REDACTED PERSONAL DATA,21-08-2024,No,268.92,CLIENTS TRANSPORT COSTS,Not Classified
Children & Education Services,REDACTED PERSONAL DATA,22-08-2024,No,524.4,CLIENTS TRANSPORT COSTS,Not Classified
Children & Education Services,REDACTED PERSONAL DATA,21-08-2024,No,908.25,CLIENTS TRANSPORT COSTS,Not Classified
Children & Education Services,REDACTED PERSONAL DATA,27-08-2024,No,315,CLIENTS TRANSPORT COSTS,Not Classified
Environmental and Regulatory Services,Culligan (UK) Limited,15-08-2024,No,-668.15,OTHER CONTRACTED SERVICES,Outsourced Service
Environmental and Regulatory Services,Culligan (UK) Limited,15-08-2024,No,-473.52,OTHER CONTRACTED SERVICES,Outsourced Service
Children & Education Services,REDACTED PERSONAL DATA,21-08-2024,No,604.2,CLIENTS TRANSPORT COSTS,Not Classified
Children & Education Services,REDACTED PERSONAL DATA,21-08-2024,No,1208.4,CLIENTS TRANSPORT COSTS,Not Classified
Highways & Transport Services,Sapphire Utility Solutions Ltd,01-08-2024,No,1050,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Highways & Transport Services,Sapphire Utility Solutions Ltd,01-08-2024,No,545.72,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
