Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Adult Social Care,SANDANT CARE LTD,03/10/2024,No,14180.56,BLOCK CONTRACTS,ASC - Block Contracts - Community and Voluntary Sector
Adult Social Care,SANDANT CARE LTD,03/10/2024,No,8346.64,BLOCK CONTRACTS,ASC - Block Contracts - Community and Voluntary Sector
Adult Social Care,SANDANT CARE LTD,22/10/2024,No,14180.56,BLOCK CONTRACTS,ASC - Block Contracts - Community and Voluntary Sector
Children & Education Services,Redacted Personal Data,22/10/2024,No,350,TRAINING,Training
Planning & Development Services,FUNDAMENTAL MOVEMENT ACADEMY,01/10/2024,No,34000,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,TAKE A BREAK WARWICKSHIRE LTD,01/10/2024,No,524.1,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,TAKE A BREAK WARWICKSHIRE LTD,01/10/2024,No,908.44,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,TAKE A BREAK WARWICKSHIRE LTD,01/10/2024,No,1257.84,GRANTS & SUBSCRIPTIONS,Grants - Other
Highways & Transport Services,Dawson Group Environmental Municipal Civil Limited,02/10/2024,No,322.88,OTHER TRANSPORT COSTS,Vehicles - Maintenance
Highways & Transport Services,Dawson Group Environmental Municipal Civil Limited,02/10/2024,No,139.32,OTHER TRANSPORT COSTS,Vehicles - Maintenance
Highways & Transport Services,Dawson Group Environmental Municipal Civil Limited,15/10/2024,No,505.53,OTHER TRANSPORT COSTS,Vehicles - Maintenance
Highways & Transport Services,Dawson Group Environmental Municipal Civil Limited,18/10/2024,No,320.15,OTHER TRANSPORT COSTS,Vehicles - Maintenance
Highways & Transport Services,Dawson Group Environmental Municipal Civil Limited,31/10/2024,No,571.9,OTHER TRANSPORT COSTS,Vehicles - Maintenance
Children & Education Services,Redacted Personal Data,02/10/2024,No,3300,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Central Services to the Public,Redacted Personal Data,31/10/2024,No,-520,TRAINING,Training
Central Services to the Public,Redacted Personal Data,31/10/2024,No,520,TRAINING,Training
Central Services to the Public,Redacted Personal Data,31/10/2024,No,520,TRAINING,Training
Children & Education Services,SOLIHULL CARS LTD,07/10/2024,No,39153.42,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Children & Education Services,SOLIHULL CARS LTD,07/10/2024,No,18735.62,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Central Services to the Public,ADARE LTD,07/10/2024,No,915.37,POSTAGE  COURIER SERVICES,Postage
Central Services to the Public,ADARE LTD,07/10/2024,No,7764.59,POSTAGE  COURIER SERVICES,Postage
Central Services to the Public,ADARE LTD,07/10/2024,No,330.92,POSTAGE  COURIER SERVICES,Postage
Children & Education Services,VIP Executive Travel,08/10/2024,No,1235,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,VIP Executive Travel,08/10/2024,No,1235,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Central Services to the Public,TOTAL GAS & POWER LTD,23/10/2024,No,226870.98,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,TOTAL GAS & POWER LTD,23/10/2024,No,9840.54,GENERAL CREDITORS,Bulk Utilities Bills
Adult Social Care,GATEWAY FAMILY SERVICES CIC,02/10/2024,No,35893.71,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,TARGETED PROVISION LTD,18/10/2024,No,750,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,TARGETED PROVISION LTD,18/10/2024,No,540,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Highways & Transport Services,LEICESTERSHIRE COUNTY COUNCIL,18/10/2024,No,3750,PURCHASE OF EQUIPMENT/MACHINERY,Furniture - Office
Children & Education Services,Halo Transfers Ltd,07/10/2024,No,2516,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Adult Social Care,Halo Transfers Ltd,04/10/2024,No,400,CLIENTS TRANSPORT COSTS,Taxi - Adult Social Care
Children & Education Services,Halo Transfers Ltd,04/10/2024,No,3220,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,04/10/2024,No,1600,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,04/10/2024,No,4000,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,04/10/2024,No,2550,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,04/10/2024,No,2362.5,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,04/10/2024,No,5180,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,04/10/2024,No,2090,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,04/10/2024,No,2080,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,04/10/2024,No,3420,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,04/10/2024,No,2185,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,04/10/2024,No,3230,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,04/10/2024,No,2755,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,04/10/2024,No,1320,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,04/10/2024,No,1085,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,04/10/2024,No,217.5,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,04/10/2024,No,3100,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,04/10/2024,No,1100,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Cultural & Related Services,INSIGHT MEDIA INTERNET LTD,18/10/2024,No,1200,ICT GENERAL,ICT - Services - Other
Planning & Development Services,MOTT MACDONALD LTD,25/10/2024,No,5000,PROFESSIONAL FEES,Consultancy - Business
Planning & Development Services,MOTT MACDONALD LTD,25/10/2024,No,5000,PROFESSIONAL FEES,Consultancy - Business
Children & Education Services,Halo Transfers Ltd,14/10/2024,No,-1100,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Corporate & Democratic Core,RJS CATERING,09/10/2024,No,299,CATERING PROVISIONS,Catering - Food & Beverages
Corporate & Democratic Core,RJS CATERING,18/10/2024,No,985.5,CATERING PROVISIONS,Catering - Banquet & Catering
Adult Social Care,ETAC LTD,28/10/2024,No,-211,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Children & Education Services,Booked Cars Ltd,09/10/2024,No,1689.87,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Children & Education Services,Booked Cars Ltd,28/10/2024,No,1819.86,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Central Services to the Public,Complete Taxi Management UK Ltd,14/10/2024,No,6664.8,OFFICERS MEMBERS TRAVEL COSTS,Travel - Taxi Fares
Children & Education Services,SOLIHULL CARS LTD,29/10/2024,No,39823.43,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Children & Education Services,SOLIHULL CARS LTD,29/10/2024,No,19438.64,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Planning & Development Services,ENTRAIDE (MUTUAL AID),25/10/2024,No,140502.45,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,CENTRAL EDUCATION GROUP LTD,07/10/2024,No,40000,GRANTS & SUBSCRIPTIONS,Grants - Other
Central Services to the Public,IPS GROUP LTD,15/10/2024,No,7149,EMPLOYEES INSURANCE,Insurance - Employee Related (Insurance Manager)
Children & Education Services,M & BG LTD,14/10/2024,No,548,GROUNDS MAINTENANCE,Playground & Pool Maintenance
Adult Social Care,EDGE TRAINING & CONSULTANCY LTD,07/10/2024,No,875,TRAINING,Training
Central Services to the Public,SECURITY PLUS + LTD,21/10/2024,No,345.8,OTHER CONTRACTED SERVICES,Cash Collection
Children & Education Services,M & BG LTD,29/10/2024,No,548,GROUNDS MAINTENANCE,Playground & Pool Maintenance
Central Services to the Public,Anglian Water Business (National) t/as Wave Utilities,26/09/2024,No,34337.68,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,SECURITY PLUS + LTD,14/10/2024,No,289,OTHER CONTRACTED SERVICES,Cash Collection
Adult Social Care,Berkeley Scott Ltd,07/10/2024,No,-1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,07/10/2024,No,1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,07/10/2024,No,865.5,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,07/10/2024,No,426.77,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,07/10/2024,No,-426.77,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,07/10/2024,No,355.63,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,22/10/2024,No,-1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,22/10/2024,No,1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,22/10/2024,No,865.5,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,22/10/2024,No,-441.5,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,22/10/2024,No,441.5,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,22/10/2024,No,367.9,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,14/10/2024,No,1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,14/10/2024,No,-1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,14/10/2024,No,865.5,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,14/10/2024,No,441.5,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,14/10/2024,No,-441.5,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,14/10/2024,No,367.9,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,22/10/2024,No,1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,22/10/2024,No,-1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,22/10/2024,No,865.5,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,22/10/2024,No,-480.72,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,22/10/2024,No,480.72,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,22/10/2024,No,400.59,AGENCY STAFF,Agency Staff - Other
Central Services to the Public,VODAFONE CORPORATE LTD,25/10/2024,No,-14565.04,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,VODAFONE CORPORATE LTD,25/10/2024,No,14565.04,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,VODAFONE CORPORATE LTD,25/10/2024,No,14559.62,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,VODAFONE CORPORATE LTD,25/10/2024,No,5.42,GENERAL CREDITORS,Bulk Utilities Bills
Children & Education Services,Slater and Gordon UK Limited,18/10/2024,No,350,PROFESSIONAL FEES,Professional & Advisory Services - HR
Environmental and Regulatory Services,SHELLIES FLOWERS,18/10/2024,No,350,PURCHASE OF EQUIPMENT/MACHINERY,"Office Business Equipment (Shredders, Guillotines, Laminators, etc)"
Planning & Development Services,STRIKE9T CIC,01/10/2024,No,39500,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,STRIKE9T CIC,01/10/2024,No,19030,GRANTS & SUBSCRIPTIONS,Grants - Other
Other Housing Services,Trowers and Hamlins LLP,28/10/2024,No,-18297.73,PROFESSIONAL FEES,Consultancy - Business
Other Housing Services,Trowers and Hamlins LLP,28/10/2024,No,18297.73,PROFESSIONAL FEES,Consultancy - Business
Other Housing Services,Trowers and Hamlins LLP,28/10/2024,No,15248.11,PROFESSIONAL FEES,Consultancy - Business
Children & Education Services,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,16/09/2024,No,795121.13,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,16/09/2024,No,-795121.13,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,16/09/2024,No,265041,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,15/10/2024,No,265041,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Highways & Transport Services,STEPHEN KING T/A KING SCIENTIFIC,18/10/2024,No,525,OTHER CONTRACTED SERVICES,Highway Equipment & Materials
Highways & Transport Services,STEPHEN KING T/A KING SCIENTIFIC,18/10/2024,No,-525,OTHER CONTRACTED SERVICES,Highway Equipment & Materials
Highways & Transport Services,STEPHEN KING T/A KING SCIENTIFIC,18/10/2024,No,65,OTHER CONTRACTED SERVICES,Highway Equipment & Materials
Highways & Transport Services,STEPHEN KING T/A KING SCIENTIFIC,18/10/2024,No,525,OTHER CONTRACTED SERVICES,Highway Equipment & Materials
Highways & Transport Services,STEPHEN KING T/A KING SCIENTIFIC,18/10/2024,No,203.5,OTHER CONTRACTED SERVICES,Highway Equipment & Materials
Highways & Transport Services,STEPHEN KING T/A KING SCIENTIFIC,18/10/2024,No,195,OTHER CONTRACTED SERVICES,Highway Equipment & Materials
Highways & Transport Services,STEPHEN KING T/A KING SCIENTIFIC,18/10/2024,No,134.9,OTHER CONTRACTED SERVICES,Highway Equipment & Materials
Highways & Transport Services,STEPHEN KING T/A KING SCIENTIFIC,18/10/2024,No,79.5,OTHER CONTRACTED SERVICES,Highway Equipment & Materials
Adult Social Care,ALARM & VISION,14/10/2024,No,2643,BUILDING MAINT PLANNED,Buildings - Other
Adult Social Care,Trulife Limited,14/10/2024,No,-97.5,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,Trulife Limited,14/10/2024,No,97.5,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,Trulife Limited,14/10/2024,No,792,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,Trulife Limited,14/10/2024,No,97.5,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,Trulife Limited,14/10/2024,No,792,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,Trulife Limited,14/10/2024,No,-792,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,Trulife Limited,14/10/2024,No,396,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,Trulife Limited,14/10/2024,No,97.5,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,Trulife Limited,18/10/2024,No,594,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,Trulife Limited,18/10/2024,No,594,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,188.19,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,129.4,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,8.72,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,268.89,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,45.14,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,111,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,35.84,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,91.3,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,106.87,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,6.78,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,121.03,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,62.43,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,-4.14,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,89.84,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,72.35,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,180.52,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,14.31,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,83.66,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,221.22,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,125.96,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,101.4,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,248.46,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,69.66,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,85.57,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,14/10/2024,No,78.02,CATERING PROVISIONS,Catering - Food & Beverages
