Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164503-I-23-9799081,"œ113,513.29",AKARI CARE LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,02/08/2023,4164508-PIG_169244,"œ10,152.24",ALD GROUP LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,02/08/2023,4164513-PIG_168653,"œ33,456.00",ALEXANDERS HOUSE.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164523-I-23-9798863,"œ153,622.14",ALLIANCE CARE (TRENDLEWOOD) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,02/08/2023,4164524-I-23-9573110,"œ6,720.00",ALLIED HEALTH-SERVICES LTD T/A ALLIED HEALTHCARE.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,02/08/2023,4164524-I-23-9798746,"œ6,720.00",ALLIED HEALTH-SERVICES LTD T/A ALLIED HEALTHCARE.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,02/08/2023,4164526-PIG_169286,"œ22,708.00",AMBERLEIGH CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164531-I-23-9799007,"œ13,184.00",ANCHOR CAREHOMES LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,441001,Supporting People E441,02/08/2023,4164532-4449971,"œ2,582.20",ANCHOR HANOVER GROUP.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164533-I-23-9798962,"œ66,284.37",ANCHOR HANOVER GROUP.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164534-I-23-9799102,"œ8,961.00",ANCHOR TRUST.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,02/08/2023,4164552-I-23-9798503,œ864.50,APM CLEANING & REPAIR LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425023,Rendered by Voluntary Organisations,02/08/2023,4164553-PIG_169994,"œ19,768.00",APPLETREE TREATMENT CENTRE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,02/08/2023,4164554-I-23-9798721,"œ7,670.00",ARCHIE CARE LTD T/A HOME INSTEAD SENIOR CARE DURHAM.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164555-I-23-9573384,"œ44,546.86",ASCOT CARE NORTH EAST LTD..
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164555-I-23-9799027,"œ59,635.09",ASCOT CARE NORTH EAST LTD..
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,02/08/2023,4164556-I-23-9798852,"œ11,941.47",ASCOT CARE NORTH EAST LTD..
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164557-I-23-9798971,"œ2,848.00",ASHES CARE GROUP LTD T/A TEESDALE LODGE NURSING HOME.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164560-I-23-9799031,"œ1,324.72",ASPIRE CARE GROUP T/A GRASMERE LODGE.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164561-I-23-9798510,"œ1,061.60",ASPIRE CARE GROUP.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164561-I-23-9798848,"œ18,200.72",ASPIRE CARE GROUP.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164562-I-23-9798607,œ530.80,ASPIRE CARE GROUP.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164562-I-23-9798933,"œ9,060.20",ASPIRE CARE GROUP.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164563-I-23-9798998,"œ31,026.03",ASPIRE CARE GROUP.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164564-I-23-9798840,"œ7,783.92",ASPIRE HEALTHCARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,02/08/2023,4164565-I-23-9798591,"œ4,118.40",ASPIRE HEALTHCARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,02/08/2023,4164567-I-23-9798981,"œ3,378.20",ATLAS CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164571-I-23-9799006,"œ2,612.00",AUGUSTE COMMUNITIES CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,02/08/2023,4164572-I-23-9798526,"œ12,418.20",AUTISM CARE UK (4) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,02/08/2023,4164572-I-23-9798703,"œ14,935.00",AUTISM CARE UK (4) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,02/08/2023,4164572-I-23-9798783,"œ15,146.40",AUTISM CARE UK (4) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,02/08/2023,4164572-I-23-9798789,"œ19,487.76",AUTISM CARE UK (4) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164572-I-23-9798926,"œ20,155.36",AUTISM CARE UK (4) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164573-I-23-9799110,"œ1,700.00",AUTUMN HOUSE CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164574-I-23-9799008,"œ2,747.16",AVERY HEALTH CARE LTD T/A HIGHCLIFFE CARE HOME.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,02/08/2023,4164575-PIG_167333,œ917.00,BANYA FAMILY PLACEMENT AGENCY LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,02/08/2023,4164575-PIG_169388,"œ16,468.80",BANYA FAMILY PLACEMENT AGENCY LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164577-I-23-9798980,"œ7,778.16",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164578-I-23-9798932,"œ13,350.00",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164579-I-23-9798951,"œ52,839.14",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,02/08/2023,4164580-I-23-9798959,"œ32,485.72",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,02/08/2023,4164581-I-23-9799023,"œ98,630.54",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164582-I-23-9798941,"œ4,741.44",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,02/08/2023,4164583-I-23-9798978,"œ1,900.00",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164584-I-23-9798968,"œ4,400.00",BARCHESTER HEALTHCARE HOMES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,02/08/2023,4164586-PIG_168621,"œ6,861.84",BARNARDO SERVICES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,02/08/2023,4164587-PIG_168620,"œ3,357.84",BARNARDOS BELIEVE IN CHILDREN.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,02/08/2023,4164589-PIG_168655,"œ65,294.40",BDT CARE SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,02/08/2023,4164589-PIG_168656,"œ52,399.46",BDT CARE SOLUTIONS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164590-I-23-9798905,"œ42,217.19",BEAMISH RESIDENTIAL CARE HOME LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,02/08/2023,4164591-I-23-9798567,"œ20,901.47",BEECHFIELD CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164594-I-23-9799056,"œ19,913.92",BENTON CARE SERVICES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,02/08/2023,4164597-PIG_169389,"œ4,472.70",BETA NORTH LTD T/A EVOLVE FOSTERING.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,02/08/2023,4164602-I-23-9798549,"œ21,498.22",BLOSSOM HOME CARE.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,02/08/2023,4164603-PIG_168657,"œ65,346.16",BLOSSOM SC LTD .
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164604-I-23-9798804,"œ7,323.66",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164604-I-23-9799098,"œ115,104.22",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164605-I-23-9798601,"œ2,122.80",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164605-I-23-9798936,"œ77,664.62",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,02/08/2023,4164606-I-23-9798636,"œ34,440.28",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,02/08/2023,4164606-I-23-9798784,"œ58,858.54",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164607-I-23-9798682,œ636.84,BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,02/08/2023,4164607-I-23-9798984,"œ97,651.99",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164608-I-23-9798856,"œ6,476.53",BOWDEN DERRA PARK LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,02/08/2023,4164611-I-23-9573254,œ823.75,BRIARDENE PRIVATE RESIDENTIAL & NURSING HOME.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,02/08/2023,4164611-I-23-9798897,"œ3,240.56",BRIARDENE PRIVATE RESIDENTIAL & NURSING HOME.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,02/08/2023,4164612-I-23-9798513,"œ3,475.98",BRIDGE CREATIVE ENTERPRISE CIC.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,02/08/2023,4164613-PIG_168622,"œ3,400.00",BRIDGING GAPS LTD T/A BRIDGING GAPS FOSTERING AGENCY.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,02/08/2023,4164614-PIG_169288,"œ29,720.00",BRIGHT FUTURES CARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425023,Rendered by Voluntary Organisations,02/08/2023,4164614-PIG_169293,"œ4,357.68",BRIGHT FUTURES CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164616-I-23-9799119,"œ58,025.50",BROOMHOUSE CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,02/08/2023,4164617-I-23-9798724,"œ1,847.56",BULLION COMMUNITY RESOURCE CENTRE.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164618-I-23-9798896,"œ3,404.32",BURN BRAE LODGE.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425020,Rendered by Voluntary Organisations,02/08/2023,4164619-PIG_169985,"œ24,276.00",BUTTERWICK LTD..
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,02/08/2023,4164620-I-23-9798509,"œ76,080.00",BYKARE SOLUTIONS LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440080,Other third party payments E440,02/08/2023,4164623-PIG_169294,"œ11,922.30",CAMBIAN CHILDCARE LTD T/A HARTLEPOOL SCHOOL.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,425005,Rendered by Voluntary Organisations,02/08/2023,4164623-PIG_169295,"œ3,488.28",CAMBIAN CHILDCARE LTD T/A HARTLEPOOL SCHOOL.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,02/08/2023,4164624-PIG_169202,"œ18,900.00",CAMBIAN CHILDCARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,02/08/2023,4164624-PIG_169240,"œ45,800.00",CAMBIAN CHILDCARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,02/08/2023,4164625-PIG_168725,"œ27,400.00",CAMBIAN CHILDCARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164628-I-23-9798952,"œ140,975.91",CARE UK COMMUNITY PARTNERSHIPS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164629-I-23-9799020,"œ60,291.45",CARE UK COMMUNITY PARTNERSHIPS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164630-I-23-9573349,"œ48,728.30",CARE UK COMMUNITY PARTNERSHIPS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164630-I-23-9798991,"œ42,202.23",CARE UK COMMUNITY PARTNERSHIPS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164631-I-23-9798987,"œ4,331.72",CARE UK COMMUNITY PARTNERSHIPS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164632-I-23-9798954,"œ11,256.43",CARE UK COMMUNITY PARTNERSHIPS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164633-I-23-9799106,"œ7,011.84",CARE UK COMMUNITY PARTNERSHIPS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,02/08/2023,4164634-I-23-9798643,"œ32,214.47",CARE VANTAGE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,02/08/2023,4164635-I-23-9798878,"œ5,713.72",CARELINE LIFESTYLES (UK) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,02/08/2023,4164636-I-23-9798913,"œ12,661.28",CARELINE LIFESTYLES (UK) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164637-I-23-9798931,"œ3,860.84",CARELINE LIFESTYLES (UK) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164638-I-23-9799041,"œ12,016.36",CARELINE LIFESTYLES (UK) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,02/08/2023,4164639-I-23-9798946,"œ10,117.44",CARELINE LIFESTYLES.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,02/08/2023,4164640-I-23-9799100,"œ58,588.65",CAREWELL (HEALTH CARE) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,02/08/2023,4164647-I-23-9798556,"œ31,902.05",CASTLE CARE TEESDALE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,02/08/2023,4164648-I-23-9573095,"œ61,600.00",CASTLE VIEW GROUP TRAINING.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,02/08/2023,4164648-I-23-9798731,"œ62,840.00",CASTLE VIEW GROUP TRAINING.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,02/08/2023,4164651-I-23-9799073,"œ3,400.00",CEDAR CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164652-I-23-9799047,"œ3,199.12",CEDAR HOUSE SUNDERLAND LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,02/08/2023,4164653-I-23-9798495,"œ1,960.00",CEL HOMECARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425040,Rendered by Voluntary Organisations,02/08/2023,4164654-PIG_169321,"œ20,476.04",CHANGING FUTURES FOSTERING.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,02/08/2023,4164656-I-23-9798520,"œ4,096.71",CHARITY REGISTERED AS ONE TO ONE.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,02/08/2023,4164683-I-23-9798869,"œ9,428.64",COLEG ELIDYR CAMPHILL COMMUNITIES.
