Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,22/08/2023,3331.00,£0.00,Stannah Lift Services Ltd,819000,Capital,STC182107
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Commissioned Fostering,22/08/2023,3498.60,£0.00,UK Fostering,213500,Revenue,STC182154
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,22/08/2023,3548.00,£0.00,Stannah Lift Services Ltd,819000,Capital,STC182161
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,22/08/2023,3610.80,£0.00,Foster Care Associates - North East,213500,Revenue,STC182177
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,22/08/2023,3610.80,£0.00,Foster Care Associates - North East,213500,Revenue,STC182178
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,22/08/2023,3840.00,£0.00,Foster Care Associates - North East,213500,Revenue,STC182221
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,22/08/2023,3840.00,£0.00,Foster Care Associates - North East,213500,Revenue,STC182222
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,22/08/2023,3840.00,£0.00,Foster Care Associates - North East,213500,Revenue,STC182223
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,22/08/2023,4158.30,£0.00,Foster Care Associates - North East,213700,Revenue,STC182280
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,22/08/2023,4200.00,£0.00,Foster Care Associates - North East,213500,Revenue,STC182283
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,22/08/2023,4362.90,£0.00,Foster Care Associates - North East,213500,Revenue,STC182309
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,22/08/2023,4747.80,£0.00,Northern Rights,216191,Revenue,STC182350
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,22/08/2023,7370.00,£0.00,Investing in Children CIC,213700,Revenue,STC182514
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,22/08/2023,15978.9,£0.00,LS Care Limited,221001,Revenue,STC182743
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,22/08/2023,16694.5,£0.00,North East Concrete Limited,227630,Revenue,STC182754
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,22/08/2023,17625.71,£0.00,Inspire Scotland,213700,Revenue,STC182764
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,22/08/2023,23449.29,£0.00,Halliwell Homes Limited,213700,Revenue,STC182829
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,22/08/2023,24448.25,£0.00,North East Concrete Limited,227630,Revenue,STC182876
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hospital to Home Service,Physical Support,22/08/2023,43960.98,£0.00,Dale Care Limited,221001,Revenue,STC182961
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,22/08/2023,135286.08,£0.00,Dale Care Limited,221001,Revenue,STC183030
South Tyneside Council,00CL,Economic Regeneration Group,Electricity Charges,Energy Recharges,22/08/2023,236840.07,£0.00,EDF Energy Customers plc,238500,Revenue,STC183048
South Tyneside Council,00CL,Economic Regeneration Group,Property Planned Maintenance,R&M Regeneration & Property,23/08/2023,525.00,£0.00,Cumbria Clock Company Limited,232810,Revenue,STC179843
South Tyneside Council,00CL,Business & Resources Group,Staff Training,ICT & Digital Services,23/08/2023,552.00,£0.00,Expedient Training Services Ltd,230440,Revenue,STC179898
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,23/08/2023,641.70,£0.00,Glendale Managed Services Ltd,226830,Revenue,STC180132
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,23/08/2023,645.00,£0.00,Glendale Managed Services Ltd,226830,Revenue,STC180140
South Tyneside Council,00CL,Business & Resources Group,Catering Provisions,Monkton Stadium,23/08/2023,659.40,£0.00,Bestway Wholesale Ltd t/a Batleys Foodservice,223880,Revenue,STC180178
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,23/08/2023,660.70,£0.00,Glendale Managed Services Ltd,226830,Revenue,STC180183
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,23/08/2023,672.00,£0.00,Logistics Skill & Consultancy Ltd,216191,Revenue,STC180272
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,Business Incubation : Jarrow Business Centre,23/08/2023,704.00,£0.00,Lees Premier Cleaning,235970,Revenue,STC180340
South Tyneside Council,00CL,Balance Sheet,Debtors - Pay Advances,Balance Sheet Corporate Finance,23/08/2023,720.00,£0.00,Redacted - personal info,999999,Balance Sheet,STC180370
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,23/08/2023,761.28,£0.00,Glendale Managed Services Ltd,226830,Revenue,STC180451
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,23/08/2023,793.00,£0.00,Etac Limited (Previously R82 UK Limited),221420,Revenue,STC180507
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,23/08/2023,829.35,£0.00,Glendale Managed Services Ltd,226830,Revenue,STC180592
South Tyneside Council,00CL,Business & Resources Group,Non Routine Contracted Grounds Maintenance,Grounds Maintenance Non-Routine works,23/08/2023,832.16,£0.00,Glendale Managed Services Ltd,226840,Revenue,STC180594
South Tyneside Council,00CL,Business & Resources Group,Entertainers Services,Summer Festival,23/08/2023,900.00,£0.00,Merlins Magical Productions,222840,Revenue,STC180709
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Middlefields Depot,23/08/2023,994.00,£0.00,Tailored Vending,221570,Revenue,STC180828
South Tyneside Council,00CL,Business & Resources Group,Vehicle Running Costs,Fleet Management - Transport Operations,23/08/2023,1007.79,£0.00,Direct Tyre Management Limited,227000,Revenue,STC180864
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,23/08/2023,1021.27,£0.00,Glendale Managed Services Ltd,226830,Revenue,STC180885
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,23/08/2023,1052.38,£0.00,Glendale Managed Services Ltd,226830,Revenue,STC180920
South Tyneside Council,00CL,Balance Sheet,Creditors GMB,Balance Sheet Corporate Finance,23/08/2023,1072.74,£0.00,GMB,999999,Balance Sheet,STC180946
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Examination Fees,LEA Music Services,23/08/2023,1144.55,£0.00,Associated Board of the Royal Schools of Music,210990,Revenue,STC181057
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Furniture & Equipment - General,Hebburn Comp Kitchen,23/08/2023,1158.00,£0.00,Harfield Components Ltd,217540,Revenue,STC181077
South Tyneside Council,00CL,Housing Capital,Enhancement HRA Capital - ST Homes,Sheltered Accommodation Sundries,23/08/2023,1165.00,£0.00,P & N Associates Ltd.,802250,Capital,STC181080
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,23/08/2023,1168.59,£0.00,Glendale Managed Services Ltd,226830,Revenue,STC181089
South Tyneside Council,00CL,Housing Revenue Account,Housing Rent Suspense - Refunds,Tenants Refunds,23/08/2023,1203.65,£0.00,Redacted - personal info,710020,Revenue,STC181124
South Tyneside Council,00CL,Business & Resources Group,Resaleable Items,Haven Point,23/08/2023,1232.20,£0.00,J P Lennard Limited,222950,Revenue,STC181142
South Tyneside Council,00CL,Business & Resources Group,Vehicle Running Costs,Fleet Management - Transport Operations,23/08/2023,1320.00,£0.00,HIAB Ltd,227000,Revenue,STC181214
South Tyneside Council,00CL,Childrens Adults & Health Capital,Capital Advisors & Consultants Fees,Childrens Home Hebburn New Town – DfE,23/08/2023,1440.00,£0.00,Spatial Geomatics Ltd,819702,Capital,STC181296
South Tyneside Council,00CL,Balance Sheet,Debtors - Pay Advances,Balance Sheet Corporate Finance,23/08/2023,1516.19,£0.00,Redacted - personal info,999999,Balance Sheet,STC181366
South Tyneside Council,00CL,Economic Regeneration Group,External Printing Contractors,Printing,23/08/2023,1717.21,£0.00,Canon (UK) Ltd,236030,Revenue,STC181502
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,23/08/2023,1720.00,£0.00,Kip McGrath Education Centres,217740,Revenue,STC181507
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,23/08/2023,1800.00,£0.00,First Face to Face Ltd,216191,Revenue,STC181572
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,23/08/2023,1880.00,£0.00,BT Signs And Display,854500,Capital,STC181619
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,23/08/2023,1945.00,£0.00,Hugh Logan Plant & Engineering Services Limited,227630,Revenue,STC181651
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,23/08/2023,1976.76,£0.00,Care Outcomes UK Ltd,221001,Revenue,STC181668
South Tyneside Council,00CL,Balance Sheet,Business Incubation Tenants Deposits,Balance Sheet Corporate Finance,23/08/2023,2051.00,£0.00,PTP Promotions Ltd,999999,Balance Sheet,STC181704
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,23/08/2023,2160.00,£0.00,South Shields Cricket Club,219830,Revenue,STC181738
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,23/08/2023,2295.00,£0.00,South Shields FC Foundation Limited,219830,Revenue,STC181799
South Tyneside Council,00CL,Business & Resources Group,Entertainers Services,Summer Festival,23/08/2023,2300.00,£0.00,Tree Stump Theatre Ltd,222840,Revenue,STC181801
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,Holborn Riverside Development,23/08/2023,2675.00,£0.00,NHBC,857000,Capital,STC181906
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,23/08/2023,2685.00,£0.00,Redacted - personal info,219830,Revenue,STC181910
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Construction Costs,Local Safety Schemes,23/08/2023,2810.01,£0.00,Jack Coupe & Sons Limited t/a Coupeline,830030,Capital,STC181943
South Tyneside Council,00CL,Economic Regeneration Group,External Printing Contractors,Printing,23/08/2023,3057.09,£0.00,Canon (UK) Ltd,236030,Revenue,STC182012
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,Hebburn Energy Project Phase 1,23/08/2023,3093.50,£0.00,University of Newcastle upon Tyne,854571,Capital,STC182019
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,23/08/2023,3301.00,£0.00,Stannah Lift Services Ltd,819000,Capital,STC182091
South Tyneside Council,00CL,Balance Sheet,Debtors - Pay Advances,Balance Sheet Corporate Finance,23/08/2023,3459.68,£0.00,Redacted - personal info,999999,Balance Sheet,STC182140
South Tyneside Council,00CL,Business & Resources Group,Printing Contract,OCE Print Contract,23/08/2023,3554.94,£0.00,Canon (UK) Ltd,230080,Revenue,STC182163
South Tyneside Council,00CL,Business & Resources Group,Software,ICT & Digital Services,23/08/2023,3727.44,£0.00,Lorensbergs,230440,Revenue,STC182207
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Foundation Trust,Sexual Health - CASH (STFT),23/08/2023,3830.00,£0.00,South Tyneside & Sunderland NHS Foundation Trust,225047,Revenue,STC182218
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,CES Pressure Nursing Alternating,23/08/2023,4990.00,£0.00,Direct Healthcare Group,221430,Revenue,STC182369
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,23/08/2023,6666.80,£0.00,Learning Concepts Ltd,216191,Revenue,STC182474
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,23/08/2023,7468.40,£0.00,Learning Concepts Ltd,216191,Revenue,STC182522
South Tyneside Council,00CL,Childrens Adults and Health,Default Procurement Subjective,CS Improvement Plan,23/08/2023,7612.50,£0.00,IRG Advisors LLP T/A Odgers Interim,212051,Revenue,STC182532
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,23/08/2023,8374.08,£0.00,Glendale Managed Services Ltd,226830,Revenue,STC182566
South Tyneside Council,00CL,Regeneration & Environment,Grant Payments - General,Multiply Adult Numeracy Programme,23/08/2023,10175.00,£0.00,Learning Concepts Ltd,215954,Revenue,STC182619
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,23/08/2023,12111.12,£0.00,Care Outcomes UK Ltd,221001,Revenue,STC182670
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Hospital Discharge Grant -ASC,23/08/2023,16500,£0.00,Mobilise Care Ltd,220218,Revenue,STC182753
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,23/08/2023,17625.71,£0.00,Inspire Scotland,213700,Revenue,STC182765
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,23/08/2023,17625.71,£0.00,Inspire Scotland,213700,Revenue,STC182766
South Tyneside Council,00CL,Balance Sheet,Creditors Unison,Balance Sheet Corporate Finance,23/08/2023,18107.74,£0.00,UNISON L04020,999999,Balance Sheet,STC182769
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,23/08/2023,18175.34,£0.00,Homecare Direct Limited,221001,Revenue,STC182770
